Input	Output
bottle : e ; pitcher : h g o h ; vessel : e d d e ; glass : c ; SEPARATE double glass	bottle : e ; pitcher : h g o h ; vessel : e d d e ; glass : c c ;
pitcher : v ; flask : o ; SEPARATE filter flask	pitcher : v ; flask : o ;
burette : d m d m b ; thermos : y v ; beaker : y ; bottle : e a v a v ; SEPARATE destroy burette	thermos : y v ; beaker : y ; bottle : e a v a v ;
beaker : h h ; flagon : o h h c ; SEPARATE create beaker	beaker : h h ; flagon : o h h c ; beaker : _ ;
pitcher : r a h a h ; burette : v e r v ; vessel : y y g v ; SEPARATE shift vessel before pitcher	vessel : y y g v ; pitcher : r a h a h ; burette : v e r v ;
thermos : h v h g v ; canister : e ; SEPARATE double canister	thermos : h v h g v ; canister : e e ;
flask : v f ; decanter : o ; SEPARATE filter flask	flask : v f ; decanter : o ;
canister : g g ; flask : a y ; beaker : c a a ; decanter : a h e h e ; SEPARATE destroy flask	canister : g g ; beaker : c a a ; decanter : a h e h e ;
jar : p e ; bottle : a h a ; thermos : p ; SEPARATE empty jar	jar : _ ; bottle : a h a ; thermos : p ;
pitcher : b ; beaker : e e ; bottle : r p r h p ; cup : f v f ; SEPARATE double beaker	pitcher : b ; beaker : e e e e ; bottle : r p r h p ; cup : f v f ;
bottle : y y o ; decanter : h ; bottle : p f a a f ; vessel : r r ; SEPARATE destroy first bottle	decanter : h ; bottle : p f a a f ; vessel : r r ;
jar : e ; vessel : c c ; pitcher : h b h f ; urn : e e ; SEPARATE filter vessel	jar : e ; vessel : c c ; pitcher : h b h f ; urn : e e ;
thermos : b m b r m ; thermos : h h f ; mug : b v a ; beaker : o ; SEPARATE create vessel	thermos : b m b r m ; thermos : h h f ; mug : b v a ; beaker : o ; vessel : _ ;
urn : f f m ; flask : b g ; beaker : y ; SEPARATE empty flask	urn : f f m ; flask : _ ; beaker : y ;
mug : o ; cup : m v o o ; flagon : o ; beaker : e e ; SEPARATE unmix cup	mug : o ; cup : m ; cup : v ; cup : o o ; flagon : o ; beaker : e e ;
jar : v v ; flask : p m d m d ; SEPARATE create pitcher	jar : v v ; flask : p m d m d ; pitcher : _ ;
canister : d o p p d ; vessel : p p ; mug : e e r ; SEPARATE unmix vessel	canister : d o p p d ; vessel : p p ; mug : e e r ;
thermos : m ; mug : r f b r f ; burette : f f ; SEPARATE unmix mug	thermos : m ; mug : r r ; mug : f f ; mug : b ; burette : f f ;
urn : d v e e d ; glass : p p f o o f ; burette : r c e e r ; SEPARATE destroy burette	urn : d v e e d ; glass : p p f o o f ;
bottle : p p ; pitcher : e h c ; thermos : f f ; SEPARATE double bottle	bottle : p p p p ; pitcher : e h c ; thermos : f f ;
jug : p p r ; mug : d a r ; SEPARATE empty mug	jug : p p r ; mug : _ ;
vessel : v v f ; beaker : e e o ; urn : y r y ; SEPARATE shift beaker after urn	vessel : v v f ; urn : y r y ; beaker : e e o ;
urn : e m ; jug : h h m m e e ; glass : d f r ; SEPARATE create bottle	urn : e m ; jug : h h m m e e ; glass : d f r ; bottle : _ ;
beaker : a v m ; bottle : g ; SEPARATE double beaker	beaker : a v m a v m ; bottle : g ;
thermos : p p c m c ; jar : v p ; SEPARATE empty thermos	thermos : _ ; jar : v p ;
burette : f f c ; flask : h a a h o ; glass : v v ; SEPARATE unmix flask	burette : f f c ; flask : h h ; flask : a a ; flask : o ; glass : v v ;
cup : m g ; vessel : o d d ; flask : v v ; jug : a a ; SEPARATE destroy jug	cup : m g ; vessel : o d d ; flask : v v ;
bottle : f p f ; beaker : m m y y ; SEPARATE empty beaker	bottle : f p f ; beaker : _ ;
mug : g y ; jug : y ; urn : a a ; flask : b m o ; SEPARATE filter jug	mug : g y ; jug : y ; urn : a a ; flask : b m o ;
glass : e y y ; thermos : h ; bottle : c ; jar : v g d ; SEPARATE filter jar	glass : e y y ; thermos : h ; bottle : c ; jar : v g d ;
thermos : y a a ; thermos : f b f r ; flask : h e e ; SEPARATE unmix flask	thermos : y a a ; thermos : f b f r ; flask : h ; flask : e e ;
vessel : c d ; canister : a a e ; vessel : a c a c e ; bottle : o o ; SEPARATE double canister	vessel : c d ; canister : a a e a a e ; vessel : a c a c e ; bottle : o o ;
thermos : f h ; bottle : b f b ; mug : b b d ; SEPARATE unmix bottle	thermos : f h ; bottle : b b ; bottle : f ; mug : b b d ;
flask : h h ; cup : v ; SEPARATE create urn	flask : h h ; cup : v ; urn : _ ;
pitcher : a a ; flask : f f ; pitcher : d r ; SEPARATE shift first pitcher before flask	pitcher : a a ; flask : f f ; pitcher : d r ;
jar : o g g ; jug : m ; SEPARATE double jar	jar : o g g o g g ; jug : m ;
vessel : c c ; canister : o y o a y ; pitcher : p p ; SEPARATE double canister	vessel : c c ; canister : o y o a y o y o a y ; pitcher : p p ;
glass : c a ; beaker : g d d ; glass : h g ; cup : p a p a ; SEPARATE double last glass	glass : c a ; beaker : g d d ; glass : h g h g ; cup : p a p a ;
decanter : h h a v v a ; beaker : c c e e p ; SEPARATE create thermos	decanter : h h a v v a ; beaker : c c e e p ; thermos : _ ;
urn : v v ; pitcher : f e r ; SEPARATE create jar	urn : v v ; pitcher : f e r ; jar : _ ;
flagon : g a g ; thermos : y b y b ; flask : p ; decanter : r d d ; SEPARATE shift thermos before flask	flagon : g a g ; thermos : y b y b ; flask : p ; decanter : r d d ;
decanter : c c ; jar : h p o o ; glass : m e a a e ; jar : o o ; SEPARATE shift last jar after first jar	decanter : c c ; jar : h p o o ; jar : o o ; glass : m e a a e ;
flask : h h ; jar : d v ; flagon : e c d e d ; cup : m m ; SEPARATE shift cup after jar	flask : h h ; jar : d v ; cup : m m ; flagon : e c d e d ;
vessel : f ; urn : p b p ; vessel : g g ; decanter : y h o y ; SEPARATE shift urn before decanter	vessel : f ; vessel : g g ; urn : p b p ; decanter : y h o y ;
burette : b p p ; glass : v v ; flask : p p h f f ; jar : o o ; SEPARATE shift flask after jar	burette : b p p ; glass : v v ; jar : o o ; flask : p p h f f ;
jug : c b ; urn : e p y y p ; burette : g y y ; flask : o p o c c ; SEPARATE destroy jug	urn : e p y y p ; burette : g y y ; flask : o p o c c ;
decanter : g b g b y ; canister : h a e a e ; beaker : m ; SEPARATE create bottle	decanter : g b g b y ; canister : h a e a e ; beaker : m ; bottle : _ ;
glass : d d ; beaker : o o y v ; SEPARATE unmix glass	glass : d d ; beaker : o o y v ;
glass : p v v ; thermos : g m g p ; decanter : h g ; flagon : v p v e p e ; SEPARATE double thermos	glass : p v v ; thermos : g m g p g m g p ; decanter : h g ; flagon : v p v e p e ;
flagon : r y m r ; cup : g m m g ; SEPARATE unmix flagon	flagon : r r ; flagon : y ; flagon : m ; cup : g m m g ;
canister : d ; vessel : g v g ; canister : d d f r r f ; SEPARATE destroy vessel	canister : d ; canister : d d f r r f ;
flask : e ; flagon : d c ; SEPARATE double flask	flask : e e ; flagon : d c ;
burette : f f e e g ; glass : p d p d e e ; thermos : a d g g ; SEPARATE double thermos	burette : f f e e g ; glass : p d p d e e ; thermos : a d g g a d g g ;
mug : b v v y ; vessel : e e ; SEPARATE double vessel	mug : b v v y ; vessel : e e e e ;
vessel : y m ; beaker : e ; SEPARATE empty beaker	vessel : y m ; beaker : _ ;
burette : o y y o ; flagon : a a ; SEPARATE filter flagon	burette : o y y o ; flagon : a a ;
thermos : p r r ; jug : p p ; SEPARATE empty thermos	thermos : _ ; jug : p p ;
urn : d d ; mug : v ; beaker : y f y o ; thermos : b d ; SEPARATE create flagon	urn : d d ; mug : v ; beaker : y f y o ; thermos : b d ; flagon : _ ;
bottle : m ; thermos : v r r ; jar : f e f g g ; thermos : o g f f ; SEPARATE double second thermos	bottle : m ; thermos : v r r ; jar : f e f g g ; thermos : o g f f o g f f ;
thermos : g c b b c g ; urn : o ; SEPARATE double urn	thermos : g c b b c g ; urn : o o ;
thermos : o o ; burette : y y ; SEPARATE unmix thermos	thermos : o o ; burette : y y ;
flagon : p p o v v ; burette : r ; SEPARATE unmix burette	flagon : p p o v v ; burette : r ;
thermos : b ; jar : y a y ; SEPARATE create glass	thermos : b ; jar : y a y ; glass : _ ;
cup : d v d m v ; glass : b b ; SEPARATE double glass	cup : d v d m v ; glass : b b b b ;
bottle : c r m m r c ; flask : d d ; jug : p y p d ; SEPARATE double bottle	bottle : c r m m r c c r m m r c ; flask : d d ; jug : p y p d ;
jug : p b b ; beaker : e e ; pitcher : v ; pitcher : c a c ; SEPARATE destroy beaker	jug : p b b ; pitcher : v ; pitcher : c a c ;
vessel : m m ; mug : r a g a ; SEPARATE create flask	vessel : m m ; mug : r a g a ; flask : _ ;
burette : g ; jug : a ; flask : d r m ; thermos : e e ; SEPARATE unmix thermos	burette : g ; jug : a ; flask : d r m ; thermos : e e ;
jug : y y ; flagon : r e o o r ; burette : r ; SEPARATE unmix jug	jug : y y ; flagon : r e o o r ; burette : r ;
bottle : d f ; urn : f g d g ; glass : e o o r e ; canister : p p r m m r ; SEPARATE create flagon	bottle : d f ; urn : f g d g ; glass : e o o r e ; canister : p p r m m r ; flagon : _ ;
glass : c ; flask : y ; cup : d h d h ; glass : r a a r ; SEPARATE unmix flask	glass : c ; flask : y ; cup : d h d h ; glass : r a a r ;
beaker : o v v o ; flask : h h ; glass : b b f ; flask : v p p a a ; SEPARATE unmix beaker	beaker : o o ; beaker : v v ; flask : h h ; glass : b b f ; flask : v p p a a ;
vessel : b ; burette : d d g b b ; vessel : f d ; SEPARATE unmix first vessel	vessel : b ; burette : d d g b b ; vessel : f d ;
jug : r r h h ; beaker : m m d p ; flagon : v y ; SEPARATE destroy jug	beaker : m m d p ; flagon : v y ;
decanter : g g ; thermos : b ; urn : e a e ; beaker : a b b ; SEPARATE filter beaker	decanter : g g ; thermos : b ; urn : e a e ; beaker : a b b ;
thermos : y ; jug : g b g ; vessel : e e ; SEPARATE create thermos	thermos : y ; jug : g b g ; vessel : e e ; thermos : _ ;
flagon : h h ; glass : f v d ; SEPARATE unmix glass	flagon : h h ; glass : f ; glass : v ; glass : d ;
flask : c m c ; jug : a a ; SEPARATE unmix jug	flask : c m c ; jug : a a ;
flask : v f y f v y ; urn : p p m ; decanter : o g o g ; SEPARATE unmix decanter	flask : v f y f v y ; urn : p p m ; decanter : o o ; decanter : g g ;
canister : r e d ; urn : f ; SEPARATE empty urn	canister : r e d ; urn : _ ;
flagon : y ; vessel : p m m ; SEPARATE create canister	flagon : y ; vessel : p m m ; canister : _ ;
decanter : f d m d m ; bottle : m ; jug : c a c h ; flagon : f f ; SEPARATE double decanter	decanter : f d m d m f d m d m ; bottle : m ; jug : c a c h ; flagon : f f ;
urn : h d d v v ; flagon : p p ; SEPARATE filter urn	urn : h d d v v ; flagon : p p ;
canister : y ; cup : h p g h p ; SEPARATE unmix canister	canister : y ; cup : h p g h p ;
burette : m ; pitcher : d m ; flask : m m ; mug : c c ; SEPARATE destroy flask	burette : m ; pitcher : d m ; mug : c c ;
canister : b b e o ; jug : b y ; SEPARATE empty canister	canister : _ ; jug : b y ;
decanter : e r r c ; canister : o m m v o ; SEPARATE shift canister before decanter	canister : o m m v o ; decanter : e r r c ;
mug : f f ; beaker : a v a d ; bottle : v b v ; SEPARATE double mug	mug : f f f f ; beaker : a v a d ; bottle : v b v ;
thermos : b o o ; jug : h ; SEPARATE destroy thermos	jug : h ;
urn : v b v b ; jug : a ; glass : p g p g ; glass : c p p e e ; SEPARATE create jug	urn : v b v b ; jug : a ; glass : p g p g ; glass : c p p e e ; jug : _ ;
pitcher : y d f y d ; bottle : r c ; cup : b b e ; canister : o ; SEPARATE filter canister	pitcher : y d f y d ; bottle : r c ; cup : b b e ; canister : o ;
flask : g g ; cup : p p ; mug : y y g ; SEPARATE create mug	flask : g g ; cup : p p ; mug : y y g ; mug : _ ;
jar : m e m e a ; decanter : p v v c ; burette : y r r e ; bottle : p r e ; SEPARATE create decanter	jar : m e m e a ; decanter : p v v c ; burette : y r r e ; bottle : p r e ; decanter : _ ;
jug : v f y f y ; glass : r r e e ; flask : a ; burette : c ; SEPARATE double flask	jug : v f y f y ; glass : r r e e ; flask : a a ; burette : c ;
urn : p p ; bottle : g p p ; burette : m c m y ; urn : c c ; SEPARATE filter last urn	urn : p p ; bottle : g p p ; burette : m c m y ; urn : c c ;
vessel : v h ; glass : y y a ; SEPARATE shift vessel before glass	vessel : v h ; glass : y y a ;
jar : c ; decanter : d v c ; urn : y ; thermos : d f ; SEPARATE shift jar after decanter	decanter : d v c ; jar : c ; urn : y ; thermos : d f ;
flask : p g g ; decanter : c h r h c ; vessel : h h ; SEPARATE filter decanter	flask : p g g ; decanter : c c h h r ; vessel : h h ;
cup : y m h ; bottle : e ; jar : r r p ; SEPARATE double bottle	cup : y m h ; bottle : e e ; jar : r r p ;
glass : f d d f ; burette : p p ; SEPARATE destroy glass	burette : p p ;
burette : y o y c c ; flagon : g o ; cup : h ; urn : o c c ; SEPARATE double cup	burette : y o y c c ; flagon : g o ; cup : h h ; urn : o c c ;
urn : r o o r h ; cup : r ; flask : g m m g ; urn : b b m ; SEPARATE empty cup	urn : r o o r h ; cup : _ ; flask : g m m g ; urn : b b m ;
flask : f ; decanter : c c y y ; SEPARATE unmix decanter	flask : f ; decanter : c c ; decanter : y y ;
burette : r g r b ; flagon : d h d ; SEPARATE double burette	burette : r g r b r g r b ; flagon : d h d ;
vessel : y y h p ; cup : e g ; thermos : g m p p ; bottle : g ; SEPARATE create decanter	vessel : y y h p ; cup : e g ; thermos : g m p p ; bottle : g ; decanter : _ ;
urn : b y b ; vessel : o a o f ; glass : d ; urn : p a p a ; SEPARATE empty second urn	urn : b y b ; vessel : o a o f ; glass : d ; urn : _ ;
beaker : p p ; urn : g p p r ; SEPARATE create canister	beaker : p p ; urn : g p p r ; canister : _ ;
jug : v ; burette : d ; jug : b b h m h ; SEPARATE shift second jug before burette	jug : v ; jug : b b h m h ; burette : d ;
mug : m y ; burette : g m m ; vessel : v v y ; SEPARATE empty mug	mug : _ ; burette : g m m ; vessel : v v y ;
beaker : h r ; flask : p y y b ; jug : d d ; SEPARATE filter jug	beaker : h r ; flask : p y y b ; jug : d d ;
mug : r p ; jug : r g d d ; SEPARATE destroy jug	mug : r p ;
jar : p ; decanter : d e o ; SEPARATE double decanter	jar : p ; decanter : d e o d e o ;
flagon : m r r o ; urn : v o c c v ; beaker : h e f e f ; SEPARATE filter beaker	flagon : m r r o ; urn : v o c c v ; beaker : h e e f f ;
thermos : d c ; mug : h ; thermos : g a ; SEPARATE destroy second thermos	thermos : d c ; mug : h ;
jug : c r c a a r ; decanter : h a a h e e ; beaker : d h v v ; SEPARATE destroy beaker	jug : c r c a a r ; decanter : h a a h e e ;
bottle : p p ; burette : c v c v ; thermos : d ; SEPARATE empty bottle	bottle : _ ; burette : c v c v ; thermos : d ;
decanter : y y ; vessel : a e m m e ; vessel : y y v ; SEPARATE double first vessel	decanter : y y ; vessel : a e m m e a e m m e ; vessel : y y v ;
vessel : p p ; vessel : r v ; SEPARATE unmix first vessel	vessel : p p ; vessel : r v ;
flask : g g ; burette : a f ; jug : a f a f ; bottle : b y y ; SEPARATE destroy burette	flask : g g ; jug : a f a f ; bottle : b y y ;
jar : r r ; jug : m m ; flagon : r b b r ; canister : c ; SEPARATE shift canister after jug	jar : r r ; jug : m m ; canister : c ; flagon : r b b r ;
canister : f o y f y ; pitcher : e o o r r ; mug : v o o m m v ; SEPARATE empty mug	canister : f o y f y ; pitcher : e o o r r ; mug : _ ;
jar : h o o ; thermos : v c ; vessel : v g ; SEPARATE unmix jar	jar : h ; jar : o o ; thermos : v c ; vessel : v g ;
burette : v v p ; bottle : a ; thermos : b b ; SEPARATE filter bottle	burette : v v p ; bottle : a ; thermos : b b ;
flagon : a o ; decanter : p p r b ; SEPARATE double flagon	flagon : a o a o ; decanter : p p r b ;
canister : f f ; bottle : v v r ; mug : b ; jug : d p p d o o ; SEPARATE empty mug	canister : f f ; bottle : v v r ; mug : _ ; jug : d p p d o o ;
decanter : r e r e ; pitcher : y g ; vessel : a c c f f ; bottle : a ; SEPARATE create bottle	decanter : r e r e ; pitcher : y g ; vessel : a c c f f ; bottle : a ; bottle : _ ;
mug : p p d d ; pitcher : v p p ; urn : m ; SEPARATE create decanter	mug : p p d d ; pitcher : v p p ; urn : m ; decanter : _ ;
urn : o ; beaker : p r r p ; SEPARATE shift beaker after urn	urn : o ; beaker : p r r p ;
urn : m m ; urn : h h c ; jar : v v ; decanter : r r ; SEPARATE unmix first urn	urn : m m ; urn : h h c ; jar : v v ; decanter : r r ;
thermos : g b c ; jug : y v v ; SEPARATE unmix jug	thermos : g b c ; jug : y ; jug : v v ;
canister : a b y ; vessel : r ; flagon : a ; SEPARATE unmix canister	canister : a ; canister : b ; canister : y ; vessel : r ; flagon : a ;
flask : a m ; glass : c c a ; burette : h f f h ; burette : y y ; SEPARATE double last burette	flask : a m ; glass : c c a ; burette : h f f h ; burette : y y y y ;
thermos : y y ; mug : p ; SEPARATE create mug	thermos : y y ; mug : p ; mug : _ ;
decanter : m m ; canister : f h h ; SEPARATE empty canister	decanter : m m ; canister : _ ;
flagon : f o o b ; bottle : d b ; SEPARATE destroy bottle	flagon : f o o b ;
flask : e g g ; flask : y ; SEPARATE destroy last flask	flask : e g g ;
glass : m a m h ; beaker : d c c ; SEPARATE empty glass	glass : _ ; beaker : d c c ;
mug : y y ; cup : v ; SEPARATE destroy mug	cup : v ;
jug : r ; burette : a e a ; flask : h ; SEPARATE create pitcher	jug : r ; burette : a e a ; flask : h ; pitcher : _ ;
jug : y ; flask : v e ; SEPARATE double flask	jug : y ; flask : v e v e ;
urn : r r ; decanter : d ; jar : p ; jug : y o o p p ; SEPARATE double jug	urn : r r ; decanter : d ; jar : p ; jug : y o o p p y o o p p ;
glass : f c g ; canister : a ; mug : y m m y e ; burette : d o o ; SEPARATE empty burette	glass : f c g ; canister : a ; mug : y m m y e ; burette : _ ;
bottle : p ; bottle : a a ; SEPARATE empty last bottle	bottle : p ; bottle : _ ;
canister : h a h p p a ; mug : h g h g ; beaker : h v h ; jar : y g y r r ; SEPARATE unmix canister	canister : h h ; canister : a a ; canister : p p ; mug : h g h g ; beaker : h v h ; jar : y g y r r ;
bottle : p g c ; jar : m m ; glass : e o ; SEPARATE unmix bottle	bottle : p ; bottle : g ; bottle : c ; jar : m m ; glass : e o ;
bottle : o h h o f f ; flagon : y y h ; SEPARATE create thermos	bottle : o h h o f f ; flagon : y y h ; thermos : _ ;
cup : f b e e f ; decanter : p p ; canister : b a b o o ; decanter : r y y r ; SEPARATE empty first decanter	cup : f b e e f ; decanter : _ ; canister : b a b o o ; decanter : r y y r ;
flask : m b b f ; mug : y ; SEPARATE shift mug before flask	mug : y ; flask : m b b f ;
decanter : y a b ; cup : p p y g ; bottle : a y ; SEPARATE empty cup	decanter : y a b ; cup : _ ; bottle : a y ;
beaker : v g g ; jar : m g a m a g ; bottle : p e y e y ; SEPARATE empty bottle	beaker : v g g ; jar : m g a m a g ; bottle : _ ;
thermos : r o o c c r ; jug : g c g ; vessel : o a o a ; burette : p v p ; SEPARATE shift vessel after jug	thermos : r o o c c r ; jug : g c g ; vessel : o a o a ; burette : p v p ;
canister : h p ; jar : h h ; burette : d ; SEPARATE empty burette	canister : h p ; jar : h h ; burette : _ ;
vessel : o r r o p p ; beaker : h ; SEPARATE create beaker	vessel : o r r o p p ; beaker : h ; beaker : _ ;
flagon : b b ; urn : f ; cup : g ; decanter : a d a b ; SEPARATE double flagon	flagon : b b b b ; urn : f ; cup : g ; decanter : a d a b ;
vessel : p o d d p ; flask : p p ; bottle : o ; SEPARATE empty bottle	vessel : p o d d p ; flask : p p ; bottle : _ ;
mug : c r d r d ; decanter : m h m ; burette : f e e f o ; canister : c d c d p ; SEPARATE double canister	mug : c r d r d ; decanter : m h m ; burette : f e e f o ; canister : c d c d p c d c d p ;
flask : o ; jug : g e e g y ; jar : g ; SEPARATE unmix jug	flask : o ; jug : g g ; jug : e e ; jug : y ; jar : g ;
jug : r a r ; jar : b ; SEPARATE create bottle	jug : r a r ; jar : b ; bottle : _ ;
jug : h h ; jug : o h ; jar : c v m ; vessel : o b o b ; SEPARATE create cup	jug : h h ; jug : o h ; jar : c v m ; vessel : o b o b ; cup : _ ;
bottle : g a a ; decanter : v ; SEPARATE double bottle	bottle : g a a g a a ; decanter : v ;
bottle : f ; jar : m r r m ; SEPARATE empty jar	bottle : f ; jar : _ ;
jar : h r h a a ; flagon : b b ; bottle : m h h f ; glass : r o ; SEPARATE filter bottle	jar : h r h a a ; flagon : b b ; bottle : m h h f ; glass : r o ;
urn : m ; urn : d p f p f d ; vessel : v ; burette : y y d ; SEPARATE double vessel	urn : m ; urn : d p f p f d ; vessel : v v ; burette : y y d ;
cup : y ; thermos : v v ; SEPARATE double thermos	cup : y ; thermos : v v v v ;
glass : o m m o e ; flagon : e e o a ; SEPARATE filter glass	glass : o o m m e ; flagon : e e o a ;
flask : g g ; bottle : y d ; flagon : a a e ; thermos : e e m ; SEPARATE empty flask	flask : _ ; bottle : y d ; flagon : a a e ; thermos : e e m ;
jug : c ; mug : g e v ; flagon : c ; canister : p a p a b ; SEPARATE shift jug after canister	mug : g e v ; flagon : c ; canister : p a p a b ; jug : c ;
mug : p a a ; mug : g f o f o ; jar : p g ; SEPARATE double jar	mug : p a a ; mug : g f o f o ; jar : p g p g ;
urn : h b ; flask : p r m ; decanter : e f e f a ; jug : p y p m ; SEPARATE unmix urn	urn : h ; urn : b ; flask : p r m ; decanter : e f e f a ; jug : p y p m ;
cup : p ; vessel : f f ; beaker : e v v ; cup : b b o ; SEPARATE shift last cup before first cup	cup : b b o ; cup : p ; vessel : f f ; beaker : e v v ;
canister : d ; decanter : g g ; canister : v v ; SEPARATE filter decanter	canister : d ; decanter : g g ; canister : v v ;
mug : o p y p o ; vessel : p h r r p h ; SEPARATE shift mug before vessel	mug : o p y p o ; vessel : p h r r p h ;
thermos : h h d ; jar : g g p b b ; urn : o b ; SEPARATE unmix urn	thermos : h h d ; jar : g g p b b ; urn : o ; urn : b ;
mug : b ; mug : r v r f f v ; pitcher : o r o r ; decanter : r v g v r g ; SEPARATE destroy decanter	mug : b ; mug : r v r f f v ; pitcher : o r o r ;
burette : v v ; urn : y c p y ; glass : r a r f ; SEPARATE empty burette	burette : _ ; urn : y c p y ; glass : r a r f ;
vessel : e f e ; decanter : p p ; vessel : e ; SEPARATE create jug	vessel : e f e ; decanter : p p ; vessel : e ; jug : _ ;
decanter : h ; burette : y y ; thermos : r r a a ; decanter : m b ; SEPARATE shift last decanter after first decanter	decanter : h ; decanter : m b ; burette : y y ; thermos : r r a a ;
vessel : p r r ; jug : e y y d d e ; SEPARATE empty jug	vessel : p r r ; jug : _ ;
glass : c d ; glass : b f v f v ; decanter : o ; SEPARATE unmix second glass	glass : c d ; glass : b ; glass : f f ; glass : v v ; decanter : o ;
decanter : a ; jar : m r c r ; urn : g g ; SEPARATE unmix jar	decanter : a ; jar : m ; jar : r r ; jar : c ; urn : g g ;
bottle : a a ; flagon : f ; pitcher : d ; flask : m ; SEPARATE filter bottle	bottle : a a ; flagon : f ; pitcher : d ; flask : m ;
burette : v v c o o c ; bottle : f f ; mug : b o ; mug : h h y ; SEPARATE empty last mug	burette : v v c o o c ; bottle : f f ; mug : b o ; mug : _ ;
pitcher : o o ; decanter : c g c d ; burette : o o v ; decanter : v y y v ; SEPARATE destroy burette	pitcher : o o ; decanter : c g c d ; decanter : v y y v ;
jar : p v p v ; mug : e y e ; vessel : r h b b ; urn : d ; SEPARATE create glass	jar : p v p v ; mug : e y e ; vessel : r h b b ; urn : d ; glass : _ ;
canister : h m m h ; cup : d d h h ; jug : g y b ; SEPARATE shift canister after jug	cup : d d h h ; jug : g y b ; canister : h m m h ;
pitcher : d d ; mug : f p c f ; SEPARATE double mug	pitcher : d d ; mug : f p c f f p c f ;
glass : r ; jug : p ; mug : e p p e ; jar : d d ; SEPARATE shift jug after glass	glass : r ; jug : p ; mug : e p p e ; jar : d d ;
flagon : d d ; decanter : r ; vessel : c y h h c y ; burette : p a a p ; SEPARATE shift vessel before flagon	vessel : c y h h c y ; flagon : d d ; decanter : r ; burette : p a a p ;
vessel : p e p e ; urn : e f y ; flagon : p p a m ; SEPARATE empty urn	vessel : p e p e ; urn : _ ; flagon : p p a m ;
urn : m g ; cup : y e g e ; SEPARATE filter urn	urn : m g ; cup : y e g e ;
beaker : b h b ; decanter : g r r ; bottle : m v e e m v ; SEPARATE create flask	beaker : b h b ; decanter : g r r ; bottle : m v e e m v ; flask : _ ;
mug : g d a ; vessel : o v o v ; glass : g p m g ; SEPARATE destroy mug	vessel : o v o v ; glass : g p m g ;
glass : a a ; beaker : p f p f ; jar : p p o ; SEPARATE destroy glass	beaker : p f p f ; jar : p p o ;
cup : e o o ; flagon : f o f o ; SEPARATE empty cup	cup : _ ; flagon : f o f o ;
cup : h a a ; pitcher : h a h p ; bottle : g g ; SEPARATE destroy bottle	cup : h a a ; pitcher : h a h p ;
thermos : f f ; beaker : p p ; decanter : e r ; urn : y c c ; SEPARATE shift beaker before urn	thermos : f f ; decanter : e r ; beaker : p p ; urn : y c c ;
jug : h m h m ; mug : p p r v v ; burette : h h ; vessel : y y b d b ; SEPARATE shift vessel after mug	jug : h m h m ; mug : p p r v v ; vessel : y y b d b ; burette : h h ;
flagon : r c c ; burette : c r p r c ; SEPARATE shift flagon before burette	flagon : r c c ; burette : c r p r c ;
jug : a d d a ; decanter : f a ; SEPARATE create flask	jug : a d d a ; decanter : f a ; flask : _ ;
decanter : p p ; bottle : g r r ; canister : b a g b ; jug : b y b ; SEPARATE shift jug after canister	decanter : p p ; bottle : g r r ; canister : b a g b ; jug : b y b ;
bottle : m d m d ; jug : g g ; SEPARATE empty jug	bottle : m d m d ; jug : _ ;
canister : c ; decanter : c m m c ; SEPARATE shift canister before decanter	canister : c ; decanter : c m m c ;
flask : o o m ; canister : r g r g ; vessel : d ; bottle : f y o o y f ; SEPARATE create jug	flask : o o m ; canister : r g r g ; vessel : d ; bottle : f y o o y f ; jug : _ ;
urn : f o d d o ; mug : a r ; vessel : v ; SEPARATE create glass	urn : f o d d o ; mug : a r ; vessel : v ; glass : _ ;
thermos : b o p b ; thermos : a a ; SEPARATE shift first thermos after last thermos	thermos : a a ; thermos : b o p b ;
flask : o h o y y ; bottle : o o ; vessel : v e ; SEPARATE shift flask before vessel	bottle : o o ; flask : o h o y y ; vessel : v e ;
glass : e o o e ; canister : d d ; SEPARATE filter glass	glass : e e o o ; canister : d d ;
pitcher : b ; beaker : a r ; canister : f v v f ; SEPARATE empty canister	pitcher : b ; beaker : a r ; canister : _ ;
canister : h h ; bottle : p d c ; bottle : p r p r ; SEPARATE create bottle	canister : h h ; bottle : p d c ; bottle : p r p r ; bottle : _ ;
thermos : v r b r ; thermos : h ; SEPARATE filter second thermos	thermos : v r b r ; thermos : h ;
cup : c h y c y ; flagon : a ; jug : b a ; SEPARATE filter jug	cup : c h y c y ; flagon : a ; jug : b a ;
beaker : h h ; jar : y y ; beaker : p c a c ; SEPARATE shift first beaker after jar	jar : y y ; beaker : h h ; beaker : p c a c ;
vessel : f ; burette : f ; mug : d p a p a ; SEPARATE create urn	vessel : f ; burette : f ; mug : d p a p a ; urn : _ ;
jar : b g ; beaker : c o o c ; canister : d b b d v v ; SEPARATE filter canister	jar : b g ; beaker : c o o c ; canister : d d b b v v ;
jar : y p b y ; vessel : y ; urn : a ; jug : p y ; SEPARATE unmix urn	jar : y p b y ; vessel : y ; urn : a ; jug : p y ;
urn : y ; burette : a a ; beaker : e g e ; flagon : o p o d p ; SEPARATE destroy beaker	urn : y ; burette : a a ; flagon : o p o d p ;
beaker : r r b ; urn : v v e e f ; SEPARATE destroy urn	beaker : r r b ;
