Input	Output
cup : b b d ; flask : e ; bottle : e e ; jug : a a ; SEPARATE unmix flask	cup : b b d ; flask : e ; bottle : e e ; jug : a a ;
jar : y y ; beaker : e b e b a ; SEPARATE unmix jar	jar : y y ; beaker : e b e b a ;
mug : m g g m a ; vessel : o o e e ; SEPARATE unmix mug	mug : m m ; mug : g g ; mug : a ; vessel : o o e e ;
canister : o o ; flask : m v e e v ; flask : b v d ; thermos : h v y v h y ; SEPARATE unmix first flask	canister : o o ; flask : m ; flask : v v ; flask : e e ; flask : b v d ; thermos : h v y v h y ;
bottle : y y p m p ; flask : r r e g e g ; SEPARATE unmix flask	bottle : y y p m p ; flask : r r ; flask : e e ; flask : g g ;
bottle : e e m m ; mug : b b e y ; SEPARATE unmix bottle	bottle : e e ; bottle : m m ; mug : b b e y ;
glass : m m ; flagon : v y y ; jug : f h y f y ; canister : a ; SEPARATE unmix jug	glass : m m ; flagon : v y y ; jug : f f ; jug : h ; jug : y y ; canister : a ;
burette : f d m f ; jug : e e f ; burette : g d g d r r ; SEPARATE unmix last burette	burette : f d m f ; jug : e e f ; burette : g g ; burette : d d ; burette : r r ;
jar : f ; beaker : b r o ; beaker : d y d y f ; pitcher : h f g f ; SEPARATE unmix last beaker	jar : f ; beaker : b r o ; beaker : d d ; beaker : y y ; beaker : f ; pitcher : h f g f ;
thermos : o o v f ; vessel : d d g a ; burette : p c m p m c ; pitcher : a a ; SEPARATE unmix vessel	thermos : o o v f ; vessel : d d ; vessel : g ; vessel : a ; burette : p c m p m c ; pitcher : a a ;
decanter : o f v o v ; mug : b y y b d d ; thermos : g g m m ; pitcher : y ; SEPARATE unmix pitcher	decanter : o f v o v ; mug : b y y b d d ; thermos : g g m m ; pitcher : y ;
jug : c r c ; canister : p a ; thermos : c d d ; urn : d c ; SEPARATE unmix jug	jug : c c ; jug : r ; canister : p a ; thermos : c d d ; urn : d c ;
cup : o o ; glass : r c c ; SEPARATE unmix cup	cup : o o ; glass : r c c ;
canister : g ; jar : o ; glass : d y v v d y ; SEPARATE unmix glass	canister : g ; jar : o ; glass : d d ; glass : y y ; glass : v v ;
bottle : r o p o p ; canister : d d ; urn : m m ; jug : c g c ; SEPARATE unmix canister	bottle : r o p o p ; canister : d d ; urn : m m ; jug : c g c ;
flagon : b b o v ; pitcher : h r r ; SEPARATE unmix pitcher	flagon : b b o v ; pitcher : h ; pitcher : r r ;
glass : a g g a ; jar : r h d ; glass : d r h ; beaker : r ; SEPARATE unmix beaker	glass : a g g a ; jar : r h d ; glass : d r h ; beaker : r ;
vessel : c d h h ; cup : o ; SEPARATE unmix vessel	vessel : c ; vessel : d ; vessel : h h ; cup : o ;
glass : e a y y a ; pitcher : d f ; jar : b h ; jug : c r r b b ; SEPARATE unmix jar	glass : e a y y a ; pitcher : d f ; jar : b ; jar : h ; jug : c r r b b ;
pitcher : r r ; mug : h g f h g ; bottle : y d b b ; SEPARATE unmix mug	pitcher : r r ; mug : h h ; mug : g g ; mug : f ; bottle : y d b b ;
pitcher : h h ; canister : b h g h ; beaker : g d g c ; SEPARATE unmix beaker	pitcher : h h ; canister : b h g h ; beaker : g g ; beaker : d ; beaker : c ;
bottle : e y e y m m ; burette : h h ; SEPARATE unmix burette	bottle : e y e y m m ; burette : h h ;
flagon : g ; vessel : c o b o ; SEPARATE unmix vessel	flagon : g ; vessel : c ; vessel : o o ; vessel : b ;
jar : d f f d ; vessel : d d f ; urn : v v ; pitcher : a ; SEPARATE unmix vessel	jar : d f f d ; vessel : d d ; vessel : f ; urn : v v ; pitcher : a ;
flask : b o o b ; jar : d b f ; vessel : b f ; urn : p o p o b b ; SEPARATE unmix urn	flask : b o o b ; jar : d b f ; vessel : b f ; urn : p p ; urn : o o ; urn : b b ;
bottle : r o r o ; pitcher : y y v v o ; canister : o f f ; burette : m r ; SEPARATE unmix pitcher	bottle : r o r o ; pitcher : y y ; pitcher : v v ; pitcher : o ; canister : o f f ; burette : m r ;
urn : f a ; flask : c a ; jar : f c a ; SEPARATE unmix urn	urn : f ; urn : a ; flask : c a ; jar : f c a ;
decanter : a a ; vessel : m c ; SEPARATE unmix decanter	decanter : a a ; vessel : m c ;
jug : d ; pitcher : c ; SEPARATE unmix jug	jug : d ; pitcher : c ;
cup : o r h h o ; beaker : v g g r v ; SEPARATE unmix cup	cup : o o ; cup : r ; cup : h h ; beaker : v g g r v ;
burette : g ; canister : p p ; vessel : o c v v ; SEPARATE unmix burette	burette : g ; canister : p p ; vessel : o c v v ;
canister : o e o a a ; thermos : y o ; flask : m ; SEPARATE unmix flask	canister : o e o a a ; thermos : y o ; flask : m ;
canister : f v v f ; thermos : p ; SEPARATE unmix thermos	canister : f v v f ; thermos : p ;
glass : d ; jug : d y r r y ; jug : y ; SEPARATE unmix glass	glass : d ; jug : d y r r y ; jug : y ;
jar : h b b m h ; thermos : a e a ; SEPARATE unmix thermos	jar : h b b m h ; thermos : a a ; thermos : e ;
burette : c c ; pitcher : e f e b b ; canister : g b b ; glass : m y y c c ; SEPARATE unmix pitcher	burette : c c ; pitcher : e e ; pitcher : f ; pitcher : b b ; canister : g b b ; glass : m y y c c ;
decanter : b b p ; jar : v b v b ; SEPARATE unmix jar	decanter : b b p ; jar : v v ; jar : b b ;
cup : r r ; pitcher : c ; SEPARATE unmix pitcher	cup : r r ; pitcher : c ;
canister : y f ; glass : m ; beaker : y g ; thermos : e o e ; SEPARATE unmix canister	canister : y ; canister : f ; glass : m ; beaker : y g ; thermos : e o e ;
flask : r ; bottle : m a a v ; SEPARATE unmix flask	flask : r ; bottle : m a a v ;
burette : p m f ; canister : b b ; SEPARATE unmix canister	burette : p m f ; canister : b b ;
urn : d ; urn : a a v ; urn : d o r ; bottle : m o g g ; SEPARATE unmix second urn	urn : d ; urn : a a ; urn : v ; urn : d o r ; bottle : m o g g ;
cup : f f ; jar : p ; SEPARATE unmix jar	cup : f f ; jar : p ;
urn : p ; urn : d e o o e ; burette : a b ; SEPARATE unmix second urn	urn : p ; urn : d ; urn : e e ; urn : o o ; burette : a b ;
mug : b b ; bottle : y ; urn : r r f f ; canister : f f ; SEPARATE unmix canister	mug : b b ; bottle : y ; urn : r r f f ; canister : f f ;
cup : v e o o ; cup : f b b f ; SEPARATE unmix last cup	cup : v e o o ; cup : f f ; cup : b b ;
canister : b o o ; bottle : g a g r a ; canister : o p ; mug : c c ; SEPARATE unmix first canister	canister : b ; canister : o o ; bottle : g a g r a ; canister : o p ; mug : c c ;
flagon : m y e m ; glass : d r r p ; SEPARATE unmix glass	flagon : m y e m ; glass : d ; glass : r r ; glass : p ;
burette : y y ; thermos : e d ; jar : b v a ; pitcher : b b ; SEPARATE unmix pitcher	burette : y y ; thermos : e d ; jar : b v a ; pitcher : b b ;
canister : o m y o ; beaker : a a ; bottle : v v ; SEPARATE unmix canister	canister : o o ; canister : m ; canister : y ; beaker : a a ; bottle : v v ;
pitcher : e e g r r ; bottle : c d ; glass : g g ; flask : m m ; SEPARATE unmix flask	pitcher : e e g r r ; bottle : c d ; glass : g g ; flask : m m ;
canister : e e ; pitcher : f r ; SEPARATE unmix canister	canister : e e ; pitcher : f r ;
pitcher : v a h ; decanter : f g ; burette : d h h ; flask : p r p ; SEPARATE unmix decanter	pitcher : v a h ; decanter : f ; decanter : g ; burette : d h h ; flask : p r p ;
jar : h h ; thermos : c c ; jar : b p f f ; SEPARATE unmix last jar	jar : h h ; thermos : c c ; jar : b ; jar : p ; jar : f f ;
pitcher : o g ; mug : m ; SEPARATE unmix mug	pitcher : o g ; mug : m ;
jug : f f e b ; thermos : c c y y ; SEPARATE unmix jug	jug : f f ; jug : e ; jug : b ; thermos : c c y y ;
canister : c ; jar : a p y ; flask : p p y f ; beaker : h f f m ; SEPARATE unmix canister	canister : c ; jar : a p y ; flask : p p y f ; beaker : h f f m ;
beaker : v ; glass : y c y c p ; canister : a m g ; SEPARATE unmix beaker	beaker : v ; glass : y c y c p ; canister : a m g ;
decanter : h h r r ; canister : f ; SEPARATE unmix decanter	decanter : h h ; decanter : r r ; canister : f ;
mug : e ; mug : f y f ; SEPARATE unmix first mug	mug : e ; mug : f y f ;
cup : g g ; cup : p ; flask : d y m d ; cup : a a ; SEPARATE unmix second cup	cup : g g ; cup : p ; flask : d y m d ; cup : a a ;
urn : h m a a ; bottle : y o ; bottle : e v d v ; pitcher : o h h ; SEPARATE unmix urn	urn : h ; urn : m ; urn : a a ; bottle : y o ; bottle : e v d v ; pitcher : o h h ;
decanter : b b a ; pitcher : m h m ; jar : m m ; SEPARATE unmix jar	decanter : b b a ; pitcher : m h m ; jar : m m ;
thermos : b g b v ; decanter : a a e ; thermos : h h d m ; canister : b h o ; SEPARATE unmix last thermos	thermos : b g b v ; decanter : a a e ; thermos : h h ; thermos : d ; thermos : m ; canister : b h o ;
jug : d v v d ; bottle : y f ; decanter : y d c c ; SEPARATE unmix jug	jug : d d ; jug : v v ; bottle : y f ; decanter : y d c c ;
cup : m m f g g ; cup : o o v y ; mug : a c ; jar : f h ; SEPARATE unmix jar	cup : m m f g g ; cup : o o v y ; mug : a c ; jar : f ; jar : h ;
canister : b o b ; glass : g ; flask : r r v ; thermos : g ; SEPARATE unmix glass	canister : b o b ; glass : g ; flask : r r v ; thermos : g ;
cup : a a r f r ; jar : d b a a ; burette : v v ; bottle : p p a ; SEPARATE unmix jar	cup : a a r f r ; jar : d ; jar : b ; jar : a a ; burette : v v ; bottle : p p a ;
decanter : o ; flask : y y ; SEPARATE unmix decanter	decanter : o ; flask : y y ;
flask : y p m y m ; glass : v a p ; flagon : f d f y ; pitcher : p o o ; SEPARATE unmix flagon	flask : y p m y m ; glass : v a p ; flagon : f f ; flagon : d ; flagon : y ; pitcher : p o o ;
flagon : d h h f ; cup : g ; SEPARATE unmix flagon	flagon : d ; flagon : h h ; flagon : f ; cup : g ;
glass : a v a v ; jug : a a h ; SEPARATE unmix glass	glass : a a ; glass : v v ; jug : a a h ;
cup : a y f a f ; burette : o r e e ; flagon : g ; mug : c f ; SEPARATE unmix cup	cup : a a ; cup : y ; cup : f f ; burette : o r e e ; flagon : g ; mug : c f ;
jug : y b b ; decanter : a a ; pitcher : f g f g ; jar : c c ; SEPARATE unmix jar	jug : y b b ; decanter : a a ; pitcher : f g f g ; jar : c c ;
cup : e e ; vessel : b f ; canister : v d b ; SEPARATE unmix vessel	cup : e e ; vessel : b ; vessel : f ; canister : v d b ;
pitcher : o o ; flagon : r g r ; SEPARATE unmix pitcher	pitcher : o o ; flagon : r g r ;
cup : g a v g ; mug : y f ; mug : o o c f ; pitcher : r m v v ; SEPARATE unmix second mug	cup : g a v g ; mug : y f ; mug : o o ; mug : c ; mug : f ; pitcher : r m v v ;
bottle : b ; decanter : c d e d e ; jar : h y y h ; decanter : h ; SEPARATE unmix first decanter	bottle : b ; decanter : c ; decanter : d d ; decanter : e e ; jar : h y y h ; decanter : h ;
jar : f h c f ; flagon : h ; jug : o h h p ; SEPARATE unmix flagon	jar : f h c f ; flagon : h ; jug : o h h p ;
jug : v ; vessel : h ; SEPARATE unmix jug	jug : v ; vessel : h ;
mug : f ; thermos : a y r a ; urn : m b b m ; jar : d v y v ; SEPARATE unmix urn	mug : f ; thermos : a y r a ; urn : m m ; urn : b b ; jar : d v y v ;
mug : h o ; mug : f g y g ; decanter : c c ; SEPARATE unmix second mug	mug : h o ; mug : f ; mug : g g ; mug : y ; decanter : c c ;
thermos : a ; decanter : o a f f ; SEPARATE unmix decanter	thermos : a ; decanter : o ; decanter : a ; decanter : f f ;
cup : r r ; thermos : a b b a ; SEPARATE unmix thermos	cup : r r ; thermos : a a ; thermos : b b ;
urn : d ; beaker : v g r g v ; jar : h v v a ; mug : p p ; SEPARATE unmix urn	urn : d ; beaker : v g r g v ; jar : h v v a ; mug : p p ;
burette : y y ; vessel : c c m o ; decanter : m m ; mug : m c e m ; SEPARATE unmix burette	burette : y y ; vessel : c c m o ; decanter : m m ; mug : m c e m ;
cup : a a ; vessel : b d b d m m ; flask : g m b ; SEPARATE unmix cup	cup : a a ; vessel : b d b d m m ; flask : g m b ;
vessel : o o m ; bottle : m ; flagon : y ; jar : o b o m ; SEPARATE unmix bottle	vessel : o o m ; bottle : m ; flagon : y ; jar : o b o m ;
flagon : v e v ; flask : b b ; SEPARATE unmix flask	flagon : v e v ; flask : b b ;
thermos : p d d y ; flagon : c o g ; thermos : g b p ; cup : r r m ; SEPARATE unmix second thermos	thermos : p d d y ; flagon : c o g ; thermos : g ; thermos : b ; thermos : p ; cup : r r m ;
urn : g ; canister : d m m d ; flask : g m m d ; burette : e ; SEPARATE unmix canister	urn : g ; canister : d d ; canister : m m ; flask : g m m d ; burette : e ;
jar : e e ; jar : a p ; glass : y ; beaker : r r m p m ; SEPARATE unmix first jar	jar : e e ; jar : a p ; glass : y ; beaker : r r m p m ;
glass : d e d e h ; bottle : m p e p m ; vessel : e c ; SEPARATE unmix vessel	glass : d e d e h ; bottle : m p e p m ; vessel : e ; vessel : c ;
mug : b ; jar : p a b p b a ; glass : g y y g ; flagon : p ; SEPARATE unmix mug	mug : b ; jar : p a b p b a ; glass : g y y g ; flagon : p ;
burette : o ; burette : e e o r o r ; urn : e e ; SEPARATE unmix urn	burette : o ; burette : e e o r o r ; urn : e e ;
flagon : o ; mug : o o a ; SEPARATE unmix flagon	flagon : o ; mug : o o a ;
urn : h h c ; jar : d d y y ; flagon : m r m ; urn : g g ; SEPARATE unmix last urn	urn : h h c ; jar : d d y y ; flagon : m r m ; urn : g g ;
cup : g m a a g m ; vessel : h v v ; SEPARATE unmix cup	cup : g g ; cup : m m ; cup : a a ; vessel : h v v ;
vessel : v ; bottle : a a ; flask : e e ; urn : b b y y ; SEPARATE unmix flask	vessel : v ; bottle : a a ; flask : e e ; urn : b b y y ;
flagon : p p e c e ; urn : v ; SEPARATE unmix urn	flagon : p p e c e ; urn : v ;
vessel : v f v ; cup : p p m m ; canister : d ; canister : r ; SEPARATE unmix first canister	vessel : v f v ; cup : p p m m ; canister : d ; canister : r ;
cup : b e b d ; beaker : r y ; canister : y v y v m m ; thermos : o c o m m ; SEPARATE unmix beaker	cup : b e b d ; beaker : r ; beaker : y ; canister : y v y v m m ; thermos : o c o m m ;
beaker : y o c ; thermos : m m ; jug : e m m a ; canister : o o ; SEPARATE unmix beaker	beaker : y ; beaker : o ; beaker : c ; thermos : m m ; jug : e m m a ; canister : o o ;
vessel : f p y y ; mug : y ; burette : m d m d b ; canister : y y ; SEPARATE unmix burette	vessel : f p y y ; mug : y ; burette : m m ; burette : d d ; burette : b ; canister : y y ;
jug : c c ; jug : f d ; canister : b b ; SEPARATE unmix canister	jug : c c ; jug : f d ; canister : b b ;
vessel : c a c ; canister : p ; SEPARATE unmix canister	vessel : c a c ; canister : p ;
flagon : o e o ; burette : h ; decanter : r d a d a ; canister : c ; SEPARATE unmix flagon	flagon : o o ; flagon : e ; burette : h ; decanter : r d a d a ; canister : c ;
vessel : e ; flask : y h y b ; glass : h b r r ; SEPARATE unmix glass	vessel : e ; flask : y h y b ; glass : h ; glass : b ; glass : r r ;
beaker : a ; glass : b b ; flagon : m m ; SEPARATE unmix beaker	beaker : a ; glass : b b ; flagon : m m ;
canister : a a ; beaker : v ; burette : v b d ; SEPARATE unmix canister	canister : a a ; beaker : v ; burette : v b d ;
mug : b b h ; thermos : d ; cup : h h r ; SEPARATE unmix mug	mug : b b ; mug : h ; thermos : d ; cup : h h r ;
beaker : y b b ; glass : v g g o o ; mug : d ; flagon : r r ; SEPARATE unmix glass	beaker : y b b ; glass : v ; glass : g g ; glass : o o ; mug : d ; flagon : r r ;
burette : e e ; urn : c h h m m ; urn : g ; SEPARATE unmix second urn	burette : e e ; urn : c h h m m ; urn : g ;
bottle : r r v ; vessel : g o g ; jug : d m ; beaker : y ; SEPARATE unmix bottle	bottle : r r ; bottle : v ; vessel : g o g ; jug : d m ; beaker : y ;
glass : r r ; burette : g v v a ; SEPARATE unmix burette	glass : r r ; burette : g ; burette : v v ; burette : a ;
burette : y r h y ; flask : f ; SEPARATE unmix burette	burette : y y ; burette : r ; burette : h ; flask : f ;
burette : d a c ; canister : e ; SEPARATE unmix canister	burette : d a c ; canister : e ;
jug : g f ; flask : m v h ; flagon : r r a a h h ; SEPARATE unmix flask	jug : g f ; flask : m ; flask : v ; flask : h ; flagon : r r a a h h ;
vessel : v b o b v ; decanter : d v d ; SEPARATE unmix decanter	vessel : v b o b v ; decanter : d d ; decanter : v ;
glass : d h c ; thermos : a a ; decanter : d d ; bottle : g ; SEPARATE unmix glass	glass : d ; glass : h ; glass : c ; thermos : a a ; decanter : d d ; bottle : g ;
decanter : h y v h ; pitcher : e p p ; flagon : r a a ; beaker : f ; SEPARATE unmix flagon	decanter : h y v h ; pitcher : e p p ; flagon : r ; flagon : a a ; beaker : f ;
bottle : o ; jug : o o ; beaker : e r v r e ; SEPARATE unmix bottle	bottle : o ; jug : o o ; beaker : e r v r e ;
jug : e e ; beaker : g g ; SEPARATE unmix jug	jug : e e ; beaker : g g ;
glass : c g v v ; bottle : a y ; bottle : g g c b c ; vessel : r p r y ; SEPARATE unmix first bottle	glass : c g v v ; bottle : a ; bottle : y ; bottle : g g c b c ; vessel : r p r y ;
flask : e e a ; pitcher : b v m m ; pitcher : m ; bottle : o g ; SEPARATE unmix bottle	flask : e e a ; pitcher : b v m m ; pitcher : m ; bottle : o ; bottle : g ;
bottle : h c ; vessel : b p o o ; SEPARATE unmix bottle	bottle : h ; bottle : c ; vessel : b p o o ;
cup : p e d d ; urn : e e ; SEPARATE unmix urn	cup : p e d d ; urn : e e ;
flagon : c e c r ; thermos : e d r r e ; bottle : y m ; flask : v ; SEPARATE unmix thermos	flagon : c e c r ; thermos : e e ; thermos : d ; thermos : r r ; bottle : y m ; flask : v ;
glass : f f ; cup : g v a a ; mug : e ; SEPARATE unmix glass	glass : f f ; cup : g v a a ; mug : e ;
jug : g g f m ; flask : r o o r ; burette : c b g c ; SEPARATE unmix jug	jug : g g ; jug : f ; jug : m ; flask : r o o r ; burette : c b g c ;
bottle : c e a e c ; mug : e b e ; cup : o h g o ; SEPARATE unmix bottle	bottle : c c ; bottle : e e ; bottle : a ; mug : e b e ; cup : o h g o ;
pitcher : e e g b ; decanter : m m h h ; thermos : b v v h ; beaker : b c d c d b ; SEPARATE unmix pitcher	pitcher : e e ; pitcher : g ; pitcher : b ; decanter : m m h h ; thermos : b v v h ; beaker : b c d c d b ;
burette : e a a r r ; urn : g g h c h ; glass : o ; SEPARATE unmix urn	burette : e a a r r ; urn : g g ; urn : h h ; urn : c ; glass : o ;
jug : a h ; pitcher : y a v ; vessel : o o ; SEPARATE unmix jug	jug : a ; jug : h ; pitcher : y a v ; vessel : o o ;
flagon : y y a a ; jar : h b b ; canister : p ; glass : v m ; SEPARATE unmix jar	flagon : y y a a ; jar : h ; jar : b b ; canister : p ; glass : v m ;
mug : o d g d o ; glass : p p ; SEPARATE unmix glass	mug : o d g d o ; glass : p p ;
jar : b f ; jar : d f d a ; SEPARATE unmix first jar	jar : b ; jar : f ; jar : d f d a ;
canister : v ; cup : c c ; SEPARATE unmix canister	canister : v ; cup : c c ;
beaker : b b ; pitcher : y o y ; SEPARATE unmix pitcher	beaker : b b ; pitcher : y y ; pitcher : o ;
canister : y e h h ; beaker : p d p ; urn : d c d c ; SEPARATE unmix urn	canister : y e h h ; beaker : p d p ; urn : d d ; urn : c c ;
jar : b ; glass : g a ; SEPARATE unmix jar	jar : b ; glass : g a ;
beaker : h d h ; flask : r o r ; flask : f y ; SEPARATE unmix first flask	beaker : h d h ; flask : r r ; flask : o ; flask : f y ;
decanter : r r ; flagon : o a o a ; SEPARATE unmix flagon	decanter : r r ; flagon : o o ; flagon : a a ;
jug : p c e c ; jar : v ; decanter : o e ; vessel : a a ; SEPARATE unmix jug	jug : p ; jug : c c ; jug : e ; jar : v ; decanter : o e ; vessel : a a ;
cup : d ; flagon : y g v y ; glass : m v e ; burette : e r ; SEPARATE unmix glass	cup : d ; flagon : y g v y ; glass : m ; glass : v ; glass : e ; burette : e r ;
bottle : c ; glass : h h ; canister : v d m m d ; glass : d d v ; SEPARATE unmix first glass	bottle : c ; glass : h h ; canister : v d m m d ; glass : d d v ;
pitcher : h h a a ; jug : m ; burette : r g m g m r ; SEPARATE unmix jug	pitcher : h h a a ; jug : m ; burette : r g m g m r ;
flagon : v h f h ; bottle : c c ; canister : y a y a h ; decanter : m g g r ; SEPARATE unmix decanter	flagon : v h f h ; bottle : c c ; canister : y a y a h ; decanter : m ; decanter : g g ; decanter : r ;
pitcher : o y y ; canister : c y o ; SEPARATE unmix canister	pitcher : o y y ; canister : c ; canister : y ; canister : o ;
flagon : d d r o ; glass : c c ; SEPARATE unmix flagon	flagon : d d ; flagon : r ; flagon : o ; glass : c c ;
flagon : v p ; pitcher : y h y b h ; SEPARATE unmix flagon	flagon : v ; flagon : p ; pitcher : y h y b h ;
flask : v ; vessel : m m ; flask : a m m a g ; SEPARATE unmix vessel	flask : v ; vessel : m m ; flask : a m m a g ;
urn : m a ; vessel : h ; jug : d m d e ; bottle : y ; SEPARATE unmix vessel	urn : m a ; vessel : h ; jug : d m d e ; bottle : y ;
flask : r ; thermos : r ; SEPARATE unmix thermos	flask : r ; thermos : r ;
cup : e d ; decanter : g ; SEPARATE unmix decanter	cup : e d ; decanter : g ;
canister : r m o ; flask : g g ; cup : v m c ; SEPARATE unmix cup	canister : r m o ; flask : g g ; cup : v ; cup : m ; cup : c ;
decanter : p g g ; bottle : a o ; flask : f f e ; canister : e ; SEPARATE unmix flask	decanter : p g g ; bottle : a o ; flask : f f ; flask : e ; canister : e ;
jug : h d o h o ; jar : c c ; jar : y y p g ; jar : e ; SEPARATE unmix jug	jug : h h ; jug : d ; jug : o o ; jar : c c ; jar : y y p g ; jar : e ;
thermos : p a a v ; bottle : b b p v ; thermos : g v c c g ; thermos : v a b v ; SEPARATE unmix bottle	thermos : p a a v ; bottle : b b ; bottle : p ; bottle : v ; thermos : g v c c g ; thermos : v a b v ;
mug : h f ; canister : c y c ; pitcher : b e v v ; SEPARATE unmix pitcher	mug : h f ; canister : c y c ; pitcher : b ; pitcher : e ; pitcher : v v ;
thermos : y y ; decanter : m y f m y ; SEPARATE unmix decanter	thermos : y y ; decanter : m m ; decanter : y y ; decanter : f ;
decanter : y p p c c y ; flagon : v c o o c v ; flagon : h ; SEPARATE unmix last flagon	decanter : y p p c c y ; flagon : v c o o c v ; flagon : h ;
glass : o o ; flask : o ; SEPARATE unmix flask	glass : o o ; flask : o ;
decanter : b f f ; flask : r o r a o ; vessel : g ; SEPARATE unmix vessel	decanter : b f f ; flask : r o r a o ; vessel : g ;
cup : e e m ; canister : g v v ; pitcher : g c ; cup : c a a ; SEPARATE unmix last cup	cup : e e m ; canister : g v v ; pitcher : g c ; cup : c ; cup : a a ;
flask : g b b ; thermos : o e m o e m ; SEPARATE unmix thermos	flask : g b b ; thermos : o o ; thermos : e e ; thermos : m m ;
flagon : c y c ; vessel : a f ; SEPARATE unmix vessel	flagon : c y c ; vessel : a ; vessel : f ;
flask : m ; beaker : h h ; SEPARATE unmix beaker	flask : m ; beaker : h h ;
jar : y y c c ; glass : b b ; vessel : f d f p ; SEPARATE unmix vessel	jar : y y c c ; glass : b b ; vessel : f f ; vessel : d ; vessel : p ;
jar : h h ; decanter : r y y ; jar : g g v v ; SEPARATE unmix first jar	jar : h h ; decanter : r y y ; jar : g g v v ;
thermos : d d ; flagon : g f f ; vessel : a v a v ; pitcher : v v m p ; SEPARATE unmix vessel	thermos : d d ; flagon : g f f ; vessel : a a ; vessel : v v ; pitcher : v v m p ;
bottle : o o ; thermos : o ; decanter : a a ; SEPARATE unmix thermos	bottle : o o ; thermos : o ; decanter : a a ;
vessel : r b b ; decanter : d o g ; burette : v v ; burette : f o ; SEPARATE unmix first burette	vessel : r b b ; decanter : d o g ; burette : v v ; burette : f o ;
bottle : h v v h ; pitcher : f ; flagon : v v ; SEPARATE unmix bottle	bottle : h h ; bottle : v v ; pitcher : f ; flagon : v v ;
burette : b ; burette : r m ; thermos : d d ; canister : c f ; SEPARATE unmix first burette	burette : b ; burette : r m ; thermos : d d ; canister : c f ;
glass : e r e m ; thermos : f o f ; vessel : v y y a a ; SEPARATE unmix glass	glass : e e ; glass : r ; glass : m ; thermos : f o f ; vessel : v y y a a ;
urn : h o h ; decanter : a ; SEPARATE unmix decanter	urn : h o h ; decanter : a ;
jar : c b c b g ; vessel : a a f f y ; mug : h h ; jar : f f v v ; SEPARATE unmix mug	jar : c b c b g ; vessel : a a f f y ; mug : h h ; jar : f f v v ;
jug : b r b g ; flask : b ; vessel : o ; vessel : y r h y h ; SEPARATE unmix first vessel	jug : b r b g ; flask : b ; vessel : o ; vessel : y r h y h ;
mug : m b h b ; beaker : m e g g m ; flagon : y p o ; SEPARATE unmix mug	mug : m ; mug : b b ; mug : h ; beaker : m e g g m ; flagon : y p o ;
flask : f d f d ; thermos : g y g ; glass : e y m ; glass : c d c d ; SEPARATE unmix thermos	flask : f d f d ; thermos : g g ; thermos : y ; glass : e y m ; glass : c d c d ;
jug : m m ; pitcher : c c ; SEPARATE unmix jug	jug : m m ; pitcher : c c ;
vessel : y a e e a ; beaker : o a f a o f ; SEPARATE unmix beaker	vessel : y a e e a ; beaker : o o ; beaker : a a ; beaker : f f ;
urn : a a g g ; pitcher : v v ; burette : e y e y ; thermos : v v h c ; SEPARATE unmix urn	urn : a a ; urn : g g ; pitcher : v v ; burette : e y e y ; thermos : v v h c ;
glass : g e g ; mug : o b b ; glass : m m p ; vessel : g y g ; SEPARATE unmix first glass	glass : g g ; glass : e ; mug : o b b ; glass : m m p ; vessel : g y g ;
jar : o ; beaker : y ; mug : e ; SEPARATE unmix mug	jar : o ; beaker : y ; mug : e ;
flagon : v d e ; decanter : p c p c v v ; SEPARATE unmix flagon	flagon : v ; flagon : d ; flagon : e ; decanter : p c p c v v ;
thermos : p p ; beaker : y p m ; canister : a r r ; SEPARATE unmix canister	thermos : p p ; beaker : y p m ; canister : a ; canister : r r ;
flagon : o g o y y g ; beaker : a b p a b ; SEPARATE unmix flagon	flagon : o o ; flagon : g g ; flagon : y y ; beaker : a b p a b ;
glass : r r m g m ; bottle : d v d ; SEPARATE unmix glass	glass : r r ; glass : m m ; glass : g ; bottle : d v d ;
mug : c m r c ; burette : d r r ; thermos : r ; glass : v ; SEPARATE unmix thermos	mug : c m r c ; burette : d r r ; thermos : r ; glass : v ;
burette : e e ; flask : f f o v ; mug : a ; SEPARATE unmix flask	burette : e e ; flask : f f ; flask : o ; flask : v ; mug : a ;
vessel : o ; cup : y y ; mug : p b p ; thermos : a b a c c b ; SEPARATE unmix vessel	vessel : o ; cup : y y ; mug : p b p ; thermos : a b a c c b ;
flask : d v ; mug : c e c e ; SEPARATE unmix mug	flask : d v ; mug : c c ; mug : e e ;
vessel : r r ; thermos : r m b ; flagon : v y v e y ; SEPARATE unmix thermos	vessel : r r ; thermos : r ; thermos : m ; thermos : b ; flagon : v y v e y ;
flask : d d v h ; decanter : b r r o ; SEPARATE unmix decanter	flask : d d v h ; decanter : b ; decanter : r r ; decanter : o ;
jar : a c c v ; jug : d y g d g ; bottle : o ; SEPARATE unmix jug	jar : a c c v ; jug : d d ; jug : y ; jug : g g ; bottle : o ;
beaker : b b ; jug : d d r r ; SEPARATE unmix jug	beaker : b b ; jug : d d ; jug : r r ;
burette : f e a f a ; jar : o b ; SEPARATE unmix burette	burette : f f ; burette : e ; burette : a a ; jar : o b ;
urn : b b ; bottle : a a b b ; thermos : m v v m ; jar : f y f ; SEPARATE unmix jar	urn : b b ; bottle : a a b b ; thermos : m v v m ; jar : f f ; jar : y ;
