Input	Output
vessel : o g g h o ; vessel : o b b v ; SEPARATE filter first vessel	vessel : o o g g h ; vessel : o b b v ;
flask : r y ; flask : d d ; SEPARATE destroy first flask	flask : d d ;
cup : v a r a v ; burette : p a p a ; SEPARATE double burette	cup : v a r a v ; burette : p a p a p a p a ;
urn : d a m d ; flask : e o o ; canister : g g ; glass : v f m f m ; SEPARATE destroy urn	flask : e o o ; canister : g g ; glass : v f m f m ;
vessel : o o ; beaker : f g y y ; canister : h ; urn : m m ; SEPARATE shift canister before vessel	canister : h ; vessel : o o ; beaker : f g y y ; urn : m m ;
bottle : c c ; decanter : e e ; SEPARATE destroy decanter	bottle : c c ;
decanter : o h a a ; bottle : r ; canister : e d d p e p ; thermos : y y ; SEPARATE add one orange to canister	decanter : o h a a ; bottle : r ; canister : e d d p e p o ; thermos : y y ;
flagon : y y g ; thermos : d e e d y ; jug : y y ; SEPARATE double jug	flagon : y y g ; thermos : d e e d y ; jug : y y y y ;
flask : v v ; glass : p ; bottle : p r r ; bottle : h v v ; SEPARATE filter last bottle	flask : v v ; glass : p ; bottle : p r r ; bottle : h v v ;
urn : r r g g ; flagon : y p r ; SEPARATE destroy urn	flagon : y p r ;
cup : y ; jar : o ; SEPARATE shift jar after cup	cup : y ; jar : o ;
burette : v o a a ; decanter : o o ; canister : m m d ; SEPARATE shift decanter before canister	burette : v o a a ; decanter : o o ; canister : m m d ;
pitcher : p a a b ; flagon : p p ; SEPARATE add six orange to flagon	pitcher : p a a b ; flagon : p p o o o o o o ;
glass : g c g ; urn : p ; SEPARATE double urn	glass : g c g ; urn : p p ;
pitcher : d d r ; decanter : o v v ; flagon : v v ; canister : m f m ; SEPARATE create jar	pitcher : d d r ; decanter : o v v ; flagon : v v ; canister : m f m ; jar : _ ;
bottle : v o v ; flagon : r v b b v ; bottle : p c c p ; SEPARATE double flagon	bottle : v o v ; flagon : r v b b v r v b b v ; bottle : p c c p ;
beaker : p p ; mug : y v v g ; bottle : v ; SEPARATE shift bottle after mug	beaker : p p ; mug : y v v g ; bottle : v ;
bottle : y y h h ; vessel : v y y e v ; glass : g e e g ; SEPARATE double vessel	bottle : y y h h ; vessel : v y y e v v y y e v ; glass : g e e g ;
bottle : y y ; pitcher : d d ; glass : f f ; SEPARATE add five red to bottle	bottle : y y r r r r r ; pitcher : d d ; glass : f f ;
mug : m c a a c m ; jug : a a ; jar : o g g ; thermos : y e g g ; SEPARATE create urn	mug : m c a a c m ; jug : a a ; jar : o g g ; thermos : y e g g ; urn : _ ;
decanter : a y y c ; urn : b d d ; glass : v ; canister : a r v r ; SEPARATE add four green to decanter	decanter : a y y c g g g g ; urn : b d d ; glass : v ; canister : a r v r ;
burette : r o ; flagon : m m ; flagon : m m ; SEPARATE shift second flagon after first flagon	burette : r o ; flagon : m m ; flagon : m m ;
mug : f h d h d ; bottle : e e ; jar : d b d r ; vessel : d ; SEPARATE empty bottle	mug : f h d h d ; bottle : _ ; jar : d b d r ; vessel : d ;
mug : p g p e ; vessel : m m ; cup : m m d c c d ; vessel : f c c g ; SEPARATE destroy mug	vessel : m m ; cup : m m d c c d ; vessel : f c c g ;
flask : d d ; beaker : a v d d v ; decanter : o m r o ; SEPARATE create thermos	flask : d d ; beaker : a v d d v ; decanter : o m r o ; thermos : _ ;
glass : r ; bottle : a ; mug : b b e p ; pitcher : e ; SEPARATE destroy bottle	glass : r ; mug : b b e p ; pitcher : e ;
cup : m f ; mug : o ; bottle : y y ; glass : f f d ; SEPARATE shift glass after bottle	cup : m f ; mug : o ; bottle : y y ; glass : f f d ;
canister : c c b ; jug : p m ; canister : p o r p ; glass : r p r p ; SEPARATE create vessel	canister : c c b ; jug : p m ; canister : p o r p ; glass : r p r p ; vessel : _ ;
urn : b c ; burette : r v v r ; flagon : d d ; SEPARATE empty burette	urn : b c ; burette : _ ; flagon : d d ;
burette : a ; thermos : d d ; SEPARATE empty burette	burette : _ ; thermos : d d ;
jug : a d d a ; decanter : f a ; SEPARATE create flask	jug : a d d a ; decanter : f a ; flask : _ ;
flask : o o a b a b ; flagon : e e m ; decanter : h ; SEPARATE add five emberiae to flagon	flask : o o a b a b ; flagon : e e m e e e e e ; decanter : h ;
bottle : b ; flagon : p ; SEPARATE add four violet to flagon	bottle : b ; flagon : p v v v v ;
beaker : e ; vessel : r r ; decanter : o y y a ; mug : e e ; SEPARATE filter beaker	beaker : e ; vessel : r r ; decanter : o y y a ; mug : e e ;
bottle : m f m f ; cup : o c d ; burette : r r ; pitcher : m m ; SEPARATE destroy pitcher	bottle : m f m f ; cup : o c d ; burette : r r ;
flask : h p f p f h ; vessel : g ; jar : m c ; SEPARATE add three green to flask	flask : h p f p f h g g g ; vessel : g ; jar : m c ;
jar : v v g p p g ; glass : m y m ; burette : y y ; SEPARATE empty glass	jar : v v g p p g ; glass : _ ; burette : y y ;
canister : c c ; urn : p d ; SEPARATE double urn	canister : c c ; urn : p d p d ;
decanter : f f ; thermos : a a ; beaker : m y r ; SEPARATE destroy beaker	decanter : f f ; thermos : a a ;
flagon : b a v v ; flask : f f ; jar : h f f ; SEPARATE create mug	flagon : b a v v ; flask : f f ; jar : h f f ; mug : _ ;
glass : f p e f ; flagon : m m ; thermos : g m g m ; urn : b ; SEPARATE destroy flagon	glass : f p e f ; thermos : g m g m ; urn : b ;
canister : b ; decanter : a b b a ; glass : a f v a v f ; SEPARATE filter decanter	canister : b ; decanter : a a b b ; glass : a f v a v f ;
jug : f e f g ; cup : r m ; SEPARATE add four red to jug	jug : f e f g r r r r ; cup : r m ;
beaker : f f ; urn : e h e ; mug : e g ; cup : r y y o o ; SEPARATE empty cup	beaker : f f ; urn : e h e ; mug : e g ; cup : _ ;
cup : o f ; flask : a e y y a ; vessel : d ; thermos : b c d d ; SEPARATE filter flask	cup : o f ; flask : a a e y y ; vessel : d ; thermos : b c d d ;
pitcher : e e g ; jug : f m m ; SEPARATE shift jug before pitcher	jug : f m m ; pitcher : e e g ;
urn : e g v ; beaker : c m f m f ; burette : d d ; SEPARATE create urn	urn : e g v ; beaker : c m f m f ; burette : d d ; urn : _ ;
pitcher : h r r ; urn : e o e c ; thermos : h h y d y d ; thermos : a o g ; SEPARATE create jar	pitcher : h r r ; urn : e o e c ; thermos : h h y d y d ; thermos : a o g ; jar : _ ;
burette : r a r g g ; flagon : y g y g h ; burette : r o o y ; SEPARATE empty flagon	burette : r a r g g ; flagon : _ ; burette : r o o y ;
canister : h h p ; glass : m a ; cup : f a e a ; SEPARATE add six cabernet to canister	canister : h h p c c c c c c ; glass : m a ; cup : f a e a ;
flagon : f d f d g ; flask : g e g r ; SEPARATE double flask	flagon : f d f d g ; flask : g e g r g e g r ;
beaker : e v h v ; vessel : a d e ; decanter : v v ; SEPARATE filter decanter	beaker : e v h v ; vessel : a d e ; decanter : v v ;
thermos : m m ; urn : o ; decanter : g g ; SEPARATE empty decanter	thermos : m m ; urn : o ; decanter : _ ;
burette : h c e h ; jar : r d d ; cup : m ; jug : h ; SEPARATE double cup	burette : h c e h ; jar : r d d ; cup : m m ; jug : h ;
glass : v m m h h ; flask : e m e m ; burette : r ; SEPARATE destroy glass	flask : e m e m ; burette : r ;
beaker : p m p g ; flask : g o r r ; SEPARATE create beaker	beaker : p m p g ; flask : g o r r ; beaker : _ ;
thermos : p p ; urn : y o ; jar : b ; flask : p v v p ; SEPARATE destroy thermos	urn : y o ; jar : b ; flask : p v v p ;
canister : e d d ; decanter : v a v ; SEPARATE double decanter	canister : e d d ; decanter : v a v v a v ;
flask : r p r p ; decanter : b c h h ; SEPARATE filter flask	flask : r r p p ; decanter : b c h h ;
bottle : y y ; cup : h h e ; burette : m h p p h ; vessel : f a ; SEPARATE empty vessel	bottle : y y ; cup : h h e ; burette : m h p p h ; vessel : _ ;
jug : a g r ; jug : a o e a e ; bottle : o ; decanter : p ; SEPARATE add six green to bottle	jug : a g r ; jug : a o e a e ; bottle : o g g g g g g ; decanter : p ;
burette : m m ; urn : g g ; SEPARATE empty urn	burette : m m ; urn : _ ;
mug : r g r d ; pitcher : y p v y ; jug : c b b g ; SEPARATE add one orange to pitcher	mug : r g r d ; pitcher : y p v y o ; jug : c b b g ;
burette : c b d d b ; pitcher : b y a a b y ; SEPARATE double pitcher	burette : c b d d b ; pitcher : b y a a b y b y a a b y ;
jar : y g a y ; jar : c c ; SEPARATE destroy second jar	jar : y g a y ;
jar : y v b b y ; jug : r p f ; pitcher : e p d p e ; SEPARATE double pitcher	jar : y v b b y ; jug : r p f ; pitcher : e p d p e e p d p e ;
cup : o o e m ; flagon : m m ; glass : a p ; SEPARATE add five aqua to cup	cup : o o e m a a a a a ; flagon : m m ; glass : a p ;
bottle : d ; pitcher : b g g ; cup : p m p ; SEPARATE shift bottle after pitcher	pitcher : b g g ; bottle : d ; cup : p m p ;
decanter : r y y ; glass : g e d e ; SEPARATE create jug	decanter : r y y ; glass : g e d e ; jug : _ ;
vessel : b o b ; jug : y e e y ; jar : d d b ; beaker : r m r a ; SEPARATE double jug	vessel : b o b ; jug : y e e y y e e y ; jar : d d b ; beaker : r m r a ;
mug : v v a a ; thermos : o f d o f ; bottle : o r r ; flagon : v f ; SEPARATE shift thermos before mug	thermos : o f d o f ; mug : v v a a ; bottle : o r r ; flagon : v f ;
beaker : d d ; mug : c o o ; glass : o y y h ; SEPARATE shift beaker after glass	mug : c o o ; glass : o y y h ; beaker : d d ;
flagon : m ; pitcher : v b b ; jar : r r ; vessel : h h ; SEPARATE create bottle	flagon : m ; pitcher : v b b ; jar : r r ; vessel : h h ; bottle : _ ;
urn : e e v ; urn : c o ; flask : o v ; beaker : r r o o g ; SEPARATE add four harlequin to beaker	urn : e e v ; urn : c o ; flask : o v ; beaker : r r o o g h h h h ;
decanter : e r r g ; decanter : r f h r h ; glass : o ; burette : a c o o ; SEPARATE add six orange to glass	decanter : e r r g ; decanter : r f h r h ; glass : o o o o o o o ; burette : a c o o ;
jug : g g f o ; burette : h h e ; canister : d y y a ; SEPARATE destroy burette	jug : g g f o ; canister : d y y a ;
beaker : m d h m d ; jug : d c c ; SEPARATE double beaker	beaker : m d h m d m d h m d ; jug : d c c ;
flagon : d d y ; urn : o f f ; canister : g v g ; SEPARATE shift canister after urn	flagon : d d y ; urn : o f f ; canister : g v g ;
bottle : v r m ; urn : r e r c e ; canister : f ; SEPARATE shift urn after canister	bottle : v r m ; canister : f ; urn : r e r c e ;
beaker : f ; decanter : r r ; SEPARATE empty beaker	beaker : _ ; decanter : r r ;
glass : a m m h h ; cup : v c c b v b ; SEPARATE shift cup after glass	glass : a m m h h ; cup : v c c b v b ;
mug : e ; flask : f f p ; SEPARATE filter mug	mug : e ; flask : f f p ;
thermos : c a a g ; bottle : o p o p ; SEPARATE destroy thermos	bottle : o p o p ;
burette : f b f ; cup : g g m m ; SEPARATE create beaker	burette : f b f ; cup : g g m m ; beaker : _ ;
pitcher : c e f c e f ; mug : c e m e ; SEPARATE destroy pitcher	mug : c e m e ;
jar : y y ; jug : m ; cup : g y f y ; SEPARATE double jug	jar : y y ; jug : m m ; cup : g y f y ;
beaker : r r ; beaker : g ; SEPARATE create mug	beaker : r r ; beaker : g ; mug : _ ;
thermos : p p d d ; thermos : y y m b b ; SEPARATE double first thermos	thermos : p p d d p p d d ; thermos : y y m b b ;
cup : e o ; glass : d c c e ; decanter : o c c d ; SEPARATE double cup	cup : e o e o ; glass : d c c e ; decanter : o c c d ;
decanter : e ; beaker : p ; vessel : g h ; SEPARATE filter beaker	decanter : e ; beaker : p ; vessel : g h ;
jar : e a y a y ; mug : p r r ; SEPARATE empty jar	jar : _ ; mug : p r r ;
cup : b b ; bottle : g r r g ; cup : o ; bottle : h m m h ; SEPARATE create canister	cup : b b ; bottle : g r r g ; cup : o ; bottle : h m m h ; canister : _ ;
glass : e ; jar : y c c y p ; thermos : p ; pitcher : f g g f ; SEPARATE filter thermos	glass : e ; jar : y c c y p ; thermos : p ; pitcher : f g g f ;
mug : h a h ; jug : e o o e f f ; SEPARATE empty mug	mug : _ ; jug : e o o e f f ;
jar : b y b ; beaker : b b f o ; flagon : f p p b f ; bottle : o h a ; SEPARATE add four red to flagon	jar : b y b ; beaker : b b f o ; flagon : f p p b f r r r r ; bottle : o h a ;
canister : b e c b ; cup : y ; jug : c ; SEPARATE filter jug	canister : b e c b ; cup : y ; jug : c ;
jar : c c ; jar : v ; glass : r ; beaker : c ; SEPARATE filter last jar	jar : c c ; jar : v ; glass : r ; beaker : c ;
flask : h h ; beaker : a a g ; SEPARATE create urn	flask : h h ; beaker : a a g ; urn : _ ;
cup : g g ; decanter : e f f e y ; cup : f f ; SEPARATE double decanter	cup : g g ; decanter : e f f e y e f f e y ; cup : f f ;
vessel : r e r ; thermos : b y ; glass : a m a m h h ; urn : b b h ; SEPARATE filter urn	vessel : r e r ; thermos : b y ; glass : a m a m h h ; urn : b b h ;
decanter : o g g ; canister : y g ; urn : v o a o ; thermos : y c c y ; SEPARATE add one aqua to decanter	decanter : o g g a ; canister : y g ; urn : v o a o ; thermos : y c c y ;
bottle : m ; cup : r y y ; burette : o m m ; canister : v c c v ; SEPARATE add five orange to bottle	bottle : m o o o o o ; cup : r y y ; burette : o m m ; canister : v c c v ;
burette : v r b v r b ; glass : m m ; SEPARATE double glass	burette : v r b v r b ; glass : m m m m ;
thermos : b m b r m ; thermos : h h f ; mug : b v a ; beaker : o ; SEPARATE create vessel	thermos : b m b r m ; thermos : h h f ; mug : b v a ; beaker : o ; vessel : _ ;
flagon : h h ; beaker : b v b v ; flagon : m y m y ; SEPARATE empty last flagon	flagon : h h ; beaker : b v b v ; flagon : _ ;
jar : h o ; canister : b o b g g ; glass : c ; SEPARATE add two emberiae to jar	jar : h o e e ; canister : b o b g g ; glass : c ;
canister : g v v ; canister : d d ; decanter : v d m m ; mug : y ; SEPARATE double decanter	canister : g v v ; canister : d d ; decanter : v d m m v d m m ; mug : y ;
flask : b b r ; jar : d y g y g ; SEPARATE shift jar before flask	jar : d y g y g ; flask : b b r ;
jar : r e e ; flagon : r y g y ; flagon : m g m ; SEPARATE add four aqua to first flagon	jar : r e e ; flagon : r y g y a a a a ; flagon : m g m ;
glass : f f g ; urn : a a c ; mug : e e ; cup : b p e e ; SEPARATE double cup	glass : f f g ; urn : a a c ; mug : e e ; cup : b p e e b p e e ;
jug : h c ; vessel : f f ; SEPARATE empty jug	jug : _ ; vessel : f f ;
jar : d d ; pitcher : d d v v ; canister : y g b b ; bottle : c ; SEPARATE create flagon	jar : d d ; pitcher : d d v v ; canister : y g b b ; bottle : c ; flagon : _ ;
canister : y f ; flagon : b ; SEPARATE destroy flagon	canister : y f ;
flagon : h o h f ; cup : f y ; jug : f ; canister : m m y f ; SEPARATE empty jug	flagon : h o h f ; cup : f y ; jug : _ ; canister : m m y f ;
jug : f b f g ; flagon : g c g c d d ; thermos : d d ; SEPARATE destroy flagon	jug : f b f g ; thermos : d d ;
vessel : e e a ; decanter : o o ; SEPARATE destroy vessel	decanter : o o ;
jar : r r ; mug : v v ; flask : m ; flagon : v e e b ; SEPARATE destroy flask	jar : r r ; mug : v v ; flagon : v e e b ;
bottle : m a b a m ; flask : b b ; thermos : o r b r o ; SEPARATE create vessel	bottle : m a b a m ; flask : b b ; thermos : o r b r o ; vessel : _ ;
decanter : g y y ; burette : h f f h ; SEPARATE create vessel	decanter : g y y ; burette : h f f h ; vessel : _ ;
flask : c c ; decanter : p ; canister : v ; mug : e ; SEPARATE filter flask	flask : c c ; decanter : p ; canister : v ; mug : e ;
glass : c ; decanter : e r y ; mug : m ; SEPARATE destroy glass	decanter : e r y ; mug : m ;
urn : p m m p ; vessel : a a v ; bottle : c ; urn : f f b b p ; SEPARATE filter last urn	urn : p m m p ; vessel : a a v ; bottle : c ; urn : f f b b p ;
cup : f ; pitcher : y y d ; thermos : d d ; SEPARATE create flagon	cup : f ; pitcher : y y d ; thermos : d d ; flagon : _ ;
jar : c b ; canister : c d c d g ; SEPARATE create beaker	jar : c b ; canister : c d c d g ; beaker : _ ;
bottle : p p ; decanter : a g g a ; canister : o ; flask : y m m g y ; SEPARATE destroy bottle	decanter : a g g a ; canister : o ; flask : y m m g y ;
flask : m m ; vessel : m d h ; glass : b b ; thermos : f d f d ; SEPARATE double thermos	flask : m m ; vessel : m d h ; glass : b b ; thermos : f d f d f d f d ;
jar : d c c ; burette : y p y p ; vessel : o p p o ; SEPARATE add six blue to vessel	jar : d c c ; burette : y p y p ; vessel : o p p o b b b b b b ;
flask : v h ; canister : o o g g c ; decanter : m o o m ; pitcher : y y h ; SEPARATE empty pitcher	flask : v h ; canister : o o g g c ; decanter : m o o m ; pitcher : _ ;
beaker : g ; flask : m ; cup : m c y ; SEPARATE shift beaker after cup	flask : m ; cup : m c y ; beaker : g ;
bottle : g p ; beaker : c c ; SEPARATE double beaker	bottle : g p ; beaker : c c c c ;
vessel : y ; pitcher : f ; flagon : b f h ; decanter : c ; SEPARATE add six orange to pitcher	vessel : y ; pitcher : f o o o o o o ; flagon : b f h ; decanter : c ;
mug : f f ; vessel : b b ; mug : h ; vessel : g f ; SEPARATE double second mug	mug : f f ; vessel : b b ; mug : h h ; vessel : g f ;
vessel : g g h v v h ; pitcher : y b b ; SEPARATE shift vessel before pitcher	vessel : g g h v v h ; pitcher : y b b ;
jug : r y y r ; decanter : g e e g ; SEPARATE add four daffodil to decanter	jug : r y y r ; decanter : g e e g d d d d ;
flagon : a a ; mug : r e y r ; glass : g g ; SEPARATE filter mug	flagon : a a ; mug : r r e y ; glass : g g ;
jar : y y e e ; urn : o a b a o b ; burette : p c p c ; flagon : g g ; SEPARATE shift jar after burette	urn : o a b a o b ; burette : p c p c ; jar : y y e e ; flagon : g g ;
jug : y y ; pitcher : v ; SEPARATE destroy pitcher	jug : y y ;
canister : r g y ; urn : y r v v ; flask : p d d ; SEPARATE destroy urn	canister : r g y ; flask : p d d ;
mug : e a r e a ; glass : m v f f ; SEPARATE create flask	mug : e a r e a ; glass : m v f f ; flask : _ ;
thermos : d e e d c ; glass : a a v o ; canister : f a m a ; SEPARATE destroy glass	thermos : d e e d c ; canister : f a m a ;
flagon : o d d p ; cup : b b ; jar : a p p v a ; SEPARATE create vessel	flagon : o d d p ; cup : b b ; jar : a p p v a ; vessel : _ ;
bottle : c d ; jug : r r ; SEPARATE create burette	bottle : c d ; jug : r r ; burette : _ ;
flask : y h y ; flask : b f b ; SEPARATE shift first flask after second flask	flask : b f b ; flask : y h y ;
thermos : p p y o ; flagon : f f ; SEPARATE filter flagon	thermos : p p y o ; flagon : f f ;
bottle : d ; beaker : m m ; mug : o p ; SEPARATE add three harlequin to mug	bottle : d ; beaker : m m ; mug : o p h h h ;
flagon : p e e ; urn : e o c ; SEPARATE shift urn before flagon	urn : e o c ; flagon : p e e ;
flagon : b b ; mug : b ; decanter : p d p c ; thermos : v y v y m ; SEPARATE empty mug	flagon : b b ; mug : _ ; decanter : p d p c ; thermos : v y v y m ;
vessel : o o ; thermos : d r b d b ; canister : d d ; mug : f m c f c m ; SEPARATE create canister	vessel : o o ; thermos : d r b d b ; canister : d d ; mug : f m c f c m ; canister : _ ;
flagon : f m b b m ; cup : a d y y a ; canister : o o ; flagon : f b f ; SEPARATE double last flagon	flagon : f m b b m ; cup : a d y y a ; canister : o o ; flagon : f b f f b f ;
beaker : g g ; flagon : a h a ; mug : h h ; canister : f f ; SEPARATE shift flagon after beaker	beaker : g g ; flagon : a h a ; mug : h h ; canister : f f ;
vessel : c e c e b b ; urn : g m g m b ; thermos : h h ; beaker : g m ; SEPARATE create cup	vessel : c e c e b b ; urn : g m g m b ; thermos : h h ; beaker : g m ; cup : _ ;
cup : d m o ; glass : b p p g g b ; cup : b b e a ; glass : c ; SEPARATE empty last glass	cup : d m o ; glass : b p p g g b ; cup : b b e a ; glass : _ ;
thermos : v g m m ; mug : r r b ; burette : g ; SEPARATE add two daffodil to mug	thermos : v g m m ; mug : r r b d d ; burette : g ;
flask : d a ; decanter : h h ; SEPARATE double flask	flask : d a d a ; decanter : h h ;
pitcher : m c r m ; cup : f f g ; vessel : m d m ; bottle : r ; SEPARATE empty bottle	pitcher : m c r m ; cup : f f g ; vessel : m d m ; bottle : _ ;
cup : r r ; bottle : c c ; thermos : b m g ; thermos : p p ; SEPARATE double last thermos	cup : r r ; bottle : c c ; thermos : b m g ; thermos : p p p p ;
flask : m m ; vessel : a a r r ; flagon : m m d ; SEPARATE create bottle	flask : m m ; vessel : a a r r ; flagon : m m d ; bottle : _ ;
cup : d o o ; vessel : b p y b ; vessel : c c f f ; vessel : m m ; SEPARATE add one orange to third vessel	cup : d o o ; vessel : b p y b ; vessel : c c f f ; vessel : m m o ;
jug : e ; jug : c b b c ; SEPARATE destroy second jug	jug : e ;
urn : a b c b ; jug : b ; glass : g ; thermos : v d v ; SEPARATE create burette	urn : a b c b ; jug : b ; glass : g ; thermos : v d v ; burette : _ ;
urn : f y f e ; pitcher : p c o p o c ; SEPARATE double urn	urn : f y f e f y f e ; pitcher : p c o p o c ;
decanter : v y y o v o ; glass : m y y m ; beaker : o f e ; decanter : c p p y ; SEPARATE filter glass	decanter : v y y o v o ; glass : m m y y ; beaker : o f e ; decanter : c p p y ;
thermos : p p h h ; canister : c f f c ; glass : o m v m ; SEPARATE destroy glass	thermos : p p h h ; canister : c f f c ;
cup : y d y ; pitcher : a g d d ; SEPARATE filter cup	cup : y y d ; pitcher : a g d d ;
jar : c r c r ; urn : g m m r g ; decanter : e ; SEPARATE filter urn	jar : c r c r ; urn : g g m m r ; decanter : e ;
thermos : a a ; thermos : o p p o ; flask : m e b ; SEPARATE shift flask before first thermos	flask : m e b ; thermos : a a ; thermos : o p p o ;
pitcher : r d b ; decanter : a b m a b m ; jug : p p ; beaker : f r d d ; SEPARATE double jug	pitcher : r d b ; decanter : a b m a b m ; jug : p p p p ; beaker : f r d d ;
mug : o a r r ; jug : b ; pitcher : p a g g p ; pitcher : r ; SEPARATE shift jug before first pitcher	mug : o a r r ; jug : b ; pitcher : p a g g p ; pitcher : r ;
jar : v v d g ; pitcher : h h ; SEPARATE filter jar	jar : v v d g ; pitcher : h h ;
burette : v c a a c v ; urn : d h d h ; flask : y v a ; flagon : h f d h f ; SEPARATE destroy flask	burette : v c a a c v ; urn : d h d h ; flagon : h f d h f ;
jar : h ; canister : g g ; beaker : o r o ; pitcher : c p b p c ; SEPARATE create flask	jar : h ; canister : g g ; beaker : o r o ; pitcher : c p b p c ; flask : _ ;
jug : p h m h m ; flask : o e ; SEPARATE create jug	jug : p h m h m ; flask : o e ; jug : _ ;
bottle : g ; flagon : c ; jar : y ; glass : h h y y v ; SEPARATE empty jar	bottle : g ; flagon : c ; jar : _ ; glass : h h y y v ;
mug : p d d a ; flask : g g ; cup : y ; SEPARATE filter mug	mug : p d d a ; flask : g g ; cup : y ;
bottle : v y y v ; flask : y o y o ; mug : y ; SEPARATE double flask	bottle : v y y v ; flask : y o y o y o y o ; mug : y ;
urn : h ; flagon : h h ; decanter : h y y ; SEPARATE filter urn	urn : h ; flagon : h h ; decanter : h y y ;
cup : a h f f ; flagon : y v e v y e ; SEPARATE destroy cup	flagon : y v e v y e ;
mug : m ; flask : c c d ; SEPARATE create bottle	mug : m ; flask : c c d ; bottle : _ ;
glass : a a g b ; cup : d h d ; jar : v v ; SEPARATE add six fuchsia to glass	glass : a a g b f f f f f f ; cup : d h d ; jar : v v ;
flask : a m a m ; flask : c ; SEPARATE empty second flask	flask : a m a m ; flask : _ ;
cup : e ; glass : f ; jar : d d c ; cup : v v ; SEPARATE create urn	cup : e ; glass : f ; jar : d d c ; cup : v v ; urn : _ ;
flagon : g f d ; mug : g v ; SEPARATE double flagon	flagon : g f d g f d ; mug : g v ;
bottle : o m o h h ; beaker : y p r p r ; glass : o a m m ; flask : r p r d p ; SEPARATE double beaker	bottle : o m o h h ; beaker : y p r p r y p r p r ; glass : o a m m ; flask : r p r d p ;
flask : o o a a v ; flagon : a ; jar : c b a ; thermos : e p d p e ; SEPARATE shift flask before flagon	flask : o o a a v ; flagon : a ; jar : c b a ; thermos : e p d p e ;
glass : a ; jar : a a c c ; SEPARATE create urn	glass : a ; jar : a a c c ; urn : _ ;
flask : a ; thermos : e r ; SEPARATE create bottle	flask : a ; thermos : e r ; bottle : _ ;
beaker : v a a ; bottle : c f f o ; flask : p p ; SEPARATE destroy flask	beaker : v a a ; bottle : c f f o ;
decanter : c c ; flask : a ; urn : g m m g o ; SEPARATE shift urn after flask	decanter : c c ; flask : a ; urn : g m m g o ;
cup : a a p c p ; vessel : c ; vessel : e c ; SEPARATE create jar	cup : a a p c p ; vessel : c ; vessel : e c ; jar : _ ;
thermos : h a o h o a ; decanter : f b p p b ; cup : m e c ; SEPARATE create decanter	thermos : h a o h o a ; decanter : f b p p b ; cup : m e c ; decanter : _ ;
flask : f f ; thermos : o h v v ; SEPARATE destroy flask	thermos : o h v v ;
glass : v ; pitcher : v ; cup : p y y ; SEPARATE create canister	glass : v ; pitcher : v ; cup : p y y ; canister : _ ;
glass : b o p ; thermos : g g ; glass : r m p r m ; SEPARATE create flagon	glass : b o p ; thermos : g g ; glass : r m p r m ; flagon : _ ;
beaker : a y y h ; mug : r c c r ; bottle : p ; SEPARATE destroy bottle	beaker : a y y h ; mug : r c c r ;
cup : f o f m o ; pitcher : e e ; SEPARATE double cup	cup : f o f m o f o f m o ; pitcher : e e ;
burette : m m ; decanter : c b e b e ; bottle : r ; jar : c b o o c ; SEPARATE add six emberiae to decanter	burette : m m ; decanter : c b e b e e e e e e e ; bottle : r ; jar : c b o o c ;
cup : a a v v ; flagon : o o r a r ; bottle : r ; SEPARATE destroy cup	flagon : o o r a r ; bottle : r ;
cup : p r r ; vessel : b f b ; pitcher : e y h e y h ; jug : e e ; SEPARATE empty cup	cup : _ ; vessel : b f b ; pitcher : e y h e y h ; jug : e e ;
cup : v ; bottle : m a c m ; burette : g g c c ; SEPARATE destroy cup	bottle : m a c m ; burette : g g c c ;
beaker : v h o h ; thermos : a ; pitcher : r o ; SEPARATE add three violet to thermos	beaker : v h o h ; thermos : a v v v ; pitcher : r o ;
flagon : a a b ; flagon : r e f f ; decanter : v ; pitcher : v b ; SEPARATE shift decanter before pitcher	flagon : a a b ; flagon : r e f f ; decanter : v ; pitcher : v b ;
jar : r m m r c c ; mug : e a e ; jar : d m d m r ; vessel : y y m f f ; SEPARATE filter mug	jar : r m m r c c ; mug : e e a ; jar : d m d m r ; vessel : y y m f f ;
glass : b b ; urn : b b d d ; SEPARATE filter glass	glass : b b ; urn : b b d d ;
glass : p e e y ; jar : v r g r ; mug : a a ; beaker : v v ; SEPARATE filter glass	glass : p e e y ; jar : v r g r ; mug : a a ; beaker : v v ;
jar : y e o y o ; flagon : r ; glass : p p ; SEPARATE add one orange to glass	jar : y e o y o ; flagon : r ; glass : p p o ;
vessel : o c o c ; thermos : p h e e ; mug : r h h ; SEPARATE double thermos	vessel : o c o c ; thermos : p h e e p h e e ; mug : r h h ;
urn : r ; flask : g g ; jug : v y p y p ; flagon : y y h ; SEPARATE destroy urn	flask : g g ; jug : v y p y p ; flagon : y y h ;
canister : v f ; bottle : a a y ; decanter : r g e g e ; SEPARATE empty bottle	canister : v f ; bottle : _ ; decanter : r g e g e ;
decanter : e ; mug : c f ; flagon : a a ; SEPARATE create glass	decanter : e ; mug : c f ; flagon : a a ; glass : _ ;
thermos : c c ; decanter : c e e c ; bottle : b ; cup : e y ; SEPARATE empty bottle	thermos : c c ; decanter : c e e c ; bottle : _ ; cup : e y ;
cup : o o ; pitcher : e d d ; SEPARATE destroy cup	pitcher : e d d ;
mug : y ; burette : g e g ; thermos : h h d ; SEPARATE add three cabernet to thermos	mug : y ; burette : g e g ; thermos : h h d c c c ;
