Input	Output
decanter : r p h p h ; pitcher : h y ; beaker : d c p d p ; flask : r c ; SEPARATE double decanter	decanter : r p h p h r p h p h ; pitcher : h y ; beaker : d c p d p ; flask : r c ;
canister : y v y ; mug : e v e ; jug : g ; SEPARATE filter jug	canister : y v y ; mug : e v e ; jug : g ;
vessel : d y a a ; pitcher : v ; vessel : b h ; jar : c ; SEPARATE filter last vessel	vessel : d y a a ; pitcher : v ; vessel : b h ; jar : c ;
canister : e e ; vessel : b y a y ; burette : g g y b ; SEPARATE shift burette after canister	canister : e e ; burette : g g y b ; vessel : b y a y ;
urn : b y y h ; pitcher : v m p ; SEPARATE empty urn	urn : _ ; pitcher : v m p ;
mug : r h h ; decanter : e e p p g ; SEPARATE filter mug	mug : r h h ; decanter : e e p p g ;
decanter : o o ; mug : f d f d ; SEPARATE add three fuchsia to mug	decanter : o o ; mug : f d f d f f f ;
flask : p m ; thermos : p d d p ; burette : c c y r ; pitcher : p d d m ; SEPARATE add one yellow to thermos	flask : p m ; thermos : p d d p y ; burette : c c y r ; pitcher : p d d m ;
pitcher : f f e a e ; pitcher : y m ; jug : e v v h e ; SEPARATE destroy second pitcher	pitcher : f f e a e ; jug : e v v h e ;
decanter : d p ; mug : m b b ; burette : d m m d ; SEPARATE destroy mug	decanter : d p ; burette : d m m d ;
glass : d h ; beaker : o ; pitcher : r m m ; SEPARATE destroy glass	beaker : o ; pitcher : r m m ;
jar : v o ; mug : p h r h ; glass : m ; SEPARATE unmix mug	jar : v o ; mug : p ; mug : h h ; mug : r ; glass : m ;
thermos : v m r r m ; mug : d m ; bottle : h e h ; vessel : a a v b ; SEPARATE filter thermos	thermos : v m m r r ; mug : d m ; bottle : h e h ; vessel : a a v b ;
flagon : o e g e g o ; flask : g ; SEPARATE double flagon	flagon : o e g e g o o e g e g o ; flask : g ;
beaker : d e ; bottle : d d ; SEPARATE destroy beaker	bottle : d d ;
cup : v f ; thermos : v m y y ; bottle : r y ; jug : c r a c a r ; SEPARATE create jar	cup : v f ; thermos : v m y y ; bottle : r y ; jug : c r a c a r ; jar : _ ;
urn : v v e r e r ; thermos : h a ; SEPARATE filter urn	urn : v v e e r r ; thermos : h a ;
cup : d d ; glass : h a a ; decanter : m ; flask : e e ; SEPARATE empty cup	cup : _ ; glass : h a a ; decanter : m ; flask : e e ;
bottle : r r m ; thermos : b e e b ; cup : d f d v v ; decanter : d ; SEPARATE filter bottle	bottle : r r m ; thermos : b e e b ; cup : d f d v v ; decanter : d ;
mug : e b b p e ; flagon : c g e e ; urn : o y o ; SEPARATE create canister	mug : e b b p e ; flagon : c g e e ; urn : o y o ; canister : _ ;
flask : d g b ; bottle : h h ; SEPARATE create canister	flask : d g b ; bottle : h h ; canister : _ ;
decanter : r r ; jug : y ; flask : p o p ; SEPARATE create flask	decanter : r r ; jug : y ; flask : p o p ; flask : _ ;
flask : h d f h ; burette : e m m ; cup : f ; SEPARATE empty burette	flask : h d f h ; burette : _ ; cup : f ;
decanter : d d ; jug : v v ; SEPARATE add one emberiae to jug	decanter : d d ; jug : v v e ;
glass : d d ; vessel : h g g b ; jar : c o ; glass : a ; SEPARATE empty vessel	glass : d d ; vessel : _ ; jar : c o ; glass : a ;
burette : e f ; thermos : f ; jar : p p e m ; SEPARATE add one aqua to thermos	burette : e f ; thermos : f a ; jar : p p e m ;
beaker : g c ; thermos : g g a ; SEPARATE empty thermos	beaker : g c ; thermos : _ ;
flagon : v m m v h ; jar : a p ; urn : y y v c v ; SEPARATE empty jar	flagon : v m m v h ; jar : _ ; urn : y y v c v ;
glass : m m ; decanter : p f ; SEPARATE create canister	glass : m m ; decanter : p f ; canister : _ ;
canister : g g e e d ; cup : r h r h p p ; SEPARATE double canister	canister : g g e e d g g e e d ; cup : r h r h p p ;
vessel : v p m p ; jug : p g p e g e ; decanter : y c c b ; SEPARATE add two harlequin to decanter	vessel : v p m p ; jug : p g p e g e ; decanter : y c c b h h ;
thermos : v ; beaker : d d ; canister : g h g h ; vessel : y y ; SEPARATE unmix thermos	thermos : v ; beaker : d d ; canister : g h g h ; vessel : y y ;
glass : c b b c ; mug : v ; SEPARATE empty glass	glass : _ ; mug : v ;
thermos : o m r ; vessel : d d g ; pitcher : o o ; SEPARATE double vessel	thermos : o m r ; vessel : d d g d d g ; pitcher : o o ;
urn : y g g ; decanter : v m m ; SEPARATE destroy decanter	urn : y g g ;
glass : y ; bottle : y y ; SEPARATE destroy bottle	glass : y ;
flask : c b ; decanter : e c ; canister : h h ; burette : y y h h ; SEPARATE shift decanter before burette	flask : c b ; canister : h h ; decanter : e c ; burette : y y h h ;
flagon : r d r d ; canister : g r r g ; urn : m c m ; flagon : f f o ; SEPARATE unmix canister	flagon : r d r d ; canister : g g ; canister : r r ; urn : m c m ; flagon : f f o ;
flask : b ; jar : p p ; SEPARATE shift flask before jar	flask : b ; jar : p p ;
beaker : m ; glass : a a ; SEPARATE create jug	beaker : m ; glass : a a ; jug : _ ;
cup : a r r p p ; vessel : e b v v ; bottle : f g g h f ; SEPARATE empty vessel	cup : a r r p p ; vessel : _ ; bottle : f g g h f ;
jar : h h y ; glass : g g ; burette : y g b y b ; bottle : f e ; SEPARATE shift jar before bottle	glass : g g ; burette : y g b y b ; jar : h h y ; bottle : f e ;
flask : e e ; beaker : b b ; mug : f m m f ; flagon : v ; SEPARATE create decanter	flask : e e ; beaker : b b ; mug : f m m f ; flagon : v ; decanter : _ ;
beaker : y m m y r ; bottle : v m ; glass : h e e d ; jug : b ; SEPARATE destroy jug	beaker : y m m y r ; bottle : v m ; glass : h e e d ;
beaker : g a ; vessel : e y v y e ; flagon : e e h m ; SEPARATE filter beaker	beaker : g a ; vessel : e y v y e ; flagon : e e h m ;
flagon : r f f ; flagon : b b ; SEPARATE create flagon	flagon : r f f ; flagon : b b ; flagon : _ ;
urn : g g h a ; vessel : o p p ; beaker : p d d ; SEPARATE shift urn after vessel	vessel : o p p ; urn : g g h a ; beaker : p d d ;
thermos : o o f f ; flask : p e ; canister : g d ; burette : c d y ; SEPARATE unmix flask	thermos : o o f f ; flask : p ; flask : e ; canister : g d ; burette : c d y ;
canister : b b ; flagon : o o ; jar : y o y ; flask : o b c c b ; SEPARATE destroy flask	canister : b b ; flagon : o o ; jar : y o y ;
thermos : d d ; flagon : g f f ; vessel : a v a v ; pitcher : v v m p ; SEPARATE unmix vessel	thermos : d d ; flagon : g f f ; vessel : a a ; vessel : v v ; pitcher : v v m p ;
canister : g ; pitcher : h h d ; SEPARATE add five magenta to pitcher	canister : g ; pitcher : h h d m m m m m ;
glass : m m v v ; thermos : c a ; SEPARATE empty thermos	glass : m m v v ; thermos : _ ;
jar : h g a a g h ; vessel : h y v y ; SEPARATE double vessel	jar : h g a a g h ; vessel : h y v y h y v y ;
burette : c c ; jar : m b ; jar : m ; SEPARATE add two cabernet to burette	burette : c c c c ; jar : m b ; jar : m ;
beaker : h h ; thermos : e g y ; glass : v a m v a m ; cup : m c m o ; SEPARATE filter thermos	beaker : h h ; thermos : e g y ; glass : v a m v a m ; cup : m c m o ;
flask : a y ; burette : e e c b b ; thermos : h h d d ; SEPARATE unmix thermos	flask : a y ; burette : e e c b b ; thermos : h h ; thermos : d d ;
bottle : r e h r h ; burette : d v d ; flask : a a e ; cup : d d r e r e ; SEPARATE empty cup	bottle : r e h r h ; burette : d v d ; flask : a a e ; cup : _ ;
mug : a a ; urn : y m o y m ; SEPARATE double mug	mug : a a a a ; urn : y m o y m ;
vessel : y r e ; flask : y y f b ; burette : o p ; SEPARATE filter flask	vessel : y r e ; flask : y y f b ; burette : o p ;
vessel : r v d ; pitcher : d d ; decanter : p ; SEPARATE create jar	vessel : r v d ; pitcher : d d ; decanter : p ; jar : _ ;
cup : m c m y ; flagon : c h r h c ; flask : p f h h ; canister : p f p ; SEPARATE shift canister before flask	cup : m c m y ; flagon : c h r h c ; canister : p f p ; flask : p f h h ;
beaker : g c c g ; decanter : r g g y y ; SEPARATE add five magenta to decanter	beaker : g c c g ; decanter : r g g y y m m m m m ;
thermos : f o f ; decanter : h ; SEPARATE filter decanter	thermos : f o f ; decanter : h ;
jar : h m h ; flagon : p p ; decanter : o ; SEPARATE double decanter	jar : h m h ; flagon : p p ; decanter : o o ;
mug : d ; flagon : o h ; thermos : p a ; thermos : r r ; SEPARATE unmix mug	mug : d ; flagon : o h ; thermos : p a ; thermos : r r ;
jar : a v a f f ; urn : p f p ; glass : o o a ; glass : d d ; SEPARATE add five magenta to last glass	jar : a v a f f ; urn : p f p ; glass : o o a ; glass : d d m m m m m ;
bottle : r h ; mug : p r p ; bottle : c h h ; SEPARATE double first bottle	bottle : r h r h ; mug : p r p ; bottle : c h h ;
flagon : y y d ; urn : r h h ; mug : p p ; SEPARATE create glass	flagon : y y d ; urn : r h h ; mug : p p ; glass : _ ;
thermos : p y d ; glass : p p o b b ; SEPARATE unmix glass	thermos : p y d ; glass : p p ; glass : o ; glass : b b ;
burette : d d ; beaker : f ; SEPARATE create bottle	burette : d d ; beaker : f ; bottle : _ ;
glass : v e a e ; thermos : d ; glass : v y y v e ; vessel : c h f ; SEPARATE create thermos	glass : v e a e ; thermos : d ; glass : v y y v e ; vessel : c h f ; thermos : _ ;
thermos : y y f f ; thermos : b b ; SEPARATE filter last thermos	thermos : y y f f ; thermos : b b ;
thermos : f e e f ; jug : o ; glass : f y a f a y ; SEPARATE empty jug	thermos : f e e f ; jug : _ ; glass : f y a f a y ;
thermos : e c c e ; cup : h h ; SEPARATE double thermos	thermos : e c c e e c c e ; cup : h h ;
burette : o ; burette : e e o r o r ; urn : e e ; SEPARATE unmix urn	burette : o ; burette : e e o r o r ; urn : e e ;
glass : a p v a ; mug : a ; SEPARATE empty glass	glass : _ ; mug : a ;
cup : e m m ; bottle : m m ; SEPARATE destroy cup	bottle : m m ;
urn : b d c ; burette : r h r c h ; SEPARATE create decanter	urn : b d c ; burette : r h r c h ; decanter : _ ;
thermos : a ; flagon : b g b ; SEPARATE destroy thermos	flagon : b g b ;
mug : d f e d ; vessel : f f h ; flagon : v e e v ; vessel : g ; SEPARATE unmix last vessel	mug : d f e d ; vessel : f f h ; flagon : v e e v ; vessel : g ;
jug : a a p d d p ; mug : y y ; mug : b e v e b ; flagon : m ; SEPARATE add four harlequin to second mug	jug : a a p d d p ; mug : y y ; mug : b e v e b h h h h ; flagon : m ;
bottle : v p v ; canister : m p y ; jug : r r ; SEPARATE add five green to jug	bottle : v p v ; canister : m p y ; jug : r r g g g g g ;
burette : m e e ; vessel : h ; pitcher : e e h ; SEPARATE double burette	burette : m e e m e e ; vessel : h ; pitcher : e e h ;
pitcher : m m f f ; jar : r c r ; vessel : c c y o o ; SEPARATE destroy vessel	pitcher : m m f f ; jar : r c r ;
flask : r r ; vessel : r r ; flask : g ; vessel : h h ; SEPARATE create pitcher	flask : r r ; vessel : r r ; flask : g ; vessel : h h ; pitcher : _ ;
cup : v v ; beaker : b ; vessel : d b b d ; SEPARATE double vessel	cup : v v ; beaker : b ; vessel : d b b d d b b d ;
mug : y y h ; canister : y y d ; canister : v ; SEPARATE add one fuchsia to mug	mug : y y h f ; canister : y y d ; canister : v ;
urn : g h y ; burette : f b f ; SEPARATE unmix burette	urn : g h y ; burette : f f ; burette : b ;
flagon : b b ; jar : v v ; bottle : g a ; SEPARATE empty jar	flagon : b b ; jar : _ ; bottle : g a ;
jar : m c v m ; thermos : v a y ; SEPARATE add six magenta to thermos	jar : m c v m ; thermos : v a y m m m m m m ;
glass : m g ; flask : e b ; jug : h v a h a ; pitcher : a f ; SEPARATE double pitcher	glass : m g ; flask : e b ; jug : h v a h a ; pitcher : a f a f ;
jug : v ; jar : r f f h h ; SEPARATE double jug	jug : v v ; jar : r f f h h ;
jug : f ; canister : p g g p ; SEPARATE filter jug	jug : f ; canister : p g g p ;
urn : y y ; bottle : p c c ; SEPARATE unmix bottle	urn : y y ; bottle : p ; bottle : c c ;
glass : r ; vessel : h h p ; jug : o o ; SEPARATE filter glass	glass : r ; vessel : h h p ; jug : o o ;
burette : y ; canister : m ; bottle : b m ; SEPARATE add four purple to canister	burette : y ; canister : m p p p p ; bottle : b m ;
burette : o a d ; decanter : h p d ; SEPARATE empty burette	burette : _ ; decanter : h p d ;
flask : r r p h ; jug : p p c ; SEPARATE destroy jug	flask : r r p h ;
beaker : d e e ; flagon : v h h b ; glass : h o h o ; SEPARATE create glass	beaker : d e e ; flagon : v h h b ; glass : h o h o ; glass : _ ;
thermos : b b ; canister : e r ; burette : h g h ; SEPARATE destroy thermos	canister : e r ; burette : h g h ;
vessel : d c m d c m ; canister : c ; bottle : m v r m v ; glass : o d o d r ; SEPARATE destroy glass	vessel : d c m d c m ; canister : c ; bottle : m v r m v ;
vessel : a a f h ; cup : p p h h ; SEPARATE empty vessel	vessel : _ ; cup : p p h h ;
mug : p p c h ; decanter : p r d ; vessel : r o r ; SEPARATE create flagon	mug : p p c h ; decanter : p r d ; vessel : r o r ; flagon : _ ;
vessel : o o d ; decanter : p h h p ; SEPARATE create decanter	vessel : o o d ; decanter : p h h p ; decanter : _ ;
urn : b b y e ; thermos : y y ; glass : o r ; SEPARATE filter urn	urn : b b y e ; thermos : y y ; glass : o r ;
thermos : a d v a v ; thermos : y p e e ; SEPARATE empty second thermos	thermos : a d v a v ; thermos : _ ;
jar : h ; canister : r ; beaker : c ; SEPARATE empty canister	jar : h ; canister : _ ; beaker : c ;
bottle : m p p f ; beaker : f p g g ; SEPARATE empty beaker	bottle : m p p f ; beaker : _ ;
flagon : h h ; canister : m b ; decanter : p d d p ; SEPARATE double flagon	flagon : h h h h ; canister : m b ; decanter : p d d p ;
thermos : c a f f ; jar : a e e ; jar : p f p f r r ; SEPARATE shift last jar after first jar	thermos : c a f f ; jar : a e e ; jar : p f p f r r ;
vessel : c p p c ; glass : p f ; mug : g ; SEPARATE destroy glass	vessel : c p p c ; mug : g ;
flask : d m m e e d ; cup : d c d ; thermos : c c f ; SEPARATE filter cup	flask : d m m e e d ; cup : d d c ; thermos : c c f ;
urn : b e ; mug : m o o m e ; vessel : v v c d d ; SEPARATE double mug	urn : b e ; mug : m o o m e m o o m e ; vessel : v v c d d ;
vessel : m a a ; canister : c v d c d ; pitcher : o ; thermos : o o p m p ; SEPARATE destroy thermos	vessel : m a a ; canister : c v d c d ; pitcher : o ;
urn : d b ; burette : f a ; flask : c ; SEPARATE double flask	urn : d b ; burette : f a ; flask : c c ;
vessel : e e ; mug : r ; SEPARATE unmix mug	vessel : e e ; mug : r ;
flagon : m g m p ; mug : m ; urn : f e o f ; SEPARATE unmix urn	flagon : m g m p ; mug : m ; urn : f f ; urn : e ; urn : o ;
urn : e e ; mug : r ; jug : b b ; jar : r v o ; SEPARATE unmix mug	urn : e e ; mug : r ; jug : b b ; jar : r v o ;
jug : d ; jar : r ; vessel : e p e h h p ; jar : b b ; SEPARATE destroy last jar	jug : d ; jar : r ; vessel : e p e h h p ;
canister : a a ; urn : e g e ; beaker : h r h r ; SEPARATE empty canister	canister : _ ; urn : e g e ; beaker : h r h r ;
decanter : y p f ; jug : e d e p ; SEPARATE add one orange to decanter	decanter : y p f o ; jug : e d e p ;
beaker : v v d ; flask : m b d ; glass : y h y ; glass : h h ; SEPARATE filter first glass	beaker : v v d ; flask : m b d ; glass : y y h ; glass : h h ;
decanter : a a ; vessel : o o ; glass : m m ; SEPARATE double decanter	decanter : a a a a ; vessel : o o ; glass : m m ;
beaker : r v r ; mug : f f b b h ; bottle : v r r ; beaker : d p e p ; SEPARATE create burette	beaker : r v r ; mug : f f b b h ; bottle : v r r ; beaker : d p e p ; burette : _ ;
beaker : a h h a ; jar : v v o m ; SEPARATE create vessel	beaker : a h h a ; jar : v v o m ; vessel : _ ;
decanter : g ; burette : a a ; flagon : g g ; beaker : y ; SEPARATE unmix burette	decanter : g ; burette : a a ; flagon : g g ; beaker : y ;
burette : b b ; flask : o g v v o ; burette : e e ; SEPARATE double last burette	burette : b b ; flask : o g v v o ; burette : e e e e ;
jar : e y o e o y ; beaker : c c ; SEPARATE unmix beaker	jar : e y o e o y ; beaker : c c ;
flagon : p g ; pitcher : b b ; glass : e ; pitcher : a a ; SEPARATE shift first pitcher after last pitcher	flagon : p g ; glass : e ; pitcher : a a ; pitcher : b b ;
glass : e d g e ; bottle : p p a a f f ; SEPARATE create jug	glass : e d g e ; bottle : p p a a f f ; jug : _ ;
mug : h c b b ; flask : p p c b c ; SEPARATE shift flask after mug	mug : h c b b ; flask : p p c b c ;
cup : v o e ; burette : g g ; mug : a a ; SEPARATE add six cabernet to cup	cup : v o e c c c c c c ; burette : g g ; mug : a a ;
canister : m m ; cup : y r d d ; thermos : r r v c ; urn : b b ; SEPARATE empty thermos	canister : m m ; cup : y r d d ; thermos : _ ; urn : b b ;
burette : v ; jug : b h d b h ; glass : v p v o p ; SEPARATE unmix glass	burette : v ; jug : b h d b h ; glass : v v ; glass : p p ; glass : o ;
beaker : f f d r d r ; jar : e a e ; SEPARATE destroy beaker	jar : e a e ;
glass : b p e e ; urn : a a e ; SEPARATE destroy glass	urn : a a e ;
flask : p ; urn : f h h b ; vessel : o ; flask : d h y h y d ; SEPARATE empty urn	flask : p ; urn : _ ; vessel : o ; flask : d h y h y d ;
jug : v v ; thermos : c ; bottle : p ; pitcher : m d m c d c ; SEPARATE double thermos	jug : v v ; thermos : c c ; bottle : p ; pitcher : m d m c d c ;
thermos : a e a r e ; glass : d d ; cup : c a m ; SEPARATE unmix cup	thermos : a e a r e ; glass : d d ; cup : c ; cup : a ; cup : m ;
canister : e ; flask : h c h r c ; SEPARATE shift flask before canister	flask : h c h r c ; canister : e ;
pitcher : v v ; beaker : b ; SEPARATE double beaker	pitcher : v v ; beaker : b b ;
canister : a a ; thermos : m d ; bottle : h h d ; SEPARATE unmix thermos	canister : a a ; thermos : m ; thermos : d ; bottle : h h d ;
urn : h ; vessel : b b p p f ; burette : p ; SEPARATE double burette	urn : h ; vessel : b b p p f ; burette : p p ;
thermos : g h y ; decanter : v e ; jar : v v b y y ; SEPARATE add four yellow to thermos	thermos : g h y y y y y ; decanter : v e ; jar : v v b y y ;
mug : o a h ; flagon : b ; SEPARATE unmix flagon	mug : o a h ; flagon : b ;
decanter : p m f p ; burette : p o ; SEPARATE unmix burette	decanter : p m f p ; burette : p ; burette : o ;
thermos : y v c y ; thermos : a d d a ; flask : v m v m ; glass : e f c ; SEPARATE filter flask	thermos : y v c y ; thermos : a d d a ; flask : v v m m ; glass : e f c ;
mug : p p ; bottle : m ; SEPARATE destroy bottle	mug : p p ;
glass : e p p e ; decanter : d f p ; beaker : c ; SEPARATE empty beaker	glass : e p p e ; decanter : d f p ; beaker : _ ;
glass : r b r m ; jar : v v d y y ; bottle : g ; SEPARATE filter glass	glass : r r b m ; jar : v v d y y ; bottle : g ;
pitcher : e c g e ; cup : p d p d ; beaker : h h f v v ; SEPARATE unmix beaker	pitcher : e c g e ; cup : p d p d ; beaker : h h ; beaker : f ; beaker : v v ;
cup : v h ; glass : d d ; mug : h y y ; mug : e v e h h ; SEPARATE add five violet to cup	cup : v h v v v v v ; glass : d d ; mug : h y y ; mug : e v e h h ;
burette : p d d h ; beaker : p p ; vessel : e o a e a ; vessel : e y c y ; SEPARATE create pitcher	burette : p d d h ; beaker : p p ; vessel : e o a e a ; vessel : e y c y ; pitcher : _ ;
vessel : a ; canister : m v ; mug : y y r r ; jar : a d a ; SEPARATE create vessel	vessel : a ; canister : m v ; mug : y y r r ; jar : a d a ; vessel : _ ;
bottle : b g m m b g ; beaker : o ; pitcher : h p p ; glass : f h ; SEPARATE shift bottle before glass	beaker : o ; pitcher : h p p ; bottle : b g m m b g ; glass : f h ;
flask : d d ; glass : h ; cup : a a f f g ; SEPARATE shift glass after flask	flask : d d ; glass : h ; cup : a a f f g ;
mug : y ; cup : m g o m ; glass : d ; burette : g ; SEPARATE destroy glass	mug : y ; cup : m g o m ; burette : g ;
burette : h p p ; urn : f ; cup : c p m c ; flask : g f v v ; SEPARATE shift cup after flask	burette : h p p ; urn : f ; flask : g f v v ; cup : c p m c ;
mug : g a a ; cup : d m d p ; SEPARATE destroy cup	mug : g a a ;
glass : c b b ; jug : v y ; urn : f f ; jug : g ; SEPARATE filter second jug	glass : c b b ; jug : v y ; urn : f f ; jug : g ;
cup : b ; flagon : b a a b p p ; mug : r r ; flagon : f ; SEPARATE double last flagon	cup : b ; flagon : b a a b p p ; mug : r r ; flagon : f f ;
beaker : m g g ; urn : m m c r ; thermos : b b ; SEPARATE add two cabernet to beaker	beaker : m g g c c ; urn : m m c r ; thermos : b b ;
mug : v o o g g v ; flask : e ; decanter : d p p d ; SEPARATE destroy decanter	mug : v o o g g v ; flask : e ;
cup : d d r ; burette : e g ; SEPARATE destroy cup	burette : e g ;
urn : v m m v ; flagon : c d d ; SEPARATE create flagon	urn : v m m v ; flagon : c d d ; flagon : _ ;
vessel : r ; glass : a a d d ; glass : e o e o ; vessel : y f f y ; SEPARATE create bottle	vessel : r ; glass : a a d d ; glass : e o e o ; vessel : y f f y ; bottle : _ ;
flask : b b r ; jar : d y g y g ; SEPARATE shift jar before flask	jar : d y g y g ; flask : b b r ;
beaker : r ; vessel : v c ; pitcher : c a v ; flagon : g b m g ; SEPARATE empty pitcher	beaker : r ; vessel : v c ; pitcher : _ ; flagon : g b m g ;
decanter : h ; mug : a m ; jar : f ; SEPARATE create cup	decanter : h ; mug : a m ; jar : f ; cup : _ ;
flagon : e e ; cup : e r e y y ; flask : y y m m ; SEPARATE empty flagon	flagon : _ ; cup : e r e y y ; flask : y y m m ;
canister : c ; beaker : r o o ; SEPARATE destroy canister	beaker : r o o ;
vessel : g o p ; canister : f f y r ; jug : h h ; canister : p p f ; SEPARATE filter jug	vessel : g o p ; canister : f f y r ; jug : h h ; canister : p p f ;
flagon : c ; decanter : g ; SEPARATE destroy flagon	decanter : g ;
burette : m m ; thermos : o b o ; SEPARATE destroy burette	thermos : o b o ;
pitcher : a b a g b g ; cup : o a a e o e ; flagon : f v r ; SEPARATE unmix flagon	pitcher : a b a g b g ; cup : o a a e o e ; flagon : f ; flagon : v ; flagon : r ;
pitcher : f a m ; beaker : f f ; thermos : p b ; mug : g p p g ; SEPARATE add two harlequin to pitcher	pitcher : f a m h h ; beaker : f f ; thermos : p b ; mug : g p p g ;
mug : v ; burette : d v p p ; jug : y v y v a ; SEPARATE add four yellow to burette	mug : v ; burette : d v p p y y y y ; jug : y v y v a ;
urn : b h ; jar : v ; vessel : d ; SEPARATE create cup	urn : b h ; jar : v ; vessel : d ; cup : _ ;
burette : r d d ; jar : c p p ; beaker : a a ; SEPARATE shift beaker before burette	beaker : a a ; burette : r d d ; jar : c p p ;
beaker : r r ; flask : o m m ; vessel : y r h y ; vessel : g r ; SEPARATE filter first vessel	beaker : r r ; flask : o m m ; vessel : y y r h ; vessel : g r ;
mug : d ; decanter : y g ; vessel : p y m ; urn : c h h c ; SEPARATE empty mug	mug : _ ; decanter : y g ; vessel : p y m ; urn : c h h c ;
thermos : v v ; bottle : r f r f ; beaker : o o ; bottle : r r h ; SEPARATE destroy thermos	bottle : r f r f ; beaker : o o ; bottle : r r h ;
thermos : y y g g ; beaker : d r ; SEPARATE empty beaker	thermos : y y g g ; beaker : _ ;
mug : g d b ; beaker : v ; bottle : o d d m ; flagon : f f p ; SEPARATE filter bottle	mug : g d b ; beaker : v ; bottle : o d d m ; flagon : f f p ;
cup : c ; flagon : e e m m ; flagon : v v ; SEPARATE unmix first flagon	cup : c ; flagon : e e ; flagon : m m ; flagon : v v ;
mug : d c ; burette : p y p y ; bottle : a a d ; bottle : o o ; SEPARATE double first bottle	mug : d c ; burette : p y p y ; bottle : a a d a a d ; bottle : o o ;
jug : f r f m m r ; vessel : y p e p ; SEPARATE add three red to jug	jug : f r f m m r r r r ; vessel : y p e p ;
vessel : p ; flagon : p p h f ; jug : o ; SEPARATE create pitcher	vessel : p ; flagon : p p h f ; jug : o ; pitcher : _ ;
vessel : v v ; mug : r ; SEPARATE add two orange to mug	vessel : v v ; mug : r o o ;
decanter : d b ; urn : o c r r c ; SEPARATE destroy urn	decanter : d b ;
bottle : d ; cup : a g a g m ; mug : c a a ; vessel : a o a o ; SEPARATE add two magenta to mug	bottle : d ; cup : a g a g m ; mug : c a a m m ; vessel : a o a o ;
canister : a a f ; flagon : v p ; SEPARATE empty canister	canister : _ ; flagon : v p ;
urn : m ; jar : g g ; jug : a p ; pitcher : g r p p ; SEPARATE shift pitcher before jug	urn : m ; jar : g g ; pitcher : g r p p ; jug : a p ;
pitcher : r g v ; vessel : r r ; beaker : a a ; flagon : v v ; SEPARATE double flagon	pitcher : r g v ; vessel : r r ; beaker : a a ; flagon : v v v v ;
jar : h h b g g ; decanter : r y r ; cup : v f h v ; SEPARATE empty jar	jar : _ ; decanter : r y r ; cup : v f h v ;
beaker : c y y e ; burette : p p ; burette : p p o d d ; SEPARATE unmix last burette	beaker : c y y e ; burette : p p ; burette : p p ; burette : o ; burette : d d ;
glass : p p ; decanter : c c f ; urn : v o o p p ; mug : c ; SEPARATE create vessel	glass : p p ; decanter : c c f ; urn : v o o p p ; mug : c ; vessel : _ ;
mug : v ; flask : p m p ; jar : r y ; glass : c ; SEPARATE shift mug after jar	flask : p m p ; jar : r y ; mug : v ; glass : c ;
thermos : e m e ; bottle : m e m ; SEPARATE shift thermos after bottle	bottle : m e m ; thermos : e m e ;
beaker : y d y d ; pitcher : e ; canister : b b m ; SEPARATE unmix pitcher	beaker : y d y d ; pitcher : e ; canister : b b m ;
vessel : v e d d e ; beaker : v v ; SEPARATE unmix beaker	vessel : v e d d e ; beaker : v v ;
canister : d ; cup : m ; SEPARATE double cup	canister : d ; cup : m m ;
jug : e y ; vessel : v v ; SEPARATE double jug	jug : e y e y ; vessel : v v ;
canister : h h ; canister : o m m y o ; vessel : a a ; SEPARATE create flagon	canister : h h ; canister : o m m y o ; vessel : a a ; flagon : _ ;
decanter : h y m h y m ; decanter : o r o ; bottle : c c ; SEPARATE empty second decanter	decanter : h y m h y m ; decanter : _ ; bottle : c c ;
canister : o o ; pitcher : h r r ; mug : m y m y ; SEPARATE shift canister before mug	pitcher : h r r ; canister : o o ; mug : m y m y ;
flask : v v p p ; glass : g c c ; SEPARATE shift glass after flask	flask : v v p p ; glass : g c c ;
jug : d f b d b f ; beaker : r ; SEPARATE shift beaker after jug	jug : d f b d b f ; beaker : r ;
cup : h h ; mug : d d o o ; glass : e d b ; mug : e ; SEPARATE empty glass	cup : h h ; mug : d d o o ; glass : _ ; mug : e ;
mug : o a a ; vessel : b ; jar : r p r ; SEPARATE create jar	mug : o a a ; vessel : b ; jar : r p r ; jar : _ ;
burette : f c c ; burette : r v r v e ; SEPARATE double first burette	burette : f c c f c c ; burette : r v r v e ;
decanter : a v b a ; cup : d d ; cup : f p p y ; SEPARATE add three cabernet to first cup	decanter : a v b a ; cup : d d c c c ; cup : f p p y ;
canister : h y v v ; pitcher : y f b b y f ; pitcher : c r r ; bottle : a f a ; SEPARATE empty canister	canister : _ ; pitcher : y f b b y f ; pitcher : c r r ; bottle : a f a ;
mug : v f v ; thermos : a o o a h h ; SEPARATE filter thermos	mug : v f v ; thermos : a a o o h h ;
jar : p p m o m ; beaker : v v ; SEPARATE empty jar	jar : _ ; beaker : v v ;
flask : f g d g d ; urn : e f a ; jar : f f e p p e ; SEPARATE empty flask	flask : _ ; urn : e f a ; jar : f f e p p e ;
flagon : e e ; mug : d d ; SEPARATE shift mug after flagon	flagon : e e ; mug : d d ;
thermos : b b ; thermos : e m p m e ; SEPARATE shift last thermos after first thermos	thermos : b b ; thermos : e m p m e ;
jar : p e c e ; beaker : e r e p r ; SEPARATE destroy beaker	jar : p e c e ;
