Input	Output
flask : m f c f m ; flask : f ; mug : g g h d d h ; urn : b ; SEPARATE shift mug after last flask	flask : m f c f m ; flask : f ; mug : g g h d d h ; urn : b ;
vessel : h m h m ; thermos : h h ; cup : p ; mug : y o m ; SEPARATE empty cup	vessel : h m h m ; thermos : h h ; cup : _ ; mug : y o m ;
burette : v d h h ; burette : p p ; SEPARATE unmix last burette	burette : v d h h ; burette : p p ;
pitcher : v o h o v ; urn : r r ; bottle : o v r v o ; pitcher : m ; SEPARATE filter bottle	pitcher : v o h o v ; urn : r r ; bottle : o o v v r ; pitcher : m ;
canister : m f f ; decanter : m b m b ; flagon : o ; beaker : h h ; SEPARATE add two magenta to canister	canister : m f f m m ; decanter : m b m b ; flagon : o ; beaker : h h ;
beaker : c c f ; pitcher : r ; mug : a c p c ; mug : h h ; SEPARATE empty beaker	beaker : _ ; pitcher : r ; mug : a c p c ; mug : h h ;
jar : h p p h ; burette : y b g y ; cup : y y v ; SEPARATE add three harlequin to burette	jar : h p p h ; burette : y b g y h h h ; cup : y y v ;
decanter : y r r y m ; jar : b m b y y m ; SEPARATE empty jar	decanter : y r r y m ; jar : _ ;
canister : e c c f ; thermos : m v m ; SEPARATE create burette	canister : e c c f ; thermos : m v m ; burette : _ ;
flagon : r m m b ; canister : r y y ; SEPARATE destroy canister	flagon : r m m b ;
mug : f e ; mug : b a o ; vessel : b b ; urn : d a c a ; SEPARATE add one aqua to first mug	mug : f e a ; mug : b a o ; vessel : b b ; urn : d a c a ;
vessel : a ; cup : p a r p ; burette : f ; SEPARATE double vessel	vessel : a a ; cup : p a r p ; burette : f ;
cup : b a ; thermos : m h ; jug : y ; mug : e ; SEPARATE shift thermos before cup	thermos : m h ; cup : b a ; jug : y ; mug : e ;
canister : y d a a y ; flagon : g v e e v ; decanter : r r b ; SEPARATE add six violet to decanter	canister : y d a a y ; flagon : g v e e v ; decanter : r r b v v v v v v ;
urn : f f m ; flask : b g ; beaker : y ; SEPARATE empty flask	urn : f f m ; flask : _ ; beaker : y ;
vessel : o ; mug : v e v o o e ; SEPARATE shift mug after vessel	vessel : o ; mug : v e v o o e ;
glass : m b r b ; beaker : a ; jar : r r ; flagon : g y p p ; SEPARATE destroy beaker	glass : m b r b ; jar : r r ; flagon : g y p p ;
vessel : e c h ; vessel : m m r ; SEPARATE empty first vessel	vessel : _ ; vessel : m m r ;
decanter : d h d o h ; jar : h y y ; SEPARATE shift decanter after jar	jar : h y y ; decanter : d h d o h ;
decanter : e a a ; jug : g g ; SEPARATE add one emberiae to decanter	decanter : e a a e ; jug : g g ;
bottle : g g a ; flask : b a ; vessel : a d ; thermos : y y f c ; SEPARATE shift flask after thermos	bottle : g g a ; vessel : a d ; thermos : y y f c ; flask : b a ;
urn : b y h h ; jug : c c ; vessel : o b f b o ; vessel : a v a p p ; SEPARATE create jug	urn : b y h h ; jug : c c ; vessel : o b f b o ; vessel : a v a p p ; jug : _ ;
thermos : p p ; jar : h h d g g ; flask : b ; SEPARATE unmix jar	thermos : p p ; jar : h h ; jar : d ; jar : g g ; flask : b ;
pitcher : p p ; vessel : y y ; bottle : e h h o o e ; mug : p y ; SEPARATE destroy bottle	pitcher : p p ; vessel : y y ; mug : p y ;
jug : y b m b ; cup : o m o b m ; pitcher : m m h o h ; flask : h v c c v ; SEPARATE destroy cup	jug : y b m b ; pitcher : m m h o h ; flask : h v c c v ;
jug : h f h ; jug : d p b b ; jar : p a p f ; cup : c p g p ; SEPARATE filter cup	jug : h f h ; jug : d p b b ; jar : p a p f ; cup : c p p g ;
glass : h h m m ; burette : r y o ; urn : r r ; SEPARATE create mug	glass : h h m m ; burette : r y o ; urn : r r ; mug : _ ;
decanter : d v v m ; mug : r p p m m ; SEPARATE empty decanter	decanter : _ ; mug : r p p m m ;
beaker : h m h ; cup : g ; SEPARATE destroy beaker	cup : g ;
mug : e h e ; mug : a ; jug : g v ; SEPARATE destroy last mug	mug : e h e ; jug : g v ;
burette : m e e m ; flagon : m d f f d ; flagon : a b a b c ; beaker : f y y ; SEPARATE shift beaker after burette	burette : m e e m ; beaker : f y y ; flagon : m d f f d ; flagon : a b a b c ;
urn : y y ; beaker : c f c g ; SEPARATE double beaker	urn : y y ; beaker : c f c g c f c g ;
cup : y ; thermos : v v ; SEPARATE double thermos	cup : y ; thermos : v v v v ;
flagon : o o h h ; bottle : y y ; canister : e e ; bottle : h e h ; SEPARATE create flagon	flagon : o o h h ; bottle : y y ; canister : e e ; bottle : h e h ; flagon : _ ;
urn : v v ; flagon : m g ; jug : e r ; SEPARATE empty urn	urn : _ ; flagon : m g ; jug : e r ;
cup : g v v g ; flask : a a ; glass : y y ; SEPARATE filter cup	cup : g g v v ; flask : a a ; glass : y y ;
glass : d h h f f ; thermos : y y ; vessel : g v ; SEPARATE unmix vessel	glass : d h h f f ; thermos : y y ; vessel : g ; vessel : v ;
canister : c c ; canister : y r g y g r ; urn : p m p b ; canister : p d p b ; SEPARATE destroy urn	canister : c c ; canister : y r g y g r ; canister : p d p b ;
flask : h v b b ; pitcher : r c r ; SEPARATE double flask	flask : h v b b h v b b ; pitcher : r c r ;
flask : g d ; jar : a g ; flask : g c p c ; cup : g g e ; SEPARATE create canister	flask : g d ; jar : a g ; flask : g c p c ; cup : g g e ; canister : _ ;
flagon : m c v m ; burette : y f y g ; cup : y y ; SEPARATE empty cup	flagon : m c v m ; burette : y f y g ; cup : _ ;
thermos : m r ; jar : c c ; SEPARATE unmix jar	thermos : m r ; jar : c c ;
bottle : m m ; pitcher : a e a ; mug : p e o e ; SEPARATE filter pitcher	bottle : m m ; pitcher : a a e ; mug : p e o e ;
pitcher : c ; vessel : g c c ; thermos : e e ; SEPARATE double vessel	pitcher : c ; vessel : g c c g c c ; thermos : e e ;
decanter : v ; vessel : o o y p y ; glass : b r r ; beaker : v h o o h ; SEPARATE add two blue to vessel	decanter : v ; vessel : o o y p y b b ; glass : b r r ; beaker : v h o o h ;
urn : r c f r f ; bottle : b b ; flask : g g ; urn : d v d g v ; SEPARATE destroy last urn	urn : r c f r f ; bottle : b b ; flask : g g ;
beaker : e ; jar : y g f y f ; urn : p o p b ; thermos : y p p ; SEPARATE destroy jar	beaker : e ; urn : p o p b ; thermos : y p p ;
burette : g f h f ; mug : g g y ; bottle : f o b f ; glass : d r ; SEPARATE empty mug	burette : g f h f ; mug : _ ; bottle : f o b f ; glass : d r ;
canister : e g h g ; decanter : a r ; SEPARATE shift canister after decanter	decanter : a r ; canister : e g h g ;
burette : c v c ; flagon : f d f y y ; pitcher : m m ; SEPARATE add one daffodil to flagon	burette : c v c ; flagon : f d f y y d ; pitcher : m m ;
urn : v v a a ; canister : e o e o p ; SEPARATE shift canister before urn	canister : e o e o p ; urn : v v a a ;
vessel : o ; cup : y y ; flagon : e e b b ; glass : d o g ; SEPARATE empty glass	vessel : o ; cup : y y ; flagon : e e b b ; glass : _ ;
thermos : g a g y ; canister : y g h y ; SEPARATE create thermos	thermos : g a g y ; canister : y g h y ; thermos : _ ;
burette : a ; jar : y v f v f ; mug : h e h ; SEPARATE double burette	burette : a a ; jar : y v f v f ; mug : h e h ;
beaker : f m y f ; urn : c c ; jug : c r r a ; pitcher : v h p p h ; SEPARATE destroy beaker	urn : c c ; jug : c r r a ; pitcher : v h p p h ;
jug : v m m y ; canister : c ; pitcher : f g e f e g ; pitcher : g f ; SEPARATE empty canister	jug : v m m y ; canister : _ ; pitcher : f g e f e g ; pitcher : g f ;
beaker : y ; jar : g g e e ; canister : f a a ; burette : e e ; SEPARATE add one harlequin to canister	beaker : y ; jar : g g e e ; canister : f a a h ; burette : e e ;
flask : p y y e ; mug : v f r v ; thermos : o o a ; SEPARATE double mug	flask : p y y e ; mug : v f r v v f r v ; thermos : o o a ;
flagon : h c h ; canister : b e b ; flagon : e ; SEPARATE shift canister before last flagon	flagon : h c h ; canister : b e b ; flagon : e ;
flask : m b b f ; mug : y ; SEPARATE shift mug before flask	mug : y ; flask : m b b f ;
flask : r y ; flask : d d ; SEPARATE destroy first flask	flask : d d ;
jug : d y y ; decanter : p p b y ; SEPARATE filter jug	jug : d y y ; decanter : p p b y ;
mug : e h e ; flask : y ; pitcher : g p g p ; SEPARATE shift mug before pitcher	flask : y ; mug : e h e ; pitcher : g p g p ;
jar : p g p g ; burette : v f d f v d ; SEPARATE unmix burette	jar : p g p g ; burette : v v ; burette : f f ; burette : d d ;
decanter : v ; glass : b ; flask : m m ; SEPARATE shift flask after decanter	decanter : v ; flask : m m ; glass : b ;
glass : v h r h ; vessel : d c r d c r ; flask : r o r ; SEPARATE unmix glass	glass : v ; glass : h h ; glass : r ; vessel : d c r d c r ; flask : r o r ;
pitcher : m ; thermos : v m c m c ; SEPARATE double pitcher	pitcher : m m ; thermos : v m c m c ;
mug : f a p p ; vessel : h v v f ; decanter : e f f o ; SEPARATE add five daffodil to decanter	mug : f a p p ; vessel : h v v f ; decanter : e f f o d d d d d ;
thermos : r ; jug : a a ; vessel : v m c ; flask : v v ; SEPARATE unmix thermos	thermos : r ; jug : a a ; vessel : v m c ; flask : v v ;
beaker : e o o e f ; vessel : y y ; urn : v ; SEPARATE destroy urn	beaker : e o o e f ; vessel : y y ;
cup : r p h h ; decanter : a a o c o ; bottle : d ; pitcher : a a m ; SEPARATE unmix cup	cup : r ; cup : p ; cup : h h ; decanter : a a o c o ; bottle : d ; pitcher : a a m ;
urn : d a c ; cup : p y p y ; bottle : f f h e ; thermos : c r v c v ; SEPARATE create vessel	urn : d a c ; cup : p y p y ; bottle : f f h e ; thermos : c r v c v ; vessel : _ ;
glass : g f f g ; cup : v b ; SEPARATE empty cup	glass : g f f g ; cup : _ ;
glass : o ; beaker : h h ; vessel : m m g g ; SEPARATE empty beaker	glass : o ; beaker : _ ; vessel : m m g g ;
canister : c p y c y ; flagon : r r f g g ; SEPARATE filter flagon	canister : c p y c y ; flagon : r r f g g ;
burette : a b e e b ; pitcher : m m ; SEPARATE add six emberiae to burette	burette : a b e e b e e e e e e ; pitcher : m m ;
canister : h ; jug : o r ; decanter : e r g r ; SEPARATE empty jug	canister : h ; jug : _ ; decanter : e r g r ;
cup : a m f f a ; vessel : c c h a ; SEPARATE unmix vessel	cup : a m f f a ; vessel : c c ; vessel : h ; vessel : a ;
burette : c c h ; beaker : m ; SEPARATE empty beaker	burette : c c h ; beaker : _ ;
bottle : p ; vessel : h a h ; flagon : c c ; thermos : e e ; SEPARATE create beaker	bottle : p ; vessel : h a h ; flagon : c c ; thermos : e e ; beaker : _ ;
mug : o r v o r v ; canister : h m m e e h ; burette : r y y ; jug : c m ; SEPARATE create vessel	mug : o r v o r v ; canister : h m m e e h ; burette : r y y ; jug : c m ; vessel : _ ;
jug : r r h b ; cup : m m ; jug : o ; canister : y y ; SEPARATE empty cup	jug : r r h b ; cup : _ ; jug : o ; canister : y y ;
urn : d ; urn : p ; SEPARATE filter first urn	urn : d ; urn : p ;
thermos : v f r f ; burette : h d ; flagon : a c ; vessel : h e ; SEPARATE shift burette before flagon	thermos : v f r f ; burette : h d ; flagon : a c ; vessel : h e ;
jug : r e p r ; urn : c c a a g ; jar : c c ; SEPARATE create canister	jug : r e p r ; urn : c c a a g ; jar : c c ; canister : _ ;
glass : g g ; bottle : c p y ; SEPARATE double bottle	glass : g g ; bottle : c p y c p y ;
glass : v m v ; jug : m v b ; cup : v v h b b ; bottle : y ; SEPARATE unmix bottle	glass : v m v ; jug : m v b ; cup : v v h b b ; bottle : y ;
mug : f v v ; cup : h e e d ; SEPARATE create urn	mug : f v v ; cup : h e e d ; urn : _ ;
thermos : m m ; decanter : d d ; beaker : m o b ; decanter : v ; SEPARATE shift first decanter after last decanter	thermos : m m ; beaker : m o b ; decanter : v ; decanter : d d ;
glass : b b ; glass : p ; jar : o m v ; SEPARATE filter first glass	glass : b b ; glass : p ; jar : o m v ;
burette : v v ; glass : o r ; flask : y y ; burette : b b p r r ; SEPARATE unmix glass	burette : v v ; glass : o ; glass : r ; flask : y y ; burette : b b p r r ;
burette : f f c c b ; jug : d v b d ; SEPARATE filter jug	burette : f f c c b ; jug : d d v b ;
urn : d p ; urn : e ; jar : p ; glass : v m d m ; SEPARATE create jar	urn : d p ; urn : e ; jar : p ; glass : v m d m ; jar : _ ;
cup : y v ; canister : p c ; decanter : o ; SEPARATE create cup	cup : y v ; canister : p c ; decanter : o ; cup : _ ;
glass : a a c ; decanter : e a r r ; SEPARATE shift decanter before glass	decanter : e a r r ; glass : a a c ;
mug : m c ; flask : r r g ; SEPARATE shift mug before flask	mug : m c ; flask : r r g ;
jar : c d c ; canister : p e a p e a ; flagon : p b r ; bottle : d e d g ; SEPARATE destroy canister	jar : c d c ; flagon : p b r ; bottle : d e d g ;
mug : y f ; burette : e h a a e ; glass : c m a ; SEPARATE shift glass after burette	mug : y f ; burette : e h a a e ; glass : c m a ;
mug : a b h h ; beaker : g f ; flagon : o p d p d ; jar : e e ; SEPARATE unmix flagon	mug : a b h h ; beaker : g f ; flagon : o ; flagon : p p ; flagon : d d ; jar : e e ;
cup : m b ; pitcher : d f f d ; jug : d g ; SEPARATE double cup	cup : m b m b ; pitcher : d f f d ; jug : d g ;
decanter : d d ; beaker : m m a ; pitcher : y g h g ; burette : c c a a h ; SEPARATE shift burette before beaker	decanter : d d ; burette : c c a a h ; beaker : m m a ; pitcher : y g h g ;
glass : g a d ; bottle : c ; decanter : c d c p ; thermos : a a h ; SEPARATE add five harlequin to decanter	glass : g a d ; bottle : c ; decanter : c d c p h h h h h ; thermos : a a h ;
canister : m ; cup : c f h f ; flagon : a a ; SEPARATE filter canister	canister : m ; cup : c f h f ; flagon : a a ;
jug : d ; beaker : m r m r c c ; flask : h p p h r ; SEPARATE filter jug	jug : d ; beaker : m r m r c c ; flask : h p p h r ;
jug : c ; pitcher : y y h h e e ; canister : v v ; SEPARATE add four green to canister	jug : c ; pitcher : y y h h e e ; canister : v v g g g g ;
cup : g d ; canister : r ; urn : r g b b g r ; SEPARATE empty urn	cup : g d ; canister : r ; urn : _ ;
vessel : h o ; mug : c b c ; flagon : f r r ; SEPARATE filter mug	vessel : h o ; mug : c c b ; flagon : f r r ;
pitcher : o e ; glass : c c o ; mug : g y g a y ; vessel : h ; SEPARATE unmix vessel	pitcher : o e ; glass : c c o ; mug : g y g a y ; vessel : h ;
flagon : b a v v ; flask : f f ; jar : h f f ; SEPARATE create mug	flagon : b a v v ; flask : f f ; jar : h f f ; mug : _ ;
flagon : f g r g r ; cup : r r ; SEPARATE destroy cup	flagon : f g r g r ;
decanter : h v v e e ; decanter : v ; SEPARATE destroy first decanter	decanter : v ;
vessel : f f ; canister : p d g p ; jar : g o m ; flask : v v ; SEPARATE unmix jar	vessel : f f ; canister : p d g p ; jar : g ; jar : o ; jar : m ; flask : v v ;
vessel : p p a ; jug : b h y y ; jug : a a v ; SEPARATE double vessel	vessel : p p a p p a ; jug : b h y y ; jug : a a v ;
mug : g g ; bottle : g g ; flagon : h h ; SEPARATE create cup	mug : g g ; bottle : g g ; flagon : h h ; cup : _ ;
decanter : v v ; flask : y ; SEPARATE double decanter	decanter : v v v v ; flask : y ;
vessel : o o a ; beaker : v ; canister : y y d ; SEPARATE filter canister	vessel : o o a ; beaker : v ; canister : y y d ;
urn : d b ; burette : g m g y m ; bottle : p a f p a f ; SEPARATE create jar	urn : d b ; burette : g m g y m ; bottle : p a f p a f ; jar : _ ;
jug : h e h e ; glass : r h f h ; jug : a p r a r ; SEPARATE shift first jug before glass	jug : h e h e ; glass : r h f h ; jug : a p r a r ;
burette : e ; beaker : p g g ; cup : e e ; SEPARATE destroy burette	beaker : p g g ; cup : e e ;
cup : g p g f ; flask : o v ; SEPARATE create thermos	cup : g p g f ; flask : o v ; thermos : _ ;
decanter : a a y e y ; mug : f h h c ; bottle : r g ; flagon : f r c ; SEPARATE double mug	decanter : a a y e y ; mug : f h h c f h h c ; bottle : r g ; flagon : f r c ;
jar : v v ; jar : f d v ; vessel : v ; mug : v v ; SEPARATE double last jar	jar : v v ; jar : f d v f d v ; vessel : v ; mug : v v ;
pitcher : a ; thermos : b d g d b ; SEPARATE double thermos	pitcher : a ; thermos : b d g d b b d g d b ;
mug : r r ; pitcher : y y ; burette : r r ; SEPARATE destroy mug	pitcher : y y ; burette : r r ;
urn : c ; thermos : a a ; vessel : a a e v ; SEPARATE empty vessel	urn : c ; thermos : a a ; vessel : _ ;
jar : v b v p b ; cup : m d r d r ; flagon : a e d d a ; SEPARATE add four daffodil to jar	jar : v b v p b d d d d ; cup : m d r d r ; flagon : a e d d a ;
glass : c c ; canister : e r e y ; SEPARATE filter glass	glass : c c ; canister : e r e y ;
jug : y d y d ; bottle : m ; thermos : h c ; SEPARATE destroy jug	bottle : m ; thermos : h c ;
flagon : m h ; mug : f r f ; flagon : d v d ; bottle : a ; SEPARATE empty first flagon	flagon : _ ; mug : f r f ; flagon : d v d ; bottle : a ;
burette : r f g ; canister : a ; vessel : g g ; glass : h y h f f ; SEPARATE destroy burette	canister : a ; vessel : g g ; glass : h y h f f ;
jug : d o o f ; jug : v o o ; pitcher : r b b r e ; pitcher : o f g f ; SEPARATE filter last pitcher	jug : d o o f ; jug : v o o ; pitcher : r b b r e ; pitcher : o f f g ;
cup : a o o ; decanter : v v r ; flask : y y v v ; pitcher : m p m p g ; SEPARATE create jug	cup : a o o ; decanter : v v r ; flask : y y v v ; pitcher : m p m p g ; jug : _ ;
jug : a f a ; mug : f f e e r r ; SEPARATE unmix jug	jug : a a ; jug : f ; mug : f f e e r r ;
flagon : p d d p ; mug : p o a o ; canister : b b ; pitcher : f ; SEPARATE add six magenta to flagon	flagon : p d d p m m m m m m ; mug : p o a o ; canister : b b ; pitcher : f ;
mug : c r g ; canister : m y g ; flask : r r ; jug : o o ; SEPARATE create bottle	mug : c r g ; canister : m y g ; flask : r r ; jug : o o ; bottle : _ ;
urn : r o o r h ; cup : r ; flask : g m m g ; urn : b b m ; SEPARATE empty cup	urn : r o o r h ; cup : _ ; flask : g m m g ; urn : b b m ;
pitcher : d a d ; urn : e b b o ; cup : y f m y ; SEPARATE empty pitcher	pitcher : _ ; urn : e b b o ; cup : y f m y ;
flask : r g g r ; beaker : p f f p ; SEPARATE unmix flask	flask : r r ; flask : g g ; beaker : p f f p ;
pitcher : b b ; bottle : y c y a a ; urn : v ; SEPARATE destroy bottle	pitcher : b b ; urn : v ;
beaker : f e f ; flagon : g ; jug : f b e f b ; bottle : r r ; SEPARATE filter bottle	beaker : f e f ; flagon : g ; jug : f b e f b ; bottle : r r ;
mug : p y c ; flagon : b b o ; vessel : y e ; SEPARATE filter mug	mug : p y c ; flagon : b b o ; vessel : y e ;
glass : m f ; thermos : d ; beaker : b p ; cup : c v e e c ; SEPARATE add two harlequin to thermos	glass : m f ; thermos : d h h ; beaker : b p ; cup : c v e e c ;
jug : b v v ; vessel : r ; SEPARATE filter vessel	jug : b v v ; vessel : r ;
bottle : r r a ; cup : f f p g p ; decanter : c e e h h c ; SEPARATE destroy decanter	bottle : r r a ; cup : f f p g p ;
jar : r r v ; urn : p p ; bottle : a ; SEPARATE shift bottle before urn	jar : r r v ; bottle : a ; urn : p p ;
decanter : a m r r ; flagon : f ; cup : o a r a r ; SEPARATE shift flagon after decanter	decanter : a m r r ; flagon : f ; cup : o a r a r ;
canister : v b ; glass : f m ; SEPARATE double glass	canister : v b ; glass : f m f m ;
urn : p f b b p ; urn : p y p ; burette : b o b ; flask : b p d d b p ; SEPARATE filter last urn	urn : p f b b p ; urn : p p y ; burette : b o b ; flask : b p d d b p ;
urn : y y ; canister : h h ; jar : p ; flagon : g r m ; SEPARATE create canister	urn : y y ; canister : h h ; jar : p ; flagon : g r m ; canister : _ ;
pitcher : g g b e b e ; pitcher : c a ; pitcher : c f c ; SEPARATE add four red to third pitcher	pitcher : g g b e b e ; pitcher : c a ; pitcher : c f c r r r r ;
bottle : o b r o b ; vessel : d d ; SEPARATE empty vessel	bottle : o b r o b ; vessel : _ ;
flagon : m o m ; thermos : c ; SEPARATE shift flagon before thermos	flagon : m o m ; thermos : c ;
flask : v v f g g ; jug : v g g e ; SEPARATE add six daffodil to jug	flask : v v f g g ; jug : v g g e d d d d d d ;
canister : r d d ; burette : m e ; SEPARATE add six red to canister	canister : r d d r r r r r r ; burette : m e ;
jar : p y p ; jug : e e ; thermos : p m ; flagon : a b d d ; SEPARATE add six fuchsia to flagon	jar : p y p ; jug : e e ; thermos : p m ; flagon : a b d d f f f f f f ;
vessel : d o d o ; beaker : e d f f d e ; jug : g o g o ; glass : a p p ; SEPARATE unmix glass	vessel : d o d o ; beaker : e d f f d e ; jug : g o g o ; glass : a ; glass : p p ;
decanter : r y r b ; jug : d b d ; bottle : d ; flagon : a a ; SEPARATE create flagon	decanter : r y r b ; jug : d b d ; bottle : d ; flagon : a a ; flagon : _ ;
jar : e e g ; decanter : e b m ; SEPARATE create flask	jar : e e g ; decanter : e b m ; flask : _ ;
pitcher : f ; burette : a p p a ; glass : b p ; decanter : f f r p r ; SEPARATE filter decanter	pitcher : f ; burette : a p p a ; glass : b p ; decanter : f f r r p ;
pitcher : p g f ; jar : f m f g ; SEPARATE double pitcher	pitcher : p g f p g f ; jar : f m f g ;
flagon : r r d c c ; flask : o p o e ; cup : r o e ; beaker : y ; SEPARATE empty beaker	flagon : r r d c c ; flask : o p o e ; cup : r o e ; beaker : _ ;
urn : r g r y g ; bottle : o ; pitcher : a a y f f ; SEPARATE double urn	urn : r g r y g r g r y g ; bottle : o ; pitcher : a a y f f ;
decanter : c c r ; glass : a ; decanter : m r ; bottle : f h h v v ; SEPARATE empty glass	decanter : c c r ; glass : _ ; decanter : m r ; bottle : f h h v v ;
decanter : c m c ; burette : e y y ; beaker : y h m m y ; SEPARATE double burette	decanter : c m c ; burette : e y y e y y ; beaker : y h m m y ;
pitcher : d e d f e ; mug : h h ; SEPARATE destroy mug	pitcher : d e d f e ;
mug : c c h ; jar : a ; SEPARATE empty jar	mug : c c h ; jar : _ ;
cup : v v ; jar : f c f ; SEPARATE double jar	cup : v v ; jar : f c f f c f ;
flask : v h v ; decanter : v v e h h ; vessel : g g ; SEPARATE shift flask after vessel	decanter : v v e h h ; vessel : g g ; flask : v h v ;
bottle : a a p p b ; flagon : v v p b p ; SEPARATE add six red to bottle	bottle : a a p p b r r r r r r ; flagon : v v p b p ;
canister : o p p ; thermos : v b ; decanter : e r r ; SEPARATE filter thermos	canister : o p p ; thermos : v b ; decanter : e r r ;
flask : y ; urn : e b e f b ; burette : m g ; SEPARATE unmix urn	flask : y ; urn : e e ; urn : b b ; urn : f ; burette : m g ;
cup : r g v g ; thermos : m ; beaker : b v ; SEPARATE empty cup	cup : _ ; thermos : m ; beaker : b v ;
glass : y y r o o ; canister : y y ; urn : v v a p ; beaker : o y y ; SEPARATE filter canister	glass : y y r o o ; canister : y y ; urn : v v a p ; beaker : o y y ;
canister : b ; canister : b h h e ; bottle : g ; cup : b b ; SEPARATE filter bottle	canister : b ; canister : b h h e ; bottle : g ; cup : b b ;
jug : p p g g e e ; jar : b d r d ; pitcher : c c b r b ; SEPARATE add two blue to jug	jug : p p g g e e b b ; jar : b d r d ; pitcher : c c b r b ;
pitcher : a f ; urn : o h h ; SEPARATE unmix pitcher	pitcher : a ; pitcher : f ; urn : o h h ;
glass : y ; glass : r r b b ; burette : o e e ; SEPARATE filter first glass	glass : y ; glass : r r b b ; burette : o e e ;
glass : r r c c ; cup : r r ; thermos : h h a ; SEPARATE double cup	glass : r r c c ; cup : r r r r ; thermos : h h a ;
vessel : b b ; decanter : b ; flagon : h h ; thermos : v v ; SEPARATE filter flagon	vessel : b b ; decanter : b ; flagon : h h ; thermos : v v ;
beaker : o r o ; cup : d d o ; pitcher : e ; beaker : g g c c ; SEPARATE shift last beaker after cup	beaker : o r o ; cup : d d o ; beaker : g g c c ; pitcher : e ;
vessel : d h d b ; flask : d y d y h ; SEPARATE add six orange to flask	vessel : d h d b ; flask : d y d y h o o o o o o ;
beaker : y a y ; bottle : h h ; vessel : h h r r ; SEPARATE destroy bottle	beaker : y a y ; vessel : h h r r ;
vessel : o o ; urn : c b b ; cup : y ; flask : e o y e ; SEPARATE shift urn after flask	vessel : o o ; cup : y ; flask : e o y e ; urn : c b b ;
canister : g e e o ; thermos : p p e e ; glass : g g c r c ; SEPARATE shift canister before thermos	canister : g e e o ; thermos : p p e e ; glass : g g c r c ;
glass : m r p p r ; jar : e ; cup : f ; jug : g e ; SEPARATE empty glass	glass : _ ; jar : e ; cup : f ; jug : g e ;
thermos : a a ; canister : p ; flask : o v a ; pitcher : o f d ; SEPARATE create pitcher	thermos : a a ; canister : p ; flask : o v a ; pitcher : o f d ; pitcher : _ ;
burette : c c ; mug : g v g ; SEPARATE unmix burette	burette : c c ; mug : g v g ;
canister : p ; canister : a a ; burette : o o ; urn : r r ; SEPARATE empty last canister	canister : p ; canister : _ ; burette : o o ; urn : r r ;
decanter : a d e ; vessel : v d v ; SEPARATE unmix decanter	decanter : a ; decanter : d ; decanter : e ; vessel : v d v ;
decanter : y d y ; burette : r o v ; flask : y y a c a ; SEPARATE destroy flask	decanter : y d y ; burette : r o v ;
mug : a ; mug : v e e y ; glass : r f ; bottle : g g ; SEPARATE unmix first mug	mug : a ; mug : v e e y ; glass : r f ; bottle : g g ;
canister : d g g d ; decanter : c c ; burette : e ; SEPARATE empty canister	canister : _ ; decanter : c c ; burette : e ;
mug : o o d d r ; flask : a p o o a ; vessel : d v b b ; SEPARATE unmix mug	mug : o o ; mug : d d ; mug : r ; flask : a p o o a ; vessel : d v b b ;
cup : f f ; jug : c g y c ; mug : y m m ; burette : b y y ; SEPARATE shift mug before cup	mug : y m m ; cup : f f ; jug : c g y c ; burette : b y y ;
urn : p f r ; flask : c f c v ; jug : y y ; canister : a ; SEPARATE empty flask	urn : p f r ; flask : _ ; jug : y y ; canister : a ;
burette : f d m f ; jug : e e f ; burette : g d g d r r ; SEPARATE unmix last burette	burette : f d m f ; jug : e e f ; burette : g g ; burette : d d ; burette : r r ;
flask : e c c e ; burette : f v v f ; canister : c e e c ; pitcher : m e m e ; SEPARATE empty flask	flask : _ ; burette : f v v f ; canister : c e e c ; pitcher : m e m e ;
flagon : b ; pitcher : v r ; flagon : p r e r e p ; urn : f d r ; SEPARATE destroy pitcher	flagon : b ; flagon : p r e r e p ; urn : f d r ;
decanter : g y g ; jug : v ; cup : g g d ; SEPARATE double decanter	decanter : g y g g y g ; jug : v ; cup : g g d ;
canister : m ; flask : c p c ; thermos : d g f g ; SEPARATE filter canister	canister : m ; flask : c p c ; thermos : d g f g ;
urn : d o r r o ; mug : e d d m ; glass : e f e a a ; bottle : d a a ; SEPARATE shift bottle after urn	urn : d o r r o ; bottle : d a a ; mug : e d d m ; glass : e f e a a ;
bottle : r r b o b ; decanter : o e v v e ; thermos : o c v v o ; SEPARATE shift thermos after decanter	bottle : r r b o b ; decanter : o e v v e ; thermos : o c v v o ;
cup : p ; vessel : r r v v ; burette : e ; flask : g b y y b ; SEPARATE double burette	cup : p ; vessel : r r v v ; burette : e e ; flask : g b y y b ;
glass : m f h f ; mug : c c ; SEPARATE double mug	glass : m f h f ; mug : c c c c ;
decanter : p g g d p d ; burette : g v g v m ; bottle : m d m h ; jug : e b o e ; SEPARATE add four magenta to jug	decanter : p g g d p d ; burette : g v g v m ; bottle : m d m h ; jug : e b o e m m m m ;
mug : r p ; jug : m e e c ; beaker : b y h ; SEPARATE shift beaker after jug	mug : r p ; jug : m e e c ; beaker : b y h ;
urn : p p ; thermos : b b c d d c ; bottle : r r ; thermos : d b b ; SEPARATE add two emberiae to bottle	urn : p p ; thermos : b b c d d c ; bottle : r r e e ; thermos : d b b ;
