Input	Output
bottle : g g y ; mug : d d r b ; SEPARATE add five magenta to mug	bottle : g g y ; mug : d d r b m m m m m ;
pitcher : a a ; mug : m m ; pitcher : g h ; SEPARATE destroy last pitcher	pitcher : a a ; mug : m m ;
decanter : y e e y ; jug : m r ; pitcher : e o e o ; SEPARATE empty decanter	decanter : _ ; jug : m r ; pitcher : e o e o ;
vessel : h p d p h ; flagon : d d ; mug : o o h ; flask : h a d ; SEPARATE empty flagon	vessel : h p d p h ; flagon : _ ; mug : o o h ; flask : h a d ;
cup : f a c a f ; jar : d a ; decanter : m g g ; SEPARATE filter decanter	cup : f a c a f ; jar : d a ; decanter : m g g ;
burette : o c d ; thermos : y o v ; SEPARATE empty thermos	burette : o c d ; thermos : _ ;
jar : h h ; glass : p p ; vessel : r r d o d o ; SEPARATE shift jar before glass	jar : h h ; glass : p p ; vessel : r r d o d o ;
cup : f b d d b f ; cup : c e c ; jug : d ; decanter : e v e v g g ; SEPARATE destroy first cup	cup : c e c ; jug : d ; decanter : e v e v g g ;
jug : f f v ; jar : c c m ; burette : a g v a v ; urn : a a o ; SEPARATE empty burette	jug : f f v ; jar : c c m ; burette : _ ; urn : a a o ;
jug : e a a ; urn : p v y p v ; SEPARATE double urn	jug : e a a ; urn : p v y p v p v y p v ;
flask : m ; burette : c ; SEPARATE empty burette	flask : m ; burette : _ ;
canister : p e e ; vessel : f f a m ; flask : o y c o c ; decanter : v h v h ; SEPARATE filter flask	canister : p e e ; vessel : f f a m ; flask : o o y c c ; decanter : v h v h ;
decanter : p g m m p g ; flagon : v v ; canister : v r p p r ; SEPARATE filter decanter	decanter : p p g g m m ; flagon : v v ; canister : v r p p r ;
bottle : b o ; glass : e b b ; urn : m ; vessel : h c c h o ; SEPARATE double bottle	bottle : b o b o ; glass : e b b ; urn : m ; vessel : h c c h o ;
cup : b g g b ; beaker : h o f ; SEPARATE filter cup	cup : b b g g ; beaker : h o f ;
urn : g c c ; jug : v ; jar : b y y b ; SEPARATE unmix jar	urn : g c c ; jug : v ; jar : b b ; jar : y y ;
glass : p p b ; flagon : c a c a ; canister : c e e m ; SEPARATE empty canister	glass : p p b ; flagon : c a c a ; canister : _ ;
burette : p b g b p ; decanter : h a ; beaker : m m ; flagon : c ; SEPARATE create jug	burette : p b g b p ; decanter : h a ; beaker : m m ; flagon : c ; jug : _ ;
flask : r ; jar : p f p f ; flagon : d v v d ; mug : h ; SEPARATE shift mug before jar	flask : r ; mug : h ; jar : p f p f ; flagon : d v v d ;
glass : f o o ; glass : f v f ; beaker : o o p p ; SEPARATE empty first glass	glass : _ ; glass : f v f ; beaker : o o p p ;
canister : e h h ; canister : f ; jug : p p e e ; SEPARATE double jug	canister : e h h ; canister : f ; jug : p p e e p p e e ;
flask : v f ; beaker : y ; mug : p f f p ; SEPARATE double mug	flask : v f ; beaker : y ; mug : p f f p p f f p ;
thermos : d g ; pitcher : o p m p ; burette : a p ; vessel : r r ; SEPARATE create urn	thermos : d g ; pitcher : o p m p ; burette : a p ; vessel : r r ; urn : _ ;
bottle : p c e p ; jar : f f p ; SEPARATE shift bottle after jar	jar : f f p ; bottle : p c e p ;
urn : v g g p ; urn : y o y o ; pitcher : d d ; SEPARATE unmix pitcher	urn : v g g p ; urn : y o y o ; pitcher : d d ;
glass : m m ; mug : y ; SEPARATE empty glass	glass : _ ; mug : y ;
glass : a g a ; burette : h f e f ; SEPARATE empty glass	glass : _ ; burette : h f e f ;
thermos : h a b h ; jug : m ; SEPARATE double jug	thermos : h a b h ; jug : m m ;
urn : h h ; flagon : y e ; SEPARATE double urn	urn : h h h h ; flagon : y e ;
glass : y y d ; jar : f ; burette : a b o o ; SEPARATE empty burette	glass : y y d ; jar : f ; burette : _ ;
flask : b b ; beaker : o g ; flask : o e e ; vessel : v v ; SEPARATE shift vessel after last flask	flask : b b ; beaker : o g ; flask : o e e ; vessel : v v ;
vessel : g m b b g m ; mug : m d f m ; flagon : b ; jug : y a ; SEPARATE filter flagon	vessel : g m b b g m ; mug : m d f m ; flagon : b ; jug : y a ;
vessel : c v ; beaker : o d r r ; pitcher : a c ; beaker : b g g b c ; SEPARATE destroy vessel	beaker : o d r r ; pitcher : a c ; beaker : b g g b c ;
mug : b m p b ; pitcher : e ; thermos : b b f d f ; burette : d a r r a d ; SEPARATE shift thermos before burette	mug : b m p b ; pitcher : e ; thermos : b b f d f ; burette : d a r r a d ;
decanter : m ; urn : b ; bottle : h h d d a ; jug : o o e ; SEPARATE filter decanter	decanter : m ; urn : b ; bottle : h h d d a ; jug : o o e ;
thermos : a a d ; mug : r a a ; beaker : a a m h ; pitcher : f d d m f ; SEPARATE double pitcher	thermos : a a d ; mug : r a a ; beaker : a a m h ; pitcher : f d d m f f d d m f ;
jar : g d ; thermos : v o o ; pitcher : v b ; SEPARATE create vessel	jar : g d ; thermos : v o o ; pitcher : v b ; vessel : _ ;
decanter : m o o m ; bottle : v ; jug : a a ; bottle : c g a c a ; SEPARATE add five red to first bottle	decanter : m o o m ; bottle : v r r r r r ; jug : a a ; bottle : c g a c a ;
canister : v v ; jar : e e ; SEPARATE shift canister before jar	canister : v v ; jar : e e ;
flask : f d d f ; thermos : b b ; canister : d a ; SEPARATE empty flask	flask : _ ; thermos : b b ; canister : d a ;
canister : g h h g ; flagon : h ; glass : m h d h m ; flagon : p p ; SEPARATE unmix glass	canister : g h h g ; flagon : h ; glass : m m ; glass : h h ; glass : d ; flagon : p p ;
bottle : h y a h y a ; beaker : e ; flagon : e e ; SEPARATE unmix bottle	bottle : h h ; bottle : y y ; bottle : a a ; beaker : e ; flagon : e e ;
cup : e f c f ; bottle : b ; pitcher : d d o o r ; SEPARATE unmix bottle	cup : e f c f ; bottle : b ; pitcher : d d o o r ;
vessel : p ; vessel : a h h a ; beaker : y ; SEPARATE filter last vessel	vessel : p ; vessel : a a h h ; beaker : y ;
beaker : o o ; jug : b b ; SEPARATE filter jug	beaker : o o ; jug : b b ;
jar : g c g ; vessel : d v ; urn : c ; SEPARATE shift urn after jar	jar : g c g ; urn : c ; vessel : d v ;
thermos : d d v o ; flagon : v y v h ; cup : d p d p ; glass : e e ; SEPARATE unmix cup	thermos : d d v o ; flagon : v y v h ; cup : d d ; cup : p p ; glass : e e ;
flask : c v d d v ; burette : v p ; canister : p f f p ; SEPARATE filter flask	flask : c v v d d ; burette : v p ; canister : p f f p ;
cup : g h h p ; beaker : g o a g ; jug : d b b ; SEPARATE empty beaker	cup : g h h p ; beaker : _ ; jug : d b b ;
flagon : o v y o ; pitcher : m p v ; cup : p y y p ; SEPARATE shift flagon before pitcher	flagon : o v y o ; pitcher : m p v ; cup : p y y p ;
decanter : e a a e ; pitcher : a ; mug : e p m e m ; jug : c f c ; SEPARATE add five blue to decanter	decanter : e a a e b b b b b ; pitcher : a ; mug : e p m e m ; jug : c f c ;
burette : v y v ; cup : h b b h ; SEPARATE destroy cup	burette : v y v ;
urn : e o e ; urn : g h y g y ; SEPARATE shift last urn after first urn	urn : e o e ; urn : g h y g y ;
urn : o c y o y ; vessel : r r b b ; jug : a h e h a ; decanter : h h ; SEPARATE filter urn	urn : o o c y y ; vessel : r r b b ; jug : a h e h a ; decanter : h h ;
flagon : p e o o ; jar : a a ; SEPARATE destroy jar	flagon : p e o o ;
mug : c c ; urn : o c ; SEPARATE shift urn before mug	urn : o c ; mug : c c ;
beaker : e a a ; bottle : r o ; cup : d d y ; jar : h h ; SEPARATE create flagon	beaker : e a a ; bottle : r o ; cup : d d y ; jar : h h ; flagon : _ ;
flagon : p ; mug : f ; SEPARATE create decanter	flagon : p ; mug : f ; decanter : _ ;
vessel : e e ; glass : m e h ; SEPARATE add three harlequin to glass	vessel : e e ; glass : m e h h h h ;
flagon : r b r v v ; mug : r r ; pitcher : o g o ; beaker : e ; SEPARATE add three daffodil to pitcher	flagon : r b r v v ; mug : r r ; pitcher : o g o d d d ; beaker : e ;
vessel : f d d y f ; thermos : f d d g g ; urn : m m a c ; urn : o d o ; SEPARATE empty thermos	vessel : f d d y f ; thermos : _ ; urn : m m a c ; urn : o d o ;
urn : f a ; glass : h h g f ; SEPARATE shift urn after glass	glass : h h g f ; urn : f a ;
glass : v e v r e ; cup : o o a ; SEPARATE unmix cup	glass : v e v r e ; cup : o o ; cup : a ;
glass : e ; jug : y r f y r f ; SEPARATE destroy jug	glass : e ;
glass : b e b e ; flagon : f f a ; SEPARATE shift glass before flagon	glass : b e b e ; flagon : f f a ;
thermos : g g m e m ; decanter : v ; bottle : c ; SEPARATE destroy thermos	decanter : v ; bottle : c ;
beaker : y o h o y ; burette : e v e ; SEPARATE filter beaker	beaker : y y o o h ; burette : e v e ;
flask : o ; flagon : a c r r ; glass : f b o ; SEPARATE add five blue to glass	flask : o ; flagon : a c r r ; glass : f b o b b b b b ;
glass : y ; flask : m y m y ; jug : r o ; beaker : g g d d ; SEPARATE unmix flask	glass : y ; flask : m m ; flask : y y ; jug : r o ; beaker : g g d d ;
glass : o d d a o ; beaker : h r r ; jug : o ; SEPARATE filter beaker	glass : o d d a o ; beaker : h r r ; jug : o ;
cup : v v ; decanter : f y f ; beaker : m c f c m ; SEPARATE filter decanter	cup : v v ; decanter : f f y ; beaker : m c f c m ;
burette : f f ; cup : h b h f f ; thermos : o o r ; SEPARATE shift burette before thermos	cup : h b h f f ; burette : f f ; thermos : o o r ;
decanter : a ; decanter : m ; SEPARATE filter second decanter	decanter : a ; decanter : m ;
bottle : m c a m ; flask : h h y y e e ; burette : d r g ; SEPARATE destroy bottle	flask : h h y y e e ; burette : d r g ;
burette : d r g d ; bottle : m r g r ; vessel : c c ; SEPARATE create urn	burette : d r g d ; bottle : m r g r ; vessel : c c ; urn : _ ;
burette : y r h y ; flask : f ; SEPARATE unmix burette	burette : y y ; burette : r ; burette : h ; flask : f ;
cup : h v m m ; flagon : v r ; SEPARATE filter flagon	cup : h v m m ; flagon : v r ;
vessel : a a ; thermos : a r a p ; jar : y y v ; SEPARATE double vessel	vessel : a a a a ; thermos : a r a p ; jar : y y v ;
canister : v ; beaker : v ; vessel : o d ; pitcher : c g v v ; SEPARATE filter canister	canister : v ; beaker : v ; vessel : o d ; pitcher : c g v v ;
bottle : a m a d ; urn : v v ; jar : y p p y ; canister : e e r ; SEPARATE shift canister after bottle	bottle : a m a d ; canister : e e r ; urn : v v ; jar : y p p y ;
bottle : y y c e ; jug : a a o m o ; beaker : p p g c ; SEPARATE double bottle	bottle : y y c e y y c e ; jug : a a o m o ; beaker : p p g c ;
flagon : e y ; urn : f p p r f ; SEPARATE double urn	flagon : e y ; urn : f p p r f f p p r f ;
mug : f d c c ; glass : m f m y y f ; pitcher : o ; bottle : h g f h f ; SEPARATE add five orange to glass	mug : f d c c ; glass : m f m y y f o o o o o ; pitcher : o ; bottle : h g f h f ;
cup : g a f a f ; vessel : f ; pitcher : o o ; decanter : o p p a a ; SEPARATE destroy vessel	cup : g a f a f ; pitcher : o o ; decanter : o p p a a ;
thermos : a b ; urn : h f ; jar : a g a g h ; bottle : c ; SEPARATE filter urn	thermos : a b ; urn : h f ; jar : a g a g h ; bottle : c ;
urn : h m ; beaker : a r ; SEPARATE add one violet to urn	urn : h m v ; beaker : a r ;
cup : o p p c ; vessel : a a ; vessel : o o ; SEPARATE double cup	cup : o p p c o p p c ; vessel : a a ; vessel : o o ;
mug : f p a p f a ; thermos : y f p f ; SEPARATE filter thermos	mug : f p a p f a ; thermos : y f f p ;
burette : y c o ; canister : g ; flagon : b f f ; SEPARATE double flagon	burette : y c o ; canister : g ; flagon : b f f b f f ;
canister : v c ; cup : f v c f c ; vessel : a y y h a ; burette : c ; SEPARATE filter burette	canister : v c ; cup : f v c f c ; vessel : a y y h a ; burette : c ;
pitcher : d d r r ; canister : b h b c ; mug : a ; SEPARATE destroy mug	pitcher : d d r r ; canister : b h b c ;
bottle : p p e ; mug : a a ; glass : e ; canister : v ; SEPARATE add five daffodil to bottle	bottle : p p e d d d d d ; mug : a a ; glass : e ; canister : v ;
cup : a o o ; decanter : v v r ; flask : y y v v ; pitcher : m p m p g ; SEPARATE create jug	cup : a o o ; decanter : v v r ; flask : y y v v ; pitcher : m p m p g ; jug : _ ;
glass : d h ; thermos : b b ; SEPARATE empty glass	glass : _ ; thermos : b b ;
decanter : m m f f ; jug : r e e r ; cup : o ; SEPARATE unmix decanter	decanter : m m ; decanter : f f ; jug : r e e r ; cup : o ;
mug : e y ; decanter : e y m y ; glass : c y y f c f ; flask : f b a a ; SEPARATE unmix glass	mug : e y ; decanter : e y m y ; glass : c c ; glass : y y ; glass : f f ; flask : f b a a ;
mug : d ; flask : a d d f a ; SEPARATE shift flask after mug	mug : d ; flask : a d d f a ;
thermos : y y ; beaker : o ; decanter : e e ; glass : a f e f ; SEPARATE double decanter	thermos : y y ; beaker : o ; decanter : e e e e ; glass : a f e f ;
canister : g g ; jug : c ; jug : p ; canister : v b v ; SEPARATE shift last jug before first jug	canister : g g ; jug : p ; jug : c ; canister : v b v ;
canister : r r ; canister : f f ; SEPARATE filter first canister	canister : r r ; canister : f f ;
urn : v v b ; vessel : v v p p ; cup : m m ; SEPARATE double cup	urn : v v b ; vessel : v v p p ; cup : m m m m ;
urn : g g ; mug : o c v ; SEPARATE destroy mug	urn : g g ;
pitcher : y ; urn : r r ; cup : b ; SEPARATE shift urn after pitcher	pitcher : y ; urn : r r ; cup : b ;
burette : y h y ; mug : f f ; jug : c ; SEPARATE filter jug	burette : y h y ; mug : f f ; jug : c ;
cup : f f b ; vessel : g ; SEPARATE double cup	cup : f f b f f b ; vessel : g ;
beaker : f c b b f ; pitcher : m o g m g o ; pitcher : f m f ; SEPARATE create pitcher	beaker : f c b b f ; pitcher : m o g m g o ; pitcher : f m f ; pitcher : _ ;
flask : a r r g ; beaker : v h ; bottle : b a a b ; burette : f v c v c ; SEPARATE shift bottle before burette	flask : a r r g ; beaker : v h ; bottle : b a a b ; burette : f v c v c ;
vessel : o r o r h ; glass : g g m m ; SEPARATE create decanter	vessel : o r o r h ; glass : g g m m ; decanter : _ ;
cup : m f f o ; beaker : p h h ; beaker : b p a b ; SEPARATE filter cup	cup : m f f o ; beaker : p h h ; beaker : b p a b ;
beaker : f b g b g ; jar : h f ; jug : f f ; SEPARATE add five red to jar	beaker : f b g b g ; jar : h f r r r r r ; jug : f f ;
beaker : b b ; glass : b b ; thermos : v h h v ; SEPARATE double thermos	beaker : b b ; glass : b b ; thermos : v h h v v h h v ;
jar : f ; beaker : b r o ; beaker : d y d y f ; pitcher : h f g f ; SEPARATE unmix last beaker	jar : f ; beaker : b r o ; beaker : d d ; beaker : y y ; beaker : f ; pitcher : h f g f ;
flask : d d ; flagon : p p ; SEPARATE unmix flask	flask : d d ; flagon : p p ;
decanter : b a v a v ; flask : g ; urn : b e f b ; beaker : a a ; SEPARATE destroy beaker	decanter : b a v a v ; flask : g ; urn : b e f b ;
urn : d m a a m ; glass : f o o ; canister : m m ; SEPARATE double urn	urn : d m a a m d m a a m ; glass : f o o ; canister : m m ;
jar : e r y ; decanter : r r f g ; SEPARATE unmix decanter	jar : e r y ; decanter : r r ; decanter : f ; decanter : g ;
glass : y o y ; burette : d b r ; flagon : m r r m ; SEPARATE shift glass after burette	burette : d b r ; glass : y o y ; flagon : m r r m ;
thermos : r b ; beaker : r ; SEPARATE double thermos	thermos : r b r b ; beaker : r ;
burette : f h r f h ; flask : a h a ; SEPARATE destroy flask	burette : f h r f h ;
mug : a d ; beaker : v v ; jug : h ; SEPARATE destroy jug	mug : a d ; beaker : v v ;
urn : y y g h g ; flagon : r h p ; glass : d d v v f ; SEPARATE create jar	urn : y y g h g ; flagon : r h p ; glass : d d v v f ; jar : _ ;
bottle : v v ; thermos : y b p b ; glass : f f ; beaker : y g y ; SEPARATE double thermos	bottle : v v ; thermos : y b p b y b p b ; glass : f f ; beaker : y g y ;
burette : v f f ; beaker : d m d ; pitcher : r ; SEPARATE unmix beaker	burette : v f f ; beaker : d d ; beaker : m ; pitcher : r ;
mug : f f ; vessel : b b ; mug : h ; vessel : g f ; SEPARATE double second mug	mug : f f ; vessel : b b ; mug : h h ; vessel : g f ;
burette : e ; burette : p c r r ; beaker : p g p o g ; SEPARATE shift first burette before beaker	burette : p c r r ; burette : e ; beaker : p g p o g ;
vessel : a e o e a ; bottle : b b a ; SEPARATE destroy bottle	vessel : a e o e a ;
canister : f e f ; bottle : m ; bottle : m p p m o o ; SEPARATE unmix first bottle	canister : f e f ; bottle : m ; bottle : m p p m o o ;
jug : v h h d d ; flagon : a ; decanter : f a o o ; SEPARATE filter flagon	jug : v h h d d ; flagon : a ; decanter : f a o o ;
pitcher : m p p a ; jug : h ; pitcher : f c h h ; SEPARATE add one blue to jug	pitcher : m p p a ; jug : h b ; pitcher : f c h h ;
jug : b e b ; mug : h h ; mug : r ; SEPARATE destroy second mug	jug : b e b ; mug : h h ;
canister : y p f p ; jar : g ; thermos : m m ; SEPARATE filter canister	canister : y p p f ; jar : g ; thermos : m m ;
cup : o r f o f r ; pitcher : r v v ; flagon : o ; bottle : p p ; SEPARATE shift pitcher before bottle	cup : o r f o f r ; flagon : o ; pitcher : r v v ; bottle : p p ;
cup : e b b e ; jar : y y m ; SEPARATE unmix jar	cup : e b b e ; jar : y y ; jar : m ;
glass : a o f o ; thermos : b b v ; SEPARATE create beaker	glass : a o f o ; thermos : b b v ; beaker : _ ;
pitcher : c g f c ; jug : y ; decanter : o y ; canister : f o f o ; SEPARATE double decanter	pitcher : c g f c ; jug : y ; decanter : o y o y ; canister : f o f o ;
urn : y m f m f ; bottle : y m h ; decanter : f f d d ; SEPARATE add six red to urn	urn : y m f m f r r r r r r ; bottle : y m h ; decanter : f f d d ;
burette : e ; urn : r g f g r ; SEPARATE double urn	burette : e ; urn : r g f g r r g f g r ;
vessel : v o o ; jug : m d m ; glass : e e ; bottle : v m v c m ; SEPARATE shift jug before vessel	jug : m d m ; vessel : v o o ; glass : e e ; bottle : v m v c m ;
jar : y y ; jug : m ; cup : g y f y ; SEPARATE double jug	jar : y y ; jug : m m ; cup : g y f y ;
pitcher : r c r ; vessel : f h h ; glass : y y ; decanter : o o ; SEPARATE add six daffodil to vessel	pitcher : r c r ; vessel : f h h d d d d d d ; glass : y y ; decanter : o o ;
vessel : c v c v ; flask : v v ; decanter : v v c c ; cup : p p v ; SEPARATE add four blue to cup	vessel : c v c v ; flask : v v ; decanter : v v c c ; cup : p p v b b b b ;
jug : g r g a r a ; flagon : g g ; jar : r r ; SEPARATE shift jar after jug	jug : g r g a r a ; jar : r r ; flagon : g g ;
vessel : m ; flask : f f ; bottle : p p ; SEPARATE unmix bottle	vessel : m ; flask : f f ; bottle : p p ;
jug : m c p p m c ; urn : f c a ; vessel : d p d c c ; bottle : b b y y ; SEPARATE filter vessel	jug : m c p p m c ; urn : f c a ; vessel : d d p c c ; bottle : b b y y ;
jar : v g h ; jar : d v d ; pitcher : h y ; SEPARATE add six magenta to first jar	jar : v g h m m m m m m ; jar : d v d ; pitcher : h y ;
flask : d d p b ; flask : r a v r ; burette : f ; bottle : y c d ; SEPARATE unmix bottle	flask : d d p b ; flask : r a v r ; burette : f ; bottle : y ; bottle : c ; bottle : d ;
flagon : c v v ; thermos : p a a g p ; beaker : y r r y ; glass : o ; SEPARATE empty thermos	flagon : c v v ; thermos : _ ; beaker : y r r y ; glass : o ;
beaker : g ; beaker : b f ; burette : h d h o ; bottle : c e ; SEPARATE shift second beaker before burette	beaker : g ; beaker : b f ; burette : h d h o ; bottle : c e ;
jug : m ; burette : o o g b ; cup : d c c b ; flask : r r ; SEPARATE filter burette	jug : m ; burette : o o g b ; cup : d c c b ; flask : r r ;
mug : p m ; burette : g r g c ; thermos : d d ; thermos : g ; SEPARATE empty first thermos	mug : p m ; burette : g r g c ; thermos : _ ; thermos : g ;
cup : o g g a o ; burette : p p ; beaker : p p ; flask : e e ; SEPARATE filter burette	cup : o g g a o ; burette : p p ; beaker : p p ; flask : e e ;
beaker : b h a b a ; jug : y y ; decanter : a a r r m m ; SEPARATE add six purple to beaker	beaker : b h a b a p p p p p p ; jug : y y ; decanter : a a r r m m ;
burette : r e p ; urn : g e r g ; SEPARATE shift urn before burette	urn : g e r g ; burette : r e p ;
bottle : d d ; glass : v v ; SEPARATE shift glass after bottle	bottle : d d ; glass : v v ;
beaker : m m o ; pitcher : f f ; beaker : e v v e ; burette : h e y y h ; SEPARATE shift first beaker after pitcher	pitcher : f f ; beaker : m m o ; beaker : e v v e ; burette : h e y y h ;
bottle : o ; urn : y y ; SEPARATE filter bottle	bottle : o ; urn : y y ;
vessel : h b b f h f ; jug : f f ; decanter : r ; SEPARATE empty decanter	vessel : h b b f h f ; jug : f f ; decanter : _ ;
jug : a ; cup : m m ; SEPARATE filter jug	jug : a ; cup : m m ;
bottle : a e a ; pitcher : y y g ; bottle : f f ; bottle : g g ; SEPARATE destroy pitcher	bottle : a e a ; bottle : f f ; bottle : g g ;
pitcher : m ; bottle : g r ; SEPARATE shift bottle before pitcher	bottle : g r ; pitcher : m ;
flagon : f g f r ; thermos : d d ; cup : f ; SEPARATE filter thermos	flagon : f g f r ; thermos : d d ; cup : f ;
bottle : o o ; mug : e e m ; canister : v ; SEPARATE unmix mug	bottle : o o ; mug : e e ; mug : m ; canister : v ;
mug : p p ; canister : m ; flask : o d o m m d ; SEPARATE create beaker	mug : p p ; canister : m ; flask : o d o m m d ; beaker : _ ;
beaker : v v ; vessel : g c ; vessel : d v c v c ; flask : g c c g p p ; SEPARATE destroy second vessel	beaker : v v ; vessel : g c ; flask : g c c g p p ;
jar : f y f ; jug : g g ; SEPARATE filter jug	jar : f y f ; jug : g g ;
beaker : b b ; jar : p m p ; urn : f d d ; bottle : h h ; SEPARATE add one fuchsia to bottle	beaker : b b ; jar : p m p ; urn : f d d ; bottle : h h f ;
thermos : y y b b ; glass : b ; urn : v v d ; SEPARATE filter glass	thermos : y y b b ; glass : b ; urn : v v d ;
flagon : v v e ; urn : o ; vessel : y b b ; SEPARATE destroy flagon	urn : o ; vessel : y b b ;
beaker : m ; glass : y m v ; flask : p g ; SEPARATE destroy flask	beaker : m ; glass : y m v ;
flask : d d m b b m ; jug : b ; SEPARATE shift jug after flask	flask : d d m b b m ; jug : b ;
urn : e g e f ; decanter : b b ; pitcher : m p ; beaker : o o f y y f ; SEPARATE destroy decanter	urn : e g e f ; pitcher : m p ; beaker : o o f y y f ;
thermos : a b a m b ; pitcher : v v r r ; urn : a a d ; SEPARATE shift pitcher before thermos	pitcher : v v r r ; thermos : a b a m b ; urn : a a d ;
decanter : c r r ; vessel : f h f h ; SEPARATE filter decanter	decanter : c r r ; vessel : f h f h ;
glass : p r p ; urn : g g ; SEPARATE filter glass	glass : p p r ; urn : g g ;
glass : y r y ; decanter : m o m ; thermos : c c f g f ; SEPARATE double glass	glass : y r y y r y ; decanter : m o m ; thermos : c c f g f ;
thermos : c h f ; thermos : r c f c f ; SEPARATE shift last thermos before first thermos	thermos : r c f c f ; thermos : c h f ;
beaker : f p f p ; urn : d y b ; SEPARATE double beaker	beaker : f p f p f p f p ; urn : d y b ;
decanter : f h ; burette : v b v m ; thermos : a ; cup : r r ; SEPARATE destroy decanter	burette : v b v m ; thermos : a ; cup : r r ;
decanter : p r d p ; canister : y f f y o o ; urn : o ; SEPARATE empty canister	decanter : p r d p ; canister : _ ; urn : o ;
flagon : v h c v h ; decanter : c v d d v ; flagon : o o ; SEPARATE destroy first flagon	decanter : c v d d v ; flagon : o o ;
jar : y p r ; canister : d d ; cup : r v ; SEPARATE shift jar after canister	canister : d d ; jar : y p r ; cup : r v ;
urn : e e v v ; flagon : r r ; vessel : c a a ; SEPARATE filter vessel	urn : e e v v ; flagon : r r ; vessel : c a a ;
cup : m f f m ; canister : a a h f f ; bottle : m o ; pitcher : g d g o o d ; SEPARATE destroy pitcher	cup : m f f m ; canister : a a h f f ; bottle : m o ;
bottle : p ; urn : b ; beaker : h p p ; mug : y a y c c ; SEPARATE destroy bottle	urn : b ; beaker : h p p ; mug : y a y c c ;
pitcher : r y y o ; jar : d r r c d c ; burette : c y d c d ; SEPARATE filter jar	pitcher : r y y o ; jar : d d r r c c ; burette : c y d c d ;
glass : r d d ; decanter : c a o c o ; burette : g r r h g ; SEPARATE double burette	glass : r d d ; decanter : c a o c o ; burette : g r r h g g r r h g ;
canister : f f ; decanter : p p ; SEPARATE unmix decanter	canister : f f ; decanter : p p ;
mug : p h ; bottle : m g m ; SEPARATE empty bottle	mug : p h ; bottle : _ ;
flagon : e e ; urn : h h ; SEPARATE double flagon	flagon : e e e e ; urn : h h ;
beaker : p ; glass : b f h h ; glass : d d f r ; mug : a c v ; SEPARATE shift last glass before mug	beaker : p ; glass : b f h h ; glass : d d f r ; mug : a c v ;
flask : r r ; cup : v v c e e ; canister : h m h d ; SEPARATE add five red to cup	flask : r r ; cup : v v c e e r r r r r ; canister : h m h d ;
jar : g d d m ; canister : g o r g ; flagon : f v v f ; SEPARATE shift jar after canister	canister : g o r g ; jar : g d d m ; flagon : f v v f ;
decanter : a m a m f ; pitcher : y ; beaker : m c c ; SEPARATE shift pitcher before decanter	pitcher : y ; decanter : a m a m f ; beaker : m c c ;
flagon : o o ; mug : m ; SEPARATE unmix mug	flagon : o o ; mug : m ;
decanter : b m b a m ; beaker : m a y m a ; bottle : p ; vessel : c c f f p ; SEPARATE create decanter	decanter : b m b a m ; beaker : m a y m a ; bottle : p ; vessel : c c f f p ; decanter : _ ;
decanter : r r ; beaker : f r f r ; glass : v h b h ; cup : e e b y ; SEPARATE unmix cup	decanter : r r ; beaker : f r f r ; glass : v h b h ; cup : e e ; cup : b ; cup : y ;
glass : b o p ; canister : m f f ; mug : f y y ; flask : d ; SEPARATE destroy flask	glass : b o p ; canister : m f f ; mug : f y y ;
flagon : d f ; bottle : p c c ; beaker : p h b b p h ; flagon : y y ; SEPARATE destroy first flagon	bottle : p c c ; beaker : p h b b p h ; flagon : y y ;
burette : c c ; jar : o d o ; urn : f f ; SEPARATE double burette	burette : c c c c ; jar : o d o ; urn : f f ;
beaker : y y ; vessel : f ; SEPARATE add three cabernet to vessel	beaker : y y ; vessel : f c c c ;
cup : y y v ; burette : y m m v v y ; flagon : f v v ; SEPARATE destroy cup	burette : y m m v v y ; flagon : f v v ;
pitcher : h h d d r ; bottle : f y ; jug : o y p p ; SEPARATE shift bottle before jug	pitcher : h h d d r ; bottle : f y ; jug : o y p p ;
cup : v v ; mug : m m r ; flask : o y ; SEPARATE filter mug	cup : v v ; mug : m m r ; flask : o y ;
thermos : a y y c c ; thermos : g r r g c ; jug : g a a g c ; mug : r r b b ; SEPARATE unmix mug	thermos : a y y c c ; thermos : g r r g c ; jug : g a a g c ; mug : r r ; mug : b b ;
pitcher : d ; flask : b h e b ; SEPARATE add two harlequin to pitcher	pitcher : d h h ; flask : b h e b ;
vessel : b v h ; beaker : r ; SEPARATE unmix beaker	vessel : b v h ; beaker : r ;
glass : o o ; mug : d ; SEPARATE filter glass	glass : o o ; mug : d ;
bottle : e e b a a ; jug : e ; beaker : a e y a ; flagon : y p p b ; SEPARATE shift bottle after jug	jug : e ; bottle : e e b a a ; beaker : a e y a ; flagon : y p p b ;
cup : v v ; pitcher : v p v p ; vessel : b b e e ; SEPARATE shift vessel before pitcher	cup : v v ; vessel : b b e e ; pitcher : v p v p ;
burette : c c m f m ; pitcher : d d o r ; beaker : c e v v ; bottle : f f ; SEPARATE create jug	burette : c c m f m ; pitcher : d d o r ; beaker : c e v v ; bottle : f f ; jug : _ ;
burette : a ; jar : y v f v f ; mug : h e h ; SEPARATE double burette	burette : a a ; jar : y v f v f ; mug : h e h ;
bottle : r p d p r ; bottle : b ; SEPARATE unmix last bottle	bottle : r p d p r ; bottle : b ;
