Input	Output
urn : m h ; burette : o v m m o ; SEPARATE create canister	urn : m h ; burette : o v m m o ; canister : _ ;
flagon : p a ; flagon : v p h h v ; glass : b g a ; SEPARATE add six aqua to glass	flagon : p a ; flagon : v p h h v ; glass : b g a a a a a a a ;
cup : b ; jug : o v ; SEPARATE double jug	cup : b ; jug : o v o v ;
burette : c c h h ; beaker : o ; cup : y c y c ; SEPARATE filter burette	burette : c c h h ; beaker : o ; cup : y c y c ;
glass : c g ; cup : r a y r y ; thermos : h f ; SEPARATE double cup	glass : c g ; cup : r a y r y r a y r y ; thermos : h f ;
jar : c g ; glass : d ; thermos : m r r ; SEPARATE double thermos	jar : c g ; glass : d ; thermos : m r r m r r ;
mug : m c c g ; beaker : m ; SEPARATE filter mug	mug : m c c g ; beaker : m ;
pitcher : e m m h h ; thermos : o e e ; decanter : f f ; SEPARATE double decanter	pitcher : e m m h h ; thermos : o e e ; decanter : f f f f ;
flagon : d b b p ; canister : d c h ; glass : y y ; pitcher : y g y ; SEPARATE filter flagon	flagon : d b b p ; canister : d c h ; glass : y y ; pitcher : y g y ;
jar : f r b f b ; flask : v v h h a a ; decanter : p p e ; canister : f b ; SEPARATE destroy decanter	jar : f r b f b ; flask : v v h h a a ; canister : f b ;
urn : b b r p ; jar : h h ; jar : r g r ; jar : r b r ; SEPARATE shift urn before first jar	urn : b b r p ; jar : h h ; jar : r g r ; jar : r b r ;
glass : v e e v h ; urn : b g ; SEPARATE empty glass	glass : _ ; urn : b g ;
urn : e m e m ; beaker : g ; SEPARATE create vessel	urn : e m e m ; beaker : g ; vessel : _ ;
bottle : f o a o f ; flask : h m b b h ; jar : r r ; SEPARATE empty bottle	bottle : _ ; flask : h m b b h ; jar : r r ;
urn : d p p d ; jug : e o ; canister : c c e h e ; SEPARATE create vessel	urn : d p p d ; jug : e o ; canister : c c e h e ; vessel : _ ;
glass : h g h g ; mug : f g a a g ; vessel : p ; SEPARATE add three emberiae to mug	glass : h g h g ; mug : f g a a g e e e ; vessel : p ;
urn : g p p h ; decanter : y g a ; canister : m f e f m ; SEPARATE double decanter	urn : g p p h ; decanter : y g a y g a ; canister : m f e f m ;
bottle : o o ; pitcher : g g b ; bottle : d c c ; burette : g g ; SEPARATE create pitcher	bottle : o o ; pitcher : g g b ; bottle : d c c ; burette : g g ; pitcher : _ ;
beaker : b b ; glass : b b ; thermos : v h h v ; SEPARATE double thermos	beaker : b b ; glass : b b ; thermos : v h h v v h h v ;
flagon : m r r o ; urn : v o c c v ; beaker : h e f e f ; SEPARATE filter beaker	flagon : m r r o ; urn : v o c c v ; beaker : h e e f f ;
flagon : e e h p h p ; vessel : e e ; glass : a a e e o ; SEPARATE filter glass	flagon : e e h p h p ; vessel : e e ; glass : a a e e o ;
vessel : y ; canister : r e r ; SEPARATE shift vessel after canister	canister : r e r ; vessel : y ;
burette : v c v ; urn : h h r ; bottle : c c ; jug : v v ; SEPARATE shift burette after jug	urn : h h r ; bottle : c c ; jug : v v ; burette : v c v ;
flask : d v d ; burette : f h f h o ; SEPARATE shift flask after burette	burette : f h f h o ; flask : d v d ;
flagon : p p v v ; glass : a a e ; jar : m o f ; thermos : e ; SEPARATE double flagon	flagon : p p v v p p v v ; glass : a a e ; jar : m o f ; thermos : e ;
vessel : o o m ; urn : v ; cup : y ; vessel : f f r ; SEPARATE filter first vessel	vessel : o o m ; urn : v ; cup : y ; vessel : f f r ;
urn : b b ; beaker : a r g r ; urn : h b ; SEPARATE add six green to beaker	urn : b b ; beaker : a r g r g g g g g g ; urn : h b ;
beaker : y m d ; urn : b ; SEPARATE shift urn before beaker	urn : b ; beaker : y m d ;
pitcher : y f ; canister : d c e c ; flask : d c d c ; jug : c c ; SEPARATE empty jug	pitcher : y f ; canister : d c e c ; flask : d c d c ; jug : _ ;
urn : r ; vessel : o b r b ; flagon : g g r f r ; vessel : f h ; SEPARATE filter urn	urn : r ; vessel : o b r b ; flagon : g g r f r ; vessel : f h ;
mug : b d v ; beaker : c c ; SEPARATE create jar	mug : b d v ; beaker : c c ; jar : _ ;
cup : a a ; flask : d ; jug : o ; SEPARATE double flask	cup : a a ; flask : d d ; jug : o ;
flagon : c f f p c ; glass : p a p g g ; thermos : y d ; burette : a a d ; SEPARATE filter flagon	flagon : c c f f p ; glass : p a p g g ; thermos : y d ; burette : a a d ;
thermos : o a ; beaker : v ; flask : c p m m p ; bottle : f f ; SEPARATE shift flask after beaker	thermos : o a ; beaker : v ; flask : c p m m p ; bottle : f f ;
jug : o o g g ; beaker : c r r ; SEPARATE shift jug after beaker	beaker : c r r ; jug : o o g g ;
mug : d ; thermos : r g g r ; thermos : a y a v v y ; cup : c p c a a ; SEPARATE empty cup	mug : d ; thermos : r g g r ; thermos : a y a v v y ; cup : _ ;
decanter : f m o m f ; vessel : b ; flagon : m m a v ; canister : m m ; SEPARATE add one cabernet to flagon	decanter : f m o m f ; vessel : b ; flagon : m m a v c ; canister : m m ;
canister : y a ; jug : a o ; burette : c c ; SEPARATE empty burette	canister : y a ; jug : a o ; burette : _ ;
beaker : r r ; thermos : r m m f r f ; mug : r r ; jug : c y c m y ; SEPARATE unmix beaker	beaker : r r ; thermos : r m m f r f ; mug : r r ; jug : c y c m y ;
jug : c c ; burette : m ; canister : e f e ; glass : c ; SEPARATE shift canister after jug	jug : c c ; canister : e f e ; burette : m ; glass : c ;
jug : y y ; glass : y y m o o ; cup : v f v f ; burette : h y f y h ; SEPARATE filter jug	jug : y y ; glass : y y m o o ; cup : v f v f ; burette : h y f y h ;
beaker : v v f y f ; thermos : g v g v ; flask : f d f ; vessel : c a a c ; SEPARATE shift thermos after beaker	beaker : v v f y f ; thermos : g v g v ; flask : f d f ; vessel : c a a c ;
bottle : p r p b b ; flagon : b b d d h ; canister : p p ; SEPARATE create jar	bottle : p r p b b ; flagon : b b d d h ; canister : p p ; jar : _ ;
vessel : p p ; jug : d ; glass : p r ; bottle : r r e ; SEPARATE empty vessel	vessel : _ ; jug : d ; glass : p r ; bottle : r r e ;
urn : b b h g g h ; burette : v m a v ; SEPARATE empty burette	urn : b b h g g h ; burette : _ ;
burette : m b y y ; bottle : y ; flagon : y p c y ; burette : y y ; SEPARATE unmix bottle	burette : m b y y ; bottle : y ; flagon : y p c y ; burette : y y ;
burette : o r g g o r ; flask : v ; SEPARATE empty burette	burette : _ ; flask : v ;
decanter : m p m e ; urn : p ; SEPARATE create flagon	decanter : m p m e ; urn : p ; flagon : _ ;
bottle : v c e c v ; urn : g y ; flagon : v v g ; SEPARATE unmix flagon	bottle : v c e c v ; urn : g y ; flagon : v v ; flagon : g ;
urn : e ; pitcher : o o h ; glass : d d ; SEPARATE shift urn before pitcher	urn : e ; pitcher : o o h ; glass : d d ;
cup : y ; burette : f v a a ; SEPARATE create burette	cup : y ; burette : f v a a ; burette : _ ;
urn : d f d ; jar : b h h b ; SEPARATE filter urn	urn : d d f ; jar : b h h b ;
beaker : v ; mug : g g f f r r ; beaker : c c ; SEPARATE double first beaker	beaker : v v ; mug : g g f f r r ; beaker : c c ;
mug : e m ; decanter : y ; thermos : e d a a e d ; thermos : c o f o ; SEPARATE add five blue to last thermos	mug : e m ; decanter : y ; thermos : e d a a e d ; thermos : c o f o b b b b b ;
flask : m f f r ; vessel : m o y m ; pitcher : y y d ; decanter : g e y y ; SEPARATE shift vessel after flask	flask : m f f r ; vessel : m o y m ; pitcher : y y d ; decanter : g e y y ;
cup : v h h v ; jar : a m a m y ; mug : v d f v f ; mug : a a ; SEPARATE destroy first mug	cup : v h h v ; jar : a m a m y ; mug : a a ;
glass : a ; jar : g d d r ; SEPARATE create jug	glass : a ; jar : g d d r ; jug : _ ;
jar : f c f a ; thermos : f f ; mug : p p ; thermos : c ; SEPARATE double mug	jar : f c f a ; thermos : f f ; mug : p p p p ; thermos : c ;
vessel : e y r e ; jug : y y ; SEPARATE create pitcher	vessel : e y r e ; jug : y y ; pitcher : _ ;
thermos : h h ; mug : m m r r ; SEPARATE empty thermos	thermos : _ ; mug : m m r r ;
glass : g m m ; jug : a ; SEPARATE shift jug after glass	glass : g m m ; jug : a ;
jar : p ; decanter : d e o ; SEPARATE double decanter	jar : p ; decanter : d e o d e o ;
mug : e ; flask : f f p ; SEPARATE filter mug	mug : e ; flask : f f p ;
jug : d f f e e ; flagon : d y o d o y ; SEPARATE add three daffodil to jug	jug : d f f e e d d d ; flagon : d y o d o y ;
decanter : d c c d ; burette : v v ; jar : d e v e ; decanter : g f ; SEPARATE double jar	decanter : d c c d ; burette : v v ; jar : d e v e d e v e ; decanter : g f ;
canister : h a a y y ; cup : d o o ; vessel : r h r ; SEPARATE empty vessel	canister : h a a y y ; cup : d o o ; vessel : _ ;
glass : v b v ; jug : e a e a ; SEPARATE filter jug	glass : v b v ; jug : e e a a ;
flask : h ; beaker : r a r ; bottle : g g ; flagon : d d ; SEPARATE shift flagon after bottle	flask : h ; beaker : r a r ; bottle : g g ; flagon : d d ;
cup : f b f ; thermos : y r r ; bottle : h ; bottle : m ; SEPARATE double first bottle	cup : f b f ; thermos : y r r ; bottle : h h ; bottle : m ;
glass : r g r a a ; beaker : c c ; SEPARATE add four aqua to glass	glass : r g r a a a a a a ; beaker : c c ;
glass : r r v v ; burette : f f ; SEPARATE filter burette	glass : r r v v ; burette : f f ;
thermos : m a ; flask : g r g r ; SEPARATE filter thermos	thermos : m a ; flask : g r g r ;
flask : r ; glass : h h g g p ; decanter : b v p b p ; flask : d e g g d e ; SEPARATE unmix last flask	flask : r ; glass : h h g g p ; decanter : b v p b p ; flask : d d ; flask : e e ; flask : g g ;
jar : h b ; thermos : m m d c d ; urn : v p v g p ; pitcher : f r y ; SEPARATE empty thermos	jar : h b ; thermos : _ ; urn : v p v g p ; pitcher : f r y ;
jar : v r v ; flask : e ; burette : a f r a r ; SEPARATE shift jar before flask	jar : v r v ; flask : e ; burette : a f r a r ;
thermos : o o e ; burette : m m ; beaker : o p o ; SEPARATE double beaker	thermos : o o e ; burette : m m ; beaker : o p o o p o ;
burette : f ; flagon : h f y y ; mug : p e e ; SEPARATE empty mug	burette : f ; flagon : h f y y ; mug : _ ;
vessel : g ; bottle : f e a ; SEPARATE add one fuchsia to vessel	vessel : g f ; bottle : f e a ;
flagon : g ; bottle : d d ; SEPARATE unmix flagon	flagon : g ; bottle : d d ;
beaker : o o ; flask : e e ; cup : a a ; SEPARATE empty flask	beaker : o o ; flask : _ ; cup : a a ;
mug : f a f ; flask : a c c d ; flask : c m h c m ; canister : o e o e f ; SEPARATE shift mug after first flask	flask : a c c d ; mug : f a f ; flask : c m h c m ; canister : o e o e f ;
bottle : p p ; cup : v v c e ; burette : c c ; SEPARATE unmix cup	bottle : p p ; cup : v v ; cup : c ; cup : e ; burette : c c ;
decanter : e e p p r ; bottle : o d d ; flagon : m m ; decanter : r c r c ; SEPARATE double flagon	decanter : e e p p r ; bottle : o d d ; flagon : m m m m ; decanter : r c r c ;
flagon : a a b f f b ; flagon : c d d c ; SEPARATE filter last flagon	flagon : a a b f f b ; flagon : c c d d ;
vessel : d d m m ; mug : h h ; burette : h f m h f ; SEPARATE create mug	vessel : d d m m ; mug : h h ; burette : h f m h f ; mug : _ ;
flask : c o o ; mug : y a y a ; mug : c r y c ; mug : g g ; SEPARATE add four orange to second mug	flask : c o o ; mug : y a y a ; mug : c r y c o o o o ; mug : g g ;
glass : p b ; pitcher : v v ; canister : p m m p b ; flask : f ; SEPARATE unmix pitcher	glass : p b ; pitcher : v v ; canister : p m m p b ; flask : f ;
cup : p g ; vessel : a ; urn : g p g v ; bottle : f c c ; SEPARATE add five yellow to bottle	cup : p g ; vessel : a ; urn : g p g v ; bottle : f c c y y y y y ;
canister : v ; jug : c c o ; SEPARATE filter jug	canister : v ; jug : c c o ;
mug : h e g g h e ; burette : g y g c ; flagon : b ; flagon : r r f f ; SEPARATE filter first flagon	mug : h e g g h e ; burette : g y g c ; flagon : b ; flagon : r r f f ;
urn : o ; canister : g f f ; urn : b v v ; SEPARATE add one daffodil to canister	urn : o ; canister : g f f d ; urn : b v v ;
burette : e ; bottle : o o ; flask : y ; jug : g p v g ; SEPARATE unmix bottle	burette : e ; bottle : o o ; flask : y ; jug : g p v g ;
canister : c g c m g ; beaker : m e a ; vessel : c ; canister : e r e r ; SEPARATE shift first canister after vessel	beaker : m e a ; vessel : c ; canister : c g c m g ; canister : e r e r ;
burette : b b g g m m ; beaker : y y f ; SEPARATE unmix beaker	burette : b b g g m m ; beaker : y y ; beaker : f ;
beaker : p ; thermos : e e c ; mug : r a a y r y ; decanter : b ; SEPARATE double mug	beaker : p ; thermos : e e c ; mug : r a a y r y r a a y r y ; decanter : b ;
glass : c a a c f ; beaker : f a f ; mug : d d r r ; pitcher : f ; SEPARATE create urn	glass : c a a c f ; beaker : f a f ; mug : d d r r ; pitcher : f ; urn : _ ;
cup : o f o ; mug : b ; pitcher : m f ; thermos : d h d v ; SEPARATE unmix mug	cup : o f o ; mug : b ; pitcher : m f ; thermos : d h d v ;
mug : p p o c ; decanter : b ; SEPARATE shift decanter after mug	mug : p p o c ; decanter : b ;
jar : p c p ; pitcher : a p a o o ; decanter : r o o p p ; flagon : r r d d ; SEPARATE unmix flagon	jar : p c p ; pitcher : a p a o o ; decanter : r o o p p ; flagon : r r ; flagon : d d ;
flask : m f c f m ; flask : f ; mug : g g h d d h ; urn : b ; SEPARATE shift mug after last flask	flask : m f c f m ; flask : f ; mug : g g h d d h ; urn : b ;
jar : v g h ; jar : d v d ; pitcher : h y ; SEPARATE add six magenta to first jar	jar : v g h m m m m m m ; jar : d v d ; pitcher : h y ;
vessel : d d g f g f ; burette : c ; SEPARATE unmix burette	vessel : d d g f g f ; burette : c ;
pitcher : d ; decanter : d d ; bottle : c c ; mug : f f ; SEPARATE filter pitcher	pitcher : d ; decanter : d d ; bottle : c c ; mug : f f ;
canister : r y b r ; canister : e o e c o ; pitcher : a r g ; SEPARATE filter last canister	canister : r y b r ; canister : e e o o c ; pitcher : a r g ;
vessel : p a p g g ; jar : v e v e o ; SEPARATE create jug	vessel : p a p g g ; jar : v e v e o ; jug : _ ;
canister : e c ; thermos : f r e r ; jar : f b p b ; SEPARATE add four harlequin to jar	canister : e c ; thermos : f r e r ; jar : f b p b h h h h ;
urn : y d a ; canister : d d v ; flask : m ; SEPARATE unmix flask	urn : y d a ; canister : d d v ; flask : m ;
mug : p p c c ; jar : b ; flask : m ; cup : f v ; SEPARATE shift mug after cup	jar : b ; flask : m ; cup : f v ; mug : p p c c ;
pitcher : a g e e ; pitcher : o c v o c ; decanter : p ; cup : r a ; SEPARATE filter first pitcher	pitcher : a g e e ; pitcher : o c v o c ; decanter : p ; cup : r a ;
flagon : y b y b ; jar : o g o ; canister : e m e m ; flagon : h h v g v ; SEPARATE filter canister	flagon : y b y b ; jar : o g o ; canister : e e m m ; flagon : h h v g v ;
mug : e e h ; vessel : o a o m a ; bottle : e h e ; SEPARATE empty mug	mug : _ ; vessel : o a o m a ; bottle : e h e ;
vessel : p p b ; beaker : f f o ; thermos : p p m a ; SEPARATE double thermos	vessel : p p b ; beaker : f f o ; thermos : p p m a p p m a ;
thermos : e e ; cup : d m e e m ; thermos : a c a ; SEPARATE unmix second thermos	thermos : e e ; cup : d m e e m ; thermos : a a ; thermos : c ;
urn : g g m p ; jar : r c r p ; pitcher : p ; SEPARATE empty urn	urn : _ ; jar : r c r p ; pitcher : p ;
beaker : c c ; bottle : p p m ; bottle : h g g h m ; SEPARATE empty second bottle	beaker : c c ; bottle : p p m ; bottle : _ ;
mug : p ; vessel : r d ; cup : o o ; glass : r a a ; SEPARATE create mug	mug : p ; vessel : r d ; cup : o o ; glass : r a a ; mug : _ ;
flagon : o p r p ; glass : f d d ; glass : m ; SEPARATE add three purple to first glass	flagon : o p r p ; glass : f d d p p p ; glass : m ;
thermos : p v v ; jug : a ; decanter : a a b g b g ; flagon : o o ; SEPARATE create mug	thermos : p v v ; jug : a ; decanter : a a b g b g ; flagon : o o ; mug : _ ;
flagon : r r ; cup : b b p h ; glass : a a ; bottle : p p m h h ; SEPARATE unmix bottle	flagon : r r ; cup : b b p h ; glass : a a ; bottle : p p ; bottle : m ; bottle : h h ;
flagon : a c b c ; jug : p v e v ; SEPARATE empty jug	flagon : a c b c ; jug : _ ;
jar : v y v y ; pitcher : e e ; SEPARATE shift jar before pitcher	jar : v y v y ; pitcher : e e ;
bottle : o d o d ; flagon : d g h g h ; decanter : a f f h ; SEPARATE filter decanter	bottle : o d o d ; flagon : d g h g h ; decanter : a f f h ;
flask : o ; decanter : y y ; beaker : r y r v v ; SEPARATE shift flask before decanter	flask : o ; decanter : y y ; beaker : r y r v v ;
jug : g g r f ; vessel : f f ; SEPARATE filter jug	jug : g g r f ; vessel : f f ;
canister : b b a a ; glass : r r p p ; flagon : p h p ; SEPARATE create glass	canister : b b a a ; glass : r r p p ; flagon : p h p ; glass : _ ;
mug : a ; jug : m o m ; thermos : o h h ; SEPARATE filter mug	mug : a ; jug : m o m ; thermos : o h h ;
jar : c c ; thermos : y ; jar : a m g m a ; decanter : d d p ; SEPARATE empty decanter	jar : c c ; thermos : y ; jar : a m g m a ; decanter : _ ;
glass : g g r r ; bottle : f p a ; burette : m g ; SEPARATE double bottle	glass : g g r r ; bottle : f p a f p a ; burette : m g ;
flask : e p ; mug : p v v c p ; glass : r d d v ; SEPARATE filter mug	flask : e p ; mug : p p v v c ; glass : r d d v ;
mug : o m m ; beaker : b b d d ; glass : v y d v ; decanter : o ; SEPARATE create thermos	mug : o m m ; beaker : b b d d ; glass : v y d v ; decanter : o ; thermos : _ ;
urn : c c ; jar : y m r ; SEPARATE shift urn before jar	urn : c c ; jar : y m r ;
thermos : d d h h m ; bottle : g p ; SEPARATE shift thermos after bottle	bottle : g p ; thermos : d d h h m ;
decanter : a b f ; pitcher : h f r f ; urn : a a ; thermos : a d d ; SEPARATE empty pitcher	decanter : a b f ; pitcher : _ ; urn : a a ; thermos : a d d ;
beaker : h r ; flask : p y y b ; jug : d d ; SEPARATE filter jug	beaker : h r ; flask : p y y b ; jug : d d ;
jug : h f d d ; flask : r r e b b ; SEPARATE shift jug before flask	jug : h f d d ; flask : r r e b b ;
glass : p p b b ; mug : b m b m ; jar : r r ; pitcher : r r ; SEPARATE create cup	glass : p p b b ; mug : b m b m ; jar : r r ; pitcher : r r ; cup : _ ;
glass : m f f m ; burette : r r ; mug : v g o g o ; thermos : p ; SEPARATE shift mug before thermos	glass : m f f m ; burette : r r ; mug : v g o g o ; thermos : p ;
thermos : b ; burette : r b b r ; beaker : m ; urn : a a ; SEPARATE create bottle	thermos : b ; burette : r b b r ; beaker : m ; urn : a a ; bottle : _ ;
beaker : c a a ; mug : m v v ; canister : f m m f ; flagon : h ; SEPARATE double beaker	beaker : c a a c a a ; mug : m v v ; canister : f m m f ; flagon : h ;
flagon : o ; beaker : g ; jug : h h c c ; bottle : a b a ; SEPARATE add six daffodil to jug	flagon : o ; beaker : g ; jug : h h c c d d d d d d ; bottle : a b a ;
mug : e y ; decanter : e y m y ; glass : c y y f c f ; flask : f b a a ; SEPARATE unmix glass	mug : e y ; decanter : e y m y ; glass : c c ; glass : y y ; glass : f f ; flask : f b a a ;
thermos : y b y ; beaker : v m c c ; SEPARATE filter beaker	thermos : y b y ; beaker : v m c c ;
flagon : m e ; pitcher : a b b a ; burette : e ; SEPARATE unmix burette	flagon : m e ; pitcher : a b b a ; burette : e ;
jar : h c p ; cup : m f d f d ; flagon : g a g ; beaker : c r c ; SEPARATE double cup	jar : h c p ; cup : m f d f d m f d f d ; flagon : g a g ; beaker : c r c ;
mug : y o o ; thermos : e e ; pitcher : o o p ; mug : g ; SEPARATE filter pitcher	mug : y o o ; thermos : e e ; pitcher : o o p ; mug : g ;
glass : y g v v ; jug : p ; pitcher : d p ; mug : e p e c ; SEPARATE shift glass after pitcher	jug : p ; pitcher : d p ; glass : y g v v ; mug : e p e c ;
urn : y y p e ; decanter : c d d ; burette : f f ; SEPARATE add four magenta to urn	urn : y y p e m m m m ; decanter : c d d ; burette : f f ;
thermos : b y v y v b ; pitcher : r h o r ; burette : d b b ; vessel : d a a d c c ; SEPARATE filter thermos	thermos : b b y y v v ; pitcher : r h o r ; burette : d b b ; vessel : d a a d c c ;
flagon : g g ; jar : c p ; SEPARATE double flagon	flagon : g g g g ; jar : c p ;
flask : c y y c ; pitcher : m g d d g ; jar : y ; SEPARATE filter jar	flask : c y y c ; pitcher : m g d d g ; jar : y ;
beaker : h h ; pitcher : d a d ; beaker : b ; SEPARATE unmix pitcher	beaker : h h ; pitcher : d d ; pitcher : a ; beaker : b ;
mug : p o ; flagon : d g d ; jug : v d d v ; decanter : a h d a ; SEPARATE unmix jug	mug : p o ; flagon : d g d ; jug : v v ; jug : d d ; decanter : a h d a ;
urn : d d ; glass : e e c p ; jar : r y y ; decanter : p g g p ; SEPARATE empty decanter	urn : d d ; glass : e e c p ; jar : r y y ; decanter : _ ;
pitcher : d m d m r ; jug : v d d ; mug : p p ; SEPARATE double mug	pitcher : d m d m r ; jug : v d d ; mug : p p p p ;
jug : a e g e a ; burette : a a y h y ; urn : a ; SEPARATE add three red to urn	jug : a e g e a ; burette : a a y h y ; urn : a r r r ;
urn : h p d p ; burette : c o c f f ; jug : b b ; SEPARATE double urn	urn : h p d p h p d p ; burette : c o c f f ; jug : b b ;
burette : e h e p h p ; jug : r r y y ; SEPARATE empty jug	burette : e h e p h p ; jug : _ ;
burette : g m m g ; canister : r c r ; burette : y p p y ; SEPARATE add five harlequin to canister	burette : g m m g ; canister : r c r h h h h h ; burette : y p p y ;
beaker : v v ; pitcher : f f ; SEPARATE empty pitcher	beaker : v v ; pitcher : _ ;
bottle : d b d ; flagon : r r c c o ; SEPARATE shift flagon after bottle	bottle : d b d ; flagon : r r c c o ;
vessel : g m v v ; decanter : y r r ; urn : m m o a ; SEPARATE add five green to urn	vessel : g m v v ; decanter : y r r ; urn : m m o a g g g g g ;
urn : y m m y ; flagon : v c c v ; beaker : b y d y d ; SEPARATE empty flagon	urn : y m m y ; flagon : _ ; beaker : b y d y d ;
decanter : v y y v ; glass : o ; mug : c ; SEPARATE empty mug	decanter : v y y v ; glass : o ; mug : _ ;
decanter : a c ; decanter : b o o ; SEPARATE add five violet to first decanter	decanter : a c v v v v v ; decanter : b o o ;
flask : r p r ; mug : f v f ; jug : c d c ; burette : e e h ; SEPARATE create thermos	flask : r p r ; mug : f v f ; jug : c d c ; burette : e e h ; thermos : _ ;
decanter : y h f ; bottle : y e e ; vessel : h a ; urn : d d y p y ; SEPARATE add one purple to bottle	decanter : y h f ; bottle : y e e p ; vessel : h a ; urn : d d y p y ;
decanter : d ; flagon : r ; vessel : h o d o d ; SEPARATE create thermos	decanter : d ; flagon : r ; vessel : h o d o d ; thermos : _ ;
burette : d d ; beaker : f ; SEPARATE create bottle	burette : d d ; beaker : f ; bottle : _ ;
jar : p o b o b ; jug : a a r ; cup : v f v f y ; SEPARATE shift jar before jug	jar : p o b o b ; jug : a a r ; cup : v f v f y ;
flask : p p ; urn : p e d ; SEPARATE filter flask	flask : p p ; urn : p e d ;
mug : m y ; burette : g m m ; vessel : v v y ; SEPARATE empty mug	mug : _ ; burette : g m m ; vessel : v v y ;
flagon : m c y y m ; jar : b h b y ; flagon : v v ; pitcher : c ; SEPARATE create urn	flagon : m c y y m ; jar : b h b y ; flagon : v v ; pitcher : c ; urn : _ ;
glass : c y a a ; vessel : f ; SEPARATE add five aqua to vessel	glass : c y a a ; vessel : f a a a a a ;
glass : y ; cup : f g f ; SEPARATE empty cup	glass : y ; cup : _ ;
thermos : v e v ; burette : g r r ; SEPARATE double thermos	thermos : v e v v e v ; burette : g r r ;
burette : d ; glass : a a b b g ; flagon : a a p ; SEPARATE create glass	burette : d ; glass : a a b b g ; flagon : a a p ; glass : _ ;
bottle : p ; bottle : m m ; SEPARATE unmix last bottle	bottle : p ; bottle : m m ;
bottle : p d ; jug : p g p d ; jar : p f f ; jug : a ; SEPARATE empty bottle	bottle : _ ; jug : p g p d ; jar : p f f ; jug : a ;
bottle : p p ; bottle : v y y v b ; mug : e b ; pitcher : d ; SEPARATE shift first bottle before mug	bottle : v y y v b ; bottle : p p ; mug : e b ; pitcher : d ;
decanter : o b b ; bottle : a a ; SEPARATE filter bottle	decanter : o b b ; bottle : a a ;
vessel : y d ; glass : g g d p ; SEPARATE create urn	vessel : y d ; glass : g g d p ; urn : _ ;
jug : g f f ; flagon : v ; cup : f v f h h ; SEPARATE unmix cup	jug : g f f ; flagon : v ; cup : f f ; cup : v ; cup : h h ;
jar : f f ; glass : v v o r r ; beaker : d d o ; SEPARATE filter glass	jar : f f ; glass : v v o r r ; beaker : d d o ;
bottle : v b c ; vessel : v f f ; bottle : p p r ; glass : v p p ; SEPARATE shift first bottle before vessel	bottle : v b c ; vessel : v f f ; bottle : p p r ; glass : v p p ;
burette : y y ; glass : v p y ; SEPARATE shift burette before glass	burette : y y ; glass : v p y ;
thermos : h ; jug : y ; burette : f g m f g ; jar : a p c p a c ; SEPARATE shift thermos before burette	jug : y ; thermos : h ; burette : f g m f g ; jar : a p c p a c ;
jug : r ; thermos : r g g ; beaker : a b d d a ; SEPARATE shift jug before beaker	thermos : r g g ; jug : r ; beaker : a b d d a ;
burette : e y y e ; cup : y d d y ; glass : r r f m ; SEPARATE add four violet to cup	burette : e y y e ; cup : y d d y v v v v ; glass : r r f m ;
flagon : y y b ; decanter : m g ; pitcher : r ; SEPARATE unmix decanter	flagon : y y b ; decanter : m ; decanter : g ; pitcher : r ;
decanter : r e e r ; pitcher : e o e ; flask : h h ; SEPARATE shift decanter before flask	pitcher : e o e ; decanter : r e e r ; flask : h h ;
canister : v v f f p ; decanter : h m ; SEPARATE double decanter	canister : v v f f p ; decanter : h m h m ;
glass : a ; mug : g r r g ; decanter : m o ; vessel : h h r b b r ; SEPARATE add three red to glass	glass : a r r r ; mug : g r r g ; decanter : m o ; vessel : h h r b b r ;
decanter : d e d e ; jar : f f ; flask : d v ; pitcher : h h ; SEPARATE double flask	decanter : d e d e ; jar : f f ; flask : d v d v ; pitcher : h h ;
decanter : b b ; flagon : p p ; mug : p m m ; thermos : g v ; SEPARATE add two red to decanter	decanter : b b r r ; flagon : p p ; mug : p m m ; thermos : g v ;
cup : a f a ; cup : b b ; thermos : v a a ; thermos : g m g ; SEPARATE double first thermos	cup : a f a ; cup : b b ; thermos : v a a v a a ; thermos : g m g ;
bottle : b g f b ; beaker : f y f ; decanter : p a a ; burette : h r r ; SEPARATE empty decanter	bottle : b g f b ; beaker : f y f ; decanter : _ ; burette : h r r ;
glass : c y c r r ; pitcher : a a ; cup : m m ; beaker : h o h o f ; SEPARATE create beaker	glass : c y c r r ; pitcher : a a ; cup : m m ; beaker : h o h o f ; beaker : _ ;
urn : p ; mug : g c g a a c ; flask : m ; SEPARATE add two aqua to mug	urn : p ; mug : g c g a a c a a ; flask : m ;
jug : p ; jar : y y ; SEPARATE double jar	jug : p ; jar : y y y y ;
mug : b a b ; beaker : f b b ; flask : p y p y ; SEPARATE shift mug after beaker	beaker : f b b ; mug : b a b ; flask : p y p y ;
canister : o ; vessel : d d ; SEPARATE shift canister before vessel	canister : o ; vessel : d d ;
pitcher : r r o ; glass : g r g ; urn : g g d d ; SEPARATE create flagon	pitcher : r r o ; glass : g r g ; urn : g g d d ; flagon : _ ;
pitcher : h h ; burette : e d ; SEPARATE add one green to burette	pitcher : h h ; burette : e d g ;
pitcher : e e ; glass : g v g v m ; bottle : y g o o g y ; SEPARATE create pitcher	pitcher : e e ; glass : g v g v m ; bottle : y g o o g y ; pitcher : _ ;
