Input	Output
beaker : b b ; bottle : v v ; SEPARATE destroy bottle	beaker : b b ;
thermos : d p d ; pitcher : d p ; SEPARATE destroy thermos	pitcher : d p ;
cup : r r h e h e ; decanter : c g c ; vessel : y f ; cup : h h ; SEPARATE destroy decanter	cup : r r h e h e ; vessel : y f ; cup : h h ;
burette : r r ; glass : c d ; urn : h h ; SEPARATE destroy urn	burette : r r ; glass : c d ;
canister : c c ; burette : e m g m ; burette : g e ; flask : f f h p ; SEPARATE destroy flask	canister : c c ; burette : e m g m ; burette : g e ;
cup : v p v ; cup : y d d ; jar : y g ; decanter : m g ; SEPARATE destroy first cup	cup : y d d ; jar : y g ; decanter : m g ;
bottle : f f g ; bottle : b b a ; SEPARATE destroy last bottle	bottle : f f g ;
beaker : o p o p ; decanter : h h ; beaker : h c c y h ; SEPARATE destroy first beaker	decanter : h h ; beaker : h c c y h ;
cup : h h y ; flagon : b ; beaker : o o ; SEPARATE destroy cup	flagon : b ; beaker : o o ;
beaker : o o ; bottle : g e g e ; urn : a a ; urn : f f ; SEPARATE destroy beaker	bottle : g e g e ; urn : a a ; urn : f f ;
glass : c ; jar : r r ; SEPARATE destroy jar	glass : c ;
thermos : r y ; thermos : a o a ; thermos : v v ; SEPARATE destroy third thermos	thermos : r y ; thermos : a o a ;
jug : b e b ; mug : h h ; mug : r ; SEPARATE destroy second mug	jug : b e b ; mug : h h ;
decanter : h r h r ; jug : o o ; bottle : d a a b d b ; SEPARATE destroy bottle	decanter : h r h r ; jug : o o ;
urn : d a ; jar : r r ; cup : g f g f ; jug : e e ; SEPARATE destroy jar	urn : d a ; cup : g f g f ; jug : e e ;
jar : d d ; decanter : c y y ; SEPARATE destroy decanter	jar : d d ;
bottle : p r ; burette : v c c d d ; flask : v o a ; SEPARATE destroy burette	bottle : p r ; flask : v o a ;
glass : f g ; decanter : r r ; burette : d y ; SEPARATE destroy glass	decanter : r r ; burette : d y ;
decanter : v m v ; bottle : f o f o ; decanter : b ; SEPARATE destroy bottle	decanter : v m v ; decanter : b ;
vessel : y o y e ; bottle : b e e ; SEPARATE destroy vessel	bottle : b e e ;
pitcher : a ; jug : d p d p ; jar : f f ; burette : v ; SEPARATE destroy burette	pitcher : a ; jug : d p d p ; jar : f f ;
beaker : d ; flask : d o e e d ; SEPARATE destroy flask	beaker : d ;
mug : g y y m m g ; jug : y ; burette : r r ; jug : e ; SEPARATE destroy last jug	mug : g y y m m g ; jug : y ; burette : r r ;
urn : v h g ; jug : y y ; thermos : a c m a ; SEPARATE destroy urn	jug : y y ; thermos : a c m a ;
beaker : p c r c ; beaker : b m v v ; burette : m e e g ; SEPARATE destroy second beaker	beaker : p c r c ; burette : m e e g ;
flagon : b ; thermos : y ; SEPARATE destroy thermos	flagon : b ;
bottle : f a a f ; flagon : m m ; bottle : y y p m p ; SEPARATE destroy flagon	bottle : f a a f ; bottle : y y p m p ;
decanter : c h c ; decanter : o o ; cup : o r r o ; cup : a v a ; SEPARATE destroy last cup	decanter : c h c ; decanter : o o ; cup : o r r o ;
cup : v v d d ; cup : o a o ; SEPARATE destroy first cup	cup : o a o ;
jar : o b d d o ; urn : r b p r ; burette : a p p ; SEPARATE destroy burette	jar : o b d d o ; urn : r b p r ;
decanter : a d d ; mug : b b v y ; SEPARATE destroy decanter	mug : b b v y ;
bottle : o o ; urn : a v f f ; flagon : h ; flagon : h h ; SEPARATE destroy urn	bottle : o o ; flagon : h ; flagon : h h ;
jar : b b ; burette : m ; jug : f v ; thermos : b b p ; SEPARATE destroy burette	jar : b b ; jug : f v ; thermos : b b p ;
decanter : p d d p o ; jar : e d d c ; SEPARATE destroy decanter	jar : e d d c ;
cup : e e ; burette : p c c ; beaker : h h v ; SEPARATE destroy burette	cup : e e ; beaker : h h v ;
burette : d h ; urn : h h ; canister : r h d ; SEPARATE destroy urn	burette : d h ; canister : r h d ;
mug : b o b a ; burette : p p ; SEPARATE destroy mug	burette : p p ;
cup : o h ; bottle : b ; SEPARATE destroy cup	bottle : b ;
decanter : e e ; flagon : r p ; bottle : e r r e p ; SEPARATE destroy decanter	flagon : r p ; bottle : e r r e p ;
vessel : d ; decanter : y y ; beaker : d ; SEPARATE destroy vessel	decanter : y y ; beaker : d ;
bottle : y y o ; decanter : h ; bottle : p f a a f ; vessel : r r ; SEPARATE destroy first bottle	decanter : h ; bottle : p f a a f ; vessel : r r ;
vessel : p p ; canister : b ; glass : y b ; urn : v o v ; SEPARATE destroy glass	vessel : p p ; canister : b ; urn : v o v ;
burette : v v ; bottle : a d f f ; thermos : r r ; burette : r r ; SEPARATE destroy bottle	burette : v v ; thermos : r r ; burette : r r ;
canister : a a ; bottle : a a ; SEPARATE destroy bottle	canister : a a ;
urn : o o y ; mug : y y ; jug : v g v ; burette : g g ; SEPARATE destroy mug	urn : o o y ; jug : v g v ; burette : g g ;
vessel : d ; flask : p ; SEPARATE destroy flask	vessel : d ;
jug : f b ; pitcher : v ; vessel : d o d h h ; SEPARATE destroy pitcher	jug : f b ; vessel : d o d h h ;
mug : g b g c c ; burette : r r f ; SEPARATE destroy burette	mug : g b g c c ;
vessel : o o a ; vessel : d ; SEPARATE destroy last vessel	vessel : o o a ;
bottle : m h m ; bottle : m p ; jug : d r h r ; SEPARATE destroy jug	bottle : m h m ; bottle : m p ;
jug : f y ; burette : v ; SEPARATE destroy burette	jug : f y ;
vessel : y ; beaker : r r a ; glass : h h ; SEPARATE destroy glass	vessel : y ; beaker : r r a ;
decanter : y y ; burette : r r b ; decanter : o g a g o ; decanter : e e f ; SEPARATE destroy third decanter	decanter : y y ; burette : r r b ; decanter : o g a g o ;
glass : b y y b m ; jar : d d m ; SEPARATE destroy jar	glass : b y y b m ;
decanter : b b f o f ; vessel : m f m ; beaker : a ; SEPARATE destroy vessel	decanter : b b f o f ; beaker : a ;
vessel : f p p f ; decanter : h h o d d ; mug : y y p p ; SEPARATE destroy decanter	vessel : f p p f ; mug : y y p p ;
flagon : b c c ; thermos : h y g h g y ; decanter : h h p y y ; SEPARATE destroy flagon	thermos : h y g h g y ; decanter : h h p y y ;
bottle : v ; pitcher : y y o d d ; mug : c ; beaker : m r m r ; SEPARATE destroy bottle	pitcher : y y o d d ; mug : c ; beaker : m r m r ;
jug : r f a f ; bottle : c p e p e ; canister : o v v ; flask : p p d d ; SEPARATE destroy bottle	jug : r f a f ; canister : o v v ; flask : p p d d ;
burette : a f a ; glass : a e m e ; decanter : e p f p f ; beaker : v d v ; SEPARATE destroy glass	burette : a f a ; decanter : e p f p f ; beaker : v d v ;
beaker : c ; vessel : e f ; jar : v v ; SEPARATE destroy jar	beaker : c ; vessel : e f ;
jug : m m h h ; thermos : c ; vessel : e ; thermos : f o f d ; SEPARATE destroy vessel	jug : m m h h ; thermos : c ; thermos : f o f d ;
vessel : a ; pitcher : v ; SEPARATE destroy pitcher	vessel : a ;
bottle : f e y e f ; beaker : g c f f c ; flagon : d ; SEPARATE destroy flagon	bottle : f e y e f ; beaker : g c f f c ;
mug : r p ; jug : r g d d ; SEPARATE destroy jug	mug : r p ;
bottle : m r h m r ; flask : a p h h p ; SEPARATE destroy flask	bottle : m r h m r ;
thermos : f f ; jug : d g y y g ; flagon : g o g o a a ; SEPARATE destroy jug	thermos : f f ; flagon : g o g o a a ;
thermos : h d d ; bottle : m m g ; urn : p c c ; bottle : e ; SEPARATE destroy first bottle	thermos : h d d ; urn : p c c ; bottle : e ;
burette : d p r ; jug : m y e m ; canister : b c b ; SEPARATE destroy burette	jug : m y e m ; canister : b c b ;
burette : e ; beaker : p g g ; cup : e e ; SEPARATE destroy burette	beaker : p g g ; cup : e e ;
pitcher : m h h ; burette : v e e ; vessel : d g d f ; burette : h ; SEPARATE destroy first burette	pitcher : m h h ; vessel : d g d f ; burette : h ;
jar : o o m m b ; canister : v ; SEPARATE destroy canister	jar : o o m m b ;
mug : g g ; burette : r r ; cup : c f f c r r ; SEPARATE destroy cup	mug : g g ; burette : r r ;
urn : y a e e y ; pitcher : g v d d g ; flagon : b b p ; SEPARATE destroy flagon	urn : y a e e y ; pitcher : g v d d g ;
urn : d ; jug : o g ; SEPARATE destroy urn	jug : o g ;
jar : d d ; flagon : m f m ; SEPARATE destroy jar	flagon : m f m ;
thermos : a ; flagon : g g p ; glass : a a ; mug : g ; SEPARATE destroy mug	thermos : a ; flagon : g g p ; glass : a a ;
vessel : f f ; urn : h h ; urn : g v d d g v ; SEPARATE destroy vessel	urn : h h ; urn : g v d d g v ;
burette : m m ; decanter : d r r c ; SEPARATE destroy decanter	burette : m m ;
jug : d d ; bottle : p p o o b ; SEPARATE destroy bottle	jug : d d ;
thermos : h h ; glass : v e v p ; SEPARATE destroy glass	thermos : h h ;
flask : e ; beaker : p f ; beaker : g ; SEPARATE destroy last beaker	flask : e ; beaker : p f ;
jug : c b c b ; vessel : b ; bottle : e ; SEPARATE destroy bottle	jug : c b c b ; vessel : b ;
flagon : a a b b e ; flagon : o e o e g g ; urn : p ; mug : b m ; SEPARATE destroy mug	flagon : a a b b e ; flagon : o e o e g g ; urn : p ;
beaker : f m y f ; urn : c c ; jug : c r r a ; pitcher : v h p p h ; SEPARATE destroy beaker	urn : c c ; jug : c r r a ; pitcher : v h p p h ;
jar : r o ; bottle : e g ; vessel : g p p v ; flask : o y ; SEPARATE destroy vessel	jar : r o ; bottle : e g ; flask : o y ;
canister : r r e ; flask : h m h m y ; urn : d d ; SEPARATE destroy canister	flask : h m h m y ; urn : d d ;
cup : m m ; urn : m g m g ; SEPARATE destroy urn	cup : m m ;
burette : c c m a a ; mug : g g ; SEPARATE destroy burette	mug : g g ;
beaker : p f p h ; mug : g g r ; glass : r c ; SEPARATE destroy beaker	mug : g g r ; glass : r c ;
glass : m m b g ; jar : y ; SEPARATE destroy glass	jar : y ;
jug : f f y y ; thermos : v p b v ; burette : y r r p y ; SEPARATE destroy thermos	jug : f f y y ; burette : y r r p y ;
decanter : o c ; bottle : r r ; bottle : c ; SEPARATE destroy first bottle	decanter : o c ; bottle : c ;
bottle : y d ; burette : r p p v ; urn : d m d m ; pitcher : h h m a ; SEPARATE destroy burette	bottle : y d ; urn : d m d m ; pitcher : h h m a ;
decanter : p g g m ; flask : e ; canister : b b ; thermos : p f f p ; SEPARATE destroy thermos	decanter : p g g m ; flask : e ; canister : b b ;
jar : d d ; glass : b e f f ; SEPARATE destroy glass	jar : d d ;
jar : g r r ; thermos : a a ; jar : r ; SEPARATE destroy second jar	jar : g r r ; thermos : a a ;
beaker : o a v ; canister : r o y ; thermos : v ; beaker : b r b a r ; SEPARATE destroy thermos	beaker : o a v ; canister : r o y ; beaker : b r b a r ;
glass : m ; flask : g g y y ; burette : m ; urn : b b y p y p ; SEPARATE destroy flask	glass : m ; burette : m ; urn : b b y p y p ;
flagon : p e p e v ; pitcher : a c a ; burette : m e ; jug : o o ; SEPARATE destroy jug	flagon : p e p e v ; pitcher : a c a ; burette : m e ;
pitcher : f d d f ; burette : y m v v ; vessel : e c c ; SEPARATE destroy pitcher	burette : y m v v ; vessel : e c c ;
flask : r o o e e ; cup : y y ; pitcher : v ; pitcher : b d b e d ; SEPARATE destroy second pitcher	flask : r o o e e ; cup : y y ; pitcher : v ;
decanter : b c b ; beaker : r r y h y ; canister : e b e b h h ; thermos : p ; SEPARATE destroy decanter	beaker : r r y h y ; canister : e b e b h h ; thermos : p ;
jar : r y r h y ; jug : d d ; burette : h a a ; SEPARATE destroy burette	jar : r y r h y ; jug : d d ;
jug : v v ; burette : e p d d p ; SEPARATE destroy jug	burette : e p d d p ;
cup : a ; glass : b b ; burette : o o ; SEPARATE destroy glass	cup : a ; burette : o o ;
jar : a m r r ; burette : y y ; SEPARATE destroy jar	burette : y y ;
mug : g c c ; thermos : f c f ; mug : g ; SEPARATE destroy thermos	mug : g c c ; mug : g ;
urn : e ; pitcher : e e d d ; SEPARATE destroy urn	pitcher : e e d d ;
vessel : m b b p p ; burette : d e f f ; SEPARATE destroy vessel	burette : d e f f ;
glass : h h ; flask : b ; urn : c c d ; SEPARATE destroy flask	glass : h h ; urn : c c d ;
flask : b b y y p ; jar : h r r h d ; vessel : f ; SEPARATE destroy flask	jar : h r r h d ; vessel : f ;
burette : o y y ; burette : g d e ; SEPARATE destroy last burette	burette : o y y ;
canister : y y ; canister : v v b b ; decanter : o r r ; thermos : m b m c c ; SEPARATE destroy decanter	canister : y y ; canister : v v b b ; thermos : m b m c c ;
bottle : r m r ; vessel : g g c c ; jug : g ; SEPARATE destroy bottle	vessel : g g c c ; jug : g ;
beaker : o o ; cup : v ; mug : p p r r f ; bottle : d b ; SEPARATE destroy bottle	beaker : o o ; cup : v ; mug : p p r r f ;
cup : f d ; jar : r h v ; urn : f g ; vessel : o p v ; SEPARATE destroy urn	cup : f d ; jar : r h v ; vessel : o p v ;
thermos : e e m m ; mug : v b b m m v ; burette : g ; vessel : h g g f ; SEPARATE destroy vessel	thermos : e e m m ; mug : v b b m m v ; burette : g ;
flask : g y y o g ; beaker : r b ; cup : r r ; bottle : c y b b ; SEPARATE destroy bottle	flask : g y y o g ; beaker : r b ; cup : r r ;
bottle : r o g ; decanter : v v r ; burette : e r h e ; SEPARATE destroy burette	bottle : r o g ; decanter : v v r ;
mug : p p ; bottle : m ; SEPARATE destroy bottle	mug : p p ;
decanter : a a ; pitcher : y m y f m f ; glass : g h f f g h ; SEPARATE destroy pitcher	decanter : a a ; glass : g h f f g h ;
flask : m r m p r p ; thermos : g m ; vessel : g m g ; bottle : e d b e ; SEPARATE destroy vessel	flask : m r m p r p ; thermos : g m ; bottle : e d b e ;
bottle : y o y p o p ; jug : p a p g g ; jug : m r m ; thermos : y ; SEPARATE destroy thermos	bottle : y o y p o p ; jug : p a p g g ; jug : m r m ;
burette : b b d ; urn : g g ; SEPARATE destroy urn	burette : b b d ;
mug : d d ; pitcher : g o m ; SEPARATE destroy pitcher	mug : d d ;
thermos : b c ; flagon : g g ; bottle : b y y b ; bottle : h ; SEPARATE destroy first bottle	thermos : b c ; flagon : g g ; bottle : h ;
flagon : o b d o ; glass : e e ; decanter : g g ; decanter : c p e ; SEPARATE destroy glass	flagon : o b d o ; decanter : g g ; decanter : c p e ;
pitcher : p g g p ; flagon : v v h h ; canister : p v p f f ; SEPARATE destroy canister	pitcher : p g g p ; flagon : v v h h ;
glass : h p p h ; canister : y o y o ; pitcher : v ; SEPARATE destroy canister	glass : h p p h ; pitcher : v ;
thermos : m ; burette : r y y r ; canister : f ; jug : r r ; SEPARATE destroy jug	thermos : m ; burette : r y y r ; canister : f ;
jug : v o v ; burette : g g ; glass : y g g a a y ; SEPARATE destroy glass	jug : v o v ; burette : g g ;
thermos : a v ; urn : a ; burette : b r r p p ; burette : y e e ; SEPARATE destroy urn	thermos : a v ; burette : b r r p p ; burette : y e e ;
mug : e e v ; mug : h c g g h ; mug : o g ; SEPARATE destroy first mug	mug : h c g g h ; mug : o g ;
thermos : m v g g ; flagon : p ; SEPARATE destroy flagon	thermos : m v g g ;
decanter : p ; decanter : a ; SEPARATE destroy first decanter	decanter : a ;
canister : g b p g b p ; decanter : f e e f ; jar : p c p c ; SEPARATE destroy canister	decanter : f e e f ; jar : p c p c ;
thermos : d d e ; bottle : v c e ; flagon : g v g v ; vessel : d g d g ; SEPARATE destroy flagon	thermos : d d e ; bottle : v c e ; vessel : d g d g ;
thermos : d d ; thermos : p p m m d ; SEPARATE destroy first thermos	thermos : p p m m d ;
canister : y y ; cup : e ; flagon : m g g ; SEPARATE destroy flagon	canister : y y ; cup : e ;
bottle : a d ; flagon : p m g m g ; SEPARATE destroy flagon	bottle : a d ;
beaker : p p ; mug : m h m h ; SEPARATE destroy mug	beaker : p p ;
burette : a ; thermos : b a ; cup : h h p ; bottle : p f a p a f ; SEPARATE destroy bottle	burette : a ; thermos : b a ; cup : h h p ;
canister : e b y e ; mug : f v v ; burette : a ; mug : b v v b ; SEPARATE destroy first mug	canister : e b y e ; burette : a ; mug : b v v b ;
urn : b ; canister : f b f r ; SEPARATE destroy urn	canister : f b f r ;
thermos : c o g o c ; bottle : v c v ; SEPARATE destroy thermos	bottle : v c v ;
bottle : v y v y c c ; urn : o m y ; SEPARATE destroy bottle	urn : o m y ;
canister : c b y ; jug : a ; SEPARATE destroy jug	canister : c b y ;
glass : y ; bottle : y y ; SEPARATE destroy bottle	glass : y ;
decanter : a a m ; bottle : a a g g ; SEPARATE destroy bottle	decanter : a a m ;
canister : e c ; mug : a a h ; vessel : h h ; SEPARATE destroy mug	canister : e c ; vessel : h h ;
jug : c g g d ; thermos : o p y p ; SEPARATE destroy thermos	jug : c g g d ;
flask : c b b ; glass : e e ; SEPARATE destroy flask	glass : e e ;
flask : y h y ; mug : e ; SEPARATE destroy flask	mug : e ;
mug : r g ; urn : b h b h ; SEPARATE destroy mug	urn : b h b h ;
jar : r h r ; beaker : a c a ; SEPARATE destroy beaker	jar : r h r ;
jar : p p ; urn : y g r r y ; SEPARATE destroy urn	jar : p p ;
bottle : b p b ; pitcher : c c ; SEPARATE destroy bottle	pitcher : c c ;
burette : r f g ; canister : a ; vessel : g g ; glass : h y h f f ; SEPARATE destroy burette	canister : a ; vessel : g g ; glass : h y h f f ;
canister : v v ; burette : f p f y y ; cup : r y y o ; SEPARATE destroy canister	burette : f p f y y ; cup : r y y o ;
burette : e f ; jar : e b m m ; mug : a a r r ; glass : r r a b ; SEPARATE destroy glass	burette : e f ; jar : e b m m ; mug : a a r r ;
thermos : p p ; urn : y o ; jar : b ; flask : p v v p ; SEPARATE destroy thermos	urn : y o ; jar : b ; flask : p v v p ;
bottle : v v ; decanter : v d v ; jar : p p b a b a ; mug : v ; SEPARATE destroy jar	bottle : v v ; decanter : v d v ; mug : v ;
canister : p o p o m ; vessel : p m v p v ; pitcher : p h ; SEPARATE destroy canister	vessel : p m v p v ; pitcher : p h ;
jug : g p o o ; vessel : m ; vessel : y y ; jug : h h ; SEPARATE destroy last vessel	jug : g p o o ; vessel : m ; jug : h h ;
jar : a h e h ; decanter : f f ; beaker : e o o ; flagon : a f f ; SEPARATE destroy jar	decanter : f f ; beaker : e o o ; flagon : a f f ;
jug : h ; bottle : f c f c d ; SEPARATE destroy bottle	jug : h ;
flagon : c ; decanter : h ; flask : m ; burette : e ; SEPARATE destroy burette	flagon : c ; decanter : h ; flask : m ;
vessel : r a r b b a ; beaker : g g o o ; SEPARATE destroy beaker	vessel : r a r b b a ;
glass : g ; jug : c b b r r ; burette : c ; SEPARATE destroy burette	glass : g ; jug : c b b r r ;
urn : a f ; mug : f y y ; urn : f f ; pitcher : d d ; SEPARATE destroy last urn	urn : a f ; mug : f y y ; pitcher : d d ;
mug : y o c y o ; thermos : y d y d b ; jug : r ; SEPARATE destroy jug	mug : y o c y o ; thermos : y d y d b ;
vessel : o ; urn : o o ; SEPARATE destroy urn	vessel : o ;
jar : r ; canister : e p g ; jug : f f m a a m ; SEPARATE destroy jar	canister : e p g ; jug : f f m a a m ;
urn : a a ; pitcher : f f ; SEPARATE destroy pitcher	urn : a a ;
thermos : b ; jug : o g v o ; beaker : d d ; urn : r r ; SEPARATE destroy jug	thermos : b ; beaker : d d ; urn : r r ;
jug : h c h c f ; jar : h v y h v ; SEPARATE destroy jug	jar : h v y h v ;
decanter : b y y b e ; vessel : a r r a ; SEPARATE destroy vessel	decanter : b y y b e ;
flask : a o o ; jug : a m a c ; urn : b p g g b ; urn : g c c ; SEPARATE destroy jug	flask : a o o ; urn : b p g g b ; urn : g c c ;
cup : o o ; pitcher : e d d ; SEPARATE destroy cup	pitcher : e d d ;
pitcher : a b y ; jug : o b ; cup : b b ; SEPARATE destroy cup	pitcher : a b y ; jug : o b ;
flask : a m a m v v ; pitcher : d p d c ; decanter : y v m y m ; SEPARATE destroy decanter	flask : a m a m v v ; pitcher : d p d c ;
bottle : o o c ; flask : b b h h ; decanter : p p b ; SEPARATE destroy bottle	flask : b b h h ; decanter : p p b ;
bottle : d d ; flagon : d m ; urn : h o o a ; cup : c g c g e e ; SEPARATE destroy flagon	bottle : d d ; urn : h o o a ; cup : c g c g e e ;
canister : m m ; burette : d r f d ; flask : e e ; jug : a a o ; SEPARATE destroy flask	canister : m m ; burette : d r f d ; jug : a a o ;
decanter : c o r ; burette : h h ; canister : m y v y v ; SEPARATE destroy decanter	burette : h h ; canister : m y v y v ;
pitcher : p p ; urn : o e p ; urn : r ; SEPARATE destroy last urn	pitcher : p p ; urn : o e p ;
decanter : g f e g ; decanter : c ; SEPARATE destroy first decanter	decanter : c ;
jug : o c c o ; beaker : v g ; beaker : b m ; beaker : o v o m ; SEPARATE destroy jug	beaker : v g ; beaker : b m ; beaker : o v o m ;
flask : b b o o a ; jug : r v r a a ; SEPARATE destroy flask	jug : r v r a a ;
flagon : b h h ; bottle : e p e ; flagon : m f f m ; flask : m ; SEPARATE destroy second flagon	flagon : b h h ; bottle : e p e ; flask : m ;
jar : b ; thermos : y f g y g ; SEPARATE destroy thermos	jar : b ;
flask : e r g g e ; flagon : m r v r ; mug : r r m m ; SEPARATE destroy flask	flagon : m r v r ; mug : r r m m ;
beaker : r r m b b m ; glass : f r f v ; SEPARATE destroy glass	beaker : r r m b b m ;
pitcher : e h ; burette : m m r ; jug : y ; SEPARATE destroy jug	pitcher : e h ; burette : m m r ;
thermos : a e e ; beaker : m m ; flagon : y b ; glass : m c a c a ; SEPARATE destroy glass	thermos : a e e ; beaker : m m ; flagon : y b ;
bottle : e m e ; jug : f f g ; SEPARATE destroy jug	bottle : e m e ;
pitcher : y a a r r ; bottle : d y d a ; decanter : h d d r ; flask : p ; SEPARATE destroy flask	pitcher : y a a r r ; bottle : d y d a ; decanter : h d d r ;
burette : b b c ; mug : c r b ; SEPARATE destroy mug	burette : b b c ;
jug : h ; jug : y f f d ; cup : d ; flagon : a a ; SEPARATE destroy first jug	jug : y f f d ; cup : d ; flagon : a a ;
flask : d h ; pitcher : f f ; flagon : e g g ; glass : y a a e y ; SEPARATE destroy pitcher	flask : d h ; flagon : e g g ; glass : y a a e y ;
beaker : r ; vessel : p v y v ; mug : c f ; canister : g g ; SEPARATE destroy canister	beaker : r ; vessel : p v y v ; mug : c f ;
mug : y o y ; decanter : f r r ; SEPARATE destroy mug	decanter : f r r ;
bottle : a ; flask : a v a ; flagon : c ; mug : h ; SEPARATE destroy bottle	flask : a v a ; flagon : c ; mug : h ;
urn : g v g p ; bottle : c m r c ; urn : f p ; SEPARATE destroy first urn	bottle : c m r c ; urn : f p ;
mug : g o ; canister : p y p ; SEPARATE destroy mug	canister : p y p ;
bottle : b ; beaker : c e c a a ; cup : v v ; SEPARATE destroy bottle	beaker : c e c a a ; cup : v v ;
urn : r b r ; bottle : g g ; pitcher : h a a ; flagon : d ; SEPARATE destroy bottle	urn : r b r ; pitcher : h a a ; flagon : d ;
urn : p ; urn : a m ; flask : c o c ; mug : p p ; SEPARATE destroy mug	urn : p ; urn : a m ; flask : c o c ;
cup : y y ; vessel : e e ; decanter : h ; SEPARATE destroy decanter	cup : y y ; vessel : e e ;
thermos : o a d o ; burette : m m y ; SEPARATE destroy burette	thermos : o a d o ;
thermos : v v ; beaker : f ; cup : r c r e c ; pitcher : b ; SEPARATE destroy pitcher	thermos : v v ; beaker : f ; cup : r c r e c ;
thermos : a a p r ; glass : v v ; SEPARATE destroy thermos	glass : v v ;
jar : v a a ; burette : p p ; jar : r ; SEPARATE destroy burette	jar : v a a ; jar : r ;
thermos : a ; flagon : b g b ; SEPARATE destroy thermos	flagon : b g b ;
jar : e m m f e ; urn : v a d a v d ; jug : o r f o f r ; SEPARATE destroy jug	jar : e m m f e ; urn : v a d a v d ;
burette : a y a d y d ; decanter : c ; flask : v a v y ; cup : b b r ; SEPARATE destroy cup	burette : a y a d y d ; decanter : c ; flask : v a v y ;
pitcher : r h r h ; pitcher : h r p r ; decanter : b e e h b ; SEPARATE destroy first pitcher	pitcher : h r p r ; decanter : b e e h b ;
cup : b y ; jug : a ; glass : d r h r d ; beaker : c c ; SEPARATE destroy beaker	cup : b y ; jug : a ; glass : d r h r d ;
decanter : v a e e ; cup : r h h e e ; cup : m e m p e ; SEPARATE destroy first cup	decanter : v a e e ; cup : m e m p e ;
canister : c m r c ; flask : c c ; glass : v r h h ; SEPARATE destroy flask	canister : c m r c ; glass : v r h h ;
glass : f g d g ; cup : f f p p ; SEPARATE destroy cup	glass : f g d g ;
jar : b ; vessel : a v v ; decanter : d ; SEPARATE destroy jar	vessel : a v v ; decanter : d ;
jug : b m b ; pitcher : p p h ; SEPARATE destroy jug	pitcher : p p h ;
pitcher : r c r c ; bottle : h e h e ; SEPARATE destroy pitcher	bottle : h e h e ;
urn : p h p h ; jar : h v y v h ; glass : o o y ; SEPARATE destroy jar	urn : p h p h ; glass : o o y ;
jar : d g d ; jug : v v ; SEPARATE destroy jug	jar : d g d ;
jar : d g g ; burette : r d r ; cup : g p ; jar : f f h c h ; SEPARATE destroy first jar	burette : r d r ; cup : g p ; jar : f f h c h ;
pitcher : v r p p r ; decanter : o v v ; SEPARATE destroy decanter	pitcher : v r p p r ;
thermos : r ; bottle : r v d ; burette : f f ; cup : r ; SEPARATE destroy bottle	thermos : r ; burette : f f ; cup : r ;
glass : m m ; mug : y o ; flask : a r c c ; SEPARATE destroy glass	mug : y o ; flask : a r c c ;
vessel : o ; burette : h o o ; glass : h v f h f ; jar : f c c r ; SEPARATE destroy vessel	burette : h o o ; glass : h v f h f ; jar : f c c r ;
thermos : f b f ; decanter : g p p ; SEPARATE destroy decanter	thermos : f b f ;
burette : f v e v e ; urn : e b m ; bottle : o o ; burette : b b ; SEPARATE destroy bottle	burette : f v e v e ; urn : e b m ; burette : b b ;
jug : g g f o ; burette : h h e ; canister : d y y a ; SEPARATE destroy burette	jug : g g f o ; canister : d y y a ;
beaker : h p h e p ; jug : f y p f p ; jug : y ; beaker : a c c ; SEPARATE destroy first beaker	jug : f y p f p ; jug : y ; beaker : a c c ;
mug : f b h h f ; decanter : v ; SEPARATE destroy decanter	mug : f b h h f ;
cup : c ; jar : h h ; canister : m e c ; thermos : e e ; SEPARATE destroy cup	jar : h h ; canister : m e c ; thermos : e e ;
decanter : d b ; urn : o c r r c ; SEPARATE destroy urn	decanter : d b ;
canister : p p ; vessel : o o p ; SEPARATE destroy vessel	canister : p p ;
mug : y y ; canister : g b b h ; vessel : c g g ; vessel : o o ; SEPARATE destroy last vessel	mug : y y ; canister : g b b h ; vessel : c g g ;
canister : d d ; flagon : r d ; canister : y a y a ; SEPARATE destroy second canister	canister : d d ; flagon : r d ;
flagon : e c d e c ; urn : d d ; pitcher : r y a r y ; thermos : d g g ; SEPARATE destroy pitcher	flagon : e c d e c ; urn : d d ; thermos : d g g ;
jar : o o ; bottle : g ; SEPARATE destroy jar	bottle : g ;
decanter : o ; flask : f f r r ; flask : c c f ; SEPARATE destroy decanter	flask : f f r r ; flask : c c f ;
thermos : e e ; canister : a p ; bottle : f a f a ; beaker : v o v g ; SEPARATE destroy bottle	thermos : e e ; canister : a p ; beaker : v o v g ;
canister : g c c ; bottle : e o r o ; SEPARATE destroy bottle	canister : g c c ;
burette : d m d m b ; thermos : y v ; beaker : y ; bottle : e a v a v ; SEPARATE destroy burette	thermos : y v ; beaker : y ; bottle : e a v a v ;
burette : v ; mug : g g o o ; SEPARATE destroy mug	burette : v ;
jug : m m e v ; vessel : c h b c ; beaker : v v c p c ; SEPARATE destroy beaker	jug : m m e v ; vessel : c h b c ;
decanter : p r p r ; urn : v m m v e ; burette : p f h h ; SEPARATE destroy burette	decanter : p r p r ; urn : v m m v e ;
jug : h p h ; vessel : a ; SEPARATE destroy jug	vessel : a ;
