Input	Output
decanter : m d m d ; pitcher : d ; cup : d v v d e ; SEPARATE add three emberiae to cup	decanter : m d m d ; pitcher : d ; cup : d v v d e e e e ;
jug : g g b ; flask : a a ; SEPARATE add three yellow to flask	jug : g g b ; flask : a a y y y ;
glass : c r r ; vessel : y v v y d ; SEPARATE add three cabernet to glass	glass : c r r c c c ; vessel : y v v y d ;
thermos : r r h ; jar : p ; beaker : e e ; SEPARATE add three violet to thermos	thermos : r r h v v v ; jar : p ; beaker : e e ;
flagon : h h m p ; vessel : h g ; decanter : a a ; SEPARATE add one harlequin to flagon	flagon : h h m p h ; vessel : h g ; decanter : a a ;
decanter : f m e ; jar : a c c ; pitcher : e g y e g ; SEPARATE add three magenta to decanter	decanter : f m e m m m ; jar : a c c ; pitcher : e g y e g ;
decanter : d r ; thermos : m m g h h ; SEPARATE add five daffodil to decanter	decanter : d r d d d d d ; thermos : m m g h h ;
flask : d o ; pitcher : d ; beaker : b b ; SEPARATE add one magenta to flask	flask : d o m ; pitcher : d ; beaker : b b ;
mug : h a b a ; flagon : f f ; SEPARATE add four violet to mug	mug : h a b a v v v v ; flagon : f f ;
vessel : y a o ; vessel : h h o ; SEPARATE add two yellow to last vessel	vessel : y a o ; vessel : h h o y y ;
flagon : m f m c f ; pitcher : y d ; SEPARATE add three violet to pitcher	flagon : m f m c f ; pitcher : y d v v v ;
beaker : b a b a d d ; urn : g ; SEPARATE add five harlequin to urn	beaker : b a b a d d ; urn : g h h h h h ;
canister : m ; bottle : y c m c ; mug : p a ; burette : g ; SEPARATE add five magenta to mug	canister : m ; bottle : y c m c ; mug : p a m m m m m ; burette : g ;
glass : e e ; thermos : y m v y m ; SEPARATE add one purple to glass	glass : e e p ; thermos : y m v y m ;
jar : o ; canister : d r r ; mug : c c ; SEPARATE add three cabernet to jar	jar : o c c c ; canister : d r r ; mug : c c ;
thermos : f g ; urn : y y ; vessel : c c ; SEPARATE add three daffodil to vessel	thermos : f g ; urn : y y ; vessel : c c d d d ;
burette : g g ; bottle : e ; urn : v v g ; SEPARATE add six cabernet to urn	burette : g g ; bottle : e ; urn : v v g c c c c c c ;
pitcher : g ; canister : g g o ; SEPARATE add four daffodil to pitcher	pitcher : g d d d d ; canister : g g o ;
pitcher : h h ; pitcher : p p ; SEPARATE add one fuchsia to first pitcher	pitcher : h h f ; pitcher : p p ;
beaker : g m e m ; beaker : r ; SEPARATE add two aqua to second beaker	beaker : g m e m ; beaker : r a a ;
jar : g c r c g ; flagon : o o a ; flask : e e ; SEPARATE add five emberiae to flagon	jar : g c r c g ; flagon : o o a e e e e e ; flask : e e ;
thermos : m ; vessel : r r ; SEPARATE add four emberiae to vessel	thermos : m ; vessel : r r e e e e ;
canister : g f g f ; decanter : g c c ; SEPARATE add five emberiae to canister	canister : g f g f e e e e e ; decanter : g c c ;
cup : p ; cup : g g ; cup : v e ; flask : v v ; SEPARATE add three fuchsia to second cup	cup : p ; cup : g g f f f ; cup : v e ; flask : v v ;
pitcher : b b ; jar : b m ; pitcher : m d h m ; SEPARATE add six blue to last pitcher	pitcher : b b ; jar : b m ; pitcher : m d h m b b b b b b ;
mug : v ; burette : d v p p ; jug : y v y v a ; SEPARATE add four yellow to burette	mug : v ; burette : d v p p y y y y ; jug : y v y v a ;
decanter : a v ; mug : y e ; canister : y g y g ; SEPARATE add five green to canister	decanter : a v ; mug : y e ; canister : y g y g g g g g g ;
urn : p g p ; jug : d ; SEPARATE add six emberiae to urn	urn : p g p e e e e e e ; jug : d ;
flagon : f f h h ; flagon : f c c d f d ; SEPARATE add three green to second flagon	flagon : f f h h ; flagon : f c c d f d g g g ;
glass : h h a a ; flagon : v ; thermos : r ; beaker : e e ; SEPARATE add one violet to thermos	glass : h h a a ; flagon : v ; thermos : r v ; beaker : e e ;
pitcher : f m f a ; beaker : e o o e y ; SEPARATE add two blue to beaker	pitcher : f m f a ; beaker : e o o e y b b ;
jar : h h ; decanter : p p r r ; burette : y f b ; SEPARATE add two green to decanter	jar : h h ; decanter : p p r r g g ; burette : y f b ;
flask : g v g ; cup : g p d p g ; thermos : f ; SEPARATE add six orange to cup	flask : g v g ; cup : g p d p g o o o o o o ; thermos : f ;
glass : a e a ; jar : m ; SEPARATE add one blue to jar	glass : a e a ; jar : m b ;
pitcher : a r r ; flagon : c e c ; SEPARATE add four aqua to pitcher	pitcher : a r r a a a a ; flagon : c e c ;
cup : a ; flask : e c y e y ; SEPARATE add one cabernet to flask	cup : a ; flask : e c y e y c ;
glass : y c c f f ; jar : a a d ; SEPARATE add one red to jar	glass : y c c f f ; jar : a a d r ;
cup : e o h o e h ; flagon : a a ; SEPARATE add five emberiae to cup	cup : e o h o e h e e e e e ; flagon : a a ;
canister : e a a ; canister : c m a a c ; SEPARATE add one yellow to second canister	canister : e a a ; canister : c m a a c y ;
vessel : v v ; mug : r ; SEPARATE add two orange to mug	vessel : v v ; mug : r o o ;
glass : e ; vessel : p f p f ; SEPARATE add six daffodil to glass	glass : e d d d d d d ; vessel : p f p f ;
decanter : e a a ; jug : g g ; SEPARATE add one emberiae to decanter	decanter : e a a e ; jug : g g ;
mug : h r a r ; beaker : y y b ; SEPARATE add four daffodil to beaker	mug : h r a r ; beaker : y y b d d d d ;
decanter : d d ; vessel : m ; flask : m m p r r ; SEPARATE add one emberiae to decanter	decanter : d d e ; vessel : m ; flask : m m p r r ;
flask : f ; cup : c y d ; flask : y f f y h ; SEPARATE add four aqua to first flask	flask : f a a a a ; cup : c y d ; flask : y f f y h ;
vessel : v y v m y ; jar : r o r b ; pitcher : y y ; SEPARATE add five violet to vessel	vessel : v y v m y v v v v v ; jar : r o r b ; pitcher : y y ;
flagon : b p ; canister : g d a ; SEPARATE add four magenta to flagon	flagon : b p m m m m ; canister : g d a ;
pitcher : d y d ; canister : m h h ; SEPARATE add four daffodil to canister	pitcher : d y d ; canister : m h h d d d d ;
cup : d d ; decanter : g y ; SEPARATE add one yellow to decanter	cup : d d ; decanter : g y y ;
decanter : f f ; mug : p ; bottle : r ; SEPARATE add one green to mug	decanter : f f ; mug : p g ; bottle : r ;
urn : y ; thermos : a r a r c ; SEPARATE add three harlequin to urn	urn : y h h h ; thermos : a r a r c ;
thermos : p p v v ; decanter : o ; flagon : r y o y ; SEPARATE add three magenta to decanter	thermos : p p v v ; decanter : o m m m ; flagon : r y o y ;
burette : m m r ; thermos : y y h ; SEPARATE add three magenta to burette	burette : m m r m m m ; thermos : y y h ;
burette : e y e ; beaker : g b b ; SEPARATE add three aqua to burette	burette : e y e a a a ; beaker : g b b ;
flask : a a p ; pitcher : c h h ; SEPARATE add two red to pitcher	flask : a a p ; pitcher : c h h r r ;
jar : v v ; jar : p o f f ; SEPARATE add one daffodil to last jar	jar : v v ; jar : p o f f d ;
pitcher : v f v f ; pitcher : h ; beaker : a a p v ; SEPARATE add two harlequin to beaker	pitcher : v f v f ; pitcher : h ; beaker : a a p v h h ;
jug : g p p g ; thermos : d d ; SEPARATE add one red to thermos	jug : g p p g ; thermos : d d r ;
flask : a y a y ; thermos : c c o ; SEPARATE add one magenta to thermos	flask : a y a y ; thermos : c c o m ;
pitcher : d ; vessel : p p ; SEPARATE add two blue to vessel	pitcher : d ; vessel : p p b b ;
flask : f f ; canister : e g ; SEPARATE add six yellow to flask	flask : f f y y y y y y ; canister : e g ;
thermos : e e ; cup : y a y ; SEPARATE add six orange to cup	thermos : e e ; cup : y a y o o o o o o ;
flask : d d h h p ; bottle : m ; thermos : p g ; SEPARATE add one daffodil to thermos	flask : d d h h p ; bottle : m ; thermos : p g d ;
vessel : d o m d ; thermos : p y y a ; SEPARATE add five fuchsia to vessel	vessel : d o m d f f f f f ; thermos : p y y a ;
flask : b b ; pitcher : c c ; flask : g g ; SEPARATE add five blue to last flask	flask : b b ; pitcher : c c ; flask : g g b b b b b ;
glass : p v p h ; decanter : p r p ; burette : f ; SEPARATE add two fuchsia to decanter	glass : p v p h ; decanter : p r p f f ; burette : f ;
urn : a b a p ; cup : r r e ; pitcher : a a e e ; SEPARATE add four green to cup	urn : a b a p ; cup : r r e g g g g ; pitcher : a a e e ;
vessel : f f ; flagon : o b o ; SEPARATE add four violet to flagon	vessel : f f ; flagon : o b o v v v v ;
urn : h v ; thermos : e e ; canister : a ; SEPARATE add two daffodil to thermos	urn : h v ; thermos : e e d d ; canister : a ;
thermos : h y h c ; beaker : p h p h ; SEPARATE add six orange to beaker	thermos : h y h c ; beaker : p h p h o o o o o o ;
decanter : m m b b g ; jar : r c d c ; SEPARATE add four orange to jar	decanter : m m b b g ; jar : r c d c o o o o ;
urn : m m ; mug : b c c ; canister : c ; SEPARATE add two emberiae to mug	urn : m m ; mug : b c c e e ; canister : c ;
pitcher : f y y f m ; jar : f f y h y ; SEPARATE add three orange to pitcher	pitcher : f y y f m o o o ; jar : f f y h y ;
beaker : e o b b ; pitcher : m r r m e ; burette : a ; SEPARATE add four fuchsia to pitcher	beaker : e o b b ; pitcher : m r r m e f f f f ; burette : a ;
beaker : r f d d f ; bottle : p y ; SEPARATE add one yellow to beaker	beaker : r f d d f y ; bottle : p y ;
thermos : o ; cup : a ; SEPARATE add three violet to thermos	thermos : o v v v ; cup : a ;
burette : o ; thermos : h a e e ; jar : r ; SEPARATE add three aqua to jar	burette : o ; thermos : h a e e ; jar : r a a a ;
decanter : r c d d ; thermos : f h h f ; beaker : g r g ; SEPARATE add four daffodil to decanter	decanter : r c d d d d d d ; thermos : f h h f ; beaker : g r g ;
jar : e e ; bottle : b a b e ; burette : g g ; SEPARATE add four fuchsia to bottle	jar : e e ; bottle : b a b e f f f f ; burette : g g ;
urn : h ; thermos : g c c g ; SEPARATE add five red to thermos	urn : h ; thermos : g c c g r r r r r ;
glass : p b p b ; mug : p p e ; jug : a e e ; SEPARATE add two red to jug	glass : p b p b ; mug : p p e ; jug : a e e r r ;
beaker : m d m d ; cup : v m m ; flask : f ; SEPARATE add six green to cup	beaker : m d m d ; cup : v m m g g g g g g ; flask : f ;
vessel : o o ; jar : o o b b r ; SEPARATE add one cabernet to vessel	vessel : o o c ; jar : o o b b r ;
pitcher : h d ; cup : e b e ; SEPARATE add four harlequin to pitcher	pitcher : h d h h h h ; cup : e b e ;
glass : v v r ; mug : g e c g e ; SEPARATE add six blue to glass	glass : v v r b b b b b b ; mug : g e c g e ;
pitcher : f ; mug : h ; SEPARATE add two magenta to mug	pitcher : f ; mug : h m m ;
flask : p p ; decanter : e e f o ; canister : p e d p ; SEPARATE add three green to canister	flask : p p ; decanter : e e f o ; canister : p e d p g g g ;
jug : r r h h ; pitcher : r d r c d ; bottle : r m m ; SEPARATE add six magenta to pitcher	jug : r r h h ; pitcher : r d r c d m m m m m m ; bottle : r m m ;
jug : o a ; urn : g a ; pitcher : c f f e e ; SEPARATE add four blue to pitcher	jug : o a ; urn : g a ; pitcher : c f f e e b b b b ;
canister : y y v ; mug : p v v y y ; SEPARATE add one yellow to canister	canister : y y v y ; mug : p v v y y ;
flask : b ; glass : v p f ; burette : o ; jug : v ; SEPARATE add five emberiae to jug	flask : b ; glass : v p f ; burette : o ; jug : v e e e e e ;
flagon : g r ; urn : r r ; SEPARATE add two green to flagon	flagon : g r g g ; urn : r r ;
thermos : e d ; jug : b ; flagon : d o a o ; SEPARATE add five orange to jug	thermos : e d ; jug : b o o o o o ; flagon : d o a o ;
mug : f a v v a f ; flask : r ; SEPARATE add four emberiae to flask	mug : f a v v a f ; flask : r e e e e ;
mug : d d e a ; vessel : v v e ; mug : y d f ; SEPARATE add two blue to second mug	mug : d d e a ; vessel : v v e ; mug : y d f b b ;
urn : a f d ; decanter : d b d ; pitcher : o o b f b ; SEPARATE add four violet to decanter	urn : a f d ; decanter : d b d v v v v ; pitcher : o o b f b ;
flask : a o g a ; canister : e p ; SEPARATE add four fuchsia to flask	flask : a o g a f f f f ; canister : e p ;
cup : g a g v ; jar : o o ; SEPARATE add one yellow to jar	cup : g a g v ; jar : o o y ;
bottle : d d ; pitcher : d h d m ; SEPARATE add five harlequin to pitcher	bottle : d d ; pitcher : d h d m h h h h h ;
decanter : v ; canister : o o ; SEPARATE add four green to decanter	decanter : v g g g g ; canister : o o ;
burette : e m e p ; pitcher : h ; beaker : a o o ; SEPARATE add six green to pitcher	burette : e m e p ; pitcher : h g g g g g g ; beaker : a o o ;
burette : e d g e ; glass : h h c ; jug : y h h y ; SEPARATE add five aqua to burette	burette : e d g e a a a a a ; glass : h h c ; jug : y h h y ;
vessel : o c o ; burette : f a ; SEPARATE add three magenta to vessel	vessel : o c o m m m ; burette : f a ;
mug : b ; vessel : f b ; SEPARATE add one harlequin to mug	mug : b h ; vessel : f b ;
jar : h p p h ; burette : y b g y ; cup : y y v ; SEPARATE add three harlequin to burette	jar : h p p h ; burette : y b g y h h h ; cup : y y v ;
jar : d ; bottle : c ; jar : d y d ; SEPARATE add one blue to bottle	jar : d ; bottle : c b ; jar : d y d ;
mug : o c o ; flask : b m m ; SEPARATE add four red to flask	mug : o c o ; flask : b m m r r r r ;
bottle : v g v g ; pitcher : r e y y e r ; SEPARATE add three yellow to pitcher	bottle : v g v g ; pitcher : r e y y e r y y y ;
jar : h h ; mug : y g y v ; SEPARATE add five cabernet to jar	jar : h h c c c c c ; mug : y g y v ;
jug : f f o p p ; canister : p p ; decanter : f m ; SEPARATE add four fuchsia to jug	jug : f f o p p f f f f ; canister : p p ; decanter : f m ;
glass : c f v c v ; thermos : m b m ; SEPARATE add one magenta to glass	glass : c f v c v m ; thermos : m b m ;
flagon : f ; bottle : r r e e y ; bottle : p m ; SEPARATE add two orange to first bottle	flagon : f ; bottle : r r e e y o o ; bottle : p m ;
glass : v ; mug : a f a ; SEPARATE add three violet to mug	glass : v ; mug : a f a v v v ;
burette : p ; urn : o c o f f c ; glass : y y ; SEPARATE add four cabernet to burette	burette : p c c c c ; urn : o c o f f c ; glass : y y ;
flask : e e ; cup : h y f h f y ; vessel : p e e p ; SEPARATE add four harlequin to vessel	flask : e e ; cup : h y f h f y ; vessel : p e e p h h h h ;
mug : f ; glass : d d ; mug : g g ; burette : b o e o ; SEPARATE add six blue to burette	mug : f ; glass : d d ; mug : g g ; burette : b o e o b b b b b b ;
flagon : a g d g ; beaker : f ; beaker : d m v v ; SEPARATE add five red to flagon	flagon : a g d g r r r r r ; beaker : f ; beaker : d m v v ;
pitcher : c c ; bottle : f f g g ; SEPARATE add six magenta to bottle	pitcher : c c ; bottle : f f g g m m m m m m ;
burette : e f ; thermos : f ; jar : p p e m ; SEPARATE add one aqua to thermos	burette : e f ; thermos : f a ; jar : p p e m ;
jar : p o ; pitcher : m c e ; flagon : m ; SEPARATE add four daffodil to pitcher	jar : p o ; pitcher : m c e d d d d ; flagon : m ;
decanter : m f ; cup : b ; jar : p d p d ; flagon : e ; SEPARATE add one daffodil to decanter	decanter : m f d ; cup : b ; jar : p d p d ; flagon : e ;
thermos : f ; urn : h h a ; SEPARATE add three aqua to urn	thermos : f ; urn : h h a a a a ;
bottle : o f g f o g ; vessel : h h ; mug : m f ; SEPARATE add six cabernet to vessel	bottle : o f g f o g ; vessel : h h c c c c c c ; mug : m f ;
thermos : c f ; jug : o ; jug : m h ; SEPARATE add three fuchsia to first jug	thermos : c f ; jug : o f f f ; jug : m h ;
flask : g v ; decanter : c g r c r ; SEPARATE add one purple to decanter	flask : g v ; decanter : c g r c r p ;
canister : v v ; flask : g ; SEPARATE add five fuchsia to flask	canister : v v ; flask : g f f f f f ;
beaker : r v o ; beaker : v v m b b m ; SEPARATE add three emberiae to first beaker	beaker : r v o e e e ; beaker : v v m b b m ;
glass : r ; decanter : c ; mug : d o d m ; SEPARATE add one emberiae to decanter	glass : r ; decanter : c e ; mug : d o d m ;
jar : p d y d y ; urn : g m m r ; SEPARATE add four green to jar	jar : p d y d y g g g g ; urn : g m m r ;
jar : a a d d b ; urn : m ; flask : v h f ; SEPARATE add one red to jar	jar : a a d d b r ; urn : m ; flask : v h f ;
vessel : a c c ; cup : g y g ; flagon : b ; SEPARATE add six yellow to vessel	vessel : a c c y y y y y y ; cup : g y g ; flagon : b ;
glass : m m b b ; vessel : p p ; SEPARATE add four purple to vessel	glass : m m b b ; vessel : p p p p p p ;
pitcher : g a a ; glass : c e r ; pitcher : c c y h ; SEPARATE add six aqua to glass	pitcher : g a a ; glass : c e r a a a a a a ; pitcher : c c y h ;
glass : f f ; jug : f e m e ; bottle : a ; cup : m ; SEPARATE add six daffodil to jug	glass : f f ; jug : f e m e d d d d d d ; bottle : a ; cup : m ;
beaker : v v d d h ; thermos : a a b ; beaker : a a ; SEPARATE add three aqua to first beaker	beaker : v v d d h a a a ; thermos : a a b ; beaker : a a ;
flagon : c o c o ; cup : p p ; SEPARATE add four green to cup	flagon : c o c o ; cup : p p g g g g ;
mug : c c ; bottle : b ; canister : m p p ; cup : o ; SEPARATE add three orange to bottle	mug : c c ; bottle : b o o o ; canister : m p p ; cup : o ;
jug : m m ; vessel : d r r ; SEPARATE add two daffodil to vessel	jug : m m ; vessel : d r r d d ;
cup : g y g r ; bottle : c c ; mug : p p ; SEPARATE add two emberiae to cup	cup : g y g r e e ; bottle : c c ; mug : p p ;
urn : a a ; jar : p e ; SEPARATE add one magenta to jar	urn : a a ; jar : p e m ;
glass : h ; decanter : c a ; flagon : v f f ; SEPARATE add six cabernet to flagon	glass : h ; decanter : c a ; flagon : v f f c c c c c c ;
vessel : b b ; flask : h ; SEPARATE add two daffodil to flask	vessel : b b ; flask : h d d ;
decanter : g g d d ; jar : y h ; SEPARATE add four daffodil to decanter	decanter : g g d d d d d d ; jar : y h ;
canister : r d d ; burette : m e ; SEPARATE add six red to canister	canister : r d d r r r r r r ; burette : m e ;
thermos : c c a ; thermos : g g o o ; mug : m m ; SEPARATE add two violet to first thermos	thermos : c c a v v ; thermos : g g o o ; mug : m m ;
glass : e a o o a ; flask : g g ; cup : m ; SEPARATE add six blue to flask	glass : e a o o a ; flask : g g b b b b b b ; cup : m ;
vessel : y ; pitcher : f ; flagon : b f h ; decanter : c ; SEPARATE add six orange to pitcher	vessel : y ; pitcher : f o o o o o o ; flagon : b f h ; decanter : c ;
decanter : c b ; bottle : g a g h a ; thermos : o ; SEPARATE add six daffodil to decanter	decanter : c b d d d d d d ; bottle : g a g h a ; thermos : o ;
urn : h f h f ; urn : e e f ; SEPARATE add one emberiae to first urn	urn : h f h f e ; urn : e e f ;
vessel : b f ; glass : r r ; SEPARATE add two harlequin to vessel	vessel : b f h h ; glass : r r ;
glass : c y a a ; vessel : f ; SEPARATE add five aqua to vessel	glass : c y a a ; vessel : f a a a a a ;
flask : d ; canister : d d ; SEPARATE add three blue to flask	flask : d b b b ; canister : d d ;
cup : a v y ; pitcher : r r e e ; SEPARATE add six emberiae to cup	cup : a v y e e e e e e ; pitcher : r r e e ;
urn : y m f m f ; bottle : y m h ; decanter : f f d d ; SEPARATE add six red to urn	urn : y m f m f r r r r r r ; bottle : y m h ; decanter : f f d d ;
vessel : c ; beaker : y r y r ; urn : r r o ; SEPARATE add five cabernet to vessel	vessel : c c c c c c ; beaker : y r y r ; urn : r r o ;
thermos : g g ; beaker : o ; thermos : v r a ; SEPARATE add one aqua to first thermos	thermos : g g a ; beaker : o ; thermos : v r a ;
thermos : g ; flagon : b b ; SEPARATE add two violet to flagon	thermos : g ; flagon : b b v v ;
glass : o h ; pitcher : a a ; thermos : e ; SEPARATE add three daffodil to glass	glass : o h d d d ; pitcher : a a ; thermos : e ;
flask : y v v f ; canister : v v d d ; SEPARATE add six emberiae to flask	flask : y v v f e e e e e e ; canister : v v d d ;
bottle : y y ; pitcher : d d ; glass : f f ; SEPARATE add five red to bottle	bottle : y y r r r r r ; pitcher : d d ; glass : f f ;
thermos : d r d ; bottle : b b ; glass : d e ; SEPARATE add two purple to glass	thermos : d r d ; bottle : b b ; glass : d e p p ;
vessel : m m ; jar : f f m g g m ; thermos : h a h a ; SEPARATE add five fuchsia to vessel	vessel : m m f f f f f ; jar : f f m g g m ; thermos : h a h a ;
thermos : e y e ; beaker : y y ; SEPARATE add three violet to thermos	thermos : e y e v v v ; beaker : y y ;
beaker : v v ; thermos : v v ; beaker : g o o ; SEPARATE add five emberiae to last beaker	beaker : v v ; thermos : v v ; beaker : g o o e e e e e ;
flask : p ; burette : e ; SEPARATE add one blue to flask	flask : p b ; burette : e ;
bottle : a o ; cup : f v f ; SEPARATE add six red to bottle	bottle : a o r r r r r r ; cup : f v f ;
vessel : c c a a ; thermos : a m d a ; jar : y ; SEPARATE add three blue to vessel	vessel : c c a a b b b ; thermos : a m d a ; jar : y ;
flask : r c m ; urn : o ; cup : d d ; pitcher : f r ; SEPARATE add one orange to urn	flask : r c m ; urn : o o ; cup : d d ; pitcher : f r ;
jug : h ; vessel : b g ; SEPARATE add one red to jug	jug : h r ; vessel : b g ;
flagon : a v a ; thermos : f f m d d ; pitcher : f f ; SEPARATE add two green to pitcher	flagon : a v a ; thermos : f f m d d ; pitcher : f f g g ;
beaker : v v ; urn : g ; bottle : o o ; SEPARATE add four violet to urn	beaker : v v ; urn : g v v v v ; bottle : o o ;
glass : p f f ; mug : f f ; SEPARATE add three emberiae to mug	glass : p f f ; mug : f f e e e ;
glass : v e c ; bottle : e a ; pitcher : b b ; SEPARATE add one green to bottle	glass : v e c ; bottle : e a g ; pitcher : b b ;
cup : f ; flask : e v ; SEPARATE add six fuchsia to cup	cup : f f f f f f f ; flask : e v ;
pitcher : m m ; vessel : v m ; bottle : m m ; SEPARATE add four green to bottle	pitcher : m m ; vessel : v m ; bottle : m m g g g g ;
vessel : a d d ; flagon : m r m ; vessel : y ; SEPARATE add six aqua to second vessel	vessel : a d d ; flagon : m r m ; vessel : y a a a a a a ;
jug : v y ; thermos : a m m f ; canister : g g ; SEPARATE add four yellow to canister	jug : v y ; thermos : a m m f ; canister : g g y y y y ;
jug : c c ; canister : r o d o ; mug : o o v v ; SEPARATE add four fuchsia to mug	jug : c c ; canister : r o d o ; mug : o o v v f f f f ;
flagon : h ; urn : b ; bottle : m p p m ; SEPARATE add six fuchsia to flagon	flagon : h f f f f f f ; urn : b ; bottle : m p p m ;
decanter : m ; cup : a o ; canister : a a g r ; SEPARATE add one magenta to decanter	decanter : m m ; cup : a o ; canister : a a g r ;
pitcher : m f f ; flask : a a ; jug : y y m o ; SEPARATE add three cabernet to flask	pitcher : m f f ; flask : a a c c c ; jug : y y m o ;
bottle : r y m r m ; canister : f b o b o ; jug : m ; SEPARATE add four fuchsia to jug	bottle : r y m r m ; canister : f b o b o ; jug : m f f f f ;
beaker : r m m r c ; burette : r ; jug : o ; canister : h e ; SEPARATE add five red to burette	beaker : r m m r c ; burette : r r r r r r ; jug : o ; canister : h e ;
mug : y g y ; canister : b ; SEPARATE add three magenta to mug	mug : y g y m m m ; canister : b ;
glass : c a a r c ; decanter : r f f h h ; SEPARATE add two green to decanter	glass : c a a r c ; decanter : r f f h h g g ;
pitcher : v c v m ; cup : g g ; glass : h v v ; SEPARATE add four emberiae to glass	pitcher : v c v m ; cup : g g ; glass : h v v e e e e ;
glass : p ; flask : a c c ; SEPARATE add four cabernet to flask	glass : p ; flask : a c c c c c c ;
vessel : c m c ; burette : y ; pitcher : c c m ; SEPARATE add five harlequin to burette	vessel : c m c ; burette : y h h h h h ; pitcher : c c m ;
thermos : m b b m ; pitcher : g g ; SEPARATE add two daffodil to thermos	thermos : m b b m d d ; pitcher : g g ;
mug : y ; burette : g e g ; thermos : h h d ; SEPARATE add three cabernet to thermos	mug : y ; burette : g e g ; thermos : h h d c c c ;
canister : e g ; mug : o m c m ; beaker : o ; SEPARATE add two violet to mug	canister : e g ; mug : o m c m v v ; beaker : o ;
cup : y y o r r ; canister : o y v v ; SEPARATE add one orange to cup	cup : y y o r r o ; canister : o y v v ;
beaker : c c v b v ; jar : b ; SEPARATE add five yellow to beaker	beaker : c c v b v y y y y y ; jar : b ;
flagon : g p g ; bottle : v g g ; SEPARATE add four harlequin to bottle	flagon : g p g ; bottle : v g g h h h h ;
cup : r r ; glass : f r r ; SEPARATE add six purple to glass	cup : r r ; glass : f r r p p p p p p ;
flask : f ; flask : f d a f ; SEPARATE add six cabernet to last flask	flask : f ; flask : f d a f c c c c c c ;
jar : d v v d ; decanter : c ; SEPARATE add three orange to decanter	jar : d v v d ; decanter : c o o o ;
mug : o p m p ; pitcher : a v v ; flagon : d g d ; SEPARATE add four violet to pitcher	mug : o p m p ; pitcher : a v v v v v v ; flagon : d g d ;
canister : v v ; canister : y g y ; SEPARATE add three violet to first canister	canister : v v v v v ; canister : y g y ;
flask : p r ; urn : e e ; SEPARATE add one violet to urn	flask : p r ; urn : e e v ;
flask : a c a ; mug : c c ; SEPARATE add two yellow to flask	flask : a c a y y ; mug : c c ;
glass : c r r c ; decanter : g b m m b ; flask : a ; SEPARATE add five violet to decanter	glass : c r r c ; decanter : g b m m b v v v v v ; flask : a ;
thermos : d m d m ; cup : p m f p m f ; burette : g ; SEPARATE add two red to cup	thermos : d m d m ; cup : p m f p m f r r ; burette : g ;
flask : d d ; cup : c c ; bottle : r r v v y ; SEPARATE add four purple to cup	flask : d d ; cup : c c p p p p ; bottle : r r v v y ;
cup : o v ; canister : e y c y e ; SEPARATE add five green to cup	cup : o v g g g g g ; canister : e y c y e ;
cup : e b e d b ; glass : e ; SEPARATE add five green to cup	cup : e b e d b g g g g g ; glass : e ;
decanter : e h e ; glass : a o m o m a ; beaker : e e ; SEPARATE add six emberiae to beaker	decanter : e h e ; glass : a o m o m a ; beaker : e e e e e e e e ;
cup : y ; jar : f f d ; pitcher : f f ; SEPARATE add five magenta to pitcher	cup : y ; jar : f f d ; pitcher : f f m m m m m ;
pitcher : o h o ; cup : m m ; bottle : g ; glass : d d ; SEPARATE add five orange to cup	pitcher : o h o ; cup : m m o o o o o ; bottle : g ; glass : d d ;
burette : o r ; vessel : o o ; SEPARATE add one violet to vessel	burette : o r ; vessel : o o v ;
canister : b ; urn : h g ; decanter : g ; SEPARATE add two yellow to urn	canister : b ; urn : h g y y ; decanter : g ;
vessel : f e ; flask : g g e f ; SEPARATE add six green to vessel	vessel : f e g g g g g g ; flask : g g e f ;
flask : y e y o ; glass : g b b g ; vessel : e v v e ; SEPARATE add five daffodil to glass	flask : y e y o ; glass : g b b g d d d d d ; vessel : e v v e ;
glass : b g b ; mug : m m ; SEPARATE add two daffodil to mug	glass : b g b ; mug : m m d d ;
bottle : f v m ; canister : o ; SEPARATE add two emberiae to canister	bottle : f v m ; canister : o e e ;
burette : y ; mug : r ; SEPARATE add two yellow to burette	burette : y y y ; mug : r ;
jug : b r r b ; jar : r ; thermos : g e a e ; SEPARATE add six purple to jar	jug : b r r b ; jar : r p p p p p p ; thermos : g e a e ;
pitcher : r e e r ; flask : a a ; cup : m b b m ; SEPARATE add four orange to cup	pitcher : r e e r ; flask : a a ; cup : m b b m o o o o ;
mug : o p ; urn : v a f ; SEPARATE add five aqua to urn	mug : o p ; urn : v a f a a a a a ;
mug : m m ; thermos : d v v p p ; SEPARATE add two yellow to mug	mug : m m y y ; thermos : d v v p p ;
jug : v v ; mug : h ; jar : d ; SEPARATE add four violet to jug	jug : v v v v v v ; mug : h ; jar : d ;
decanter : p c p a ; glass : m m ; SEPARATE add one daffodil to glass	decanter : p c p a ; glass : m m d ;
mug : f g g y ; vessel : v v ; SEPARATE add three fuchsia to mug	mug : f g g y f f f ; vessel : v v ;
thermos : p b p ; flask : v e v e ; SEPARATE add four blue to flask	thermos : p b p ; flask : v e v e b b b b ;
burette : b ; mug : a p ; vessel : c c ; SEPARATE add four emberiae to mug	burette : b ; mug : a p e e e e ; vessel : c c ;
glass : f ; jug : d d c f ; SEPARATE add one yellow to glass	glass : f y ; jug : d d c f ;
