Input	Output
glass : e ; pitcher : b v b v ; cup : h h d ; SEPARATE shift pitcher before glass	pitcher : b v b v ; glass : e ; cup : h h d ;
pitcher : r e r b e b ; glass : d d ; SEPARATE create burette	pitcher : r e r b e b ; glass : d d ; burette : _ ;
bottle : h ; pitcher : p ; jug : b b ; cup : e f ; SEPARATE destroy cup	bottle : h ; pitcher : p ; jug : b b ;
pitcher : r m ; flask : m ; decanter : f f ; cup : h g h o g ; SEPARATE empty flask	pitcher : r m ; flask : _ ; decanter : f f ; cup : h g h o g ;
flagon : v v ; canister : e e c c ; SEPARATE destroy canister	flagon : v v ;
bottle : y p ; flagon : d r p r ; SEPARATE add four magenta to bottle	bottle : y p m m m m ; flagon : d r p r ;
urn : v ; beaker : p e ; SEPARATE destroy urn	beaker : p e ;
flask : o ; flagon : a c r r ; glass : f b o ; SEPARATE add five blue to glass	flask : o ; flagon : a c r r ; glass : f b o b b b b b ;
glass : h a f h ; glass : d d y h ; SEPARATE create urn	glass : h a f h ; glass : d d y h ; urn : _ ;
burette : d p r ; jug : m y e m ; canister : b c b ; SEPARATE destroy burette	jug : m y e m ; canister : b c b ;
urn : c p o ; jug : h c ; pitcher : y y a m ; SEPARATE empty urn	urn : _ ; jug : h c ; pitcher : y y a m ;
vessel : m g g ; mug : y y ; SEPARATE create beaker	vessel : m g g ; mug : y y ; beaker : _ ;
vessel : f g f ; urn : o o ; decanter : c ; SEPARATE shift decanter after urn	vessel : f g f ; urn : o o ; decanter : c ;
flask : m f m ; pitcher : o h f f ; beaker : a h h o a ; jar : m m y r ; SEPARATE destroy flask	pitcher : o h f f ; beaker : a h h o a ; jar : m m y r ;
pitcher : r g f g f ; cup : b f b y ; glass : c h r c r ; burette : h y ; SEPARATE destroy pitcher	cup : b f b y ; glass : c h r c r ; burette : h y ;
vessel : d f f d ; flagon : v h h m v ; SEPARATE create burette	vessel : d f f d ; flagon : v h h m v ; burette : _ ;
flask : m b b m ; flagon : e ; SEPARATE double flagon	flask : m b b m ; flagon : e e ;
burette : h h d p ; glass : b e o e ; canister : r d d r ; canister : p a p d d ; SEPARATE double glass	burette : h h d p ; glass : b e o e b e o e ; canister : r d d r ; canister : p a p d d ;
bottle : o f ; cup : v e v e ; canister : a p p ; vessel : r a r a ; SEPARATE double canister	bottle : o f ; cup : v e v e ; canister : a p p a p p ; vessel : r a r a ;
beaker : b b ; bottle : g ; vessel : o y m y o ; SEPARATE create decanter	beaker : b b ; bottle : g ; vessel : o y m y o ; decanter : _ ;
decanter : c v c a ; canister : e a v ; burette : o h d h ; jug : y g v g ; SEPARATE create jug	decanter : c v c a ; canister : e a v ; burette : o h d h ; jug : y g v g ; jug : _ ;
vessel : e e ; pitcher : g ; mug : v v e ; vessel : p g g ; SEPARATE empty mug	vessel : e e ; pitcher : g ; mug : _ ; vessel : p g g ;
thermos : h y h ; burette : a ; SEPARATE destroy thermos	burette : a ;
flagon : r ; canister : a f ; SEPARATE shift flagon before canister	flagon : r ; canister : a f ;
bottle : m f f m v ; glass : a r a p ; SEPARATE filter bottle	bottle : m m f f v ; glass : a r a p ;
canister : v ; cup : h h c c ; SEPARATE destroy cup	canister : v ;
flagon : h h ; flask : r r ; jar : v v ; SEPARATE add five violet to flask	flagon : h h ; flask : r r v v v v v ; jar : v v ;
glass : e a e ; urn : d m d ; urn : h d d ; SEPARATE shift second urn after glass	glass : e a e ; urn : h d d ; urn : d m d ;
thermos : v r r ; pitcher : r ; SEPARATE filter pitcher	thermos : v r r ; pitcher : r ;
flagon : r a g g ; vessel : r h d h ; bottle : y e e b y ; glass : o a ; SEPARATE filter bottle	flagon : r a g g ; vessel : r h d h ; bottle : y y e e b ; glass : o a ;
vessel : r y e e r y ; flagon : v c h c ; SEPARATE empty vessel	vessel : _ ; flagon : v c h c ;
vessel : f f c ; burette : b f b v ; SEPARATE shift burette before vessel	burette : b f b v ; vessel : f f c ;
vessel : c h h e ; mug : e e ; pitcher : c p c ; jug : d a d ; SEPARATE create mug	vessel : c h h e ; mug : e e ; pitcher : c p c ; jug : d a d ; mug : _ ;
mug : c c ; pitcher : p p ; SEPARATE empty mug	mug : _ ; pitcher : p p ;
canister : c ; flagon : d d ; SEPARATE empty canister	canister : _ ; flagon : d d ;
jug : c e e c ; flagon : b p p b v v ; SEPARATE filter jug	jug : c c e e ; flagon : b p p b v v ;
jar : f g a g ; jar : f f h ; SEPARATE filter first jar	jar : f g g a ; jar : f f h ;
urn : g ; decanter : a o h a ; SEPARATE empty urn	urn : _ ; decanter : a o h a ;
decanter : e g g e ; cup : a a ; beaker : v r r v ; SEPARATE destroy cup	decanter : e g g e ; beaker : v r r v ;
burette : o h g h g ; jar : g y h y ; thermos : e e ; flagon : g d g ; SEPARATE double thermos	burette : o h g h g ; jar : g y h y ; thermos : e e e e ; flagon : g d g ;
thermos : r r ; pitcher : y y ; cup : r r h ; cup : y ; SEPARATE add two green to first cup	thermos : r r ; pitcher : y y ; cup : r r h g g ; cup : y ;
vessel : d p o d ; beaker : c c e v e ; SEPARATE add five magenta to beaker	vessel : d p o d ; beaker : c c e v e m m m m m ;
mug : r h h ; cup : v d v a ; SEPARATE double cup	mug : r h h ; cup : v d v a v d v a ;
bottle : a o p ; urn : h a a p h p ; jar : g g ; decanter : y b g y g ; SEPARATE empty urn	bottle : a o p ; urn : _ ; jar : g g ; decanter : y b g y g ;
burette : c p p ; glass : p p ; flask : o o ; bottle : v m m a v a ; SEPARATE empty glass	burette : c p p ; glass : _ ; flask : o o ; bottle : v m m a v a ;
decanter : f f ; thermos : a a ; beaker : m y r ; SEPARATE destroy beaker	decanter : f f ; thermos : a a ;
jug : b b ; mug : f d f ; urn : v c v ; SEPARATE add four emberiae to mug	jug : b b ; mug : f d f e e e e ; urn : v c v ;
jug : m ; vessel : f f ; decanter : p r p r b ; glass : d d ; SEPARATE destroy glass	jug : m ; vessel : f f ; decanter : p r p r b ;
jar : h h g ; flask : c c b g g b ; jar : v h a h v ; SEPARATE add five violet to last jar	jar : h h g ; flask : c c b g g b ; jar : v h a h v v v v v v ;
bottle : r o r h h o ; glass : a b b m a ; canister : d d o o ; glass : v v ; SEPARATE filter bottle	bottle : r r o o h h ; glass : a b b m a ; canister : d d o o ; glass : v v ;
jug : h p ; jar : e e ; SEPARATE double jar	jug : h p ; jar : e e e e ;
cup : v ; flagon : y d d ; burette : d g ; SEPARATE create beaker	cup : v ; flagon : y d d ; burette : d g ; beaker : _ ;
beaker : p e d e d ; cup : b p b ; urn : b b ; burette : d d ; SEPARATE empty urn	beaker : p e d e d ; cup : b p b ; urn : _ ; burette : d d ;
flagon : a e g e ; vessel : v v d ; SEPARATE add two violet to vessel	flagon : a e g e ; vessel : v v d v v ;
beaker : y ; glass : m e r ; jar : v v ; SEPARATE destroy glass	beaker : y ; jar : v v ;
mug : d v d v ; mug : v v ; SEPARATE filter first mug	mug : d d v v ; mug : v v ;
cup : d f d ; urn : c m m h ; flagon : g g ; jar : c c ; SEPARATE filter flagon	cup : d f d ; urn : c m m h ; flagon : g g ; jar : c c ;
thermos : f y f h h ; flagon : m f a a ; beaker : b b ; SEPARATE filter thermos	thermos : f f y h h ; flagon : m f a a ; beaker : b b ;
urn : e c e ; beaker : m m ; SEPARATE double urn	urn : e c e e c e ; beaker : m m ;
glass : c o e ; decanter : v p ; urn : y m y m ; thermos : v v d d ; SEPARATE double urn	glass : c o e ; decanter : v p ; urn : y m y m y m y m ; thermos : v v d d ;
mug : g d g c ; mug : o ; mug : a y a y ; SEPARATE add one purple to second mug	mug : g d g c ; mug : o p ; mug : a y a y ;
jug : d y y d ; mug : v p v ; burette : e p d ; SEPARATE add one fuchsia to burette	jug : d y y d ; mug : v p v ; burette : e p d f ;
canister : o ; canister : o e ; beaker : h h ; urn : v p v ; SEPARATE create burette	canister : o ; canister : o e ; beaker : h h ; urn : v p v ; burette : _ ;
pitcher : a ; burette : h g o ; cup : d d ; SEPARATE double cup	pitcher : a ; burette : h g o ; cup : d d d d ;
thermos : r m p m ; beaker : o c o c ; mug : c ; flagon : d e e ; SEPARATE filter beaker	thermos : r m p m ; beaker : o o c c ; mug : c ; flagon : d e e ;
pitcher : c c h ; pitcher : c c ; SEPARATE double first pitcher	pitcher : c c h c c h ; pitcher : c c ;
beaker : m m c c ; cup : r f ; flask : g g h ; jar : h ; SEPARATE destroy beaker	cup : r f ; flask : g g h ; jar : h ;
jar : g v c c g v ; flask : p p e f e ; urn : b b f f ; flask : p p ; SEPARATE filter first flask	jar : g v c c g v ; flask : p p e e f ; urn : b b f f ; flask : p p ;
mug : o g ; flask : y p a a ; vessel : a ; jar : d d ; SEPARATE create glass	mug : o g ; flask : y p a a ; vessel : a ; jar : d d ; glass : _ ;
urn : a a ; canister : o o h y ; SEPARATE add five fuchsia to canister	urn : a a ; canister : o o h y f f f f f ;
glass : v f f e e ; jar : v e ; mug : a d e a d ; pitcher : c p c ; SEPARATE create flask	glass : v f f e e ; jar : v e ; mug : a d e a d ; pitcher : c p c ; flask : _ ;
vessel : o d e d e ; decanter : v o v ; flagon : e ; SEPARATE add five daffodil to decanter	vessel : o d e d e ; decanter : v o v d d d d d ; flagon : e ;
vessel : a a b h b ; decanter : e e p ; glass : v b h v h ; glass : m v h ; SEPARATE filter vessel	vessel : a a b b h ; decanter : e e p ; glass : v b h v h ; glass : m v h ;
glass : o p o h h ; vessel : v ; jar : r a r ; SEPARATE double glass	glass : o p o h h o p o h h ; vessel : v ; jar : r a r ;
jar : h v d v d ; vessel : p m f p f ; burette : p ; SEPARATE empty vessel	jar : h v d v d ; vessel : _ ; burette : p ;
cup : e e p p ; flagon : o o d ; jar : e y o o e ; SEPARATE shift cup after jar	flagon : o o d ; jar : e y o o e ; cup : e e p p ;
flagon : m m p ; bottle : v e o e ; SEPARATE empty bottle	flagon : m m p ; bottle : _ ;
jug : m ; decanter : y ; flask : p p e c e ; SEPARATE filter decanter	jug : m ; decanter : y ; flask : p p e c e ;
glass : h c e e ; flask : g o o ; SEPARATE destroy glass	flask : g o o ;
glass : o e e ; canister : y y b ; SEPARATE filter canister	glass : o e e ; canister : y y b ;
urn : p h f ; burette : c c ; decanter : e ; glass : r e g ; SEPARATE filter burette	urn : p h f ; burette : c c ; decanter : e ; glass : r e g ;
pitcher : e m e p ; canister : m m ; flagon : h c h c ; decanter : f b y ; SEPARATE destroy flagon	pitcher : e m e p ; canister : m m ; decanter : f b y ;
jar : g g r r ; decanter : y y g c c ; SEPARATE filter decanter	jar : g g r r ; decanter : y y g c c ;
decanter : f b f ; flagon : p d ; glass : b ; SEPARATE add two harlequin to decanter	decanter : f b f h h ; flagon : p d ; glass : b ;
glass : y ; flagon : c f c f ; SEPARATE add four yellow to glass	glass : y y y y y ; flagon : c f c f ;
burette : b y ; thermos : r r ; glass : o g d ; SEPARATE add one yellow to thermos	burette : b y ; thermos : r r y ; glass : o g d ;
flagon : r ; flagon : o d d g ; SEPARATE empty last flagon	flagon : r ; flagon : _ ;
canister : p m y ; pitcher : p m p m ; burette : e h g ; jug : f f ; SEPARATE filter jug	canister : p m y ; pitcher : p m p m ; burette : e h g ; jug : f f ;
pitcher : b o a a b ; glass : m v m v ; glass : y f r y r ; thermos : g p g ; SEPARATE add three fuchsia to second glass	pitcher : b o a a b ; glass : m v m v ; glass : y f r y r f f f ; thermos : g p g ;
pitcher : c ; burette : c c d ; SEPARATE filter burette	pitcher : c ; burette : c c d ;
mug : o g d o ; decanter : p r v p ; thermos : v h ; pitcher : y m m ; SEPARATE add six violet to thermos	mug : o g d o ; decanter : p r v p ; thermos : v h v v v v v v ; pitcher : y m m ;
decanter : f m e f ; cup : b ; jar : b o a o b a ; SEPARATE create thermos	decanter : f m e f ; cup : b ; jar : b o a o b a ; thermos : _ ;
jug : m m f y f y ; thermos : r h h ; jug : m o v ; SEPARATE double second jug	jug : m m f y f y ; thermos : r h h ; jug : m o v m o v ;
urn : g d g m d m ; mug : p ; SEPARATE shift mug before urn	mug : p ; urn : g d g m d m ;
pitcher : f y ; pitcher : e ; SEPARATE double last pitcher	pitcher : f y ; pitcher : e e ;
urn : b ; jar : o m ; SEPARATE shift urn after jar	jar : o m ; urn : b ;
beaker : f g f ; glass : o ; vessel : o p p ; SEPARATE double beaker	beaker : f g f f g f ; glass : o ; vessel : o p p ;
flagon : e e ; urn : h h ; SEPARATE double flagon	flagon : e e e e ; urn : h h ;
vessel : f f ; canister : e e ; SEPARATE create urn	vessel : f f ; canister : e e ; urn : _ ;
mug : a ; jar : g g ; burette : g ; bottle : m m p h ; SEPARATE empty mug	mug : _ ; jar : g g ; burette : g ; bottle : m m p h ;
thermos : m ; vessel : f f ; SEPARATE filter vessel	thermos : m ; vessel : f f ;
burette : g e e g ; decanter : h h ; beaker : f h m m f ; SEPARATE create burette	burette : g e e g ; decanter : h h ; beaker : f h m m f ; burette : _ ;
glass : h h m m ; mug : d y a y ; SEPARATE shift glass before mug	glass : h h m m ; mug : d y a y ;
glass : b m ; flagon : p b ; SEPARATE create thermos	glass : b m ; flagon : p b ; thermos : _ ;
thermos : m r r y m y ; glass : y y e ; jar : f r r f b b ; cup : g h h g ; SEPARATE double glass	thermos : m r r y m y ; glass : y y e y y e ; jar : f r r f b b ; cup : g h h g ;
beaker : o ; vessel : v r ; SEPARATE double vessel	beaker : o ; vessel : v r v r ;
urn : c c ; cup : m r r m ; vessel : h g h ; SEPARATE double vessel	urn : c c ; cup : m r r m ; vessel : h g h h g h ;
glass : p m p ; canister : h y y h ; thermos : v p ; SEPARATE filter glass	glass : p p m ; canister : h y y h ; thermos : v p ;
pitcher : d h d h ; jar : c c ; SEPARATE filter pitcher	pitcher : d d h h ; jar : c c ;
thermos : d h d p p ; mug : a ; glass : o ; SEPARATE create burette	thermos : d h d p p ; mug : a ; glass : o ; burette : _ ;
jug : e e ; glass : m c c m g ; glass : g o o g ; burette : h b f f ; SEPARATE shift first glass after jug	jug : e e ; glass : m c c m g ; glass : g o o g ; burette : h b f f ;
vessel : g ; decanter : g y v y g ; SEPARATE shift decanter after vessel	vessel : g ; decanter : g y v y g ;
thermos : v ; decanter : g g ; flagon : o h ; glass : y ; SEPARATE double decanter	thermos : v ; decanter : g g g g ; flagon : o h ; glass : y ;
glass : r c p p c r ; flask : b p v v ; SEPARATE create urn	glass : r c p p c r ; flask : b p v v ; urn : _ ;
jug : b p ; cup : f c g c f ; flagon : p r b b p ; SEPARATE destroy cup	jug : b p ; flagon : p r b b p ;
vessel : m f f ; beaker : d d ; flagon : v r ; SEPARATE destroy vessel	beaker : d d ; flagon : v r ;
thermos : p v v ; vessel : b b e ; jug : m v g g m ; pitcher : y y ; SEPARATE destroy thermos	vessel : b b e ; jug : m v g g m ; pitcher : y y ;
jug : y ; burette : p e a a ; SEPARATE destroy burette	jug : y ;
jar : v v d o o ; beaker : g e f f ; SEPARATE shift jar before beaker	jar : v v d o o ; beaker : g e f f ;
thermos : v c ; glass : m m h ; urn : b r p p ; jar : m m h ; SEPARATE destroy jar	thermos : v c ; glass : m m h ; urn : b r p p ;
pitcher : c m m ; flagon : g o f ; flask : m m d e e d ; SEPARATE create flagon	pitcher : c m m ; flagon : g o f ; flask : m m d e e d ; flagon : _ ;
thermos : g g ; beaker : e e ; pitcher : y y e d ; flask : e p ; SEPARATE add three harlequin to thermos	thermos : g g h h h ; beaker : e e ; pitcher : y y e d ; flask : e p ;
pitcher : r p p ; flagon : v v ; decanter : c a a b ; SEPARATE filter pitcher	pitcher : r p p ; flagon : v v ; decanter : c a a b ;
vessel : f h h m m ; beaker : y y e p ; beaker : m a e e m a ; SEPARATE destroy second beaker	vessel : f h h m m ; beaker : y y e p ;
jar : h p p h ; burette : y b g y ; cup : y y v ; SEPARATE add three harlequin to burette	jar : h p p h ; burette : y b g y h h h ; cup : y y v ;
burette : c ; beaker : d a ; SEPARATE shift burette before beaker	burette : c ; beaker : d a ;
bottle : v y v y c c ; urn : o m y ; SEPARATE destroy bottle	urn : o m y ;
bottle : b d p b d p ; urn : h c h y ; glass : o m m o ; SEPARATE empty bottle	bottle : _ ; urn : h c h y ; glass : o m m o ;
jug : d f m d ; jar : o o ; flask : r e r ; SEPARATE filter jug	jug : d d f m ; jar : o o ; flask : r e r ;
glass : v m m h h ; flask : e m e m ; burette : r ; SEPARATE destroy glass	flask : e m e m ; burette : r ;
thermos : o ; jar : g p ; vessel : v ; SEPARATE empty jar	thermos : o ; jar : _ ; vessel : v ;
pitcher : g g ; glass : f f ; SEPARATE filter glass	pitcher : g g ; glass : f f ;
flask : r v v a r ; flask : h r h b ; urn : p d p c c ; urn : v g v ; SEPARATE add four violet to last flask	flask : r v v a r ; flask : h r h b v v v v ; urn : p d p c c ; urn : v g v ;
pitcher : d m d m r ; jug : v d d ; mug : p p ; SEPARATE double mug	pitcher : d m d m r ; jug : v d d ; mug : p p p p ;
jug : c c r r ; cup : d y e d e y ; cup : o a f f ; jar : v m v y m y ; SEPARATE filter second cup	jug : c c r r ; cup : d y e d e y ; cup : o a f f ; jar : v m v y m y ;
thermos : h a b ; jar : p c c ; glass : e e ; jug : b b v v ; SEPARATE create jug	thermos : h a b ; jar : p c c ; glass : e e ; jug : b b v v ; jug : _ ;
bottle : c v v ; thermos : d ; SEPARATE add one magenta to thermos	bottle : c v v ; thermos : d m ;
flask : m d ; thermos : m v y ; flagon : p d h p ; SEPARATE empty flask	flask : _ ; thermos : m v y ; flagon : p d h p ;
beaker : b ; beaker : y ; SEPARATE empty first beaker	beaker : _ ; beaker : y ;
burette : y o y c c ; flagon : g o ; cup : h ; urn : o c c ; SEPARATE double cup	burette : y o y c c ; flagon : g o ; cup : h h ; urn : o c c ;
decanter : c p ; pitcher : v ; flagon : a o a y ; SEPARATE filter pitcher	decanter : c p ; pitcher : v ; flagon : a o a y ;
beaker : p o ; bottle : o e e ; mug : b r m b m ; glass : b m b ; SEPARATE filter glass	beaker : p o ; bottle : o e e ; mug : b r m b m ; glass : b b m ;
jug : a a ; urn : a o ; SEPARATE destroy urn	jug : a a ;
canister : a y v a v ; cup : y a a y o o ; decanter : y ; decanter : a g g d ; SEPARATE destroy canister	cup : y a a y o o ; decanter : y ; decanter : a g g d ;
urn : g g m p ; jar : r c r p ; pitcher : p ; SEPARATE empty urn	urn : _ ; jar : r c r p ; pitcher : p ;
thermos : f f c ; canister : o e r o e ; flagon : o o ; jug : b ; SEPARATE empty canister	thermos : f f c ; canister : _ ; flagon : o o ; jug : b ;
decanter : r r e v ; glass : y g y g ; SEPARATE destroy glass	decanter : r r e v ;
jar : p p ; thermos : b b y c ; SEPARATE double thermos	jar : p p ; thermos : b b y c b b y c ;
bottle : c a c f a f ; bottle : g p ; SEPARATE empty first bottle	bottle : _ ; bottle : g p ;
thermos : m m ; vessel : p g p ; jar : h c ; SEPARATE filter vessel	thermos : m m ; vessel : p p g ; jar : h c ;
pitcher : g g b e b e ; pitcher : c a ; pitcher : c f c ; SEPARATE add four red to third pitcher	pitcher : g g b e b e ; pitcher : c a ; pitcher : c f c r r r r ;
beaker : y y v ; cup : h c ; SEPARATE double beaker	beaker : y y v y y v ; cup : h c ;
jug : h c y c y ; jug : m m e ; cup : r r o o ; SEPARATE create jug	jug : h c y c y ; jug : m m e ; cup : r r o o ; jug : _ ;
vessel : e d d ; glass : b b ; thermos : y d r y d r ; burette : r r ; SEPARATE create canister	vessel : e d d ; glass : b b ; thermos : y d r y d r ; burette : r r ; canister : _ ;
mug : m g m g ; jar : r r ; canister : h m p p h ; SEPARATE add six cabernet to canister	mug : m g m g ; jar : r r ; canister : h m p p h c c c c c c ;
burette : a a ; glass : m ; pitcher : v e e ; glass : a m m ; SEPARATE shift burette after second glass	glass : m ; pitcher : v e e ; glass : a m m ; burette : a a ;
decanter : e o d ; vessel : p h h ; SEPARATE double decanter	decanter : e o d e o d ; vessel : p h h ;
flagon : o o e b e ; jug : a e h a e ; vessel : c ; thermos : e ; SEPARATE empty flagon	flagon : _ ; jug : a e h a e ; vessel : c ; thermos : e ;
decanter : v o v h h ; urn : g ; cup : o o ; decanter : r h e e h ; SEPARATE double urn	decanter : v o v h h ; urn : g g ; cup : o o ; decanter : r h e e h ;
thermos : f f ; decanter : o ; SEPARATE add five magenta to decanter	thermos : f f ; decanter : o m m m m m ;
decanter : r r v d ; jug : y b c b y ; canister : y g f g ; SEPARATE create glass	decanter : r r v d ; jug : y b c b y ; canister : y g f g ; glass : _ ;
vessel : r v v r ; beaker : m m b ; flask : c c b ; beaker : m h h c c ; SEPARATE shift vessel after last beaker	beaker : m m b ; flask : c c b ; beaker : m h h c c ; vessel : r v v r ;
mug : r v v f f ; flagon : r ; decanter : y d d p y ; bottle : v c ; SEPARATE destroy mug	flagon : r ; decanter : y d d p y ; bottle : v c ;
jar : g c r c g ; flagon : o o a ; flask : e e ; SEPARATE add five emberiae to flagon	jar : g c r c g ; flagon : o o a e e e e e ; flask : e e ;
flask : p p e ; jar : h e v ; pitcher : a a g ; SEPARATE empty flask	flask : _ ; jar : h e v ; pitcher : a a g ;
flask : r c m ; urn : o ; cup : d d ; pitcher : f r ; SEPARATE add one orange to urn	flask : r c m ; urn : o o ; cup : d d ; pitcher : f r ;
beaker : f f ; pitcher : h g ; flask : c a b ; beaker : m m c b ; SEPARATE empty first beaker	beaker : _ ; pitcher : h g ; flask : c a b ; beaker : m m c b ;
bottle : h r ; canister : a r f f r ; flask : r o o f f ; jug : a p p ; SEPARATE filter flask	bottle : h r ; canister : a r f f r ; flask : r o o f f ; jug : a p p ;
flagon : o o ; canister : y f y d f ; SEPARATE filter flagon	flagon : o o ; canister : y f y d f ;
jar : h c h ; vessel : p p g a a ; flask : h ; SEPARATE shift vessel after flask	jar : h c h ; flask : h ; vessel : p p g a a ;
urn : h h c c ; pitcher : p o ; SEPARATE destroy pitcher	urn : h h c c ;
decanter : e e ; flagon : r p ; bottle : e r r e p ; SEPARATE destroy decanter	flagon : r p ; bottle : e r r e p ;
bottle : y y p ; burette : d d ; SEPARATE add three yellow to burette	bottle : y y p ; burette : d d y y y ;
canister : m m b ; beaker : g g c ; SEPARATE create cup	canister : m m b ; beaker : g g c ; cup : _ ;
flagon : r r d c c ; flask : o p o e ; cup : r o e ; beaker : y ; SEPARATE empty beaker	flagon : r r d c c ; flask : o p o e ; cup : r o e ; beaker : _ ;
decanter : m h a m ; pitcher : g y ; pitcher : m h ; SEPARATE destroy decanter	pitcher : g y ; pitcher : m h ;
pitcher : m m b ; pitcher : r r ; SEPARATE empty first pitcher	pitcher : _ ; pitcher : r r ;
decanter : v v ; flagon : g ; flagon : a r r h h ; SEPARATE double decanter	decanter : v v v v ; flagon : g ; flagon : a r r h h ;
jug : e v ; urn : m m ; flagon : m v ; SEPARATE filter urn	jug : e v ; urn : m m ; flagon : m v ;
bottle : g g y ; mug : d d r b ; SEPARATE add five magenta to mug	bottle : g g y ; mug : d d r b m m m m m ;
flagon : d d y ; decanter : e v v ; burette : a ; cup : a a c ; SEPARATE empty burette	flagon : d d y ; decanter : e v v ; burette : _ ; cup : a a c ;
bottle : g d ; pitcher : o m ; jar : c o ; urn : m m ; SEPARATE shift pitcher after bottle	bottle : g d ; pitcher : o m ; jar : c o ; urn : m m ;
thermos : h h ; bottle : e p p e ; glass : e e ; SEPARATE add five cabernet to thermos	thermos : h h c c c c c ; bottle : e p p e ; glass : e e ;
glass : m m ; pitcher : b y y ; decanter : y y ; jug : o c c o p p ; SEPARATE destroy pitcher	glass : m m ; decanter : y y ; jug : o c c o p p ;
mug : g p p e ; burette : a a h ; SEPARATE double burette	mug : g p p e ; burette : a a h a a h ;
bottle : m y y r ; bottle : y ; thermos : f h ; SEPARATE filter first bottle	bottle : m y y r ; bottle : y ; thermos : f h ;
jar : o v o ; flask : y ; canister : h ; SEPARATE shift flask before canister	jar : o v o ; flask : y ; canister : h ;
cup : v ; vessel : v b d ; flask : f m f m ; SEPARATE double vessel	cup : v ; vessel : v b d v b d ; flask : f m f m ;
canister : a y a p y ; mug : a a ; mug : d m d r m ; SEPARATE destroy second mug	canister : a y a p y ; mug : a a ;
flask : v m m v ; decanter : r r f a ; burette : r r ; thermos : r r ; SEPARATE shift thermos after burette	flask : v m m v ; decanter : r r f a ; burette : r r ; thermos : r r ;
cup : b b ; flask : o v g ; SEPARATE empty cup	cup : _ ; flask : o v g ;
canister : p y p b ; jar : y y m ; SEPARATE filter jar	canister : p y p b ; jar : y y m ;
burette : o ; pitcher : g g ; SEPARATE add one fuchsia to pitcher	burette : o ; pitcher : g g f ;
thermos : a ; glass : e d d o o ; mug : a a ; SEPARATE shift glass before thermos	glass : e d d o o ; thermos : a ; mug : a a ;
canister : v ; jug : d h h ; SEPARATE filter canister	canister : v ; jug : d h h ;
canister : e ; canister : y e y e c ; SEPARATE filter last canister	canister : e ; canister : y y e e c ;
pitcher : f ; decanter : p a a c c ; thermos : p p o o v ; vessel : b p e ; SEPARATE empty pitcher	pitcher : _ ; decanter : p a a c c ; thermos : p p o o v ; vessel : b p e ;
jug : y y ; flagon : a a v ; beaker : d d ; jug : r ; SEPARATE add five magenta to beaker	jug : y y ; flagon : a a v ; beaker : d d m m m m m ; jug : r ;
burette : y r r ; mug : g g y o ; decanter : o f y ; SEPARATE filter burette	burette : y r r ; mug : g g y o ; decanter : o f y ;
burette : c e e ; decanter : h ; thermos : g d d c c ; SEPARATE destroy thermos	burette : c e e ; decanter : h ;
jug : r e c r ; jar : o g g o ; canister : d ; SEPARATE empty jar	jug : r e c r ; jar : _ ; canister : d ;
mug : o r o r ; jug : h h v ; flagon : r d ; SEPARATE shift jug after flagon	mug : o r o r ; flagon : r d ; jug : h h v ;
flagon : g g m m ; glass : c c ; flagon : a ; cup : f o ; SEPARATE shift glass after second flagon	flagon : g g m m ; flagon : a ; glass : c c ; cup : f o ;
urn : c ; mug : a g g ; jar : y y o p ; thermos : p v d d ; SEPARATE destroy urn	mug : a g g ; jar : y y o p ; thermos : p v d d ;
flask : y y ; decanter : y y ; SEPARATE add one green to decanter	flask : y y ; decanter : y y g ;
urn : c ; jar : r ; pitcher : y ; SEPARATE double jar	urn : c ; jar : r r ; pitcher : y ;
cup : m o p o m ; burette : f a f ; SEPARATE filter cup	cup : m m o o p ; burette : f a f ;
jug : r h h y y r ; thermos : m ; pitcher : f f ; SEPARATE add two yellow to thermos	jug : r h h y y r ; thermos : m y y ; pitcher : f f ;
cup : c c ; cup : m c h c ; jug : b ; burette : b b d m m d ; SEPARATE create flagon	cup : c c ; cup : m c h c ; jug : b ; burette : b b d m m d ; flagon : _ ;
mug : c c o v v o ; vessel : b e b y e ; SEPARATE destroy vessel	mug : c c o v v o ;
jug : o f y y ; decanter : r c r c b b ; urn : m ; SEPARATE shift decanter after urn	jug : o f y y ; urn : m ; decanter : r c r c b b ;
urn : c r f c ; bottle : b b ; thermos : e f e f c ; SEPARATE empty bottle	urn : c r f c ; bottle : _ ; thermos : e f e f c ;
jar : a o a r o ; cup : p p g g ; beaker : y ; SEPARATE create canister	jar : a o a r o ; cup : p p g g ; beaker : y ; canister : _ ;
bottle : e o e o ; pitcher : g ; flask : p f f ; canister : a ; SEPARATE empty flask	bottle : e o e o ; pitcher : g ; flask : _ ; canister : a ;
jug : e e ; burette : h h ; burette : o p p ; urn : o r c ; SEPARATE shift urn before jug	urn : o r c ; jug : e e ; burette : h h ; burette : o p p ;
cup : d d a ; flagon : g a a g o ; glass : e ; SEPARATE create jug	cup : d d a ; flagon : g a a g o ; glass : e ; jug : _ ;
flagon : v f o v f o ; glass : b b e d ; SEPARATE double flagon	flagon : v f o v f o v f o v f o ; glass : b b e d ;
pitcher : y y ; flagon : d h d ; flagon : b ; SEPARATE shift last flagon before first flagon	pitcher : y y ; flagon : b ; flagon : d h d ;
