Input	Output
bottle : d c c h d ; urn : h ; burette : f ; canister : a r f a f r ; SEPARATE unmix burette	bottle : d c c h d ; urn : h ; burette : f ; canister : a r f a f r ;
jar : r p p ; canister : h p ; vessel : o c ; SEPARATE unmix vessel	jar : r p p ; canister : h p ; vessel : o ; vessel : c ;
flagon : b b ; vessel : b ; burette : o b a ; SEPARATE unmix burette	flagon : b b ; vessel : b ; burette : o ; burette : b ; burette : a ;
pitcher : v o r r o ; beaker : d r ; vessel : g h c ; SEPARATE unmix pitcher	pitcher : v ; pitcher : o o ; pitcher : r r ; beaker : d r ; vessel : g h c ;
mug : y y o o ; cup : b b y y ; SEPARATE unmix mug	mug : y y ; mug : o o ; cup : b b y y ;
canister : f ; mug : d y g y ; jug : g y y c g ; canister : g f ; SEPARATE unmix last canister	canister : f ; mug : d y g y ; jug : g y y c g ; canister : g ; canister : f ;
urn : c y r r y c ; bottle : r ; flask : c e y c e ; SEPARATE unmix urn	urn : c c ; urn : y y ; urn : r r ; bottle : r ; flask : c e y c e ;
flask : h e e a ; canister : g m m g r r ; SEPARATE unmix flask	flask : h ; flask : e e ; flask : a ; canister : g m m g r r ;
urn : g g c m m ; flask : g ; SEPARATE unmix flask	urn : g g c m m ; flask : g ;
flask : c a c a e ; flask : o v v r o ; jar : r v ; SEPARATE unmix last flask	flask : c a c a e ; flask : o o ; flask : v v ; flask : r ; jar : r v ;
decanter : r ; pitcher : m m ; beaker : v v ; flask : m y m c c y ; SEPARATE unmix decanter	decanter : r ; pitcher : m m ; beaker : v v ; flask : m y m c c y ;
vessel : a ; pitcher : p a ; urn : h ; SEPARATE unmix vessel	vessel : a ; pitcher : p a ; urn : h ;
jar : m f ; pitcher : p v ; jar : f f c ; vessel : y y b b p p ; SEPARATE unmix first jar	jar : m ; jar : f ; pitcher : p v ; jar : f f c ; vessel : y y b b p p ;
decanter : h h ; jar : h ; SEPARATE unmix jar	decanter : h h ; jar : h ;
vessel : o p y p y ; jug : b a a c ; jar : p d ; SEPARATE unmix jar	vessel : o p y p y ; jug : b a a c ; jar : p ; jar : d ;
beaker : h p ; jug : m ; SEPARATE unmix beaker	beaker : h ; beaker : p ; jug : m ;
burette : v ; jug : b h d b h ; glass : v p v o p ; SEPARATE unmix glass	burette : v ; jug : b h d b h ; glass : v v ; glass : p p ; glass : o ;
cup : o v ; bottle : p a ; SEPARATE unmix cup	cup : o ; cup : v ; bottle : p a ;
flask : c r ; burette : y ; SEPARATE unmix flask	flask : c ; flask : r ; burette : y ;
pitcher : p p ; jar : d v a a ; cup : b b ; SEPARATE unmix jar	pitcher : p p ; jar : d ; jar : v ; jar : a a ; cup : b b ;
jug : a h a ; thermos : f c f c p ; SEPARATE unmix jug	jug : a a ; jug : h ; thermos : f c f c p ;
decanter : m m y ; jug : e e ; mug : m g a m ; flagon : f g d g ; SEPARATE unmix decanter	decanter : m m ; decanter : y ; jug : e e ; mug : m g a m ; flagon : f g d g ;
decanter : b f f ; flask : r o r a o ; vessel : g ; SEPARATE unmix vessel	decanter : b f f ; flask : r o r a o ; vessel : g ;
urn : m ; flagon : h ; pitcher : p v p ; SEPARATE unmix urn	urn : m ; flagon : h ; pitcher : p v p ;
decanter : g a o g ; jug : a ; mug : b y ; mug : b r d ; SEPARATE unmix decanter	decanter : g g ; decanter : a ; decanter : o ; jug : a ; mug : b y ; mug : b r d ;
vessel : b b c c g ; vessel : b p p f b ; SEPARATE unmix last vessel	vessel : b b c c g ; vessel : b b ; vessel : p p ; vessel : f ;
vessel : h h m ; pitcher : a p m m ; jug : b b ; SEPARATE unmix vessel	vessel : h h ; vessel : m ; pitcher : a p m m ; jug : b b ;
decanter : m a ; decanter : e c ; beaker : m ; jar : o f f ; SEPARATE unmix last decanter	decanter : m a ; decanter : e ; decanter : c ; beaker : m ; jar : o f f ;
vessel : b f f b d ; decanter : a y a o y ; beaker : o d o ; SEPARATE unmix vessel	vessel : b b ; vessel : f f ; vessel : d ; decanter : a y a o y ; beaker : o d o ;
beaker : b b ; jug : d d r r ; SEPARATE unmix jug	beaker : b b ; jug : d d ; jug : r r ;
canister : y ; thermos : b b ; thermos : f ; SEPARATE unmix canister	canister : y ; thermos : b b ; thermos : f ;
jar : a c c v ; jug : d y g d g ; bottle : o ; SEPARATE unmix jug	jar : a c c v ; jug : d d ; jug : y ; jug : g g ; bottle : o ;
beaker : e m m ; pitcher : y d m d ; SEPARATE unmix pitcher	beaker : e m m ; pitcher : y ; pitcher : d d ; pitcher : m ;
vessel : g o ; canister : h b ; flask : g e e ; SEPARATE unmix canister	vessel : g o ; canister : h ; canister : b ; flask : g e e ;
jug : h a h a ; mug : f p c ; SEPARATE unmix mug	jug : h a h a ; mug : f ; mug : p ; mug : c ;
jar : v v ; glass : c c ; beaker : m ; SEPARATE unmix beaker	jar : v v ; glass : c c ; beaker : m ;
canister : g o o p ; bottle : b b ; SEPARATE unmix canister	canister : g ; canister : o o ; canister : p ; bottle : b b ;
decanter : h f o ; bottle : v v ; SEPARATE unmix bottle	decanter : h f o ; bottle : v v ;
jug : p p h h ; flagon : m d h ; SEPARATE unmix flagon	jug : p p h h ; flagon : m ; flagon : d ; flagon : h ;
beaker : o f o m ; glass : f c c f ; beaker : y h r ; glass : d f f ; SEPARATE unmix second glass	beaker : o f o m ; glass : f c c f ; beaker : y h r ; glass : d ; glass : f f ;
cup : e e ; vessel : b f ; canister : v d b ; SEPARATE unmix vessel	cup : e e ; vessel : b ; vessel : f ; canister : v d b ;
beaker : y y ; jar : m v b b ; SEPARATE unmix jar	beaker : y y ; jar : m ; jar : v ; jar : b b ;
canister : v y v ; beaker : p d d ; burette : e g o ; SEPARATE unmix beaker	canister : v y v ; beaker : p ; beaker : d d ; burette : e g o ;
mug : o y y ; decanter : f e f ; SEPARATE unmix mug	mug : o ; mug : y y ; decanter : f e f ;
flagon : b y a y a ; jar : y ; SEPARATE unmix flagon	flagon : b ; flagon : y y ; flagon : a a ; jar : y ;
thermos : d d ; decanter : b b ; pitcher : e b b d d ; SEPARATE unmix decanter	thermos : d d ; decanter : b b ; pitcher : e b b d d ;
flagon : h ; glass : b a b a ; beaker : g g ; SEPARATE unmix beaker	flagon : h ; glass : b a b a ; beaker : g g ;
jar : y g y d ; vessel : y y ; SEPARATE unmix vessel	jar : y g y d ; vessel : y y ;
mug : e e ; flask : c h m m h ; beaker : g ; glass : p p ; SEPARATE unmix flask	mug : e e ; flask : c ; flask : h h ; flask : m m ; beaker : g ; glass : p p ;
glass : c b b h ; flask : f f m p m ; SEPARATE unmix glass	glass : c ; glass : b b ; glass : h ; flask : f f m p m ;
urn : e h e h r ; flask : b e ; bottle : d ; SEPARATE unmix bottle	urn : e h e h r ; flask : b e ; bottle : d ;
canister : a a ; beaker : v ; burette : v b d ; SEPARATE unmix canister	canister : a a ; beaker : v ; burette : v b d ;
bottle : m b m r b ; canister : a a b ; flagon : e e v f ; SEPARATE unmix flagon	bottle : m b m r b ; canister : a a b ; flagon : e e ; flagon : v ; flagon : f ;
pitcher : m a a ; mug : d d c ; bottle : r f r ; glass : y o y ; SEPARATE unmix pitcher	pitcher : m ; pitcher : a a ; mug : d d c ; bottle : r f r ; glass : y o y ;
bottle : d g d e e ; mug : y g g ; SEPARATE unmix mug	bottle : d g d e e ; mug : y ; mug : g g ;
bottle : v v ; urn : f f ; SEPARATE unmix urn	bottle : v v ; urn : f f ;
flask : h v h p ; flagon : d h ; SEPARATE unmix flagon	flask : h v h p ; flagon : d ; flagon : h ;
urn : g e e r r g ; thermos : v ; flagon : m p v v m ; SEPARATE unmix urn	urn : g g ; urn : e e ; urn : r r ; thermos : v ; flagon : m p v v m ;
canister : r r a ; burette : p o o ; mug : r e e r ; beaker : f c r f ; SEPARATE unmix canister	canister : r r ; canister : a ; burette : p o o ; mug : r e e r ; beaker : f c r f ;
flask : g o o ; glass : m r m r p ; SEPARATE unmix flask	flask : g ; flask : o o ; glass : m r m r p ;
pitcher : c c r r ; canister : v f f v ; SEPARATE unmix canister	pitcher : c c r r ; canister : v v ; canister : f f ;
thermos : m o o ; vessel : f f v h h ; SEPARATE unmix vessel	thermos : m o o ; vessel : f f ; vessel : v ; vessel : h h ;
glass : m m ; flask : h d h ; jar : h o h d d ; burette : b b ; SEPARATE unmix jar	glass : m m ; flask : h d h ; jar : h h ; jar : o ; jar : d d ; burette : b b ;
cup : h f h r f r ; jar : y ; SEPARATE unmix jar	cup : h f h r f r ; jar : y ;
thermos : p d ; decanter : e d ; SEPARATE unmix decanter	thermos : p d ; decanter : e ; decanter : d ;
thermos : d d p p h ; cup : v ; mug : m m ; bottle : b b p c ; SEPARATE unmix cup	thermos : d d p p h ; cup : v ; mug : m m ; bottle : b b p c ;
decanter : o o ; flask : h h ; thermos : a d d a f ; SEPARATE unmix decanter	decanter : o o ; flask : h h ; thermos : a d d a f ;
pitcher : o e ; glass : c c o ; mug : g y g a y ; vessel : h ; SEPARATE unmix vessel	pitcher : o e ; glass : c c o ; mug : g y g a y ; vessel : h ;
urn : g ; glass : o o m e ; urn : p c p ; burette : g v g ; SEPARATE unmix burette	urn : g ; glass : o o m e ; urn : p c p ; burette : g g ; burette : v ;
jar : y ; burette : c a e c ; decanter : a v d ; flask : p p o ; SEPARATE unmix flask	jar : y ; burette : c a e c ; decanter : a v d ; flask : p p ; flask : o ;
jug : e ; pitcher : m h ; jar : e e ; glass : a a ; SEPARATE unmix glass	jug : e ; pitcher : m h ; jar : e e ; glass : a a ;
jug : c c ; beaker : v a o v ; canister : a ; jar : y r r p p ; SEPARATE unmix jug	jug : c c ; beaker : v a o v ; canister : a ; jar : y r r p p ;
jug : m ; canister : m m b ; flagon : m v e ; SEPARATE unmix flagon	jug : m ; canister : m m b ; flagon : m ; flagon : v ; flagon : e ;
beaker : b g f g f b ; cup : e ; burette : a ; SEPARATE unmix beaker	beaker : b b ; beaker : g g ; beaker : f f ; cup : e ; burette : a ;
urn : o o ; urn : c c e ; beaker : b b ; SEPARATE unmix first urn	urn : o o ; urn : c c e ; beaker : b b ;
jar : h b b m h ; thermos : a e a ; SEPARATE unmix thermos	jar : h b b m h ; thermos : a a ; thermos : e ;
glass : r g r ; urn : v f y f y ; SEPARATE unmix glass	glass : r r ; glass : g ; urn : v f y f y ;
vessel : m g y ; flask : f c g g ; beaker : h h d a ; SEPARATE unmix flask	vessel : m g y ; flask : f ; flask : c ; flask : g g ; beaker : h h d a ;
glass : o m b ; urn : y y ; burette : c ; pitcher : c ; SEPARATE unmix burette	glass : o m b ; urn : y y ; burette : c ; pitcher : c ;
decanter : g ; pitcher : p d c c ; burette : r ; SEPARATE unmix decanter	decanter : g ; pitcher : p d c c ; burette : r ;
pitcher : e p e ; glass : h m m h ; beaker : v f ; beaker : c ; SEPARATE unmix glass	pitcher : e p e ; glass : h h ; glass : m m ; beaker : v f ; beaker : c ;
thermos : y g a g a ; pitcher : d o ; SEPARATE unmix pitcher	thermos : y g a g a ; pitcher : d ; pitcher : o ;
glass : e p e ; vessel : o r o ; SEPARATE unmix glass	glass : e e ; glass : p ; vessel : o r o ;
mug : e a e ; jug : a ; glass : r r m g ; SEPARATE unmix glass	mug : e a e ; jug : a ; glass : r r ; glass : m ; glass : g ;
decanter : v f f ; flask : h o h d o ; flagon : v v o ; SEPARATE unmix flask	decanter : v f f ; flask : h h ; flask : o o ; flask : d ; flagon : v v o ;
cup : v ; bottle : p v a ; SEPARATE unmix bottle	cup : v ; bottle : p ; bottle : v ; bottle : a ;
urn : v g g p ; urn : y o y o ; pitcher : d d ; SEPARATE unmix pitcher	urn : v g g p ; urn : y o y o ; pitcher : d d ;
cup : g g o o ; vessel : h y ; jug : c ; SEPARATE unmix vessel	cup : g g o o ; vessel : h ; vessel : y ; jug : c ;
vessel : p f g f ; beaker : o o ; SEPARATE unmix vessel	vessel : p ; vessel : f f ; vessel : g ; beaker : o o ;
flagon : f ; beaker : f f m a a m ; thermos : o m o ; glass : h ; SEPARATE unmix beaker	flagon : f ; beaker : f f ; beaker : m m ; beaker : a a ; thermos : o m o ; glass : h ;
decanter : d g ; beaker : a a ; glass : o v g g o ; SEPARATE unmix beaker	decanter : d g ; beaker : a a ; glass : o v g g o ;
jar : f ; jar : f p e f e ; canister : m ; SEPARATE unmix canister	jar : f ; jar : f p e f e ; canister : m ;
pitcher : h h a a ; jug : m ; burette : r g m g m r ; SEPARATE unmix jug	pitcher : h h a a ; jug : m ; burette : r g m g m r ;
burette : c c ; pitcher : e f e b b ; canister : g b b ; glass : m y y c c ; SEPARATE unmix pitcher	burette : c c ; pitcher : e e ; pitcher : f ; pitcher : b b ; canister : g b b ; glass : m y y c c ;
urn : h b ; flask : p r m ; decanter : e f e f a ; jug : p y p m ; SEPARATE unmix urn	urn : h ; urn : b ; flask : p r m ; decanter : e f e f a ; jug : p y p m ;
urn : h h e e d ; cup : d p y d y ; jar : o v h o v ; SEPARATE unmix cup	urn : h h e e d ; cup : d d ; cup : p ; cup : y y ; jar : o v h o v ;
decanter : b h d h ; flask : m m b ; SEPARATE unmix decanter	decanter : b ; decanter : h h ; decanter : d ; flask : m m b ;
jug : g ; urn : g r g f f ; SEPARATE unmix jug	jug : g ; urn : g r g f f ;
thermos : p p ; jar : h h d g g ; flask : b ; SEPARATE unmix jar	thermos : p p ; jar : h h ; jar : d ; jar : g g ; flask : b ;
flask : y y ; thermos : b b o r r ; vessel : v r v ; bottle : o a a ; SEPARATE unmix bottle	flask : y y ; thermos : b b o r r ; vessel : v r v ; bottle : o ; bottle : a a ;
bottle : b ; decanter : c d e d e ; jar : h y y h ; decanter : h ; SEPARATE unmix first decanter	bottle : b ; decanter : c ; decanter : d d ; decanter : e e ; jar : h y y h ; decanter : h ;
flask : h h v v ; bottle : v d b ; SEPARATE unmix bottle	flask : h h v v ; bottle : v ; bottle : d ; bottle : b ;
flask : b o o b ; jar : d b f ; vessel : b f ; urn : p o p o b b ; SEPARATE unmix urn	flask : b o o b ; jar : d b f ; vessel : b f ; urn : p p ; urn : o o ; urn : b b ;
jar : d o d b ; thermos : a a ; SEPARATE unmix thermos	jar : d o d b ; thermos : a a ;
glass : m ; mug : v v ; jug : m y y m ; SEPARATE unmix mug	glass : m ; mug : v v ; jug : m y y m ;
bottle : c c ; vessel : p f f ; jug : p a p a ; decanter : r r p e ; SEPARATE unmix vessel	bottle : c c ; vessel : p ; vessel : f f ; jug : p a p a ; decanter : r r p e ;
vessel : d ; vessel : y b g y b ; beaker : f f ; jar : o o y ; SEPARATE unmix first vessel	vessel : d ; vessel : y b g y b ; beaker : f f ; jar : o o y ;
glass : v a b b v ; canister : h e h a ; jug : v ; decanter : h p h ; SEPARATE unmix decanter	glass : v a b b v ; canister : h e h a ; jug : v ; decanter : h h ; decanter : p ;
glass : a g g a ; jar : r h d ; glass : d r h ; beaker : r ; SEPARATE unmix beaker	glass : a g g a ; jar : r h d ; glass : d r h ; beaker : r ;
pitcher : f m b b m ; flagon : m e m d d e ; thermos : r e ; SEPARATE unmix pitcher	pitcher : f ; pitcher : m m ; pitcher : b b ; flagon : m e m d d e ; thermos : r e ;
bottle : y y ; beaker : a r h h ; pitcher : f ; decanter : v d ; SEPARATE unmix bottle	bottle : y y ; beaker : a r h h ; pitcher : f ; decanter : v d ;
canister : c g c o ; glass : o v d v ; flask : v f ; SEPARATE unmix flask	canister : c g c o ; glass : o v d v ; flask : v ; flask : f ;
glass : y e e ; jar : c r c ; SEPARATE unmix glass	glass : y ; glass : e e ; jar : c r c ;
vessel : p c ; vessel : f f ; vessel : e e b a b ; vessel : p p r ; SEPARATE unmix second vessel	vessel : p c ; vessel : f f ; vessel : e e b a b ; vessel : p p r ;
flask : g e g e ; flagon : g p g ; pitcher : d ; SEPARATE unmix pitcher	flask : g e g e ; flagon : g p g ; pitcher : d ;
pitcher : v v g ; beaker : r p r p ; urn : m g m a ; SEPARATE unmix beaker	pitcher : v v g ; beaker : r r ; beaker : p p ; urn : m g m a ;
mug : o o ; pitcher : y y a e a e ; SEPARATE unmix pitcher	mug : o o ; pitcher : y y ; pitcher : a a ; pitcher : e e ;
thermos : o o f f ; flask : p e ; canister : g d ; burette : c d y ; SEPARATE unmix flask	thermos : o o f f ; flask : p ; flask : e ; canister : g d ; burette : c d y ;
beaker : d c c ; decanter : o ; flagon : d d ; vessel : b v b ; SEPARATE unmix decanter	beaker : d c c ; decanter : o ; flagon : d d ; vessel : b v b ;
beaker : g ; flask : h h y ; jar : v v e c c ; mug : r r ; SEPARATE unmix flask	beaker : g ; flask : h h ; flask : y ; jar : v v e c c ; mug : r r ;
vessel : b b ; flask : r c a a ; glass : o f d o ; thermos : h ; SEPARATE unmix thermos	vessel : b b ; flask : r c a a ; glass : o f d o ; thermos : h ;
jug : a f ; canister : b b f e ; glass : e ; SEPARATE unmix canister	jug : a f ; canister : b b ; canister : f ; canister : e ; glass : e ;
jar : v v ; pitcher : m ; decanter : m h d h ; SEPARATE unmix jar	jar : v v ; pitcher : m ; decanter : m h d h ;
jar : b y y b ; bottle : c f c ; thermos : f ; SEPARATE unmix jar	jar : b b ; jar : y y ; bottle : c f c ; thermos : f ;
flask : b o e e ; jar : a a h p p ; SEPARATE unmix jar	flask : b o e e ; jar : a a ; jar : h ; jar : p p ;
mug : m h ; flask : c f c ; SEPARATE unmix mug	mug : m ; mug : h ; flask : c f c ;
flagon : c ; urn : p p o ; jar : c g b g ; SEPARATE unmix jar	flagon : c ; urn : p p o ; jar : c ; jar : g g ; jar : b ;
burette : r r h ; cup : d ; SEPARATE unmix cup	burette : r r h ; cup : d ;
flask : m m ; jug : o o c d ; SEPARATE unmix flask	flask : m m ; jug : o o c d ;
burette : f m h f ; thermos : r ; burette : b y v v y ; SEPARATE unmix last burette	burette : f m h f ; thermos : r ; burette : b ; burette : y y ; burette : v v ;
jug : y b b ; decanter : a a ; pitcher : f g f g ; jar : c c ; SEPARATE unmix jar	jug : y b b ; decanter : a a ; pitcher : f g f g ; jar : c c ;
glass : e e ; flagon : a a ; thermos : b y b y r ; SEPARATE unmix flagon	glass : e e ; flagon : a a ; thermos : b y b y r ;
flagon : f f ; flask : a o c c ; canister : m m p y y p ; SEPARATE unmix flask	flagon : f f ; flask : a ; flask : o ; flask : c c ; canister : m m p y y p ;
jar : e e ; pitcher : f h r ; SEPARATE unmix pitcher	jar : e e ; pitcher : f ; pitcher : h ; pitcher : r ;
jar : y ; cup : p p ; burette : a ; SEPARATE unmix burette	jar : y ; cup : p p ; burette : a ;
decanter : b v b ; decanter : o v a o ; SEPARATE unmix second decanter	decanter : b v b ; decanter : o o ; decanter : v ; decanter : a ;
thermos : m y p p ; beaker : d g g d ; SEPARATE unmix beaker	thermos : m y p p ; beaker : d d ; beaker : g g ;
flagon : r r ; cup : b b p h ; glass : a a ; bottle : p p m h h ; SEPARATE unmix bottle	flagon : r r ; cup : b b p h ; glass : a a ; bottle : p p ; bottle : m ; bottle : h h ;
beaker : h m h ; decanter : f a ; mug : p e p ; mug : e e p ; SEPARATE unmix beaker	beaker : h h ; beaker : m ; decanter : f a ; mug : p e p ; mug : e e p ;
jar : g m m g ; glass : y p g g ; beaker : v d ; burette : p f c c f ; SEPARATE unmix beaker	jar : g m m g ; glass : y p g g ; beaker : v ; beaker : d ; burette : p f c c f ;
beaker : r ; urn : f b a b ; jug : b y b ; flask : a a r g g r ; SEPARATE unmix urn	beaker : r ; urn : f ; urn : b b ; urn : a ; jug : b y b ; flask : a a r g g r ;
burette : f f y e ; burette : d e m e ; SEPARATE unmix first burette	burette : f f ; burette : y ; burette : e ; burette : d e m e ;
burette : a ; jug : p o o a a ; beaker : e d ; SEPARATE unmix beaker	burette : a ; jug : p o o a a ; beaker : e ; beaker : d ;
urn : g m g m ; flask : o ; SEPARATE unmix urn	urn : g g ; urn : m m ; flask : o ;
beaker : y f e ; pitcher : f v v c ; SEPARATE unmix beaker	beaker : y ; beaker : f ; beaker : e ; pitcher : f v v c ;
glass : m p ; bottle : b b o ; SEPARATE unmix glass	glass : m ; glass : p ; bottle : b b o ;
canister : g ; flagon : d v v ; decanter : p e b p ; pitcher : r g g ; SEPARATE unmix canister	canister : g ; flagon : d v v ; decanter : p e b p ; pitcher : r g g ;
jug : y v f ; glass : r b r ; jug : b y b p y ; SEPARATE unmix last jug	jug : y v f ; glass : r b r ; jug : b b ; jug : y y ; jug : p ;
jug : a h ; pitcher : y a v ; vessel : o o ; SEPARATE unmix jug	jug : a ; jug : h ; pitcher : y a v ; vessel : o o ;
thermos : r g ; urn : p ; vessel : o h h ; SEPARATE unmix thermos	thermos : r ; thermos : g ; urn : p ; vessel : o h h ;
urn : y ; canister : g ; SEPARATE unmix canister	urn : y ; canister : g ;
jug : g m g m ; vessel : d ; SEPARATE unmix jug	jug : g g ; jug : m m ; vessel : d ;
pitcher : h g ; mug : p e m e m ; decanter : v r v r ; mug : e e ; SEPARATE unmix last mug	pitcher : h g ; mug : p e m e m ; decanter : v r v r ; mug : e e ;
thermos : y m m ; flagon : y g c g ; SEPARATE unmix thermos	thermos : y ; thermos : m m ; flagon : y g c g ;
jug : b ; burette : v g d ; SEPARATE unmix jug	jug : b ; burette : v g d ;
flask : r g g r ; beaker : p f f p ; SEPARATE unmix flask	flask : r r ; flask : g g ; beaker : p f f p ;
cup : e h e ; jar : c c ; jar : b d o o b ; decanter : r f d f ; SEPARATE unmix decanter	cup : e h e ; jar : c c ; jar : b d o o b ; decanter : r ; decanter : f f ; decanter : d ;
pitcher : r r ; glass : m ; SEPARATE unmix glass	pitcher : r r ; glass : m ;
bottle : y y c p c ; canister : p ; mug : o o e p ; SEPARATE unmix mug	bottle : y y c p c ; canister : p ; mug : o o ; mug : e ; mug : p ;
flask : g c g f f ; flagon : p o o a ; vessel : h h b p p ; SEPARATE unmix vessel	flask : g c g f f ; flagon : p o o a ; vessel : h h ; vessel : b ; vessel : p p ;
pitcher : o a ; thermos : r r ; SEPARATE unmix pitcher	pitcher : o ; pitcher : a ; thermos : r r ;
jug : f f b ; jug : c o c b ; SEPARATE unmix last jug	jug : f f b ; jug : c c ; jug : o ; jug : b ;
jug : b ; burette : m m c v ; thermos : g ; SEPARATE unmix thermos	jug : b ; burette : m m c v ; thermos : g ;
bottle : o o p ; beaker : d r d r e ; SEPARATE unmix bottle	bottle : o o ; bottle : p ; beaker : d r d r e ;
bottle : f f h ; vessel : f ; decanter : d y p p y ; SEPARATE unmix bottle	bottle : f f ; bottle : h ; vessel : f ; decanter : d y p p y ;
pitcher : p y y d ; vessel : h f h ; jar : b b m ; SEPARATE unmix pitcher	pitcher : p ; pitcher : y y ; pitcher : d ; vessel : h f h ; jar : b b m ;
burette : d f f d ; thermos : d h r ; vessel : b b o a ; canister : v v ; SEPARATE unmix canister	burette : d f f d ; thermos : d h r ; vessel : b b o a ; canister : v v ;
cup : y p ; jar : e m f e ; glass : v c v c r r ; canister : p ; SEPARATE unmix cup	cup : y ; cup : p ; jar : e m f e ; glass : v c v c r r ; canister : p ;
flask : y a y ; bottle : p f m m ; SEPARATE unmix bottle	flask : y a y ; bottle : p ; bottle : f ; bottle : m m ;
urn : p p y y e ; flagon : g f f v g ; SEPARATE unmix flagon	urn : p p y y e ; flagon : g g ; flagon : f f ; flagon : v ;
burette : y y ; vessel : c c m o ; decanter : m m ; mug : m c e m ; SEPARATE unmix burette	burette : y y ; vessel : c c m o ; decanter : m m ; mug : m c e m ;
jug : d a a ; urn : r h h r g ; SEPARATE unmix urn	jug : d a a ; urn : r r ; urn : h h ; urn : g ;
flask : h v h g g ; bottle : h r d r h ; urn : b b c ; SEPARATE unmix urn	flask : h v h g g ; bottle : h r d r h ; urn : b b ; urn : c ;
mug : e e v ; thermos : d ; flask : g v ; SEPARATE unmix flask	mug : e e v ; thermos : d ; flask : g ; flask : v ;
vessel : c o p o ; bottle : e e a a ; SEPARATE unmix bottle	vessel : c o p o ; bottle : e e ; bottle : a a ;
mug : m m ; jar : h d h ; burette : g ; SEPARATE unmix jar	mug : m m ; jar : h h ; jar : d ; burette : g ;
urn : o b o b ; flask : f r r f ; glass : e v a e ; SEPARATE unmix glass	urn : o b o b ; flask : f r r f ; glass : e e ; glass : v ; glass : a ;
flagon : y p y ; cup : o o h b ; cup : v f f v ; burette : a a y m ; SEPARATE unmix flagon	flagon : y y ; flagon : p ; cup : o o h b ; cup : v f f v ; burette : a a y m ;
beaker : m a v v ; urn : v ; SEPARATE unmix beaker	beaker : m ; beaker : a ; beaker : v v ; urn : v ;
burette : v a p a ; jug : c c o b ; urn : y y ; SEPARATE unmix jug	burette : v a p a ; jug : c c ; jug : o ; jug : b ; urn : y y ;
pitcher : o o ; flagon : r g r ; SEPARATE unmix pitcher	pitcher : o o ; flagon : r g r ;
jar : g f c ; bottle : g d d o ; SEPARATE unmix jar	jar : g ; jar : f ; jar : c ; bottle : g d d o ;
flask : r r d ; flagon : p c p ; pitcher : g b b ; SEPARATE unmix flask	flask : r r ; flask : d ; flagon : p c p ; pitcher : g b b ;
pitcher : r a a o ; pitcher : m m ; SEPARATE unmix last pitcher	pitcher : r a a o ; pitcher : m m ;
flask : b b ; thermos : d b ; beaker : g f ; glass : e m y ; SEPARATE unmix thermos	flask : b b ; thermos : d ; thermos : b ; beaker : g f ; glass : e m y ;
thermos : g ; canister : a a f f ; cup : r r ; cup : y c b b ; SEPARATE unmix thermos	thermos : g ; canister : a a f f ; cup : r r ; cup : y c b b ;
flask : a c d a c ; cup : p e o ; SEPARATE unmix flask	flask : a a ; flask : c c ; flask : d ; cup : p e o ;
urn : b d ; jug : a v ; decanter : a c m c ; SEPARATE unmix jug	urn : b d ; jug : a ; jug : v ; decanter : a c m c ;
beaker : y y ; vessel : d v v p d ; SEPARATE unmix beaker	beaker : y y ; vessel : d v v p d ;
burette : h h ; urn : c p p ; SEPARATE unmix burette	burette : h h ; urn : c p p ;
vessel : v h h v ; glass : g c c e e ; glass : y ; SEPARATE unmix first glass	vessel : v h h v ; glass : g ; glass : c c ; glass : e e ; glass : y ;
jar : f f m ; flagon : c o a o ; jar : v v ; bottle : v v ; SEPARATE unmix first jar	jar : f f ; jar : m ; flagon : c o a o ; jar : v v ; bottle : v v ;
decanter : h g g h ; cup : g ; burette : e e g g ; cup : h h ; SEPARATE unmix burette	decanter : h g g h ; cup : g ; burette : e e ; burette : g g ; cup : h h ;
burette : m m h h r ; mug : r r f o f ; beaker : b g b y ; urn : p ; SEPARATE unmix burette	burette : m m ; burette : h h ; burette : r ; mug : r r f o f ; beaker : b g b y ; urn : p ;
thermos : h b h b ; glass : h h ; jar : y f ; SEPARATE unmix jar	thermos : h b h b ; glass : h h ; jar : y ; jar : f ;
pitcher : o e b b ; beaker : p ; flask : e ; cup : b a a b r ; SEPARATE unmix flask	pitcher : o e b b ; beaker : p ; flask : e ; cup : b a a b r ;
decanter : h v ; urn : v o ; urn : a e e a ; SEPARATE unmix second urn	decanter : h v ; urn : v o ; urn : a a ; urn : e e ;
decanter : y o o a ; burette : g a g ; cup : c c h h e ; mug : p ; SEPARATE unmix mug	decanter : y o o a ; burette : g a g ; cup : c c h h e ; mug : p ;
bottle : m y ; mug : a p p h ; canister : h h ; mug : f o f g o ; SEPARATE unmix first mug	bottle : m y ; mug : a ; mug : p p ; mug : h ; canister : h h ; mug : f o f g o ;
flask : b ; pitcher : b d b d ; urn : b ; decanter : d m m d ; SEPARATE unmix urn	flask : b ; pitcher : b d b d ; urn : b ; decanter : d m m d ;
jar : c d c d ; canister : b r r b ; cup : f p p f g ; decanter : b e e ; SEPARATE unmix canister	jar : c d c d ; canister : b b ; canister : r r ; cup : f p p f g ; decanter : b e e ;
