Input	Output
burette : d ; flask : h a r a r ; burette : y y v p ; flagon : o e o g g ; SEPARATE double flagon	burette : d ; flask : h a r a r ; burette : y y v p ; flagon : o e o g g o e o g g ;
flask : g g a a ; pitcher : d f d o ; SEPARATE create urn	flask : g g a a ; pitcher : d f d o ; urn : _ ;
pitcher : v v y ; beaker : r e r d ; SEPARATE destroy beaker	pitcher : v v y ;
cup : f a c a f ; jar : d a ; decanter : m g g ; SEPARATE filter decanter	cup : f a c a f ; jar : d a ; decanter : m g g ;
jug : p g p g ; burette : f f ; glass : a a ; SEPARATE create thermos	jug : p g p g ; burette : f f ; glass : a a ; thermos : _ ;
bottle : r ; canister : o o v r r v ; SEPARATE filter canister	bottle : r ; canister : o o v v r r ;
flagon : o g a ; canister : d b b ; SEPARATE destroy canister	flagon : o g a ;
urn : d d ; mug : v ; beaker : y f y o ; thermos : b d ; SEPARATE create flagon	urn : d d ; mug : v ; beaker : y f y o ; thermos : b d ; flagon : _ ;
canister : m m ; burette : v v ; flagon : b b c c g ; SEPARATE destroy burette	canister : m m ; flagon : b b c c g ;
vessel : f b f ; jar : d m d m ; pitcher : o ; SEPARATE shift jar before vessel	jar : d m d m ; vessel : f b f ; pitcher : o ;
flagon : e g e g ; jar : f y f ; bottle : v v d ; SEPARATE double flagon	flagon : e g e g e g e g ; jar : f y f ; bottle : v v d ;
pitcher : f ; mug : b v ; SEPARATE unmix mug	pitcher : f ; mug : b ; mug : v ;
flask : f y f y ; jar : o r o r ; jug : o c d c d ; glass : m g m g ; SEPARATE destroy glass	flask : f y f y ; jar : o r o r ; jug : o c d c d ;
flask : g b ; mug : o d d ; flask : y ; SEPARATE destroy first flask	mug : o d d ; flask : y ;
burette : b b o ; jar : g g f y y ; vessel : o o b a ; flagon : d a y a ; SEPARATE destroy flagon	burette : b b o ; jar : g g f y y ; vessel : o o b a ;
vessel : c b b m ; cup : o o p p ; SEPARATE double vessel	vessel : c b b m c b b m ; cup : o o p p ;
flask : a a ; burette : d ; canister : y r g r ; SEPARATE empty burette	flask : a a ; burette : _ ; canister : y r g r ;
pitcher : c g c ; jar : b b ; pitcher : c d d b ; jar : m p b ; SEPARATE create thermos	pitcher : c g c ; jar : b b ; pitcher : c d d b ; jar : m p b ; thermos : _ ;
flask : f h f ; jug : c d o c d ; SEPARATE destroy jug	flask : f h f ;
mug : f r r f p ; jar : a a ; canister : d a ; urn : r r o f o ; SEPARATE double mug	mug : f r r f p f r r f p ; jar : a a ; canister : d a ; urn : r r o f o ;
jug : b o h b ; canister : h h ; flagon : a v a ; bottle : d y y d p ; SEPARATE destroy flagon	jug : b o h b ; canister : h h ; bottle : d y y d p ;
canister : a y a p y ; mug : a a ; mug : d m d r m ; SEPARATE destroy second mug	canister : a y a p y ; mug : a a ;
beaker : p v p ; flask : a v p v p ; SEPARATE create urn	beaker : p v p ; flask : a v p v p ; urn : _ ;
flask : r ; jar : v ; thermos : c a ; pitcher : a y g ; SEPARATE double pitcher	flask : r ; jar : v ; thermos : c a ; pitcher : a y g a y g ;
cup : y ; thermos : v v ; SEPARATE double thermos	cup : y ; thermos : v v v v ;
decanter : e ; flask : d y p p ; SEPARATE unmix decanter	decanter : e ; flask : d y p p ;
flagon : v h f h ; bottle : c c ; canister : y a y a h ; decanter : m g g r ; SEPARATE unmix decanter	flagon : v h f h ; bottle : c c ; canister : y a y a h ; decanter : m ; decanter : g g ; decanter : r ;
canister : b h b h ; flask : y m ; SEPARATE unmix canister	canister : b b ; canister : h h ; flask : y m ;
beaker : g f p ; bottle : g g r b b ; SEPARATE destroy beaker	bottle : g g r b b ;
bottle : p h ; jar : m m ; pitcher : y p y ; beaker : y ; SEPARATE double beaker	bottle : p h ; jar : m m ; pitcher : y p y ; beaker : y y ;
flask : m d d ; cup : c c ; SEPARATE shift flask before cup	flask : m d d ; cup : c c ;
decanter : h e h ; flask : v v e e ; mug : r ; jar : p y p ; SEPARATE create vessel	decanter : h e h ; flask : v v e e ; mug : r ; jar : p y p ; vessel : _ ;
canister : v y v ; beaker : p d d ; burette : e g o ; SEPARATE unmix beaker	canister : v y v ; beaker : p ; beaker : d d ; burette : e g o ;
decanter : o o ; cup : o o ; flagon : e v o ; SEPARATE double decanter	decanter : o o o o ; cup : o o ; flagon : e v o ;
bottle : m ; jar : m m ; canister : y b f b y f ; SEPARATE destroy canister	bottle : m ; jar : m m ;
pitcher : f ; decanter : p a a c c ; thermos : p p o o v ; vessel : b p e ; SEPARATE empty pitcher	pitcher : _ ; decanter : p a a c c ; thermos : p p o o v ; vessel : b p e ;
flagon : v ; glass : g g ; beaker : r v m ; SEPARATE filter beaker	flagon : v ; glass : g g ; beaker : r v m ;
bottle : p p ; urn : a e a e ; burette : v p p ; pitcher : d ; SEPARATE empty urn	bottle : p p ; urn : _ ; burette : v p p ; pitcher : d ;
thermos : b a d a d ; canister : d v v d ; SEPARATE empty thermos	thermos : _ ; canister : d v v d ;
cup : m m ; burette : v c v c ; SEPARATE shift cup before burette	cup : m m ; burette : v c v c ;
vessel : a a ; flagon : r ; canister : b m o o ; mug : o o r ; SEPARATE create flagon	vessel : a a ; flagon : r ; canister : b m o o ; mug : o o r ; flagon : _ ;
urn : y y ; canister : h h ; jar : p ; flagon : g r m ; SEPARATE create canister	urn : y y ; canister : h h ; jar : p ; flagon : g r m ; canister : _ ;
beaker : m e e ; bottle : p v p v ; canister : r r ; canister : y ; SEPARATE double first canister	beaker : m e e ; bottle : p v p v ; canister : r r r r ; canister : y ;
decanter : f ; vessel : f v f b ; SEPARATE double decanter	decanter : f f ; vessel : f v f b ;
canister : v v ; thermos : f y b y b ; canister : r r m ; vessel : o p h h o ; SEPARATE filter vessel	canister : v v ; thermos : f y b y b ; canister : r r m ; vessel : o o p h h ;
vessel : m ; canister : a a h r h ; SEPARATE create glass	vessel : m ; canister : a a h r h ; glass : _ ;
vessel : y a p p ; canister : o y o y ; SEPARATE filter vessel	vessel : y a p p ; canister : o y o y ;
thermos : c c ; mug : o o ; SEPARATE unmix mug	thermos : c c ; mug : o o ;
cup : d d ; bottle : c ; SEPARATE create canister	cup : d d ; bottle : c ; canister : _ ;
mug : v v b b ; flagon : y y p ; thermos : p e e ; SEPARATE double thermos	mug : v v b b ; flagon : y y p ; thermos : p e e p e e ;
flask : c c y y d d ; beaker : v y y p ; burette : p ; flask : e e ; SEPARATE empty first flask	flask : _ ; beaker : v y y p ; burette : p ; flask : e e ;
beaker : m r m b ; urn : c c ; pitcher : h v ; SEPARATE create mug	beaker : m r m b ; urn : c c ; pitcher : h v ; mug : _ ;
cup : c r ; jug : o v h o ; SEPARATE empty cup	cup : _ ; jug : o v h o ;
jug : o g e o ; flask : r ; thermos : d v c v ; SEPARATE destroy flask	jug : o g e o ; thermos : d v c v ;
mug : o m o ; canister : b b ; flask : d d c m m ; flagon : d o ; SEPARATE destroy flask	mug : o m o ; canister : b b ; flagon : d o ;
vessel : h ; thermos : m m g o g ; SEPARATE shift vessel after thermos	thermos : m m g o g ; vessel : h ;
pitcher : p p ; vessel : y y ; bottle : e h h o o e ; mug : p y ; SEPARATE destroy bottle	pitcher : p p ; vessel : y y ; mug : p y ;
burette : a a ; mug : m b m a b ; decanter : m h m h ; SEPARATE double burette	burette : a a a a ; mug : m b m a b ; decanter : m h m h ;
beaker : c p p ; glass : o m ; bottle : e a a e b ; SEPARATE create thermos	beaker : c p p ; glass : o m ; bottle : e a a e b ; thermos : _ ;
glass : o o e b ; urn : y y ; thermos : o y f ; SEPARATE empty glass	glass : _ ; urn : y y ; thermos : o y f ;
flagon : v a a v ; pitcher : y y h h ; canister : h ; SEPARATE destroy canister	flagon : v a a v ; pitcher : y y h h ;
glass : v f ; flask : c y c d ; mug : g v v ; flagon : a m a m ; SEPARATE filter mug	glass : v f ; flask : c y c d ; mug : g v v ; flagon : a m a m ;
decanter : d ; thermos : h ; beaker : p b b h ; mug : y d v v y ; SEPARATE unmix beaker	decanter : d ; thermos : h ; beaker : p ; beaker : b b ; beaker : h ; mug : y d v v y ;
vessel : p y e y ; canister : e e ; thermos : g ; beaker : y y e v e ; SEPARATE double vessel	vessel : p y e y p y e y ; canister : e e ; thermos : g ; beaker : y y e v e ;
vessel : h r ; beaker : a b ; SEPARATE destroy beaker	vessel : h r ;
cup : v c g c ; vessel : y y b ; burette : b b ; SEPARATE filter vessel	cup : v c g c ; vessel : y y b ; burette : b b ;
mug : m r m ; flask : d d g ; urn : g g ; SEPARATE create pitcher	mug : m r m ; flask : d d g ; urn : g g ; pitcher : _ ;
flagon : o o ; cup : o y y o m ; vessel : f e e f h ; flagon : c c ; SEPARATE empty first flagon	flagon : _ ; cup : o y y o m ; vessel : f e e f h ; flagon : c c ;
flask : r h r a a ; flagon : d ; SEPARATE filter flagon	flask : r h r a a ; flagon : d ;
vessel : a e o e a ; bottle : b b a ; SEPARATE destroy bottle	vessel : a e o e a ;
jar : f y f ; jug : g g ; SEPARATE filter jug	jar : f y f ; jug : g g ;
beaker : d d ; vessel : g ; canister : m r f r ; SEPARATE shift vessel before canister	beaker : d d ; vessel : g ; canister : m r f r ;
beaker : v m c ; pitcher : d d y f ; SEPARATE unmix pitcher	beaker : v m c ; pitcher : d d ; pitcher : y ; pitcher : f ;
flagon : b ; thermos : y ; SEPARATE destroy thermos	flagon : b ;
cup : g g o o ; vessel : h y ; jug : c ; SEPARATE unmix vessel	cup : g g o o ; vessel : h ; vessel : y ; jug : c ;
glass : f f g g ; burette : p v ; SEPARATE shift burette before glass	burette : p v ; glass : f f g g ;
jug : h e f h e f ; jar : f d ; burette : h d b ; beaker : h h ; SEPARATE shift jar before jug	jar : f d ; jug : h e f h e f ; burette : h d b ; beaker : h h ;
cup : b b y d ; urn : r r v ; SEPARATE empty cup	cup : _ ; urn : r r v ;
glass : f r f r ; canister : y f f ; SEPARATE filter canister	glass : f r f r ; canister : y f f ;
beaker : m g m g ; burette : y y r ; vessel : g f f g ; SEPARATE unmix burette	beaker : m g m g ; burette : y y ; burette : r ; vessel : g f f g ;
canister : v c c v ; burette : a p a o p o ; decanter : b b ; SEPARATE shift burette before canister	burette : a p a o p o ; canister : v c c v ; decanter : b b ;
urn : a a ; cup : r ; SEPARATE filter urn	urn : a a ; cup : r ;
mug : c h h p c p ; jug : y ; pitcher : v r r ; jar : y ; SEPARATE destroy pitcher	mug : c h h p c p ; jug : y ; jar : y ;
flask : c h y ; beaker : r p g r g ; glass : c p v p ; SEPARATE create decanter	flask : c h y ; beaker : r p g r g ; glass : c p v p ; decanter : _ ;
urn : h h ; thermos : p f p h ; glass : g e ; SEPARATE shift thermos after urn	urn : h h ; thermos : p f p h ; glass : g e ;
vessel : b f b ; jar : v r v ; flask : a a ; SEPARATE destroy vessel	jar : v r v ; flask : a a ;
pitcher : m ; canister : f f h h ; SEPARATE destroy canister	pitcher : m ;
pitcher : b h e b e ; canister : r o o ; SEPARATE destroy canister	pitcher : b h e b e ;
pitcher : p ; jar : f p f ; flask : p ; vessel : b o o ; SEPARATE double jar	pitcher : p ; jar : f p f f p f ; flask : p ; vessel : b o o ;
pitcher : c r c ; mug : y f y ; glass : v g a v a ; SEPARATE unmix mug	pitcher : c r c ; mug : y y ; mug : f ; glass : v g a v a ;
urn : m a r ; vessel : p ; urn : d h ; jar : m m ; SEPARATE unmix jar	urn : m a r ; vessel : p ; urn : d h ; jar : m m ;
burette : h v d h ; glass : g e v e v ; SEPARATE shift glass before burette	glass : g e v e v ; burette : h v d h ;
vessel : o ; canister : d h h ; SEPARATE filter vessel	vessel : o ; canister : d h h ;
burette : a g g ; cup : r r y ; pitcher : c e e c o ; bottle : h c h ; SEPARATE double burette	burette : a g g a g g ; cup : r r y ; pitcher : c e e c o ; bottle : h c h ;
glass : b b ; burette : c h y h y ; thermos : y ; SEPARATE empty thermos	glass : b b ; burette : c h y h y ; thermos : _ ;
cup : a o o ; decanter : v v r ; flask : y y v v ; pitcher : m p m p g ; SEPARATE create jug	cup : a o o ; decanter : v v r ; flask : y y v v ; pitcher : m p m p g ; jug : _ ;
glass : b ; pitcher : f g g a f a ; glass : r ; SEPARATE shift first glass before pitcher	glass : b ; pitcher : f g g a f a ; glass : r ;
decanter : g r g ; beaker : r c m c m ; flask : d d ; SEPARATE shift decanter after beaker	beaker : r c m c m ; decanter : g r g ; flask : d d ;
decanter : r e r e ; pitcher : y g ; vessel : a c c f f ; bottle : a ; SEPARATE create bottle	decanter : r e r e ; pitcher : y g ; vessel : a c c f f ; bottle : a ; bottle : _ ;
pitcher : h f f h ; decanter : e e b b ; glass : o h v ; glass : h c h c ; SEPARATE empty first glass	pitcher : h f f h ; decanter : e e b b ; glass : _ ; glass : h c h c ;
jar : d a a d f f ; burette : a v ; burette : e e o b o ; flagon : r y f ; SEPARATE filter first burette	jar : d a a d f f ; burette : a v ; burette : e e o b o ; flagon : r y f ;
bottle : v v o y y ; jug : h b ; urn : b b ; SEPARATE filter urn	bottle : v v o y y ; jug : h b ; urn : b b ;
thermos : p p ; thermos : y y m m v ; bottle : f f d b d ; decanter : c v a a ; SEPARATE shift last thermos before first thermos	thermos : y y m m v ; thermos : p p ; bottle : f f d b d ; decanter : c v a a ;
glass : d h h f f ; thermos : y y ; vessel : g v ; SEPARATE unmix vessel	glass : d h h f f ; thermos : y y ; vessel : g ; vessel : v ;
burette : b y y ; cup : m g ; vessel : m m r y ; beaker : o ; SEPARATE double beaker	burette : b y y ; cup : m g ; vessel : m m r y ; beaker : o o ;
jug : y ; bottle : m m ; flagon : h h ; SEPARATE shift jug before flagon	bottle : m m ; jug : y ; flagon : h h ;
decanter : b b o h o ; canister : o o ; SEPARATE filter decanter	decanter : b b o o h ; canister : o o ;
vessel : d d o m o m ; canister : v ; SEPARATE empty canister	vessel : d d o m o m ; canister : _ ;
cup : o h h o ; glass : a c p ; thermos : g g ; SEPARATE double thermos	cup : o h h o ; glass : a c p ; thermos : g g g g ;
decanter : g v v ; beaker : h g g ; jug : d f y y d f ; decanter : v b y v ; SEPARATE add two yellow to beaker	decanter : g v v ; beaker : h g g y y ; jug : d f y y d f ; decanter : v b y v ;
urn : e p ; thermos : d d y v v y ; flagon : f f ; SEPARATE unmix urn	urn : e ; urn : p ; thermos : d d y v v y ; flagon : f f ;
bottle : f y y m m ; jug : d c c d ; beaker : e y a ; SEPARATE destroy jug	bottle : f y y m m ; beaker : e y a ;
beaker : h c o c ; mug : o c o ; canister : y y ; SEPARATE unmix canister	beaker : h c o c ; mug : o c o ; canister : y y ;
flagon : d d ; urn : y ; SEPARATE empty flagon	flagon : _ ; urn : y ;
glass : o o d f ; vessel : v h v ; SEPARATE create pitcher	glass : o o d f ; vessel : v h v ; pitcher : _ ;
flask : e r r p e ; burette : c ; SEPARATE filter flask	flask : e e r r p ; burette : c ;
urn : d a m d ; flask : e o o ; canister : g g ; glass : v f m f m ; SEPARATE destroy urn	flask : e o o ; canister : g g ; glass : v f m f m ;
pitcher : p c c p ; jug : d g r g ; SEPARATE filter jug	pitcher : p c c p ; jug : d g g r ;
vessel : b p d ; beaker : f d d f ; decanter : a a h p p ; SEPARATE unmix decanter	vessel : b p d ; beaker : f d d f ; decanter : a a ; decanter : h ; decanter : p p ;
canister : h h v ; jug : d v d e v ; flagon : b v b v r ; SEPARATE double jug	canister : h h v ; jug : d v d e v d v d e v ; flagon : b v b v r ;
jar : d h d c h c ; beaker : a a ; flagon : f e b f b ; SEPARATE shift beaker before jar	beaker : a a ; jar : d h d c h c ; flagon : f e b f b ;
jug : r c a ; burette : b f f h ; jar : v v ; canister : a h a h b b ; SEPARATE unmix jug	jug : r ; jug : c ; jug : a ; burette : b f f h ; jar : v v ; canister : a h a h b b ;
jug : d d v ; vessel : p ; jug : r f r f ; jar : e b e b ; SEPARATE shift vessel after jar	jug : d d v ; jug : r f r f ; jar : e b e b ; vessel : p ;
flask : v v d ; beaker : p r p f r ; jar : g ; SEPARATE empty jar	flask : v v d ; beaker : p r p f r ; jar : _ ;
canister : p ; pitcher : r r g ; decanter : y y ; thermos : h f ; SEPARATE double pitcher	canister : p ; pitcher : r r g r r g ; decanter : y y ; thermos : h f ;
canister : p p ; jar : e g e g ; flagon : e r ; jug : b b o r ; SEPARATE destroy canister	jar : e g e g ; flagon : e r ; jug : b b o r ;
cup : b b ; pitcher : r ; urn : g f y f y ; beaker : y f o y o ; SEPARATE double pitcher	cup : b b ; pitcher : r r ; urn : g f y f y ; beaker : y f o y o ;
mug : p d h p d ; flagon : c ; pitcher : y y c c m ; SEPARATE destroy pitcher	mug : p d h p d ; flagon : c ;
thermos : o ; jug : f r ; SEPARATE double jug	thermos : o ; jug : f r f r ;
mug : a c d d ; glass : c o p p ; SEPARATE empty glass	mug : a c d d ; glass : _ ;
jug : p d p ; bottle : e b e ; mug : y y c c g ; SEPARATE shift mug after bottle	jug : p d p ; bottle : e b e ; mug : y y c c g ;
mug : r ; bottle : a a g ; SEPARATE create glass	mug : r ; bottle : a a g ; glass : _ ;
cup : d g g ; thermos : y ; SEPARATE create jug	cup : d g g ; thermos : y ; jug : _ ;
cup : a e e d d a ; jug : m f d f m ; SEPARATE filter cup	cup : a a e e d d ; jug : m f d f m ;
flask : o o ; pitcher : m ; bottle : b b m ; SEPARATE filter flask	flask : o o ; pitcher : m ; bottle : b b m ;
cup : f h a ; jug : p v r ; SEPARATE shift cup before jug	cup : f h a ; jug : p v r ;
mug : f ; canister : v v ; SEPARATE create urn	mug : f ; canister : v v ; urn : _ ;
mug : p f ; thermos : e e m ; flask : o o ; SEPARATE filter mug	mug : p f ; thermos : e e m ; flask : o o ;
vessel : v a v a ; flask : e ; vessel : v m v m ; SEPARATE unmix flask	vessel : v a v a ; flask : e ; vessel : v m v m ;
beaker : p p d v d ; jar : e e y ; mug : f g m g f ; SEPARATE empty beaker	beaker : _ ; jar : e e y ; mug : f g m g f ;
vessel : g h g h ; flask : f c ; SEPARATE destroy vessel	flask : f c ;
flagon : c e c r ; thermos : e d r r e ; bottle : y m ; flask : v ; SEPARATE unmix thermos	flagon : c e c r ; thermos : e e ; thermos : d ; thermos : r r ; bottle : y m ; flask : v ;
urn : f ; thermos : o c d o ; decanter : f ; SEPARATE destroy urn	thermos : o c d o ; decanter : f ;
bottle : o p g g o ; flask : e ; SEPARATE filter flask	bottle : o p g g o ; flask : e ;
mug : h y m y h ; jug : y a v a ; thermos : p m c ; SEPARATE unmix jug	mug : h y m y h ; jug : y ; jug : a a ; jug : v ; thermos : p m c ;
flask : y m m y ; bottle : a a v ; flask : g ; jug : p m g m p ; SEPARATE double first flask	flask : y m m y y m m y ; bottle : a a v ; flask : g ; jug : p m g m p ;
jar : o o ; flagon : e h ; canister : a a e v e v ; glass : a a b ; SEPARATE filter jar	jar : o o ; flagon : e h ; canister : a a e v e v ; glass : a a b ;
bottle : c ; decanter : b b h h ; bottle : m h h m ; beaker : g d r ; SEPARATE double decanter	bottle : c ; decanter : b b h h b b h h ; bottle : m h h m ; beaker : g d r ;
cup : e ; urn : v v a h h a ; burette : o ; SEPARATE filter urn	cup : e ; urn : v v a a h h ; burette : o ;
jug : e v o o ; jug : e e ; canister : v d f v ; glass : c h c h v ; SEPARATE create flask	jug : e v o o ; jug : e e ; canister : v d f v ; glass : c h c h v ; flask : _ ;
burette : p p ; urn : v ; flask : h h c c ; decanter : y b b ; SEPARATE empty burette	burette : _ ; urn : v ; flask : h h c c ; decanter : y b b ;
urn : g e ; bottle : d h d ; flask : g e e g f f ; mug : c r r ; SEPARATE empty urn	urn : _ ; bottle : d h d ; flask : g e e g f f ; mug : c r r ;
canister : g g ; beaker : g g ; SEPARATE create jug	canister : g g ; beaker : g g ; jug : _ ;
urn : y r ; burette : e e a ; decanter : g r ; SEPARATE shift decanter before burette	urn : y r ; decanter : g r ; burette : e e a ;
flask : a a ; flagon : a e b a b ; thermos : y ; SEPARATE unmix flagon	flask : a a ; flagon : a a ; flagon : e ; flagon : b b ; thermos : y ;
bottle : h h ; thermos : d f c f ; SEPARATE create flask	bottle : h h ; thermos : d f c f ; flask : _ ;
mug : m b b p m ; thermos : v h g g v h ; decanter : c m ; SEPARATE filter thermos	mug : m b b p m ; thermos : v v h h g g ; decanter : c m ;
glass : m ; flask : g g y y ; burette : m ; urn : b b y p y p ; SEPARATE destroy flask	glass : m ; burette : m ; urn : b b y p y p ;
vessel : r r o c c ; pitcher : a f c f ; bottle : b e b ; SEPARATE filter vessel	vessel : r r o c c ; pitcher : a f c f ; bottle : b e b ;
pitcher : f m f m ; flask : v e o ; flask : c e c p e ; SEPARATE unmix pitcher	pitcher : f f ; pitcher : m m ; flask : v e o ; flask : c e c p e ;
canister : f r r ; canister : y ; decanter : y m m g ; SEPARATE double last canister	canister : f r r ; canister : y y ; decanter : y m m g ;
canister : o b o ; jar : a ; SEPARATE shift canister before jar	canister : o b o ; jar : a ;
mug : v o d ; mug : f y a a f ; beaker : v c v m c ; SEPARATE create bottle	mug : v o d ; mug : f y a a f ; beaker : v c v m c ; bottle : _ ;
jug : c b ; urn : e p y y p ; burette : g y y ; flask : o p o c c ; SEPARATE destroy jug	urn : e p y y p ; burette : g y y ; flask : o p o c c ;
vessel : g b b g ; flagon : o r ; beaker : b b ; canister : c c ; SEPARATE empty beaker	vessel : g b b g ; flagon : o r ; beaker : _ ; canister : c c ;
jug : m ; burette : o o g b ; cup : d c c b ; flask : r r ; SEPARATE filter burette	jug : m ; burette : o o g b ; cup : d c c b ; flask : r r ;
jug : a f a ; mug : f f e e r r ; SEPARATE unmix jug	jug : a a ; jug : f ; mug : f f e e r r ;
thermos : p b o p o b ; thermos : a a y h ; SEPARATE double second thermos	thermos : p b o p o b ; thermos : a a y h a a y h ;
mug : v e o v o e ; mug : o v b ; flask : g g ; flask : f m r r m ; SEPARATE empty last mug	mug : v e o v o e ; mug : _ ; flask : g g ; flask : f m r r m ;
canister : h p ; jar : h h ; burette : d ; SEPARATE empty burette	canister : h p ; jar : h h ; burette : _ ;
beaker : r h ; burette : e e ; SEPARATE shift beaker before burette	beaker : r h ; burette : e e ;
cup : b b e ; mug : y c ; mug : y y ; SEPARATE filter cup	cup : b b e ; mug : y c ; mug : y y ;
glass : r ; decanter : c a ; burette : y y ; SEPARATE empty burette	glass : r ; decanter : c a ; burette : _ ;
vessel : a m a m ; canister : m r r m ; SEPARATE destroy vessel	canister : m r r m ;
jug : g v y g y ; vessel : r a v v r a ; decanter : e ; flask : a r r ; SEPARATE double flask	jug : g v y g y ; vessel : r a v v r a ; decanter : e ; flask : a r r a r r ;
thermos : a a r ; bottle : o a h a h ; SEPARATE destroy bottle	thermos : a a r ;
burette : e c y e y ; canister : c c ; burette : c c p ; SEPARATE shift canister before last burette	burette : e c y e y ; canister : c c ; burette : c c p ;
canister : g ; thermos : e g b e b ; canister : h a a ; SEPARATE create canister	canister : g ; thermos : e g b e b ; canister : h a a ; canister : _ ;
pitcher : a ; urn : b ; SEPARATE destroy pitcher	urn : b ;
burette : v ; jug : v v ; decanter : p ; thermos : p p ; SEPARATE destroy burette	jug : v v ; decanter : p ; thermos : p p ;
flagon : p e e p y ; thermos : p p ; SEPARATE create pitcher	flagon : p e e p y ; thermos : p p ; pitcher : _ ;
flagon : d ; flagon : g m g ; SEPARATE create bottle	flagon : d ; flagon : g m g ; bottle : _ ;
jar : f h ; urn : g h h ; mug : r o o c r ; cup : r o r o ; SEPARATE destroy mug	jar : f h ; urn : g h h ; cup : r o r o ;
jug : g g m ; pitcher : b ; SEPARATE create jug	jug : g g m ; pitcher : b ; jug : _ ;
vessel : v r y ; flagon : g r ; canister : y m y m a ; SEPARATE empty vessel	vessel : _ ; flagon : g r ; canister : y m y m a ;
beaker : m m ; burette : p y b y b ; SEPARATE filter burette	beaker : m m ; burette : p y y b b ;
urn : e e p ; flagon : e o e ; cup : v a v c ; burette : h h c ; SEPARATE shift burette before cup	urn : e e p ; flagon : e o e ; burette : h h c ; cup : v a v c ;
vessel : c a p a p ; glass : g ; thermos : g ; SEPARATE unmix thermos	vessel : c a p a p ; glass : g ; thermos : g ;
flask : v v e o ; flask : p r p ; flagon : p r ; mug : f h h f ; SEPARATE destroy second flask	flask : v v e o ; flagon : p r ; mug : f h h f ;
mug : b b ; burette : e h d e ; urn : m v c v c m ; SEPARATE double urn	mug : b b ; burette : e h d e ; urn : m v c v c m m v c v c m ;
vessel : a m ; beaker : d h ; pitcher : r e r e ; pitcher : e c o ; SEPARATE filter last pitcher	vessel : a m ; beaker : d h ; pitcher : r e r e ; pitcher : e c o ;
glass : p v v ; vessel : b o b ; beaker : a g ; SEPARATE destroy vessel	glass : p v v ; beaker : a g ;
beaker : d ; flask : d o e e d ; SEPARATE destroy flask	beaker : d ;
vessel : v v ; urn : o d d h ; SEPARATE destroy urn	vessel : v v ;
beaker : d g r d ; cup : d d ; SEPARATE double cup	beaker : d g r d ; cup : d d d d ;
thermos : y p ; mug : d d m r r ; canister : e c c e y ; SEPARATE double mug	thermos : y p ; mug : d d m r r d d m r r ; canister : e c c e y ;
canister : d o o d ; jug : f b b f v v ; flagon : v f f d ; flagon : c g v g ; SEPARATE add three purple to jug	canister : d o o d ; jug : f b b f v v p p p ; flagon : v f f d ; flagon : c g v g ;
vessel : r ; bottle : m m ; thermos : d a d ; beaker : c p ; SEPARATE unmix vessel	vessel : r ; bottle : m m ; thermos : d a d ; beaker : c p ;
cup : h f f ; glass : v b ; jug : a g g ; cup : g f f b g ; SEPARATE create vessel	cup : h f f ; glass : v b ; jug : a g g ; cup : g f f b g ; vessel : _ ;
vessel : b f f b d ; decanter : a y a o y ; beaker : o d o ; SEPARATE unmix vessel	vessel : b b ; vessel : f f ; vessel : d ; decanter : a y a o y ; beaker : o d o ;
decanter : c m c ; burette : e y y ; beaker : y h m m y ; SEPARATE double burette	decanter : c m c ; burette : e y y e y y ; beaker : y h m m y ;
mug : r e r ; canister : o d o d ; thermos : v c v a ; thermos : e m e ; SEPARATE double canister	mug : r e r ; canister : o d o d o d o d ; thermos : v c v a ; thermos : e m e ;
mug : g g ; flagon : p g b ; SEPARATE filter mug	mug : g g ; flagon : p g b ;
mug : h o ; mug : f g y g ; decanter : c c ; SEPARATE unmix second mug	mug : h o ; mug : f ; mug : g g ; mug : y ; decanter : c c ;
flask : p p f ; pitcher : r ; vessel : d c d ; SEPARATE destroy vessel	flask : p p f ; pitcher : r ;
canister : v a ; decanter : v v ; decanter : o ; pitcher : a ; SEPARATE unmix canister	canister : v ; canister : a ; decanter : v v ; decanter : o ; pitcher : a ;
jar : g p m g ; cup : e e r r ; burette : r a a ; cup : c h h p p ; SEPARATE create cup	jar : g p m g ; cup : e e r r ; burette : r a a ; cup : c h h p p ; cup : _ ;
pitcher : a ; jar : h h ; urn : a c ; SEPARATE shift jar before urn	pitcher : a ; jar : h h ; urn : a c ;
flask : a a c ; jar : b b ; beaker : c ; decanter : c ; SEPARATE create canister	flask : a a c ; jar : b b ; beaker : c ; decanter : c ; canister : _ ;
burette : a d d a y y ; canister : o p p ; SEPARATE shift burette after canister	canister : o p p ; burette : a d d a y y ;
cup : d f g g ; decanter : o ; SEPARATE empty decanter	cup : d f g g ; decanter : _ ;
urn : v v ; pitcher : m o y y o ; flask : h h ; SEPARATE unmix flask	urn : v v ; pitcher : m o y y o ; flask : h h ;
thermos : c c ; jar : a a c c ; canister : e e ; flagon : d d ; SEPARATE filter jar	thermos : c c ; jar : a a c c ; canister : e e ; flagon : d d ;
mug : e g e y y g ; urn : p p ; SEPARATE double mug	mug : e g e y y g e g e y y g ; urn : p p ;
flagon : b d d ; flagon : d e d y y ; flagon : m o m ; SEPARATE shift third flagon after first flagon	flagon : b d d ; flagon : m o m ; flagon : d e d y y ;
