Input	Output
canister : d d r ; thermos : y y ; canister : g ; SEPARATE destroy thermos	canister : d d r ; canister : g ;
decanter : y d d y o ; glass : y y ; SEPARATE destroy decanter	glass : y y ;
pitcher : v m v c ; jar : a o a h ; flagon : y e e y ; SEPARATE destroy flagon	pitcher : v m v c ; jar : a o a h ;
urn : m d e ; thermos : f f ; SEPARATE destroy thermos	urn : m d e ;
decanter : e e ; flagon : c ; burette : v v g g ; flask : c ; SEPARATE destroy decanter	flagon : c ; burette : v v g g ; flask : c ;
vessel : o o a ; vessel : d ; SEPARATE destroy last vessel	vessel : o o a ;
decanter : o f p o ; flagon : o v v o ; SEPARATE destroy flagon	decanter : o f p o ;
burette : e e b ; cup : r f r b f b ; SEPARATE destroy cup	burette : e e b ;
flagon : e ; pitcher : g g ; jug : g o o ; SEPARATE destroy pitcher	flagon : e ; jug : g o o ;
beaker : c a e ; urn : b f f b ; SEPARATE destroy beaker	urn : b f f b ;
vessel : o h h c c o ; beaker : v p e v ; SEPARATE destroy vessel	beaker : v p e v ;
glass : y y ; urn : r g g y ; cup : a a ; SEPARATE destroy urn	glass : y y ; cup : a a ;
canister : b b d ; mug : r y ; flagon : f v g f v g ; SEPARATE destroy mug	canister : b b d ; flagon : f v g f v g ;
decanter : e e b ; urn : b a b m ; flagon : o m ; SEPARATE destroy urn	decanter : e e b ; flagon : o m ;
decanter : y g ; burette : h h ; bottle : v o v o ; SEPARATE destroy burette	decanter : y g ; bottle : v o v o ;
flagon : m v m v p ; cup : y y c ; cup : o p v ; SEPARATE destroy first cup	flagon : m v m v p ; cup : o p v ;
pitcher : o ; mug : f m f r m r ; SEPARATE destroy mug	pitcher : o ;
urn : e g g ; glass : h b p b h p ; bottle : b c b ; SEPARATE destroy bottle	urn : e g g ; glass : h b p b h p ;
jug : p y b p y ; decanter : g c c ; flagon : p a ; SEPARATE destroy flagon	jug : p y b p y ; decanter : g c c ;
thermos : d e e ; jar : m g ; burette : m m ; pitcher : c c ; SEPARATE destroy burette	thermos : d e e ; jar : m g ; pitcher : c c ;
vessel : c d e e ; canister : r r f ; flagon : m m ; SEPARATE destroy flagon	vessel : c d e e ; canister : r r f ;
bottle : p ; canister : f r p f p ; SEPARATE destroy canister	bottle : p ;
beaker : c c ; glass : c y c y h ; SEPARATE destroy beaker	glass : c y c y h ;
thermos : a ; flagon : g g p ; glass : a a ; mug : g ; SEPARATE destroy mug	thermos : a ; flagon : g g p ; glass : a a ;
urn : e e p p ; vessel : c g c ; SEPARATE destroy vessel	urn : e e p p ;
mug : h ; jar : e ; urn : b ; SEPARATE destroy mug	jar : e ; urn : b ;
flagon : c ; cup : c c ; jug : d d m p ; thermos : h o ; SEPARATE destroy jug	flagon : c ; cup : c c ; thermos : h o ;
vessel : o o ; pitcher : r d d r ; decanter : m m b ; SEPARATE destroy vessel	pitcher : r d d r ; decanter : m m b ;
mug : o o ; flagon : c c ; glass : g c y g y ; SEPARATE destroy glass	mug : o o ; flagon : c c ;
decanter : g v ; beaker : g b h ; burette : f f a a ; SEPARATE destroy beaker	decanter : g v ; burette : f f a a ;
flask : v b b ; vessel : y y a r r ; SEPARATE destroy flask	vessel : y y a r r ;
burette : v v ; glass : e r r c e ; cup : p p ; SEPARATE destroy cup	burette : v v ; glass : e r r c e ;
pitcher : h h d e ; vessel : m ; SEPARATE destroy pitcher	vessel : m ;
urn : v ; decanter : c d r ; jar : a o a ; SEPARATE destroy jar	urn : v ; decanter : c d r ;
canister : o ; flask : p r r ; vessel : c d c d g g ; SEPARATE destroy vessel	canister : o ; flask : p r r ;
bottle : g ; vessel : c m c ; bottle : r y e r y ; SEPARATE destroy last bottle	bottle : g ; vessel : c m c ;
jar : o o ; bottle : f o v v f ; SEPARATE destroy bottle	jar : o o ;
mug : h g h ; cup : c b m b ; SEPARATE destroy cup	mug : h g h ;
burette : a o o a ; vessel : b ; burette : m y b m y ; SEPARATE destroy first burette	vessel : b ; burette : m y b m y ;
flagon : m m ; decanter : m ; SEPARATE destroy flagon	decanter : m ;
bottle : p r ; burette : v c c d d ; flask : v o a ; SEPARATE destroy burette	bottle : p r ; flask : v o a ;
burette : d c c d ; vessel : b b p ; flagon : m m v ; SEPARATE destroy flagon	burette : d c c d ; vessel : b b p ;
flagon : v a a v ; pitcher : y y h h ; canister : h ; SEPARATE destroy canister	flagon : v a a v ; pitcher : y y h h ;
cup : h d g h g ; jug : y y b ; vessel : b r b v ; SEPARATE destroy cup	jug : y y b ; vessel : b r b v ;
flagon : m m ; jug : g b d b ; jar : o p e ; SEPARATE destroy jar	flagon : m m ; jug : g b d b ;
bottle : a b b a ; cup : c e m e ; SEPARATE destroy bottle	cup : c e m e ;
bottle : o v o ; mug : g g ; burette : a ; SEPARATE destroy mug	bottle : o v o ; burette : a ;
vessel : b y c c ; beaker : o ; SEPARATE destroy beaker	vessel : b y c c ;
cup : v v m ; cup : f ; thermos : e e ; SEPARATE destroy second cup	cup : v v m ; thermos : e e ;
flask : y ; beaker : o o f ; jug : y y ; flask : o ; SEPARATE destroy beaker	flask : y ; jug : y y ; flask : o ;
cup : v v d d ; cup : o a o ; SEPARATE destroy first cup	cup : o a o ;
cup : y v ; jug : c ; canister : p p ; SEPARATE destroy cup	jug : c ; canister : p p ;
bottle : a m ; bottle : e ; cup : h h b d ; SEPARATE destroy first bottle	bottle : e ; cup : h h b d ;
urn : y g g ; mug : r b b r m ; cup : y y ; SEPARATE destroy mug	urn : y g g ; cup : y y ;
bottle : o b ; mug : v v ; SEPARATE destroy mug	bottle : o b ;
glass : v v f f ; pitcher : h c o c ; mug : h e e f ; SEPARATE destroy mug	glass : v v f f ; pitcher : h c o c ;
pitcher : c c ; mug : m o o ; SEPARATE destroy mug	pitcher : c c ;
beaker : r a r a p ; flagon : a a ; canister : h e e ; SEPARATE destroy canister	beaker : r a r a p ; flagon : a a ;
urn : r r ; pitcher : o ; SEPARATE destroy pitcher	urn : r r ;
jar : h h ; bottle : p ; urn : y ; SEPARATE destroy bottle	jar : h h ; urn : y ;
jug : f f ; pitcher : c c ; jar : h h r r ; SEPARATE destroy jar	jug : f f ; pitcher : c c ;
beaker : e v e ; canister : p p g ; SEPARATE destroy beaker	canister : p p g ;
flagon : c y m ; burette : c ; SEPARATE destroy burette	flagon : c y m ;
jug : p ; thermos : v h ; canister : e e c d ; SEPARATE destroy thermos	jug : p ; canister : e e c d ;
cup : r f b b f ; cup : p g p ; SEPARATE destroy first cup	cup : p g p ;
cup : v ; jar : o o ; flagon : d m ; SEPARATE destroy cup	jar : o o ; flagon : d m ;
beaker : p d o ; beaker : b b r v ; SEPARATE destroy last beaker	beaker : p d o ;
beaker : b d m ; mug : r a r c a ; SEPARATE destroy mug	beaker : b d m ;
urn : p e p ; glass : y y ; urn : r ; pitcher : y ; SEPARATE destroy last urn	urn : p e p ; glass : y y ; pitcher : y ;
urn : g g ; mug : o c v ; SEPARATE destroy mug	urn : g g ;
flask : r y ; flask : d d ; SEPARATE destroy first flask	flask : d d ;
glass : g d g ; jug : p ; SEPARATE destroy jug	glass : g d g ;
mug : f y v v y f ; jug : v p f p ; jar : d ; SEPARATE destroy mug	jug : v p f p ; jar : d ;
jar : c ; thermos : v ; SEPARATE destroy jar	thermos : v ;
flagon : e e ; cup : e ; urn : f ; burette : c f o c ; SEPARATE destroy cup	flagon : e e ; urn : f ; burette : c f o c ;
flask : f p g p g f ; urn : v e o v ; urn : e e ; SEPARATE destroy flask	urn : v e o v ; urn : e e ;
jar : m m ; burette : m r r m o ; vessel : e o ; SEPARATE destroy burette	jar : m m ; vessel : e o ;
beaker : m m o ; decanter : b v h ; SEPARATE destroy decanter	beaker : m m o ;
burette : r d ; thermos : p r r g g p ; SEPARATE destroy burette	thermos : p r r g g p ;
thermos : y p p ; bottle : c o ; glass : y y ; SEPARATE destroy bottle	thermos : y p p ; glass : y y ;
flagon : p d f ; mug : g g ; mug : b d d e ; SEPARATE destroy flagon	mug : g g ; mug : b d d e ;
bottle : f f ; jug : h h ; SEPARATE destroy jug	bottle : f f ;
bottle : f y y m m ; jug : d c c d ; beaker : e y a ; SEPARATE destroy jug	bottle : f y y m m ; beaker : e y a ;
canister : d g g ; burette : h o o e h ; cup : h b ; SEPARATE destroy burette	canister : d g g ; cup : h b ;
urn : b ; urn : b c p ; SEPARATE destroy last urn	urn : b ;
bottle : r b b r ; jar : a ; decanter : g p d p g ; SEPARATE destroy bottle	jar : a ; decanter : g p d p g ;
pitcher : a g a ; jar : a b f b f ; pitcher : g m m ; SEPARATE destroy jar	pitcher : a g a ; pitcher : g m m ;
pitcher : b ; cup : r r o o ; SEPARATE destroy pitcher	cup : r r o o ;
burette : f e f e y ; burette : e ; mug : r r ; SEPARATE destroy first burette	burette : e ; mug : r r ;
bottle : h ; thermos : g h b g h ; burette : r b e ; SEPARATE destroy bottle	thermos : g h b g h ; burette : r b e ;
mug : d v v d ; mug : a r d d a ; SEPARATE destroy last mug	mug : d v v d ;
burette : p d a ; thermos : b c b c ; cup : y h f h ; SEPARATE destroy cup	burette : p d a ; thermos : b c b c ;
flagon : p g p b ; thermos : g ; SEPARATE destroy thermos	flagon : p g p b ;
jug : r h h e ; vessel : f p ; burette : y ; SEPARATE destroy jug	vessel : f p ; burette : y ;
flagon : p ; cup : p ; glass : a a ; SEPARATE destroy flagon	cup : p ; glass : a a ;
urn : h h ; urn : d d ; jug : f e ; SEPARATE destroy last urn	urn : h h ; jug : f e ;
bottle : v e c c ; jug : c c e ; canister : h p b b p ; SEPARATE destroy bottle	jug : c c e ; canister : h p b b p ;
decanter : h a b a h b ; decanter : b b c e ; SEPARATE destroy first decanter	decanter : b b c e ;
burette : m m f ; flask : v v g g a ; SEPARATE destroy flask	burette : m m f ;
jar : v v f f ; canister : f o m m f ; SEPARATE destroy jar	canister : f o m m f ;
beaker : h ; beaker : b h b ; bottle : g h a a h ; SEPARATE destroy last beaker	beaker : h ; bottle : g h a a h ;
glass : b p ; burette : y y ; SEPARATE destroy burette	glass : b p ;
flask : e ; beaker : g ; SEPARATE destroy flask	beaker : g ;
vessel : v d y d ; jar : g c r r c ; urn : o h ; SEPARATE destroy vessel	jar : g c r r c ; urn : o h ;
flagon : y ; burette : g g m f f ; urn : r o r ; SEPARATE destroy burette	flagon : y ; urn : r o r ;
thermos : p o ; flagon : c c ; SEPARATE destroy flagon	thermos : p o ;
pitcher : f f g g ; urn : g ; SEPARATE destroy urn	pitcher : f f g g ;
flask : a a p ; urn : p a c p ; canister : m y e e ; SEPARATE destroy flask	urn : p a c p ; canister : m y e e ;
mug : h v g ; jar : a y y ; glass : m m ; SEPARATE destroy mug	jar : a y y ; glass : m m ;
bottle : m d m r r ; decanter : m ; SEPARATE destroy decanter	bottle : m d m r r ;
thermos : o o ; pitcher : r ; decanter : h h ; SEPARATE destroy thermos	pitcher : r ; decanter : h h ;
beaker : m ; glass : y m v ; flask : p g ; SEPARATE destroy flask	beaker : m ; glass : y m v ;
decanter : v e v ; decanter : p y p ; SEPARATE destroy last decanter	decanter : v e v ;
thermos : b o o ; jug : h ; SEPARATE destroy thermos	jug : h ;
canister : v v ; burette : f p f y y ; cup : r y y o ; SEPARATE destroy canister	burette : f p f y y ; cup : r y y o ;
jug : h ; glass : a a p c c ; SEPARATE destroy jug	glass : a a p c c ;
vessel : g h g h ; flask : f c ; SEPARATE destroy vessel	flask : f c ;
cup : h p h ; decanter : r r ; SEPARATE destroy cup	decanter : r r ;
cup : r r ; urn : y ; flagon : v ; bottle : a a d p ; SEPARATE destroy urn	cup : r r ; flagon : v ; bottle : a a d p ;
pitcher : r a r g g a ; burette : v ; burette : a a ; SEPARATE destroy pitcher	burette : v ; burette : a a ;
flagon : e p ; burette : p g g ; SEPARATE destroy burette	flagon : e p ;
canister : r h r ; vessel : p p ; flagon : h h o ; SEPARATE destroy vessel	canister : r h r ; flagon : h h o ;
bottle : h ; pitcher : p ; jug : b b ; cup : e f ; SEPARATE destroy cup	bottle : h ; pitcher : p ; jug : b b ;
urn : a ; burette : v b b m v m ; SEPARATE destroy burette	urn : a ;
pitcher : y e y e ; pitcher : o f o ; SEPARATE destroy last pitcher	pitcher : y e y e ;
pitcher : h y b ; glass : b b ; SEPARATE destroy glass	pitcher : h y b ;
thermos : h h ; flagon : y y ; jug : c d d ; flask : d ; SEPARATE destroy flagon	thermos : h h ; jug : c d d ; flask : d ;
flask : h g g h ; bottle : a p ; SEPARATE destroy flask	bottle : a p ;
beaker : h ; canister : p f h ; cup : y y d d b ; SEPARATE destroy canister	beaker : h ; cup : y y d d b ;
jar : p p ; urn : y g r r y ; SEPARATE destroy urn	jar : p p ;
burette : a ; jar : r r ; glass : d o ; jar : p o o ; SEPARATE destroy burette	jar : r r ; glass : d o ; jar : p o o ;
glass : h g h f ; urn : f f ; flask : g g ; SEPARATE destroy flask	glass : h g h f ; urn : f f ;
flagon : d d ; mug : b m m ; SEPARATE destroy mug	flagon : d d ;
thermos : h v e ; vessel : h h ; vessel : a a ; SEPARATE destroy first vessel	thermos : h v e ; vessel : a a ;
flask : b b ; decanter : v v ; jar : a ; SEPARATE destroy decanter	flask : b b ; jar : a ;
burette : d d f ; flask : h b h v ; SEPARATE destroy flask	burette : d d f ;
pitcher : r e p p ; mug : g h h g o o ; SEPARATE destroy mug	pitcher : r e p p ;
mug : p ; flagon : g g ; flask : c a a e ; SEPARATE destroy flask	mug : p ; flagon : g g ;
jar : y d y ; jar : f f ; SEPARATE destroy first jar	jar : f f ;
flask : f v v f ; burette : f a r f ; burette : g g ; SEPARATE destroy second burette	flask : f v v f ; burette : f a r f ;
decanter : c o r ; burette : h h ; canister : m y v y v ; SEPARATE destroy decanter	burette : h h ; canister : m y v y v ;
flagon : a a m ; glass : g d d g ; burette : b ; decanter : b ; SEPARATE destroy burette	flagon : a a m ; glass : g d d g ; decanter : b ;
burette : f h r f h ; flask : a h a ; SEPARATE destroy flask	burette : f h r f h ;
canister : y y ; pitcher : d d m ; vessel : g v o o v g ; SEPARATE destroy vessel	canister : y y ; pitcher : d d m ;
jug : v h r r h ; flagon : m ; SEPARATE destroy flagon	jug : v h r r h ;
burette : d v d ; flask : c h ; SEPARATE destroy flask	burette : d v d ;
pitcher : y y ; flask : v y y r ; SEPARATE destroy pitcher	flask : v y y r ;
urn : g ; canister : y f o ; SEPARATE destroy canister	urn : g ;
thermos : e e b ; bottle : o a o b a b ; SEPARATE destroy bottle	thermos : e e b ;
canister : f f ; cup : c a o a c o ; SEPARATE destroy canister	cup : c a o a c o ;
mug : y o y ; decanter : f r r ; SEPARATE destroy mug	decanter : f r r ;
glass : g ; beaker : f f m ; SEPARATE destroy glass	beaker : f f m ;
beaker : a m a r r ; beaker : f ; SEPARATE destroy first beaker	beaker : f ;
pitcher : c f f ; burette : d ; pitcher : g g ; SEPARATE destroy first pitcher	burette : d ; pitcher : g g ;
beaker : o a m m ; cup : v v ; SEPARATE destroy cup	beaker : o a m m ;
jar : b f ; pitcher : r a a ; glass : r r ; bottle : y ; SEPARATE destroy glass	jar : b f ; pitcher : r a a ; bottle : y ;
cup : a v a ; pitcher : o f ; SEPARATE destroy pitcher	cup : a v a ;
decanter : r r ; glass : p h p h ; mug : r ; SEPARATE destroy decanter	glass : p h p h ; mug : r ;
flask : m m ; urn : a y a ; SEPARATE destroy urn	flask : m m ;
bottle : e b r r ; mug : d f ; flagon : f a o ; SEPARATE destroy flagon	bottle : e b r r ; mug : d f ;
burette : m ; pitcher : d m ; flask : m m ; mug : c c ; SEPARATE destroy flask	burette : m ; pitcher : d m ; mug : c c ;
cup : a a r b ; jar : r b r p p ; decanter : e e ; SEPARATE destroy jar	cup : a a r b ; decanter : e e ;
mug : o ; bottle : f f ; flagon : f ; SEPARATE destroy bottle	mug : o ; flagon : f ;
jar : b y b ; cup : c b b c ; thermos : v v c ; SEPARATE destroy thermos	jar : b y b ; cup : c b b c ;
bottle : a g a c ; jug : v f b b ; beaker : v ; SEPARATE destroy bottle	jug : v f b b ; beaker : v ;
glass : r ; bottle : a ; mug : b b e p ; pitcher : e ; SEPARATE destroy bottle	glass : r ; mug : b b e p ; pitcher : e ;
jar : g r r ; thermos : a a ; jar : r ; SEPARATE destroy second jar	jar : g r r ; thermos : a a ;
pitcher : r v r ; cup : a p ; SEPARATE destroy cup	pitcher : r v r ;
burette : r r ; urn : f f ; flask : o b o f f ; SEPARATE destroy urn	burette : r r ; flask : o b o f f ;
cup : p c c p f ; burette : f f ; SEPARATE destroy cup	burette : f f ;
beaker : c ; vessel : e f ; jar : v v ; SEPARATE destroy jar	beaker : c ; vessel : e f ;
burette : d d v ; canister : e p c c p ; glass : r r ; SEPARATE destroy canister	burette : d d v ; glass : r r ;
flagon : a y ; bottle : a ; canister : r r e a e a ; flask : e ; SEPARATE destroy flask	flagon : a y ; bottle : a ; canister : r r e a e a ;
cup : m f f m o ; flask : m m h p h p ; SEPARATE destroy flask	cup : m f f m o ;
burette : h h ; decanter : c ; SEPARATE destroy burette	decanter : c ;
burette : r r b ; urn : h ; flask : r g ; SEPARATE destroy burette	urn : h ; flask : r g ;
canister : a f ; glass : c d c ; SEPARATE destroy glass	canister : a f ;
jug : m ; vessel : f f ; decanter : p r p r b ; glass : d d ; SEPARATE destroy glass	jug : m ; vessel : f f ; decanter : p r p r b ;
vessel : h ; urn : p e p ; SEPARATE destroy vessel	urn : p e p ;
flagon : g ; glass : p r p ; jar : r a ; SEPARATE destroy glass	flagon : g ; jar : r a ;
beaker : g g a p ; canister : d d v v ; SEPARATE destroy canister	beaker : g g a p ;
beaker : m p m ; glass : p ; jar : y y e ; SEPARATE destroy beaker	glass : p ; jar : y y e ;
decanter : d ; cup : v v ; bottle : f v v ; SEPARATE destroy cup	decanter : d ; bottle : f v v ;
burette : o y y ; burette : g d e ; SEPARATE destroy last burette	burette : o y y ;
jug : v ; mug : c c ; bottle : a m ; SEPARATE destroy mug	jug : v ; bottle : a m ;
jar : g g ; canister : a e r r ; flask : r a r a ; SEPARATE destroy jar	canister : a e r r ; flask : r a r a ;
cup : p p o o v ; canister : v m f ; glass : h h ; SEPARATE destroy glass	cup : p p o o v ; canister : v m f ;
thermos : a e e a ; canister : e a e a ; SEPARATE destroy canister	thermos : a e e a ;
urn : c a c a ; cup : y ; SEPARATE destroy cup	urn : c a c a ;
thermos : e e ; urn : b o b ; SEPARATE destroy urn	thermos : e e ;
thermos : g ; jar : g g e a ; SEPARATE destroy thermos	jar : g g e a ;
flagon : c c ; vessel : c d d ; SEPARATE destroy flagon	vessel : c d d ;
beaker : p f p h ; mug : g g r ; glass : r c ; SEPARATE destroy beaker	mug : g g r ; glass : r c ;
bottle : f o g o ; canister : p p f f ; jug : d v ; SEPARATE destroy canister	bottle : f o g o ; jug : d v ;
decanter : h v ; flask : g m g b m ; cup : c c f ; SEPARATE destroy decanter	flask : g m g b m ; cup : c c f ;
thermos : d a d ; cup : a f ; SEPARATE destroy cup	thermos : d a d ;
flagon : d d ; bottle : v h y v ; jar : c y e ; SEPARATE destroy bottle	flagon : d d ; jar : c y e ;
urn : g ; pitcher : r r ; glass : a a ; burette : v g g v ; SEPARATE destroy burette	urn : g ; pitcher : r r ; glass : a a ;
canister : m m g ; burette : y y ; SEPARATE destroy canister	burette : y y ;
urn : f f ; pitcher : e h e ; SEPARATE destroy urn	pitcher : e h e ;
glass : b ; burette : h ; mug : v v a ; SEPARATE destroy glass	burette : h ; mug : v v a ;
pitcher : f f e e ; beaker : r c y r y ; SEPARATE destroy beaker	pitcher : f f e e ;
jug : y ; vessel : h c h c ; SEPARATE destroy jug	vessel : h c h c ;
bottle : c d v ; flask : e y y ; SEPARATE destroy flask	bottle : c d v ;
thermos : d p d ; pitcher : d p ; SEPARATE destroy thermos	pitcher : d p ;
decanter : e y e ; mug : v c ; jug : c v v ; SEPARATE destroy decanter	mug : v c ; jug : c v v ;
mug : g d a ; vessel : o v o v ; glass : g p m g ; SEPARATE destroy mug	vessel : o v o v ; glass : g p m g ;
burette : f r r m ; flagon : p ; flagon : a h r a ; SEPARATE destroy second flagon	burette : f r r m ; flagon : p ;
bottle : a c ; glass : a c a r r ; SEPARATE destroy glass	bottle : a c ;
mug : e e ; flask : o r ; pitcher : g ; bottle : e f e ; SEPARATE destroy mug	flask : o r ; pitcher : g ; bottle : e f e ;
glass : o o ; mug : c g g ; SEPARATE destroy mug	glass : o o ;
mug : p p ; bottle : m ; SEPARATE destroy bottle	mug : p p ;
canister : m r r e ; pitcher : y r y r ; pitcher : b h e h ; SEPARATE destroy canister	pitcher : y r y r ; pitcher : b h e h ;
pitcher : a b y ; jug : o b ; cup : b b ; SEPARATE destroy cup	pitcher : a b y ; jug : o b ;
pitcher : y y d ; thermos : v v ; bottle : e h m ; SEPARATE destroy pitcher	thermos : v v ; bottle : e h m ;
canister : v o v ; glass : g e e g ; burette : b b ; SEPARATE destroy glass	canister : v o v ; burette : b b ;
glass : g f ; cup : b b e e p ; SEPARATE destroy cup	glass : g f ;
beaker : p p y ; decanter : p d ; SEPARATE destroy beaker	decanter : p d ;
urn : g c r c g r ; beaker : h o o f h ; SEPARATE destroy beaker	urn : g c r c g r ;
thermos : a r r ; vessel : o g g v ; SEPARATE destroy vessel	thermos : a r r ;
jug : e d g d ; mug : a a c ; decanter : g v ; SEPARATE destroy decanter	jug : e d g d ; mug : a a c ;
burette : a y a y ; decanter : f f o o d d ; jar : v v ; SEPARATE destroy jar	burette : a y a y ; decanter : f f o o d d ;
flagon : m ; glass : o ; SEPARATE destroy glass	flagon : m ;
glass : v ; mug : e p e p h ; mug : c c m p p ; SEPARATE destroy glass	mug : e p e p h ; mug : c c m p p ;
flagon : c y v c ; pitcher : o h o ; glass : b b ; SEPARATE destroy flagon	pitcher : o h o ; glass : b b ;
thermos : d d o ; mug : p p a ; bottle : o p m p o ; SEPARATE destroy mug	thermos : d d o ; bottle : o p m p o ;
cup : o h d o h d ; vessel : d ; SEPARATE destroy vessel	cup : o h d o h d ;
decanter : e e ; jar : p b b ; jug : a b b ; SEPARATE destroy jug	decanter : e e ; jar : p b b ;
mug : g g ; burette : r r ; cup : c f f c r r ; SEPARATE destroy cup	mug : g g ; burette : r r ;
mug : c v r r c v ; cup : y ; mug : m m ; SEPARATE destroy last mug	mug : c v r r c v ; cup : y ;
bottle : y y ; bottle : a a ; flask : g c g m ; SEPARATE destroy last bottle	bottle : y y ; flask : g c g m ;
glass : o ; pitcher : f h h ; SEPARATE destroy glass	pitcher : f h h ;
glass : b b ; jug : c d f f ; vessel : b b ; SEPARATE destroy glass	jug : c d f f ; vessel : b b ;
decanter : o c ; bottle : r r ; bottle : c ; SEPARATE destroy first bottle	decanter : o c ; bottle : c ;
flagon : o m m ; flask : m ; SEPARATE destroy flagon	flask : m ;
jug : r ; glass : v v ; SEPARATE destroy jug	glass : v v ;
beaker : y ; cup : f f ; jug : r a e e ; SEPARATE destroy jug	beaker : y ; cup : f f ;
urn : h ; jar : b b ; jug : h h o ; SEPARATE destroy urn	jar : b b ; jug : h h o ;
urn : y ; jar : a c o ; bottle : b d e d ; SEPARATE destroy bottle	urn : y ; jar : a c o ;
vessel : a ; thermos : r r ; canister : r a ; SEPARATE destroy canister	vessel : a ; thermos : r r ;
jar : h ; bottle : m ; glass : g y ; glass : h ; SEPARATE destroy first glass	jar : h ; bottle : m ; glass : h ;
jug : c c p v p ; canister : a ; burette : r r ; SEPARATE destroy jug	canister : a ; burette : r r ;
glass : p p ; jug : e ; glass : r ; bottle : c b o b ; SEPARATE destroy bottle	glass : p p ; jug : e ; glass : r ;
bottle : b b ; flagon : o r e ; thermos : c c ; SEPARATE destroy thermos	bottle : b b ; flagon : o r e ;
flagon : y y v v m m ; canister : d d ; burette : m y m y ; SEPARATE destroy canister	flagon : y y v v m m ; burette : m y m y ;
canister : o ; jar : a c c ; cup : c d c e d ; SEPARATE destroy canister	jar : a c c ; cup : c d c e d ;
decanter : f a a g f ; canister : f f ; thermos : p p e r ; SEPARATE destroy decanter	canister : f f ; thermos : p p e r ;
flagon : y d d y o ; bottle : h a h ; SEPARATE destroy flagon	bottle : h a h ;
cup : r a r ; burette : f r a a ; pitcher : g e g e ; SEPARATE destroy cup	burette : f r a a ; pitcher : g e g e ;
glass : m m ; mug : y o ; flask : a r c c ; SEPARATE destroy glass	mug : y o ; flask : a r c c ;
beaker : y a a ; bottle : g m g ; SEPARATE destroy beaker	bottle : g m g ;
beaker : c g g ; beaker : m o m ; pitcher : h h y b y ; SEPARATE destroy second beaker	beaker : c g g ; pitcher : h h y b y ;
flagon : a h a v ; urn : v ; SEPARATE destroy flagon	urn : v ;
urn : c ; canister : b b d d ; SEPARATE destroy urn	canister : b b d d ;
canister : d d ; flagon : r d ; canister : y a y a ; SEPARATE destroy second canister	canister : d d ; flagon : r d ;
canister : d d ; burette : m h o ; decanter : v v ; SEPARATE destroy burette	canister : d d ; decanter : v v ;
vessel : m b b p p ; burette : d e f f ; SEPARATE destroy vessel	burette : d e f f ;
thermos : g m m ; cup : f f ; urn : e m y e y ; SEPARATE destroy thermos	cup : f f ; urn : e m y e y ;
beaker : o p o p ; decanter : h h ; beaker : h c c y h ; SEPARATE destroy first beaker	decanter : h h ; beaker : h c c y h ;
flagon : r a a ; mug : b b ; SEPARATE destroy mug	flagon : r a a ;
flagon : p p e ; pitcher : f g f d d ; jug : h y y ; SEPARATE destroy flagon	pitcher : f g f d d ; jug : h y y ;
thermos : d ; pitcher : r g v g ; SEPARATE destroy thermos	pitcher : r g v g ;
mug : p d h p d ; flagon : c ; pitcher : y y c c m ; SEPARATE destroy pitcher	mug : p d h p d ; flagon : c ;
urn : a ; vessel : f g r ; SEPARATE destroy vessel	urn : a ;
canister : c b y ; jug : a ; SEPARATE destroy jug	canister : c b y ;
bottle : r e c ; beaker : g ; SEPARATE destroy beaker	bottle : r e c ;
flagon : b b ; pitcher : f p ; SEPARATE destroy flagon	pitcher : f p ;
burette : b p p b g g ; beaker : b b g ; SEPARATE destroy burette	beaker : b b g ;
bottle : y y m m ; vessel : f ; mug : v ; SEPARATE destroy vessel	bottle : y y m m ; mug : v ;
beaker : o c c ; mug : a a c b ; SEPARATE destroy mug	beaker : o c c ;
flask : g h y ; canister : g ; flask : h h ; SEPARATE destroy first flask	canister : g ; flask : h h ;
canister : v v ; glass : v o o a ; mug : c ; SEPARATE destroy glass	canister : v v ; mug : c ;
vessel : a a ; urn : r ; flask : g g ; SEPARATE destroy flask	vessel : a a ; urn : r ;
canister : y ; burette : y r b r b ; SEPARATE destroy canister	burette : y r b r b ;
burette : d y y ; bottle : a a o ; SEPARATE destroy burette	bottle : a a o ;
glass : c a e c e ; canister : v v m g m ; SEPARATE destroy glass	canister : v v m g m ;
bottle : y ; decanter : f m f p ; flask : y y ; jar : e e ; SEPARATE destroy bottle	decanter : f m f p ; flask : y y ; jar : e e ;
jug : c ; pitcher : g g y y e e ; thermos : v e r ; SEPARATE destroy thermos	jug : c ; pitcher : g g y y e e ;
decanter : a a ; bottle : r r o o c c ; SEPARATE destroy bottle	decanter : a a ;
decanter : h ; bottle : a a o f f ; SEPARATE destroy decanter	bottle : a a o f f ;
jar : h h ; jug : v v f f ; cup : c g c g a ; SEPARATE destroy cup	jar : h h ; jug : v v f f ;
thermos : d g b b g ; urn : p e d ; mug : v v ; SEPARATE destroy urn	thermos : d g b b g ; mug : v v ;
thermos : o o ; bottle : v r a ; SEPARATE destroy bottle	thermos : o o ;
pitcher : m p ; canister : r r ; decanter : v g g v o o ; SEPARATE destroy pitcher	canister : r r ; decanter : v g g v o o ;
canister : o ; canister : p p d ; canister : v v ; SEPARATE destroy first canister	canister : p p d ; canister : v v ;
