Input	Output
pitcher : m v v b b ; pitcher : v r f v ; mug : g ; flask : e h h e ; SEPARATE empty flask	pitcher : m v v b b ; pitcher : v r f v ; mug : g ; flask : _ ;
jar : e r e ; flagon : b b d d ; vessel : e e c ; flagon : e e ; SEPARATE create cup	jar : e r e ; flagon : b b d d ; vessel : e e c ; flagon : e e ; cup : _ ;
burette : y y ; vessel : f o o ; urn : y v ; SEPARATE shift burette after urn	vessel : f o o ; urn : y v ; burette : y y ;
cup : c y b ; cup : p p ; bottle : h h ; SEPARATE shift last cup before bottle	cup : c y b ; cup : p p ; bottle : h h ;
glass : e b g ; flagon : g r r o ; SEPARATE double flagon	glass : e b g ; flagon : g r r o g r r o ;
glass : d d ; vessel : h g g b ; jar : c o ; glass : a ; SEPARATE empty vessel	glass : d d ; vessel : _ ; jar : c o ; glass : a ;
flagon : f g ; vessel : r o o ; SEPARATE add three purple to flagon	flagon : f g p p p ; vessel : r o o ;
decanter : c ; mug : b ; cup : c ; thermos : f b ; SEPARATE filter mug	decanter : c ; mug : b ; cup : c ; thermos : f b ;
flagon : d c y y ; canister : v v ; canister : e ; decanter : a ; SEPARATE empty decanter	flagon : d c y y ; canister : v v ; canister : e ; decanter : _ ;
urn : y ; burette : o o ; SEPARATE shift urn after burette	burette : o o ; urn : y ;
vessel : d b m ; jug : d d ; burette : o ; canister : v d v d ; SEPARATE shift jug before vessel	jug : d d ; vessel : d b m ; burette : o ; canister : v d v d ;
urn : y y p f f ; flagon : d d o ; pitcher : m e c e c m ; SEPARATE add four daffodil to urn	urn : y y p f f d d d d ; flagon : d d o ; pitcher : m e c e c m ;
bottle : f p f p ; jar : h ; jar : a h d d ; SEPARATE unmix first jar	bottle : f p f p ; jar : h ; jar : a h d d ;
thermos : h ; cup : v v ; flask : y y ; flagon : v h h e e ; SEPARATE empty flagon	thermos : h ; cup : v v ; flask : y y ; flagon : _ ;
jar : o f f ; pitcher : e e ; flagon : g f c ; flagon : h ; SEPARATE create decanter	jar : o f f ; pitcher : e e ; flagon : g f c ; flagon : h ; decanter : _ ;
thermos : h y y ; jar : a a ; jug : f y y f ; SEPARATE unmix jar	thermos : h y y ; jar : a a ; jug : f y y f ;
mug : b y ; beaker : o d d c ; bottle : o p ; SEPARATE create glass	mug : b y ; beaker : o d d c ; bottle : o p ; glass : _ ;
decanter : a ; flagon : b b ; mug : e e ; mug : y b y ; SEPARATE create mug	decanter : a ; flagon : b b ; mug : e e ; mug : y b y ; mug : _ ;
canister : r e ; flagon : c c r ; urn : r v h r h ; SEPARATE filter flagon	canister : r e ; flagon : c c r ; urn : r v h r h ;
thermos : g ; urn : f f c ; SEPARATE empty urn	thermos : g ; urn : _ ;
flask : a f f ; cup : d ; flask : b b ; mug : d h f ; SEPARATE shift first flask after cup	cup : d ; flask : a f f ; flask : b b ; mug : d h f ;
thermos : m v y ; decanter : c ; SEPARATE double thermos	thermos : m v y m v y ; decanter : c ;
decanter : m r ; jug : o ; urn : f f ; SEPARATE double jug	decanter : m r ; jug : o o ; urn : f f ;
flagon : b v v b ; jug : f f b b ; thermos : v ; jug : v c ; SEPARATE unmix last jug	flagon : b v v b ; jug : f f b b ; thermos : v ; jug : v ; jug : c ;
burette : a b e e b ; pitcher : m m ; SEPARATE add six emberiae to burette	burette : a b e e b e e e e e e ; pitcher : m m ;
bottle : v r v ; canister : f f d d m ; vessel : b o o ; jug : m r m g r ; SEPARATE filter bottle	bottle : v v r ; canister : f f d d m ; vessel : b o o ; jug : m r m g r ;
bottle : r f ; jar : a a ; SEPARATE filter jar	bottle : r f ; jar : a a ;
beaker : c d o ; mug : a a ; SEPARATE double mug	beaker : c d o ; mug : a a a a ;
decanter : d c c d ; burette : v v ; jar : d e v e ; decanter : g f ; SEPARATE double jar	decanter : d c c d ; burette : v v ; jar : d e v e d e v e ; decanter : g f ;
urn : a ; pitcher : a h a ; cup : y c m y ; jar : o o a a ; SEPARATE empty jar	urn : a ; pitcher : a h a ; cup : y c m y ; jar : _ ;
cup : d f f ; glass : r r ; jar : r f r a a ; flagon : f p h f ; SEPARATE unmix jar	cup : d f f ; glass : r r ; jar : r r ; jar : f ; jar : a a ; flagon : f p h f ;
beaker : r r c ; cup : r a r y y ; jug : c a c ; urn : g g ; SEPARATE add six blue to cup	beaker : r r c ; cup : r a r y y b b b b b b ; jug : c a c ; urn : g g ;
decanter : m m ; bottle : r r ; SEPARATE double decanter	decanter : m m m m ; bottle : r r ;
urn : r c m r m c ; glass : v ; beaker : a a r ; SEPARATE shift beaker after urn	urn : r c m r m c ; beaker : a a r ; glass : v ;
mug : v a v c ; decanter : h h e e ; SEPARATE filter decanter	mug : v a v c ; decanter : h h e e ;
flask : y e e b y ; jug : g ; vessel : v v m p m ; SEPARATE filter vessel	flask : y e e b y ; jug : g ; vessel : v v m m p ;
cup : a f a ; flask : d h f f d ; pitcher : o c f o c ; cup : p c p ; SEPARATE filter pitcher	cup : a f a ; flask : d h f f d ; pitcher : o o c c f ; cup : p c p ;
thermos : a a y d d ; glass : d d g ; glass : c c ; SEPARATE filter second glass	thermos : a a y d d ; glass : d d g ; glass : c c ;
burette : a d a c d ; beaker : b ; flagon : m m h g g ; thermos : p p d ; SEPARATE empty thermos	burette : a d a c d ; beaker : b ; flagon : m m h g g ; thermos : _ ;
flask : m o m ; urn : g p f p f ; SEPARATE create flask	flask : m o m ; urn : g p f p f ; flask : _ ;
jar : b e v e b ; glass : c p ; vessel : p d d v ; burette : y e p ; SEPARATE empty glass	jar : b e v e b ; glass : _ ; vessel : p d d v ; burette : y e p ;
jar : o p p o ; pitcher : v b c ; bottle : d f f c ; beaker : d g p ; SEPARATE destroy beaker	jar : o p p o ; pitcher : v b c ; bottle : d f f c ;
jar : c d c ; canister : p e a p e a ; flagon : p b r ; bottle : d e d g ; SEPARATE destroy canister	jar : c d c ; flagon : p b r ; bottle : d e d g ;
mug : g r p p ; thermos : e e ; bottle : g p o ; SEPARATE add one red to bottle	mug : g r p p ; thermos : e e ; bottle : g p o r ;
jug : c c o ; glass : c m e m ; canister : v ; pitcher : h y y h ; SEPARATE create canister	jug : c c o ; glass : c m e m ; canister : v ; pitcher : h y y h ; canister : _ ;
thermos : p e e ; flagon : o ; jar : o o ; SEPARATE add four blue to flagon	thermos : p e e ; flagon : o b b b b ; jar : o o ;
thermos : y y ; mug : p ; SEPARATE create mug	thermos : y y ; mug : p ; mug : _ ;
flagon : o ; jar : f f ; decanter : p p m m ; flagon : v ; SEPARATE double decanter	flagon : o ; jar : f f ; decanter : p p m m p p m m ; flagon : v ;
decanter : a p c c ; burette : h d v d v ; jar : v g v g ; SEPARATE unmix jar	decanter : a p c c ; burette : h d v d v ; jar : v v ; jar : g g ;
urn : o a o b a ; vessel : g p ; vessel : o o p p ; SEPARATE empty last vessel	urn : o a o b a ; vessel : g p ; vessel : _ ;
mug : o ; pitcher : c c v f v ; SEPARATE filter mug	mug : o ; pitcher : c c v f v ;
vessel : r r ; decanter : g g ; SEPARATE filter vessel	vessel : r r ; decanter : g g ;
decanter : a ; glass : p ; burette : m ; SEPARATE shift decanter before glass	decanter : a ; glass : p ; burette : m ;
burette : y h h ; flask : p y b p ; vessel : h p h p ; glass : d e e ; SEPARATE empty vessel	burette : y h h ; flask : p y b p ; vessel : _ ; glass : d e e ;
jug : y y g ; mug : y y ; vessel : d ; flagon : m v b v b ; SEPARATE unmix vessel	jug : y y g ; mug : y y ; vessel : d ; flagon : m v b v b ;
pitcher : m m ; canister : e y ; bottle : v c c v y ; SEPARATE unmix pitcher	pitcher : m m ; canister : e y ; bottle : v c c v y ;
thermos : y y ; canister : r h h ; flagon : r r b ; flask : b ; SEPARATE add four emberiae to canister	thermos : y y ; canister : r h h e e e e ; flagon : r r b ; flask : b ;
jar : g ; pitcher : r r g ; SEPARATE unmix pitcher	jar : g ; pitcher : r r ; pitcher : g ;
jug : m m h p p ; canister : e e a d ; decanter : o e o p e ; SEPARATE double jug	jug : m m h p p m m h p p ; canister : e e a d ; decanter : o e o p e ;
decanter : h ; cup : o r r o ; bottle : b a b m ; SEPARATE filter bottle	decanter : h ; cup : o r r o ; bottle : b b a m ;
mug : r ; thermos : v e ; SEPARATE create bottle	mug : r ; thermos : v e ; bottle : _ ;
jug : b e v v ; beaker : m m f c ; mug : c f h h f ; canister : p p f ; SEPARATE filter canister	jug : b e v v ; beaker : m m f c ; mug : c f h h f ; canister : p p f ;
beaker : m ; glass : a a ; SEPARATE create jug	beaker : m ; glass : a a ; jug : _ ;
urn : f f ; bottle : h p r ; cup : y y ; flagon : g g ; SEPARATE create beaker	urn : f f ; bottle : h p r ; cup : y y ; flagon : g g ; beaker : _ ;
decanter : d g d r g r ; burette : v v ; beaker : d y d ; SEPARATE add six yellow to burette	decanter : d g d r g r ; burette : v v y y y y y y ; beaker : d y d ;
cup : v g g ; flask : y ; bottle : h d a ; thermos : d ; SEPARATE add five purple to bottle	cup : v g g ; flask : y ; bottle : h d a p p p p p ; thermos : d ;
vessel : v h v y y ; jar : r p ; urn : f ; SEPARATE filter vessel	vessel : v v h y y ; jar : r p ; urn : f ;
decanter : o o y ; bottle : c g g a c a ; pitcher : e d d y e y ; SEPARATE double decanter	decanter : o o y o o y ; bottle : c g g a c a ; pitcher : e d d y e y ;
cup : c ; pitcher : y ; flask : y y v h ; SEPARATE create mug	cup : c ; pitcher : y ; flask : y y v h ; mug : _ ;
decanter : g o c o ; beaker : c f f y y ; jug : o o ; SEPARATE shift decanter after jug	beaker : c f f y y ; jug : o o ; decanter : g o c o ;
vessel : m y y f m ; canister : v v b b ; pitcher : p r p ; SEPARATE unmix canister	vessel : m y y f m ; canister : v v ; canister : b b ; pitcher : p r p ;
thermos : h o o e ; bottle : g h v v ; jug : c y y m ; bottle : y o g y o g ; SEPARATE empty last bottle	thermos : h o o e ; bottle : g h v v ; jug : c y y m ; bottle : _ ;
bottle : m e h ; vessel : y y ; jug : h b h ; vessel : c ; SEPARATE add six green to bottle	bottle : m e h g g g g g g ; vessel : y y ; jug : h b h ; vessel : c ;
decanter : o ; flask : y y ; SEPARATE unmix decanter	decanter : o ; flask : y y ;
canister : g g ; mug : r f y r ; mug : a y d ; SEPARATE filter last mug	canister : g g ; mug : r f y r ; mug : a y d ;
decanter : o h a a ; bottle : r ; canister : e d d p e p ; thermos : y y ; SEPARATE add one orange to canister	decanter : o h a a ; bottle : r ; canister : e d d p e p o ; thermos : y y ;
canister : r a ; glass : b b ; flask : o y y ; SEPARATE unmix flask	canister : r a ; glass : b b ; flask : o ; flask : y y ;
thermos : o o ; flask : y ; thermos : b y e e y ; beaker : b b g p ; SEPARATE double beaker	thermos : o o ; flask : y ; thermos : b y e e y ; beaker : b b g p b b g p ;
flagon : a a y e y ; bottle : a f v v f a ; decanter : f f ; cup : a y d a y ; SEPARATE create vessel	flagon : a a y e y ; bottle : a f v v f a ; decanter : f f ; cup : a y d a y ; vessel : _ ;
pitcher : b b p ; bottle : e c e ; thermos : d g h g h ; flagon : a a ; SEPARATE create jar	pitcher : b b p ; bottle : e c e ; thermos : d g h g h ; flagon : a a ; jar : _ ;
thermos : h ; bottle : b ; mug : m h h ; vessel : a ; SEPARATE empty thermos	thermos : _ ; bottle : b ; mug : m h h ; vessel : a ;
urn : r g c c r ; burette : b b ; flagon : a ; jar : r o m m o ; SEPARATE double burette	urn : r g c c r ; burette : b b b b ; flagon : a ; jar : r o m m o ;
canister : d m d r m ; bottle : y e y ; flagon : m g m g d ; SEPARATE create thermos	canister : d m d r m ; bottle : y e y ; flagon : m g m g d ; thermos : _ ;
burette : h e v v h ; thermos : b ; jug : o d b d b ; pitcher : b b y y ; SEPARATE destroy pitcher	burette : h e v v h ; thermos : b ; jug : o d b d b ;
vessel : m ; jug : m m ; jug : y y ; beaker : h h a ; SEPARATE double first jug	vessel : m ; jug : m m m m ; jug : y y ; beaker : h h a ;
decanter : o o d d ; cup : a ; canister : h ; SEPARATE add six emberiae to cup	decanter : o o d d ; cup : a e e e e e e ; canister : h ;
jar : c d c ; glass : y y v ; beaker : g ; SEPARATE shift beaker after glass	jar : c d c ; glass : y y v ; beaker : g ;
cup : v v ; cup : g m d m g ; jug : h c ; beaker : v ; SEPARATE shift beaker after jug	cup : v v ; cup : g m d m g ; jug : h c ; beaker : v ;
flask : h o ; vessel : g h c g h ; SEPARATE filter vessel	flask : h o ; vessel : g g h h c ;
pitcher : y g y g ; decanter : g o b ; SEPARATE double decanter	pitcher : y g y g ; decanter : g o b g o b ;
thermos : p d p d ; cup : e m ; flask : g g r r ; glass : h p ; SEPARATE create pitcher	thermos : p d p d ; cup : e m ; flask : g g r r ; glass : h p ; pitcher : _ ;
mug : r r ; cup : c v v ; SEPARATE double mug	mug : r r r r ; cup : c v v ;
jug : v d h ; urn : y ; bottle : a a ; beaker : p p o c o ; SEPARATE unmix urn	jug : v d h ; urn : y ; bottle : a a ; beaker : p p o c o ;
pitcher : a a ; flagon : f v ; jug : f o f ; burette : b p ; SEPARATE add six blue to flagon	pitcher : a a ; flagon : f v b b b b b b ; jug : f o f ; burette : b p ;
glass : e a a h ; decanter : v d c ; pitcher : h a a ; pitcher : y m ; SEPARATE filter glass	glass : e a a h ; decanter : v d c ; pitcher : h a a ; pitcher : y m ;
glass : h f f v h ; burette : f b ; glass : a a c ; vessel : p p y ; SEPARATE empty first glass	glass : _ ; burette : f b ; glass : a a c ; vessel : p p y ;
thermos : f f ; mug : m m ; urn : r o c ; SEPARATE create jar	thermos : f f ; mug : m m ; urn : r o c ; jar : _ ;
jug : d c d ; flask : f f m m ; beaker : c b ; flagon : h c ; SEPARATE add five violet to flask	jug : d c d ; flask : f f m m v v v v v ; beaker : c b ; flagon : h c ;
flask : h h m ; vessel : p ; SEPARATE empty vessel	flask : h h m ; vessel : _ ;
decanter : f ; bottle : p ; pitcher : m m ; SEPARATE create mug	decanter : f ; bottle : p ; pitcher : m m ; mug : _ ;
flask : r r ; thermos : y b b e y e ; urn : g g v v ; thermos : e ; SEPARATE create glass	flask : r r ; thermos : y b b e y e ; urn : g g v v ; thermos : e ; glass : _ ;
vessel : v r r m ; urn : v ; SEPARATE shift vessel after urn	urn : v ; vessel : v r r m ;
glass : c h h c ; mug : y a y ; bottle : r r ; pitcher : b g g b ; SEPARATE filter bottle	glass : c h h c ; mug : y a y ; bottle : r r ; pitcher : b g g b ;
jug : d g v v ; glass : h h ; SEPARATE filter glass	jug : d g v v ; glass : h h ;
urn : f g o g f ; mug : o o d ; SEPARATE add six cabernet to urn	urn : f g o g f c c c c c c ; mug : o o d ;
glass : c g c ; flagon : c d d a c ; jug : a r ; cup : p h p g ; SEPARATE shift flagon after cup	glass : c g c ; jug : a r ; cup : p h p g ; flagon : c d d a c ;
beaker : r e r ; flagon : c b ; burette : e ; SEPARATE double burette	beaker : r e r ; flagon : c b ; burette : e e ;
glass : r c r ; cup : c ; burette : g g v f ; thermos : v f f a a ; SEPARATE add one cabernet to burette	glass : r c r ; cup : c ; burette : g g v f c ; thermos : v f f a a ;
flask : r r a ; burette : a a e ; beaker : b m m b g ; glass : d d p ; SEPARATE destroy burette	flask : r r a ; beaker : b m m b g ; glass : d d p ;
canister : g g o d ; thermos : e e m d ; flask : r b v b v ; SEPARATE destroy canister	thermos : e e m d ; flask : r b v b v ;
bottle : h h y ; jar : y m m r y ; mug : e c c v e v ; glass : o p r o r p ; SEPARATE create urn	bottle : h h y ; jar : y m m r y ; mug : e c c v e v ; glass : o p r o r p ; urn : _ ;
vessel : y y ; jar : r g r b g b ; burette : p p ; SEPARATE create flask	vessel : y y ; jar : r g r b g b ; burette : p p ; flask : _ ;
decanter : g ; glass : h r ; urn : y y g ; SEPARATE empty glass	decanter : g ; glass : _ ; urn : y y g ;
jar : e m g m ; pitcher : f ; flask : m e b m ; SEPARATE add two harlequin to pitcher	jar : e m g m ; pitcher : f h h ; flask : m e b m ;
burette : f f d m ; vessel : v c v m ; SEPARATE filter burette	burette : f f d m ; vessel : v c v m ;
jar : y ; flask : r r g d ; glass : g c ; flask : p c p e ; SEPARATE add one purple to first flask	jar : y ; flask : r r g d p ; glass : g c ; flask : p c p e ;
glass : y p ; burette : h m ; urn : y ; SEPARATE add one harlequin to urn	glass : y p ; burette : h m ; urn : y h ;
jar : y y b a b a ; cup : v ; SEPARATE create urn	jar : y y b a b a ; cup : v ; urn : _ ;
jar : d r r d ; decanter : g d f d ; SEPARATE double decanter	jar : d r r d ; decanter : g d f d g d f d ;
canister : y y g g ; pitcher : h ; bottle : r c c ; jug : r r ; SEPARATE add one yellow to bottle	canister : y y g g ; pitcher : h ; bottle : r c c y ; jug : r r ;
jar : a a ; jug : o o ; urn : m m ; SEPARATE double jug	jar : a a ; jug : o o o o ; urn : m m ;
burette : b c h c ; urn : o o ; SEPARATE double urn	burette : b c h c ; urn : o o o o ;
pitcher : m m ; jar : f f ; cup : h h ; thermos : b r o b r ; SEPARATE create jug	pitcher : m m ; jar : f f ; cup : h h ; thermos : b r o b r ; jug : _ ;
glass : m o v v m ; mug : m r r c ; SEPARATE unmix glass	glass : m m ; glass : o ; glass : v v ; mug : m r r c ;
thermos : p v v p ; mug : e e c v ; canister : f p y p ; urn : m p m h h ; SEPARATE destroy thermos	mug : e e c v ; canister : f p y p ; urn : m p m h h ;
jug : m c o m c ; bottle : d d v ; urn : d ; SEPARATE unmix bottle	jug : m c o m c ; bottle : d d ; bottle : v ; urn : d ;
flagon : e f b ; jug : r p p ; mug : r e ; SEPARATE double mug	flagon : e f b ; jug : r p p ; mug : r e r e ;
thermos : f e ; cup : h r g g h ; SEPARATE add one magenta to thermos	thermos : f e m ; cup : h r g g h ;
beaker : f e f e m ; bottle : o c o ; pitcher : f o ; flask : r ; SEPARATE create bottle	beaker : f e f e m ; bottle : o c o ; pitcher : f o ; flask : r ; bottle : _ ;
bottle : g g ; beaker : e g e g ; SEPARATE empty beaker	bottle : g g ; beaker : _ ;
glass : p h r ; thermos : h h ; SEPARATE add two emberiae to thermos	glass : p h r ; thermos : h h e e ;
decanter : h d ; burette : f ; jug : r ; SEPARATE create thermos	decanter : h d ; burette : f ; jug : r ; thermos : _ ;
thermos : g ; glass : c c ; flagon : p e ; SEPARATE create flagon	thermos : g ; glass : c c ; flagon : p e ; flagon : _ ;
decanter : h f a f a ; flagon : a p a y p ; decanter : o b g g b o ; SEPARATE shift last decanter before flagon	decanter : h f a f a ; decanter : o b g g b o ; flagon : a p a y p ;
flask : a c a ; mug : c c ; SEPARATE add two yellow to flask	flask : a c a y y ; mug : c c ;
glass : b p ; mug : d p ; thermos : b ; SEPARATE shift mug after thermos	glass : b p ; thermos : b ; mug : d p ;
cup : d d ; decanter : c c ; SEPARATE shift decanter after cup	cup : d d ; decanter : c c ;
jug : h c c ; urn : o ; jug : f f ; SEPARATE create beaker	jug : h c c ; urn : o ; jug : f f ; beaker : _ ;
flagon : d y ; burette : f ; urn : d c e ; glass : f f ; SEPARATE filter flagon	flagon : d y ; burette : f ; urn : d c e ; glass : f f ;
beaker : f d d v v ; pitcher : f o ; flagon : a ; urn : o a ; SEPARATE create burette	beaker : f d d v v ; pitcher : f o ; flagon : a ; urn : o a ; burette : _ ;
glass : d e d ; bottle : o d d ; urn : v p p g ; bottle : y p m ; SEPARATE add four cabernet to first bottle	glass : d e d ; bottle : o d d c c c c ; urn : v p p g ; bottle : y p m ;
flask : m ; flagon : m g g r r ; glass : f a f a ; jug : o d ; SEPARATE double glass	flask : m ; flagon : m g g r r ; glass : f a f a f a f a ; jug : o d ;
beaker : e ; vessel : m m ; vessel : p ; mug : b b c g g ; SEPARATE empty first vessel	beaker : e ; vessel : _ ; vessel : p ; mug : b b c g g ;
vessel : c p ; canister : e b v ; SEPARATE double canister	vessel : c p ; canister : e b v e b v ;
flagon : a a ; jug : d a o d o ; beaker : e e c ; burette : p c p c ; SEPARATE empty jug	flagon : a a ; jug : _ ; beaker : e e c ; burette : p c p c ;
burette : f ; jar : b ; SEPARATE empty burette	burette : _ ; jar : b ;
burette : c h e c ; cup : e g g ; flask : p h d d ; flagon : p m m p ; SEPARATE unmix flask	burette : c h e c ; cup : e g g ; flask : p ; flask : h ; flask : d d ; flagon : p m m p ;
cup : f ; vessel : h h ; mug : y ; pitcher : e v ; SEPARATE filter mug	cup : f ; vessel : h h ; mug : y ; pitcher : e v ;
jug : g g ; urn : g o g ; bottle : o o p ; pitcher : b v d ; SEPARATE add two yellow to bottle	jug : g g ; urn : g o g ; bottle : o o p y y ; pitcher : b v d ;
decanter : o c c o ; bottle : f g ; SEPARATE double bottle	decanter : o c c o ; bottle : f g f g ;
canister : v h o v o h ; mug : b b ; pitcher : h h a g a g ; SEPARATE destroy mug	canister : v h o v o h ; pitcher : h h a g a g ;
canister : d p y d p ; cup : v ; SEPARATE shift cup before canister	cup : v ; canister : d p y d p ;
jar : r o g ; canister : p p c ; jar : h r e ; SEPARATE double first jar	jar : r o g r o g ; canister : p p c ; jar : h r e ;
flagon : b a a ; decanter : d d f o o f ; glass : o o g b ; thermos : e e b g ; SEPARATE destroy flagon	decanter : d d f o o f ; glass : o o g b ; thermos : e e b g ;
cup : v o o c ; jug : r o f r o ; SEPARATE unmix jug	cup : v o o c ; jug : r r ; jug : o o ; jug : f ;
bottle : g ; beaker : v v ; bottle : r f ; SEPARATE unmix second bottle	bottle : g ; beaker : v v ; bottle : r ; bottle : f ;
beaker : c y h c ; beaker : d d g ; beaker : d g ; pitcher : f p f o ; SEPARATE shift second beaker before first beaker	beaker : d d g ; beaker : c y h c ; beaker : d g ; pitcher : f p f o ;
flask : g ; canister : y f y ; thermos : o c c g g o ; glass : r r e e ; SEPARATE add one daffodil to canister	flask : g ; canister : y f y d ; thermos : o c c g g o ; glass : r r e e ;
mug : a c d d ; glass : c o p p ; SEPARATE empty glass	mug : a c d d ; glass : _ ;
jar : o ; jug : r p ; urn : v m h v ; decanter : a a r ; SEPARATE destroy decanter	jar : o ; jug : r p ; urn : v m h v ;
flagon : g c ; jug : v r v ; SEPARATE shift flagon after jug	jug : v r v ; flagon : g c ;
cup : p p r ; glass : r r ; flagon : e p g p g ; glass : h c c ; SEPARATE empty last glass	cup : p p r ; glass : r r ; flagon : e p g p g ; glass : _ ;
vessel : r v ; bottle : a y r a y ; mug : o d d b o ; flagon : f ; SEPARATE double bottle	vessel : r v ; bottle : a y r a y a y r a y ; mug : o d d b o ; flagon : f ;
cup : d ; vessel : b b m a a ; flask : y ; flagon : a r r ; SEPARATE create jug	cup : d ; vessel : b b m a a ; flask : y ; flagon : a r r ; jug : _ ;
flagon : y c c y ; jar : p ; SEPARATE create urn	flagon : y c c y ; jar : p ; urn : _ ;
glass : f v r r v f ; canister : y ; SEPARATE create decanter	glass : f v r r v f ; canister : y ; decanter : _ ;
urn : m m b ; flask : f p f e ; pitcher : p a ; flagon : h r o ; SEPARATE filter flask	urn : m m b ; flask : f f p e ; pitcher : p a ; flagon : h r o ;
canister : g d ; flagon : h b d b d ; vessel : h p p h c ; thermos : o o ; SEPARATE empty flagon	canister : g d ; flagon : _ ; vessel : h p p h c ; thermos : o o ;
vessel : y m m ; jar : e b e h h ; jug : r ; SEPARATE shift jug after jar	vessel : y m m ; jar : e b e h h ; jug : r ;
jar : m f ; pitcher : p v ; jar : f f c ; vessel : y y b b p p ; SEPARATE unmix first jar	jar : m ; jar : f ; pitcher : p v ; jar : f f c ; vessel : y y b b p p ;
flask : c c p b ; beaker : a a ; vessel : r r ; cup : v d p d ; SEPARATE shift cup before flask	cup : v d p d ; flask : c c p b ; beaker : a a ; vessel : r r ;
flagon : r h v v h ; burette : c e c p p e ; canister : v v r ; bottle : h g h g ; SEPARATE shift bottle after burette	flagon : r h v v h ; burette : c e c p p e ; bottle : h g h g ; canister : v v r ;
burette : e e y y ; pitcher : g v ; flask : y y ; beaker : d y y ; SEPARATE create cup	burette : e e y y ; pitcher : g v ; flask : y y ; beaker : d y y ; cup : _ ;
vessel : d d g f g f ; burette : c ; SEPARATE unmix burette	vessel : d d g f g f ; burette : c ;
flagon : d p d ; jug : o y o e e ; jug : y p f ; SEPARATE create pitcher	flagon : d p d ; jug : o y o e e ; jug : y p f ; pitcher : _ ;
jar : p p ; canister : c o m c ; vessel : r r ; pitcher : a ; SEPARATE double pitcher	jar : p p ; canister : c o m c ; vessel : r r ; pitcher : a a ;
decanter : v v h h p ; jar : h h a f ; decanter : o b o ; pitcher : a a d ; SEPARATE filter pitcher	decanter : v v h h p ; jar : h h a f ; decanter : o b o ; pitcher : a a d ;
mug : h b f ; thermos : e r e c r ; jar : o v v d d ; SEPARATE destroy mug	thermos : e r e c r ; jar : o v v d d ;
glass : b b p f ; canister : a a e ; SEPARATE filter canister	glass : b b p f ; canister : a a e ;
cup : c e d e ; flagon : v ; flagon : o o c ; SEPARATE shift first flagon before last flagon	cup : c e d e ; flagon : v ; flagon : o o c ;
thermos : y y v ; beaker : m y h h y ; burette : b b ; vessel : d ; SEPARATE destroy vessel	thermos : y y v ; beaker : m y h h y ; burette : b b ;
flagon : p y ; decanter : d d ; jar : r m ; urn : b b ; SEPARATE add two blue to urn	flagon : p y ; decanter : d d ; jar : r m ; urn : b b b b ;
glass : o v v ; bottle : p a ; bottle : e v ; flagon : r r h ; SEPARATE create pitcher	glass : o v v ; bottle : p a ; bottle : e v ; flagon : r r h ; pitcher : _ ;
urn : o o ; thermos : v g g v ; flask : m y y ; burette : f ; SEPARATE filter burette	urn : o o ; thermos : v g g v ; flask : m y y ; burette : f ;
mug : m ; canister : y y ; vessel : y y ; burette : o o ; SEPARATE create flagon	mug : m ; canister : y y ; vessel : y y ; burette : o o ; flagon : _ ;
thermos : d y h y ; decanter : p ; SEPARATE filter thermos	thermos : d y y h ; decanter : p ;
jar : g d d m ; canister : g o r g ; flagon : f v v f ; SEPARATE shift jar after canister	canister : g o r g ; jar : g d d m ; flagon : f v v f ;
flask : y d ; glass : y ; SEPARATE shift glass before flask	glass : y ; flask : y d ;
canister : o ; jug : b b g ; flagon : c b c b ; pitcher : c g c ; SEPARATE empty jug	canister : o ; jug : _ ; flagon : c b c b ; pitcher : c g c ;
thermos : d f o o ; jar : m p p ; pitcher : a a ; SEPARATE unmix pitcher	thermos : d f o o ; jar : m p p ; pitcher : a a ;
thermos : p p ; jar : h h d g g ; flask : b ; SEPARATE unmix jar	thermos : p p ; jar : h h ; jar : d ; jar : g g ; flask : b ;
decanter : o c c p o ; cup : p p ; SEPARATE filter decanter	decanter : o o c c p ; cup : p p ;
thermos : y p v ; thermos : b c c m m ; glass : b b a ; pitcher : v r r m ; SEPARATE shift pitcher before second thermos	thermos : y p v ; pitcher : v r r m ; thermos : b c c m m ; glass : b b a ;
jug : m y ; flask : y c ; thermos : v o d d ; SEPARATE add four red to jug	jug : m y r r r r ; flask : y c ; thermos : v o d d ;
canister : d a a d ; flagon : m g g ; SEPARATE empty flagon	canister : d a a d ; flagon : _ ;
cup : f ; urn : v ; SEPARATE create burette	cup : f ; urn : v ; burette : _ ;
jar : y y d ; jug : p p a g a ; vessel : p v r v r ; cup : r m y m r ; SEPARATE double jar	jar : y y d y y d ; jug : p p a g a ; vessel : p v r v r ; cup : r m y m r ;
thermos : a b a m b ; pitcher : v v r r ; urn : a a d ; SEPARATE shift pitcher before thermos	pitcher : v v r r ; thermos : a b a m b ; urn : a a d ;
glass : p e e p ; jug : h o o h p ; flask : h h ; SEPARATE unmix jug	glass : p e e p ; jug : h h ; jug : o o ; jug : p ; flask : h h ;
canister : o ; bottle : m m ; bottle : e ; SEPARATE shift canister before first bottle	canister : o ; bottle : m m ; bottle : e ;
glass : a a ; glass : d r ; thermos : f f h b b h ; SEPARATE create flagon	glass : a a ; glass : d r ; thermos : f f h b b h ; flagon : _ ;
