Input	Output
mug : g r v r v ; cup : a a p ; SEPARATE destroy mug	cup : a a p ;
canister : g g a a ; jar : y m d d ; SEPARATE destroy jar	canister : g g a a ;
thermos : r f c f r ; decanter : e m e m a ; SEPARATE destroy thermos	decanter : e m e m a ;
pitcher : a b v ; cup : m g ; SEPARATE destroy cup	pitcher : a b v ;
bottle : b ; glass : h ; SEPARATE destroy glass	bottle : b ;
flagon : o e o p ; glass : d d r e r ; SEPARATE destroy flagon	glass : d d r e r ;
beaker : h g ; beaker : o y b ; bottle : a ; SEPARATE destroy last beaker	beaker : h g ; bottle : a ;
pitcher : f f ; decanter : r ; flagon : v h d d v ; beaker : c b r c b ; SEPARATE destroy decanter	pitcher : f f ; flagon : v h d d v ; beaker : c b r c b ;
pitcher : r ; pitcher : h ; SEPARATE destroy first pitcher	pitcher : h ;
thermos : g g ; urn : e e r v ; cup : f f ; cup : c ; SEPARATE destroy last cup	thermos : g g ; urn : e e r v ; cup : f f ;
flagon : h o v h o ; pitcher : b b p r ; glass : c v c d ; decanter : p ; SEPARATE destroy decanter	flagon : h o v h o ; pitcher : b b p r ; glass : c v c d ;
flask : h h o o y y ; glass : m m y y ; thermos : m m h ; beaker : h h ; SEPARATE destroy beaker	flask : h h o o y y ; glass : m m y y ; thermos : m m h ;
glass : c c ; thermos : o o d d m ; urn : p y ; jar : o o h e ; SEPARATE destroy thermos	glass : c c ; urn : p y ; jar : o o h e ;
urn : b ; flask : h b r r ; decanter : o ; pitcher : e ; SEPARATE destroy urn	flask : h b r r ; decanter : o ; pitcher : e ;
thermos : a a ; glass : d ; glass : f f ; SEPARATE destroy first glass	thermos : a a ; glass : f f ;
flagon : f g r g r ; cup : r r ; SEPARATE destroy cup	flagon : f g r g r ;
decanter : v ; vessel : a e h e a ; canister : p ; SEPARATE destroy decanter	vessel : a e h e a ; canister : p ;
jug : p p ; flask : f f b ; glass : v ; SEPARATE destroy jug	flask : f f b ; glass : v ;
thermos : v y v d ; flask : r g ; SEPARATE destroy thermos	flask : r g ;
flagon : d d ; mug : b m m ; SEPARATE destroy mug	flagon : d d ;
mug : y o c y o ; thermos : y d y d b ; jug : r ; SEPARATE destroy jug	mug : y o c y o ; thermos : y d y d b ;
urn : o e e ; vessel : v d d v b ; vessel : b g b r ; vessel : y ; SEPARATE destroy first vessel	urn : o e e ; vessel : b g b r ; vessel : y ;
bottle : y v ; urn : y o y o ; pitcher : r p ; SEPARATE destroy pitcher	bottle : y v ; urn : y o y o ;
thermos : b d d ; glass : h c r r h ; flask : g y y v g ; flagon : r o g o g r ; SEPARATE destroy thermos	glass : h c r r h ; flask : g y y v g ; flagon : r o g o g r ;
pitcher : b m b m ; bottle : v g o g o ; SEPARATE destroy bottle	pitcher : b m b m ;
flagon : d ; jug : m r ; SEPARATE destroy flagon	jug : m r ;
mug : p p v v m ; bottle : r y y r ; SEPARATE destroy mug	bottle : r y y r ;
jar : d d ; jug : a a o o ; decanter : c c d a a ; SEPARATE destroy jar	jug : a a o o ; decanter : c c d a a ;
mug : p ; burette : a a y ; SEPARATE destroy burette	mug : p ;
thermos : o ; glass : c o d ; bottle : g g ; SEPARATE destroy glass	thermos : o ; bottle : g g ;
urn : o o y ; mug : y y ; jug : v g v ; burette : g g ; SEPARATE destroy mug	urn : o o y ; jug : v g v ; burette : g g ;
vessel : c p c ; jug : g g ; urn : e m m y e ; decanter : h g g ; SEPARATE destroy vessel	jug : g g ; urn : e m m y e ; decanter : h g g ;
mug : a g e g ; pitcher : o y ; beaker : v g g e ; decanter : o d c c ; SEPARATE destroy mug	pitcher : o y ; beaker : v g g e ; decanter : o d c c ;
jar : a m r r ; burette : y y ; SEPARATE destroy jar	burette : y y ;
bottle : d p p ; urn : d c d c m ; SEPARATE destroy urn	bottle : d p p ;
jar : a a m ; vessel : y d d y ; SEPARATE destroy jar	vessel : y d d y ;
flask : v v e o ; flask : p r p ; flagon : p r ; mug : f h h f ; SEPARATE destroy second flask	flask : v v e o ; flagon : p r ; mug : f h h f ;
glass : a ; urn : c a a r ; SEPARATE destroy urn	glass : a ;
cup : r f e r f ; beaker : y y e ; bottle : b h m ; canister : c c h ; SEPARATE destroy bottle	cup : r f e r f ; beaker : y y e ; canister : c c h ;
flagon : a a ; jug : p f c p ; pitcher : o f p f ; SEPARATE destroy flagon	jug : p f c p ; pitcher : o f p f ;
jar : c d c ; canister : p e a p e a ; flagon : p b r ; bottle : d e d g ; SEPARATE destroy canister	jar : c d c ; flagon : p b r ; bottle : d e d g ;
bottle : f b b f ; thermos : e e g ; glass : e v e ; flask : b h h ; SEPARATE destroy flask	bottle : f b b f ; thermos : e e g ; glass : e v e ;
pitcher : r b p b ; beaker : h m ; thermos : e e ; thermos : v y y ; SEPARATE destroy last thermos	pitcher : r b p b ; beaker : h m ; thermos : e e ;
thermos : o a d o ; burette : m m y ; SEPARATE destroy burette	thermos : o a d o ;
glass : o o f h ; thermos : y b o o ; SEPARATE destroy thermos	glass : o o f h ;
canister : p o ; canister : c f c ; flask : h d r d r ; SEPARATE destroy flask	canister : p o ; canister : c f c ;
mug : h m y ; flask : p p g ; SEPARATE destroy mug	flask : p p g ;
mug : b v v b o ; thermos : p b y b ; SEPARATE destroy mug	thermos : p b y b ;
beaker : c c m ; thermos : r r b f b ; flagon : m e m ; SEPARATE destroy flagon	beaker : c c m ; thermos : r r b f b ;
vessel : a ; thermos : r r ; canister : r a ; SEPARATE destroy canister	vessel : a ; thermos : r r ;
jar : f f y ; burette : y y ; cup : d e d y y ; mug : o c y o ; SEPARATE destroy mug	jar : f f y ; burette : y y ; cup : d e d y y ;
thermos : f m m h h ; flask : v b c v ; canister : d d ; SEPARATE destroy canister	thermos : f m m h h ; flask : v b c v ;
burette : a p p c ; glass : c p f p ; urn : e e ; beaker : h h e e ; SEPARATE destroy burette	glass : c p f p ; urn : e e ; beaker : h h e e ;
vessel : d c m d c m ; canister : c ; bottle : m v r m v ; glass : o d o d r ; SEPARATE destroy glass	vessel : d c m d c m ; canister : c ; bottle : m v r m v ;
vessel : a a ; pitcher : c c ; glass : y v v y c ; SEPARATE destroy pitcher	vessel : a a ; glass : y v v y c ;
flask : h e o e ; pitcher : c b b ; SEPARATE destroy pitcher	flask : h e o e ;
cup : v ; jar : o o ; flagon : d m ; SEPARATE destroy cup	jar : o o ; flagon : d m ;
beaker : y ; jug : d d h ; flagon : h h b a b ; SEPARATE destroy flagon	beaker : y ; jug : d d h ;
decanter : e g g e ; cup : a a ; beaker : v r r v ; SEPARATE destroy cup	decanter : e g g e ; beaker : v r r v ;
bottle : p ; urn : b ; beaker : h p p ; mug : y a y c c ; SEPARATE destroy bottle	urn : b ; beaker : h p p ; mug : y a y c c ;
flagon : e ; bottle : o ; thermos : p p ; SEPARATE destroy flagon	bottle : o ; thermos : p p ;
flagon : d ; thermos : f f h h ; thermos : g g v ; thermos : g f m ; SEPARATE destroy last thermos	flagon : d ; thermos : f f h h ; thermos : g g v ;
mug : g a a ; cup : d m d p ; SEPARATE destroy cup	mug : g a a ;
beaker : p c r c ; beaker : b m v v ; burette : m e e g ; SEPARATE destroy second beaker	beaker : p c r c ; burette : m e e g ;
cup : p y p g g ; canister : o o ; thermos : o v o d v ; SEPARATE destroy canister	cup : p y p g g ; thermos : o v o d v ;
burette : a y a d y d ; decanter : c ; flask : v a v y ; cup : b b r ; SEPARATE destroy cup	burette : a y a d y d ; decanter : c ; flask : v a v y ;
thermos : c a ; burette : r r ; SEPARATE destroy thermos	burette : r r ;
glass : g g v d v ; flask : m g g m ; decanter : c c ; flagon : p g g p ; SEPARATE destroy flask	glass : g g v d v ; decanter : c c ; flagon : p g g p ;
glass : c ; jar : r r ; SEPARATE destroy jar	glass : c ;
urn : g c ; urn : g h g v ; jar : v v ; SEPARATE destroy last urn	urn : g c ; jar : v v ;
vessel : h p h ; jug : f g ; flask : o p p o ; flagon : p ; SEPARATE destroy jug	vessel : h p h ; flask : o p p o ; flagon : p ;
jar : h h o ; flask : p ; flask : y g y ; SEPARATE destroy last flask	jar : h h o ; flask : p ;
burette : h b a b ; pitcher : m ; burette : y y ; SEPARATE destroy pitcher	burette : h b a b ; burette : y y ;
flagon : m v m v p ; cup : y y c ; cup : o p v ; SEPARATE destroy first cup	flagon : m v m v p ; cup : o p v ;
glass : a p a p ; thermos : f f ; SEPARATE destroy thermos	glass : a p a p ;
decanter : p d d p o ; jar : e d d c ; SEPARATE destroy decanter	jar : e d d c ;
jar : b g g ; bottle : c p ; canister : c a d a c d ; urn : m ; SEPARATE destroy jar	bottle : c p ; canister : c a d a c d ; urn : m ;
decanter : p p y ; glass : g g m b ; pitcher : y y ; bottle : g g ; SEPARATE destroy bottle	decanter : p p y ; glass : g g m b ; pitcher : y y ;
vessel : d ; decanter : y y ; beaker : d ; SEPARATE destroy vessel	decanter : y y ; beaker : d ;
glass : b e e b o o ; jug : c v a a ; pitcher : m m ; SEPARATE destroy glass	jug : c v a a ; pitcher : m m ;
mug : b m ; pitcher : f m g ; SEPARATE destroy mug	pitcher : f m g ;
glass : h c e e ; flask : g o o ; SEPARATE destroy glass	flask : g o o ;
bottle : m e o m o ; beaker : m m ; flagon : v ; canister : a h a ; SEPARATE destroy canister	bottle : m e o m o ; beaker : m m ; flagon : v ;
thermos : o o ; canister : m a f f m ; decanter : b b o ; SEPARATE destroy decanter	thermos : o o ; canister : m a f f m ;
burette : r d ; thermos : p r r g g p ; SEPARATE destroy burette	thermos : p r r g g p ;
bottle : d c c h h ; jar : p p y o ; thermos : m m ; pitcher : g g ; SEPARATE destroy jar	bottle : d c c h h ; thermos : m m ; pitcher : g g ;
glass : b b ; jug : c d f f ; vessel : b b ; SEPARATE destroy glass	jug : c d f f ; vessel : b b ;
mug : m h h ; bottle : o ; mug : a r ; vessel : f h g g ; SEPARATE destroy bottle	mug : m h h ; mug : a r ; vessel : f h g g ;
flask : h h y y ; jar : v r ; SEPARATE destroy flask	jar : v r ;
jug : c g g d ; thermos : o p y p ; SEPARATE destroy thermos	jug : c g g d ;
decanter : d b ; urn : o c r r c ; SEPARATE destroy urn	decanter : d b ;
jug : e e ; jar : m m ; mug : a p ; SEPARATE destroy jug	jar : m m ; mug : a p ;
thermos : m c ; decanter : m d m ; cup : d m a a d m ; jar : f ; SEPARATE destroy cup	thermos : m c ; decanter : m d m ; jar : f ;
beaker : p p g m ; bottle : r ; SEPARATE destroy beaker	bottle : r ;
jar : c ; canister : o o d ; decanter : c d d ; SEPARATE destroy jar	canister : o o d ; decanter : c d d ;
pitcher : b ; flagon : m h m ; flagon : d f f r ; pitcher : m ; SEPARATE destroy second flagon	pitcher : b ; flagon : m h m ; pitcher : m ;
jug : m m e v ; vessel : c h b c ; beaker : v v c p c ; SEPARATE destroy beaker	jug : m m e v ; vessel : c h b c ;
burette : d y y ; bottle : a a o ; SEPARATE destroy burette	bottle : a a o ;
mug : h g h ; cup : c b m b ; SEPARATE destroy cup	mug : h g h ;
beaker : c ; thermos : b b ; SEPARATE destroy beaker	thermos : b b ;
canister : d ; vessel : y m r ; vessel : y g y ; urn : o r h o h r ; SEPARATE destroy canister	vessel : y m r ; vessel : y g y ; urn : o r h o h r ;
vessel : f ; beaker : d ; jar : d e d ; SEPARATE destroy beaker	vessel : f ; jar : d e d ;
glass : a p ; mug : c h ; beaker : o ; SEPARATE destroy beaker	glass : a p ; mug : c h ;
glass : f ; burette : o v a ; SEPARATE destroy glass	burette : o v a ;
mug : v g g ; flagon : f y d ; flask : e a e a ; decanter : g g f ; SEPARATE destroy flagon	mug : v g g ; flask : e a e a ; decanter : g g f ;
bottle : a c ; glass : a c a r r ; SEPARATE destroy glass	bottle : a c ;
decanter : o c ; bottle : r r ; bottle : c ; SEPARATE destroy first bottle	decanter : o c ; bottle : c ;
glass : m ; decanter : r r ; flask : o o y ; SEPARATE destroy glass	decanter : r r ; flask : o o y ;
bottle : o g ; vessel : r p r ; bottle : e o p o ; flagon : r ; SEPARATE destroy first bottle	vessel : r p r ; bottle : e o p o ; flagon : r ;
canister : e d e o ; pitcher : c c a ; SEPARATE destroy canister	pitcher : c c a ;
decanter : b b f o f ; vessel : m f m ; beaker : a ; SEPARATE destroy vessel	decanter : b b f o f ; beaker : a ;
jar : o o ; vessel : g g h m m ; jar : o g o b g ; thermos : c c p a ; SEPARATE destroy vessel	jar : o o ; jar : o g o b g ; thermos : c c p a ;
bottle : o d ; bottle : v p o v ; cup : e e ; SEPARATE destroy second bottle	bottle : o d ; cup : e e ;
bottle : m ; urn : m f f ; SEPARATE destroy urn	bottle : m ;
bottle : v e c c ; jug : c c e ; canister : h p b b p ; SEPARATE destroy bottle	jug : c c e ; canister : h p b b p ;
glass : h ; thermos : b ; thermos : g h ; urn : h m h c m ; SEPARATE destroy urn	glass : h ; thermos : b ; thermos : g h ;
decanter : o v b b ; decanter : b b ; mug : f a v a ; SEPARATE destroy last decanter	decanter : o v b b ; mug : f a v a ;
thermos : d d e ; bottle : v c e ; flagon : g v g v ; vessel : d g d g ; SEPARATE destroy flagon	thermos : d d e ; bottle : v c e ; vessel : d g d g ;
burette : r r ; vessel : r r ; canister : f m g f g ; flask : c p r p ; SEPARATE destroy burette	vessel : r r ; canister : f m g f g ; flask : c p r p ;
decanter : e f e f ; vessel : g d ; jug : a v r v ; beaker : y v o ; SEPARATE destroy beaker	decanter : e f e f ; vessel : g d ; jug : a v r v ;
decanter : y ; bottle : h g g ; cup : b e p e p b ; urn : d d ; SEPARATE destroy bottle	decanter : y ; cup : b e p e p b ; urn : d d ;
burette : f v e v e ; urn : e b m ; bottle : o o ; burette : b b ; SEPARATE destroy bottle	burette : f v e v e ; urn : e b m ; burette : b b ;
glass : g d g ; jug : p ; SEPARATE destroy jug	glass : g d g ;
flagon : f b b f ; pitcher : e h h e ; vessel : o ; SEPARATE destroy vessel	flagon : f b b f ; pitcher : e h h e ;
decanter : e e d d m ; jar : m e e g m ; flagon : p e e p f ; SEPARATE destroy decanter	jar : m e e g m ; flagon : p e e p f ;
jar : m m ; burette : m r r m o ; vessel : e o ; SEPARATE destroy burette	jar : m m ; vessel : e o ;
pitcher : y y ; bottle : c c v ; bottle : h y f ; jar : v m m ; SEPARATE destroy last bottle	pitcher : y y ; bottle : c c v ; jar : v m m ;
flask : e y y ; mug : p r e e ; SEPARATE destroy mug	flask : e y y ;
mug : b b ; glass : r d d v r v ; SEPARATE destroy mug	glass : r d d v r v ;
jar : a h e h ; decanter : f f ; beaker : e o o ; flagon : a f f ; SEPARATE destroy jar	decanter : f f ; beaker : e o o ; flagon : a f f ;
glass : c o o c ; jug : o e ; pitcher : b ; SEPARATE destroy glass	jug : o e ; pitcher : b ;
flask : h a c ; jar : v g o ; burette : g g v o v ; jug : m b b f ; SEPARATE destroy flask	jar : v g o ; burette : g g v o v ; jug : m b b f ;
vessel : y p p g y ; decanter : r f h r ; canister : b b ; SEPARATE destroy decanter	vessel : y p p g y ; canister : b b ;
vessel : h ; vessel : g g v v ; SEPARATE destroy second vessel	vessel : h ;
jug : g o o g ; jug : h h ; decanter : y y ; SEPARATE destroy decanter	jug : g o o g ; jug : h h ;
urn : y a e e y ; pitcher : g v d d g ; flagon : b b p ; SEPARATE destroy flagon	urn : y a e e y ; pitcher : g v d d g ;
burette : f f ; jug : d ; burette : r r ; urn : a a ; SEPARATE destroy jug	burette : f f ; burette : r r ; urn : a a ;
pitcher : b h e b e ; canister : r o o ; SEPARATE destroy canister	pitcher : b h e b e ;
mug : m g m g f ; urn : p c p c ; beaker : a c a m ; SEPARATE destroy beaker	mug : m g m g f ; urn : p c p c ;
cup : e b f f b e ; beaker : c ; SEPARATE destroy beaker	cup : e b f f b e ;
flask : v v ; pitcher : h d b h ; pitcher : e ; flask : h r r y y ; SEPARATE destroy last flask	flask : v v ; pitcher : h d b h ; pitcher : e ;
jar : m m e b ; urn : a r a b r ; flagon : f a a f ; beaker : y y b b ; SEPARATE destroy urn	jar : m m e b ; flagon : f a a f ; beaker : y y b b ;
jar : o o ; bottle : f o v v f ; SEPARATE destroy bottle	jar : o o ;
thermos : e p d e ; beaker : o g g d d o ; decanter : m ; bottle : o o h d ; SEPARATE destroy bottle	thermos : e p d e ; beaker : o g g d d o ; decanter : m ;
pitcher : e h ; burette : m m r ; jug : y ; SEPARATE destroy jug	pitcher : e h ; burette : m m r ;
canister : g ; canister : b b ; SEPARATE destroy last canister	canister : g ;
pitcher : p p ; urn : o e p ; urn : r ; SEPARATE destroy last urn	pitcher : p p ; urn : o e p ;
mug : g h ; pitcher : h h ; SEPARATE destroy mug	pitcher : h h ;
thermos : d d ; burette : a a ; bottle : e e g ; canister : g ; SEPARATE destroy burette	thermos : d d ; bottle : e e g ; canister : g ;
beaker : m m ; jar : h h ; SEPARATE destroy beaker	jar : h h ;
thermos : b b ; canister : e r ; burette : h g h ; SEPARATE destroy thermos	canister : e r ; burette : h g h ;
vessel : f p p f ; decanter : h h o d d ; mug : y y p p ; SEPARATE destroy decanter	vessel : f p p f ; mug : y y p p ;
beaker : g f p ; bottle : g g r b b ; SEPARATE destroy beaker	bottle : g g r b b ;
canister : f o ; bottle : f f ; flask : r h f f ; SEPARATE destroy flask	canister : f o ; bottle : f f ;
jar : o ; thermos : a o a b ; flask : b ; canister : d b b ; SEPARATE destroy thermos	jar : o ; flask : b ; canister : d b b ;
flagon : y d d y o ; bottle : h a h ; SEPARATE destroy flagon	bottle : h a h ;
canister : m m ; decanter : c b p b ; jar : f f a ; canister : a b b ; SEPARATE destroy jar	canister : m m ; decanter : c b p b ; canister : a b b ;
urn : g ; jug : h o g g ; SEPARATE destroy jug	urn : g ;
glass : h m ; cup : b ; mug : b f b h ; canister : d d ; SEPARATE destroy glass	cup : b ; mug : b f b h ; canister : d d ;
flagon : e p ; burette : p g g ; SEPARATE destroy burette	flagon : e p ;
decanter : p p ; flagon : h d ; jug : f e a ; SEPARATE destroy flagon	decanter : p p ; jug : f e a ;
jug : m g g b ; thermos : a ; cup : p ; decanter : m ; SEPARATE destroy thermos	jug : m g g b ; cup : p ; decanter : m ;
jar : r y v r y ; decanter : c v a c v ; SEPARATE destroy jar	decanter : c v a c v ;
bottle : e ; vessel : m m ; vessel : r ; burette : a g y g a ; SEPARATE destroy first vessel	bottle : e ; vessel : r ; burette : a g y g a ;
mug : a o y o ; flask : e r r ; mug : y a y a ; jug : c ; SEPARATE destroy jug	mug : a o y o ; flask : e r r ; mug : y a y a ;
glass : o a o a y y ; urn : p p ; SEPARATE destroy glass	urn : p p ;
bottle : o o ; pitcher : o d d ; decanter : m b b m ; SEPARATE destroy bottle	pitcher : o d d ; decanter : m b b m ;
canister : v v ; burette : f p f y y ; cup : r y y o ; SEPARATE destroy canister	burette : f p f y y ; cup : r y y o ;
vessel : m f f ; beaker : d d ; flagon : v r ; SEPARATE destroy vessel	beaker : d d ; flagon : v r ;
jar : f h ; urn : g h h ; mug : r o o c r ; cup : r o r o ; SEPARATE destroy mug	jar : f h ; urn : g h h ; cup : r o r o ;
jar : c ; thermos : v ; SEPARATE destroy jar	thermos : v ;
canister : h ; vessel : d d e ; SEPARATE destroy canister	vessel : d d e ;
urn : o ; burette : a a ; SEPARATE destroy urn	burette : a a ;
canister : r h r ; vessel : p p ; flagon : h h o ; SEPARATE destroy vessel	canister : r h r ; flagon : h h o ;
beaker : e a e ; burette : v o o v a ; SEPARATE destroy burette	beaker : e a e ;
jug : h p h ; vessel : a ; SEPARATE destroy jug	vessel : a ;
glass : p v v ; vessel : b o b ; beaker : a g ; SEPARATE destroy vessel	glass : p v v ; beaker : a g ;
vessel : m m d ; bottle : a p r a ; SEPARATE destroy bottle	vessel : m m d ;
flask : h g g ; flask : b f b d ; urn : y p o o ; SEPARATE destroy urn	flask : h g g ; flask : b f b d ;
beaker : v v ; cup : f m b f b ; mug : d e p p d ; vessel : b ; SEPARATE destroy vessel	beaker : v v ; cup : f m b f b ; mug : d e p p d ;
vessel : o e o ; burette : m m p h ; bottle : r a r ; SEPARATE destroy bottle	vessel : o e o ; burette : m m p h ;
vessel : r m r m e ; vessel : e p e p g g ; canister : d d ; SEPARATE destroy second vessel	vessel : r m r m e ; canister : d d ;
burette : r p ; bottle : p p ; jar : v d m ; flask : h h ; SEPARATE destroy bottle	burette : r p ; jar : v d m ; flask : h h ;
decanter : e y e ; mug : v c ; jug : c v v ; SEPARATE destroy decanter	mug : v c ; jug : c v v ;
vessel : b c b d ; pitcher : a e ; canister : h g h d ; SEPARATE destroy vessel	pitcher : a e ; canister : h g h d ;
glass : o o ; decanter : b b ; bottle : d f c f c ; SEPARATE destroy decanter	glass : o o ; bottle : d f c f c ;
bottle : a d ; flagon : p m g m g ; SEPARATE destroy flagon	bottle : a d ;
jar : h ; bottle : r y h h ; burette : g b b ; jar : a a ; SEPARATE destroy last jar	jar : h ; bottle : r y h h ; burette : g b b ;
jar : v m ; vessel : y y r ; SEPARATE destroy jar	vessel : y y r ;
burette : d c c d ; vessel : b b p ; flagon : m m v ; SEPARATE destroy flagon	burette : d c c d ; vessel : b b p ;
bottle : a d a ; cup : b h h o o b ; SEPARATE destroy cup	bottle : a d a ;
jug : m m c c ; flagon : a a r p ; jar : r ; urn : a y o a ; SEPARATE destroy urn	jug : m m c c ; flagon : a a r p ; jar : r ;
bottle : h a h a ; burette : p g ; SEPARATE destroy bottle	burette : p g ;
glass : c ; decanter : e r y ; mug : m ; SEPARATE destroy glass	decanter : e r y ; mug : m ;
urn : a f ; mug : f y y ; urn : f f ; pitcher : d d ; SEPARATE destroy last urn	urn : a f ; mug : f y y ; pitcher : d d ;
cup : f ; thermos : c c ; SEPARATE destroy cup	thermos : c c ;
vessel : p p c ; burette : b ; thermos : e o ; SEPARATE destroy vessel	burette : b ; thermos : e o ;
flagon : b e ; urn : e v v g g ; thermos : e e r r ; SEPARATE destroy thermos	flagon : b e ; urn : e v v g g ;
flask : m m c f ; decanter : f v r ; glass : a e a ; SEPARATE destroy decanter	flask : m m c f ; glass : a e a ;
jar : d d ; pitcher : d o d ; burette : r ; urn : f ; SEPARATE destroy jar	pitcher : d o d ; burette : r ; urn : f ;
beaker : v p ; flask : e ; glass : d m y d y ; thermos : d ; SEPARATE destroy glass	beaker : v p ; flask : e ; thermos : d ;
jug : e m d ; urn : e e r ; beaker : m f m a ; SEPARATE destroy beaker	jug : e m d ; urn : e e r ;
urn : e g e f ; decanter : b b ; pitcher : m p ; beaker : o o f y y f ; SEPARATE destroy decanter	urn : e g e f ; pitcher : m p ; beaker : o o f y y f ;
bottle : g v g v ; glass : c ; SEPARATE destroy bottle	glass : c ;
flask : e r r f f ; flagon : a c c ; canister : g h v v ; mug : e e ; SEPARATE destroy canister	flask : e r r f f ; flagon : a c c ; mug : e e ;
vessel : p f ; cup : a a ; SEPARATE destroy vessel	cup : a a ;
canister : p o o p ; mug : e m y e y ; flagon : o c c o ; decanter : e g g ; SEPARATE destroy mug	canister : p o o p ; flagon : o c c o ; decanter : e g g ;
jar : v y ; cup : c c ; mug : v ; SEPARATE destroy jar	cup : c c ; mug : v ;
canister : c ; thermos : d g g d v ; vessel : y d d y ; mug : f ; SEPARATE destroy thermos	canister : c ; vessel : y d d y ; mug : f ;
glass : g g ; pitcher : g v c c ; glass : v v p ; SEPARATE destroy last glass	glass : g g ; pitcher : g v c c ;
canister : f b f b ; bottle : f g f ; SEPARATE destroy canister	bottle : f g f ;
glass : d m v m d ; flask : p p ; SEPARATE destroy flask	glass : d m v m d ;
canister : g b p g b p ; decanter : f e e f ; jar : p c p c ; SEPARATE destroy canister	decanter : f e e f ; jar : p c p c ;
canister : d g m ; flask : c d y d c y ; jar : f h h a ; jug : h h c f ; SEPARATE destroy jar	canister : d g m ; flask : c d y d c y ; jug : h h c f ;
cup : m ; pitcher : y e y c ; urn : p p y o ; jar : m ; SEPARATE destroy jar	cup : m ; pitcher : y e y c ; urn : p p y o ;
canister : d ; vessel : g v g ; canister : d d f r r f ; SEPARATE destroy vessel	canister : d ; canister : d d f r r f ;
pitcher : a c b b ; burette : r r v v ; decanter : b a b y a ; vessel : p p ; SEPARATE destroy vessel	pitcher : a c b b ; burette : r r v v ; decanter : b a b y a ;
canister : p ; mug : d v v y ; flagon : f a f d ; SEPARATE destroy canister	mug : d v v y ; flagon : f a f d ;
beaker : y b b y ; burette : v p o ; SEPARATE destroy burette	beaker : y b b y ;
bottle : r b e ; flask : c d g ; SEPARATE destroy flask	bottle : r b e ;
flask : r r p h ; jug : p p c ; SEPARATE destroy jug	flask : r r p h ;
vessel : d p ; cup : f d m d ; SEPARATE destroy cup	vessel : d p ;
pitcher : e y e ; glass : v ; urn : c c e e h h ; SEPARATE destroy pitcher	glass : v ; urn : c c e e h h ;
glass : p m m ; urn : v o v ; bottle : r g g p r ; SEPARATE destroy urn	glass : p m m ; bottle : r g g p r ;
bottle : a g b ; bottle : r r ; canister : c g g b ; SEPARATE destroy canister	bottle : a g b ; bottle : r r ;
vessel : r g g ; burette : e h v ; burette : f f ; SEPARATE destroy last burette	vessel : r g g ; burette : e h v ;
burette : m o o m b ; flask : p p ; mug : c m a a ; urn : f f y ; SEPARATE destroy burette	flask : p p ; mug : c m a a ; urn : f f y ;
flask : o r r ; pitcher : h g a h ; SEPARATE destroy pitcher	flask : o r r ;
glass : m b r b ; beaker : a ; jar : r r ; flagon : g y p p ; SEPARATE destroy beaker	glass : m b r b ; jar : r r ; flagon : g y p p ;
vessel : f f p r r ; glass : o d d p ; SEPARATE destroy vessel	glass : o d d p ;
cup : m h c c ; urn : g y ; cup : c ; thermos : b y b y a ; SEPARATE destroy urn	cup : m h c c ; cup : c ; thermos : b y b y a ;
canister : v ; canister : c ; SEPARATE destroy first canister	canister : c ;
vessel : e e ; thermos : c c y y ; SEPARATE destroy vessel	thermos : c c y y ;
jug : p ; mug : h h ; mug : d d ; SEPARATE destroy last mug	jug : p ; mug : h h ;
burette : g y a y ; mug : v v ; jar : g y o o ; SEPARATE destroy mug	burette : g y a y ; jar : g y o o ;
bottle : y h m y m ; flask : e o o ; SEPARATE destroy flask	bottle : y h m y m ;
decanter : v e v ; decanter : p y p ; SEPARATE destroy last decanter	decanter : v e v ;
canister : d b d ; urn : g ; jug : f p p ; flagon : b b ; SEPARATE destroy canister	urn : g ; jug : f p p ; flagon : b b ;
bottle : g c f f g c ; bottle : e e d d ; glass : h ; SEPARATE destroy first bottle	bottle : e e d d ; glass : h ;
glass : g ; beaker : f f m ; SEPARATE destroy glass	beaker : f f m ;
flagon : d f e ; glass : d e ; beaker : p p ; jug : y e y f f e ; SEPARATE destroy flagon	glass : d e ; beaker : p p ; jug : y e y f f e ;
bottle : m v v m e e ; cup : f b o ; mug : h m h m v v ; SEPARATE destroy cup	bottle : m v v m e e ; mug : h m h m v v ;
vessel : c c o ; urn : y y m m ; beaker : o g d o d ; urn : b o o h ; SEPARATE destroy beaker	vessel : c c o ; urn : y y m m ; urn : b o o h ;
vessel : v ; beaker : g a d g ; cup : g g m d ; SEPARATE destroy vessel	beaker : g a d g ; cup : g g m d ;
bottle : m ; canister : b a b a ; SEPARATE destroy bottle	canister : b a b a ;
decanter : g v ; beaker : g b h ; burette : f f a a ; SEPARATE destroy beaker	decanter : g v ; burette : f f a a ;
thermos : e e b ; bottle : o a o b a b ; SEPARATE destroy bottle	thermos : e e b ;
jug : g g ; jar : a a ; vessel : y y g g ; SEPARATE destroy jar	jug : g g ; vessel : y y g g ;
cup : b g h h g ; vessel : h ; jar : c v d c ; mug : v v f f ; SEPARATE destroy jar	cup : b g h h g ; vessel : h ; mug : v v f f ;
pitcher : c d c ; canister : b b p d ; jar : v v c c ; jug : v d d ; SEPARATE destroy jug	pitcher : c d c ; canister : b b p d ; jar : v v c c ;
