Input	Output
pitcher : f f ; decanter : r ; flagon : v h d d v ; beaker : c b r c b ; SEPARATE destroy decanter	pitcher : f f ; flagon : v h d d v ; beaker : c b r c b ;
beaker : v v ; flask : g y d d g y ; SEPARATE destroy beaker	flask : g y d d g y ;
cup : v v c ; jar : f f o p ; cup : m ; SEPARATE destroy second cup	cup : v v c ; jar : f f o p ;
jug : f c o f ; mug : o o ; flask : v a m v ; SEPARATE destroy flask	jug : f c o f ; mug : o o ;
vessel : e e a ; decanter : o o ; SEPARATE destroy vessel	decanter : o o ;
cup : f f c ; jar : m f ; SEPARATE destroy jar	cup : f f c ;
canister : o o ; pitcher : e p m m ; flask : c c y ; SEPARATE destroy canister	pitcher : e p m m ; flask : c c y ;
flagon : v v a ; glass : c a a ; decanter : m m ; decanter : m a m a ; SEPARATE destroy last decanter	flagon : v v a ; glass : c a a ; decanter : m m ;
cup : p b p h ; mug : b b ; SEPARATE destroy cup	mug : b b ;
jug : m c m c ; jug : v b d v d ; SEPARATE destroy second jug	jug : m c m c ;
beaker : f h h e ; decanter : e e ; SEPARATE destroy decanter	beaker : f h h e ;
canister : h e e h c ; beaker : p ; flagon : r ; flask : v e v m m e ; SEPARATE destroy canister	beaker : p ; flagon : r ; flask : v e v m m e ;
glass : c o o c ; jug : o e ; pitcher : b ; SEPARATE destroy glass	jug : o e ; pitcher : b ;
decanter : c m r ; beaker : y y ; burette : c c b h ; SEPARATE destroy decanter	beaker : y y ; burette : c c b h ;
thermos : f m m h h ; flask : v b c v ; canister : d d ; SEPARATE destroy canister	thermos : f m m h h ; flask : v b c v ;
decanter : r r ; glass : p h p h ; mug : r ; SEPARATE destroy decanter	glass : p h p h ; mug : r ;
burette : r d ; thermos : p r r g g p ; SEPARATE destroy burette	thermos : p r r g g p ;
pitcher : b ; cup : b p m p ; flagon : m g g ; SEPARATE destroy flagon	pitcher : b ; cup : b p m p ;
cup : c o o c ; canister : f m e f ; SEPARATE destroy cup	canister : f m e f ;
thermos : h b ; bottle : m p ; SEPARATE destroy bottle	thermos : h b ;
flask : r r p h ; jug : p p c ; SEPARATE destroy jug	flask : r r p h ;
jar : d d ; glass : b e f f ; SEPARATE destroy glass	jar : d d ;
flagon : h h ; beaker : a o c a c ; beaker : a a b b ; flask : m r a a m ; SEPARATE destroy flagon	beaker : a o c a c ; beaker : a a b b ; flask : m r a a m ;
jug : f ; glass : f f ; flagon : y p ; glass : p v g ; SEPARATE destroy jug	glass : f f ; flagon : y p ; glass : p v g ;
bottle : p r ; burette : v c c d d ; flask : v o a ; SEPARATE destroy burette	bottle : p r ; flask : v o a ;
glass : y o b o y ; decanter : o y o d d ; urn : e a f e f ; SEPARATE destroy urn	glass : y o b o y ; decanter : o y o d d ;
decanter : y y ; urn : m m a ; beaker : e p ; burette : m m d ; SEPARATE destroy burette	decanter : y y ; urn : m m a ; beaker : e p ;
urn : p r d d p r ; burette : d d v h v ; thermos : r p c p ; SEPARATE destroy urn	burette : d d v h v ; thermos : r p c p ;
pitcher : y ; canister : m g o g ; canister : c p p ; cup : p b p b o ; SEPARATE destroy pitcher	canister : m g o g ; canister : c p p ; cup : p b p b o ;
flagon : m m ; beaker : o o c c ; pitcher : d ; bottle : c ; SEPARATE destroy flagon	beaker : o o c c ; pitcher : d ; bottle : c ;
urn : v f ; burette : r y ; SEPARATE destroy urn	burette : r y ;
glass : y ; bottle : g r ; beaker : d h b ; cup : m ; SEPARATE destroy glass	bottle : g r ; beaker : d h b ; cup : m ;
flagon : e ; burette : d g g d ; SEPARATE destroy flagon	burette : d g g d ;
decanter : f p ; thermos : b b g g ; mug : d c ; thermos : r v f v ; SEPARATE destroy last thermos	decanter : f p ; thermos : b b g g ; mug : d c ;
canister : m p h ; jug : c m c ; flask : c c r f ; SEPARATE destroy flask	canister : m p h ; jug : c m c ;
thermos : p g ; mug : d y f f ; flagon : y ; flagon : d ; SEPARATE destroy first flagon	thermos : p g ; mug : d y f f ; flagon : d ;
bottle : o ; decanter : f d f m ; SEPARATE destroy decanter	bottle : o ;
beaker : y f ; jar : r e e a ; SEPARATE destroy jar	beaker : y f ;
flask : g g y ; flagon : p ; SEPARATE destroy flask	flagon : p ;
flagon : y y ; cup : d r ; bottle : a a o p ; SEPARATE destroy cup	flagon : y y ; bottle : a a o p ;
canister : a g h g h ; burette : o y o ; beaker : h m h a a ; SEPARATE destroy burette	canister : a g h g h ; beaker : h m h a a ;
vessel : m y o ; vessel : o c c f f ; vessel : d d ; thermos : g g ; SEPARATE destroy thermos	vessel : m y o ; vessel : o c c f f ; vessel : d d ;
pitcher : c d c ; canister : b b p d ; jar : v v c c ; jug : v d d ; SEPARATE destroy jug	pitcher : c d c ; canister : b b p d ; jar : v v c c ;
glass : d d ; cup : e e ; canister : v p v r ; burette : m r g g ; SEPARATE destroy cup	glass : d d ; canister : v p v r ; burette : m r g g ;
decanter : p r p r ; urn : v m m v e ; burette : p f h h ; SEPARATE destroy burette	decanter : p r p r ; urn : v m m v e ;
burette : b a r r b ; pitcher : o v a v ; vessel : d d o r ; burette : f r ; SEPARATE destroy first burette	pitcher : o v a v ; vessel : d d o r ; burette : f r ;
pitcher : p ; urn : d h d h ; burette : f ; mug : o f o ; SEPARATE destroy urn	pitcher : p ; burette : f ; mug : o f o ;
urn : f ; thermos : o c d o ; decanter : f ; SEPARATE destroy urn	thermos : o c d o ; decanter : f ;
glass : o f o ; mug : p a a v p ; canister : c a y c y a ; SEPARATE destroy glass	mug : p a a v p ; canister : c a y c y a ;
flagon : g h g h p ; flask : c c ; flask : c c ; mug : y o o b y ; SEPARATE destroy flagon	flask : c c ; flask : c c ; mug : y o o b y ;
vessel : r h r h ; bottle : d ; beaker : c c g ; SEPARATE destroy bottle	vessel : r h r h ; beaker : c c g ;
beaker : c y c y ; urn : h h d y ; flagon : r ; canister : p v d v ; SEPARATE destroy urn	beaker : c y c y ; flagon : r ; canister : p v d v ;
flagon : c ; decanter : g ; SEPARATE destroy flagon	decanter : g ;
beaker : d ; urn : e ; SEPARATE destroy urn	beaker : d ;
jar : v v a ; jar : b f a f ; SEPARATE destroy first jar	jar : b f a f ;
burette : f c ; thermos : v r v r ; SEPARATE destroy burette	thermos : v r v r ;
vessel : f ; beaker : d ; jar : d e d ; SEPARATE destroy beaker	vessel : f ; jar : d e d ;
bottle : y d ; burette : r p p v ; urn : d m d m ; pitcher : h h m a ; SEPARATE destroy burette	bottle : y d ; urn : d m d m ; pitcher : h h m a ;
thermos : r v ; jar : y f ; flask : o d o ; mug : b a a ; SEPARATE destroy jar	thermos : r v ; flask : o d o ; mug : b a a ;
urn : f f ; pitcher : e h e ; SEPARATE destroy urn	pitcher : e h e ;
vessel : h r ; beaker : a b ; SEPARATE destroy beaker	vessel : h r ;
vessel : b f b ; jar : v r v ; flask : a a ; SEPARATE destroy vessel	jar : v r v ; flask : a a ;
beaker : m ; glass : y m v ; flask : p g ; SEPARATE destroy flask	beaker : m ; glass : y m v ;
bottle : b y y b a ; burette : p ; canister : f c f ; flagon : d ; SEPARATE destroy bottle	burette : p ; canister : f c f ; flagon : d ;
cup : r f e r f ; beaker : y y e ; bottle : b h m ; canister : c c h ; SEPARATE destroy bottle	cup : r f e r f ; beaker : y y e ; canister : c c h ;
canister : c d h c ; canister : a ; cup : e o e p p o ; thermos : y e o y ; SEPARATE destroy first canister	canister : a ; cup : e o e p p o ; thermos : y e o y ;
burette : o f f a a ; vessel : y y ; SEPARATE destroy burette	vessel : y y ;
canister : g d g c c d ; flask : r r m ; jug : y d d ; SEPARATE destroy jug	canister : g d g c c d ; flask : r r m ;
decanter : v ; vessel : a e h e a ; canister : p ; SEPARATE destroy decanter	vessel : a e h e a ; canister : p ;
cup : v p v ; cup : y d d ; jar : y g ; decanter : m g ; SEPARATE destroy first cup	cup : y d d ; jar : y g ; decanter : m g ;
glass : h ; thermos : b ; thermos : g h ; urn : h m h c m ; SEPARATE destroy urn	glass : h ; thermos : b ; thermos : g h ;
beaker : g o o g ; cup : r r ; cup : v r y ; SEPARATE destroy last cup	beaker : g o o g ; cup : r r ;
canister : o g g o f ; burette : v d h v ; SEPARATE destroy burette	canister : o g g o f ;
jug : h ; decanter : m p p ; flask : v o r o ; jug : g h g h ; SEPARATE destroy decanter	jug : h ; flask : v o r o ; jug : g h g h ;
decanter : b m d b m ; burette : p y y ; SEPARATE destroy decanter	burette : p y y ;
beaker : m r m ; flagon : y r r ; jar : e g a ; canister : m c ; SEPARATE destroy flagon	beaker : m r m ; jar : e g a ; canister : m c ;
urn : v ; beaker : p e ; SEPARATE destroy urn	beaker : p e ;
flagon : p ; urn : o a ; SEPARATE destroy urn	flagon : p ;
glass : v v b ; glass : r r a ; bottle : a a v g ; SEPARATE destroy bottle	glass : v v b ; glass : r r a ;
jug : m m ; jug : f c f c ; jug : f f a a ; SEPARATE destroy first jug	jug : f c f c ; jug : f f a a ;
glass : h p p h ; canister : y o y o ; pitcher : v ; SEPARATE destroy canister	glass : h p p h ; pitcher : v ;
canister : m r r e ; pitcher : y r y r ; pitcher : b h e h ; SEPARATE destroy canister	pitcher : y r y r ; pitcher : b h e h ;
beaker : e b c c ; glass : m d a a d ; SEPARATE destroy glass	beaker : e b c c ;
cup : r ; cup : h c c h ; cup : e c h ; SEPARATE destroy first cup	cup : h c c h ; cup : e c h ;
vessel : h ; vessel : g g v v ; SEPARATE destroy second vessel	vessel : h ;
flagon : c c d a ; urn : c c m h ; SEPARATE destroy flagon	urn : c c m h ;
pitcher : a b v ; cup : m g ; SEPARATE destroy cup	pitcher : a b v ;
thermos : e e ; canister : a p ; bottle : f a f a ; beaker : v o v g ; SEPARATE destroy bottle	thermos : e e ; canister : a p ; beaker : v o v g ;
flask : m d ; decanter : a f g ; SEPARATE destroy decanter	flask : m d ;
glass : p ; bottle : v v ; thermos : m m ; urn : c c ; SEPARATE destroy glass	bottle : v v ; thermos : m m ; urn : c c ;
vessel : f h h m m ; beaker : y y e p ; beaker : m a e e m a ; SEPARATE destroy second beaker	vessel : f h h m m ; beaker : y y e p ;
mug : h y h f ; flagon : r ; pitcher : o y o y ; flask : v ; SEPARATE destroy flask	mug : h y h f ; flagon : r ; pitcher : o y o y ;
cup : o o ; pitcher : e d d ; SEPARATE destroy cup	pitcher : e d d ;
vessel : r r ; bottle : y v y v ; glass : f a a c c ; SEPARATE destroy vessel	bottle : y v y v ; glass : f a a c c ;
flagon : b o ; beaker : v r v ; jar : g h h ; decanter : g p ; SEPARATE destroy jar	flagon : b o ; beaker : v r v ; decanter : g p ;
urn : e g g ; glass : h b p b h p ; bottle : b c b ; SEPARATE destroy bottle	urn : e g g ; glass : h b p b h p ;
pitcher : v ; flask : d m d m r r ; bottle : g ; cup : m g h ; SEPARATE destroy flask	pitcher : v ; bottle : g ; cup : m g h ;
jug : v g g ; vessel : b b h m ; bottle : v m v m o ; SEPARATE destroy jug	vessel : b b h m ; bottle : v m v m o ;
decanter : f f ; vessel : g d ; bottle : b p b ; SEPARATE destroy decanter	vessel : g d ; bottle : b p b ;
urn : b ; flask : r m o ; canister : m y y c ; thermos : a y p y ; SEPARATE destroy urn	flask : r m o ; canister : m y y c ; thermos : a y p y ;
jug : m o p p o m ; flask : v ; beaker : h ; flagon : m g ; SEPARATE destroy beaker	jug : m o p p o m ; flask : v ; flagon : m g ;
cup : a ; glass : b b ; burette : o o ; SEPARATE destroy glass	cup : a ; burette : o o ;
beaker : p y b y ; cup : v v ; jug : m e m o e ; beaker : h h ; SEPARATE destroy cup	beaker : p y b y ; jug : m e m o e ; beaker : h h ;
jar : a ; flask : p v v p ; SEPARATE destroy jar	flask : p v v p ;
glass : a a ; mug : a a ; SEPARATE destroy glass	mug : a a ;
jar : y r r d d ; decanter : g b b y ; SEPARATE destroy decanter	jar : y r r d d ;
thermos : f o f m ; flagon : d v v d ; urn : m b ; jar : d d f ; SEPARATE destroy jar	thermos : f o f m ; flagon : d v v d ; urn : m b ;
jar : d ; flagon : v c o c v ; vessel : g h ; SEPARATE destroy vessel	jar : d ; flagon : v c o c v ;
beaker : m m a a ; beaker : e o ; vessel : g e y g ; SEPARATE destroy vessel	beaker : m m a a ; beaker : e o ;
decanter : y y ; burette : r r b ; decanter : o g a g o ; decanter : e e f ; SEPARATE destroy third decanter	decanter : y y ; burette : r r b ; decanter : o g a g o ;
flask : r r ; jar : v m v d ; decanter : c e y y e ; SEPARATE destroy jar	flask : r r ; decanter : c e y y e ;
jug : c g g d ; thermos : o p y p ; SEPARATE destroy thermos	jug : c g g d ;
canister : c p ; vessel : f a f g ; bottle : e g e ; SEPARATE destroy canister	vessel : f a f g ; bottle : e g e ;
thermos : g g ; urn : e e r v ; cup : f f ; cup : c ; SEPARATE destroy last cup	thermos : g g ; urn : e e r v ; cup : f f ;
thermos : h v e ; vessel : h h ; vessel : a a ; SEPARATE destroy first vessel	thermos : h v e ; vessel : a a ;
pitcher : c v v ; burette : f f ; flask : y y ; jug : v e v e d ; SEPARATE destroy flask	pitcher : c v v ; burette : f f ; jug : v e v e d ;
canister : y y ; burette : p p v ; urn : y a a ; burette : g c c p g p ; SEPARATE destroy canister	burette : p p v ; urn : y a a ; burette : g c c p g p ;
jug : y a g y ; mug : m f f y m ; thermos : b b ; SEPARATE destroy thermos	jug : y a g y ; mug : m f f y m ;
vessel : a ; thermos : r r ; canister : r a ; SEPARATE destroy canister	vessel : a ; thermos : r r ;
flask : p p d b ; vessel : a v a e e ; burette : p p ; thermos : f f ; SEPARATE destroy burette	flask : p p d b ; vessel : a v a e e ; thermos : f f ;
vessel : a a ; pitcher : c c ; glass : y v v y c ; SEPARATE destroy pitcher	vessel : a a ; glass : y v v y c ;
canister : g ; canister : b b ; SEPARATE destroy last canister	canister : g ;
jug : g p o o ; vessel : m ; vessel : y y ; jug : h h ; SEPARATE destroy last vessel	jug : g p o o ; vessel : m ; jug : h h ;
jar : f o m m ; thermos : e r ; SEPARATE destroy jar	thermos : e r ;
jar : g o g o ; urn : o b o ; thermos : y ; cup : e p e g g ; SEPARATE destroy urn	jar : g o g o ; thermos : y ; cup : e p e g g ;
decanter : g h h ; canister : c ; thermos : v ; SEPARATE destroy thermos	decanter : g h h ; canister : c ;
urn : c r r v c ; flagon : r ; SEPARATE destroy urn	flagon : r ;
jug : m m c c ; flagon : a a r p ; jar : r ; urn : a y o a ; SEPARATE destroy urn	jug : m m c c ; flagon : a a r p ; jar : r ;
bottle : y c c y ; cup : h ; flask : p b ; jar : e e ; SEPARATE destroy bottle	cup : h ; flask : p b ; jar : e e ;
jug : a ; pitcher : f f e m m ; thermos : r g g r ; SEPARATE destroy jug	pitcher : f f e m m ; thermos : r g g r ;
jug : p ; urn : b e r r ; SEPARATE destroy urn	jug : p ;
vessel : e d e a d a ; canister : p e p e a a ; mug : a d r r d a ; SEPARATE destroy vessel	canister : p e p e a a ; mug : a d r r d a ;
jug : h e ; jug : g g m m ; urn : y y e e ; burette : e h h ; SEPARATE destroy burette	jug : h e ; jug : g g m m ; urn : y y e e ;
vessel : d d f f ; beaker : g g ; flask : f ; SEPARATE destroy flask	vessel : d d f f ; beaker : g g ;
thermos : y h g y ; cup : o f ; canister : v a v a ; SEPARATE destroy thermos	cup : o f ; canister : v a v a ;
glass : a ; urn : c a a r ; SEPARATE destroy urn	glass : a ;
flagon : r r h h ; beaker : h g p p h g ; flask : o o ; urn : a h a ; SEPARATE destroy flask	flagon : r r h h ; beaker : h g p p h g ; urn : a h a ;
thermos : c o g o c ; bottle : v c v ; SEPARATE destroy thermos	bottle : v c v ;
mug : h e m ; glass : o v r ; jug : e e b b ; SEPARATE destroy mug	glass : o v r ; jug : e e b b ;
beaker : m g p m ; flagon : a p a r ; flagon : v ; mug : y y ; SEPARATE destroy mug	beaker : m g p m ; flagon : a p a r ; flagon : v ;
canister : r g y ; urn : y r v v ; flask : p d d ; SEPARATE destroy urn	canister : r g y ; flask : p d d ;
flagon : o o a ; jar : y y o h ; SEPARATE destroy jar	flagon : o o a ;
cup : v v m ; cup : f ; thermos : e e ; SEPARATE destroy second cup	cup : v v m ; thermos : e e ;
jar : g g ; thermos : m ; glass : o d o r ; urn : p r p ; SEPARATE destroy jar	thermos : m ; glass : o d o r ; urn : p r p ;
urn : o o ; thermos : b d d b ; jug : f a c c ; beaker : f f m m e ; SEPARATE destroy beaker	urn : o o ; thermos : b d d b ; jug : f a c c ;
canister : d g m ; flask : c d y d c y ; jar : f h h a ; jug : h h c f ; SEPARATE destroy jar	canister : d g m ; flask : c d y d c y ; jug : h h c f ;
urn : f a h a f ; decanter : m m h c h ; SEPARATE destroy urn	decanter : m m h c h ;
vessel : p b b ; mug : o o ; jug : h h ; SEPARATE destroy vessel	mug : o o ; jug : h h ;
cup : g o h g o ; beaker : o o ; SEPARATE destroy cup	beaker : o o ;
jar : p ; jar : y y ; SEPARATE destroy first jar	jar : y y ;
flask : a r ; jug : c c p r ; bottle : g b a g ; mug : d c c a d ; SEPARATE destroy bottle	flask : a r ; jug : c c p r ; mug : d c c a d ;
decanter : b y y b e ; vessel : a r r a ; SEPARATE destroy vessel	decanter : b y y b e ;
mug : e h e ; mug : a ; jug : g v ; SEPARATE destroy last mug	mug : e h e ; jug : g v ;
pitcher : p p ; vessel : y y ; bottle : e h h o o e ; mug : p y ; SEPARATE destroy bottle	pitcher : p p ; vessel : y y ; mug : p y ;
urn : f y y ; thermos : o o ; beaker : o m o m ; glass : a m ; SEPARATE destroy glass	urn : f y y ; thermos : o o ; beaker : o m o m ;
glass : f p e f ; flagon : m m ; thermos : g m g m ; urn : b ; SEPARATE destroy flagon	glass : f p e f ; thermos : g m g m ; urn : b ;
flagon : v c c a a v ; flask : h h f ; jar : o v v a ; pitcher : b b ; SEPARATE destroy flask	flagon : v c c a a v ; jar : o v v a ; pitcher : b b ;
glass : a a ; glass : v p o p ; bottle : c a ; SEPARATE destroy last glass	glass : a a ; bottle : c a ;
thermos : p o ; flagon : c c ; SEPARATE destroy flagon	thermos : p o ;
pitcher : d d ; bottle : v g ; canister : p p ; SEPARATE destroy canister	pitcher : d d ; bottle : v g ;
canister : h g h g ; flagon : o ; cup : y ; thermos : m ; SEPARATE destroy cup	canister : h g h g ; flagon : o ; thermos : m ;
urn : o c o ; flagon : g d f ; flagon : y ; jug : v g v g ; SEPARATE destroy jug	urn : o c o ; flagon : g d f ; flagon : y ;
cup : e m m ; bottle : m m ; SEPARATE destroy cup	bottle : m m ;
bottle : r r a a ; cup : d d v v ; thermos : m h p p m h ; SEPARATE destroy thermos	bottle : r r a a ; cup : d d v v ;
beaker : m m v ; flagon : y ; glass : e e y b b ; burette : d r e d ; SEPARATE destroy beaker	flagon : y ; glass : e e y b b ; burette : d r e d ;
thermos : g p g a ; mug : e r y e ; SEPARATE destroy mug	thermos : g p g a ;
decanter : c g e g c ; jar : g ; SEPARATE destroy decanter	jar : g ;
thermos : d v v d m m ; jar : g a ; mug : c d c d o ; cup : a a b ; SEPARATE destroy jar	thermos : d v v d m m ; mug : c d c d o ; cup : a a b ;
vessel : p g m ; jar : m e m ; SEPARATE destroy jar	vessel : p g m ;
urn : y ; burette : a a ; beaker : e g e ; flagon : o p o d p ; SEPARATE destroy beaker	urn : y ; burette : a a ; flagon : o p o d p ;
thermos : d a c c d ; flagon : o o c ; cup : m m v ; bottle : v ; SEPARATE destroy cup	thermos : d a c c d ; flagon : o o c ; bottle : v ;
glass : v v ; jug : m d r ; cup : h o o ; SEPARATE destroy cup	glass : v v ; jug : m d r ;
bottle : d c d ; jug : d d m p p ; SEPARATE destroy jug	bottle : d c d ;
glass : e e f c f ; glass : e e p ; SEPARATE destroy last glass	glass : e e f c f ;
pitcher : m ; burette : v g b ; SEPARATE destroy pitcher	burette : v g b ;
jar : m a m a p ; mug : a r r a ; SEPARATE destroy mug	jar : m a m a p ;
burette : b b o ; jar : g g f y y ; vessel : o o b a ; flagon : d a y a ; SEPARATE destroy flagon	burette : b b o ; jar : g g f y y ; vessel : o o b a ;
vessel : o ; burette : h o o ; glass : h v f h f ; jar : f c c r ; SEPARATE destroy vessel	burette : h o o ; glass : h v f h f ; jar : f c c r ;
flagon : v v ; canister : e e c c ; SEPARATE destroy canister	flagon : v v ;
vessel : e e ; cup : g m ; burette : b ; SEPARATE destroy vessel	cup : g m ; burette : b ;
burette : h h ; beaker : d h h d e e ; canister : o m m o ; pitcher : a g a ; SEPARATE destroy pitcher	burette : h h ; beaker : d h h d e e ; canister : o m m o ;
cup : y ; flask : d ; vessel : d d m e ; SEPARATE destroy flask	cup : y ; vessel : d d m e ;
cup : e b f f b e ; beaker : c ; SEPARATE destroy beaker	cup : e b f f b e ;
jug : o ; jug : y y ; burette : h v f ; jar : o p o p ; SEPARATE destroy burette	jug : o ; jug : y y ; jar : o p o p ;
bottle : c b c ; decanter : v f v e ; mug : c p ; SEPARATE destroy bottle	decanter : v f v e ; mug : c p ;
decanter : d g g r d r ; jar : y ; canister : g ; SEPARATE destroy decanter	jar : y ; canister : g ;
jar : y c c y ; pitcher : a a ; SEPARATE destroy jar	pitcher : a a ;
beaker : p p g m ; bottle : r ; SEPARATE destroy beaker	bottle : r ;
decanter : r c ; jug : m e g m g ; SEPARATE destroy decanter	jug : m e g m g ;
cup : m ; pitcher : y e y c ; urn : p p y o ; jar : m ; SEPARATE destroy jar	cup : m ; pitcher : y e y c ; urn : p p y o ;
flagon : h b a a h ; pitcher : v ; jug : g ; bottle : a c a v ; SEPARATE destroy pitcher	flagon : h b a a h ; jug : g ; bottle : a c a v ;
cup : a ; jar : b p a p b a ; SEPARATE destroy cup	jar : b p a p b a ;
jar : m m e b ; urn : a r a b r ; flagon : f a a f ; beaker : y y b b ; SEPARATE destroy urn	jar : m m e b ; flagon : f a a f ; beaker : y y b b ;
pitcher : p f f ; flask : p m ; pitcher : m d r m ; glass : p e ; SEPARATE destroy last pitcher	pitcher : p f f ; flask : p m ; glass : p e ;
jar : a a m ; vessel : y d d y ; SEPARATE destroy jar	vessel : y d d y ;
jar : y b y ; burette : c p h ; SEPARATE destroy burette	jar : y b y ;
flagon : c g d g d ; decanter : e f e ; glass : c c ; thermos : m ; SEPARATE destroy flagon	decanter : e f e ; glass : c c ; thermos : m ;
jar : a ; bottle : o o ; decanter : p e p e ; SEPARATE destroy bottle	jar : a ; decanter : p e p e ;
bottle : a a ; flagon : o h d o d ; SEPARATE destroy bottle	flagon : o h d o d ;
decanter : p p ; flagon : h d ; jug : f e a ; SEPARATE destroy flagon	decanter : p p ; jug : f e a ;
jar : b f ; pitcher : r a a ; glass : r r ; bottle : y ; SEPARATE destroy glass	jar : b f ; pitcher : r a a ; bottle : y ;
flask : y r r ; flagon : c c ; urn : e e ; burette : d y g ; SEPARATE destroy flagon	flask : y r r ; urn : e e ; burette : d y g ;
bottle : m h h y y m ; vessel : a r a ; SEPARATE destroy vessel	bottle : m h h y y m ;
urn : d c c d ; thermos : c ; SEPARATE destroy thermos	urn : d c c d ;
glass : b h h b ; flagon : p ; mug : g g ; SEPARATE destroy mug	glass : b h h b ; flagon : p ;
pitcher : m v v m ; beaker : r c r ; SEPARATE destroy beaker	pitcher : m v v m ;
glass : g ; pitcher : r r p ; canister : f r ; SEPARATE destroy glass	pitcher : r r p ; canister : f r ;
canister : g g c b ; beaker : m r h h ; beaker : y y p o o ; SEPARATE destroy first beaker	canister : g g c b ; beaker : y y p o o ;
thermos : h h o o ; canister : a a y h ; decanter : d h h ; jug : c v e ; SEPARATE destroy canister	thermos : h h o o ; decanter : d h h ; jug : c v e ;
burette : f f ; jug : d ; burette : r r ; urn : a a ; SEPARATE destroy jug	burette : f f ; burette : r r ; urn : a a ;
decanter : o ; flask : f f r r ; flask : c c f ; SEPARATE destroy decanter	flask : f f r r ; flask : c c f ;
jar : e ; thermos : o p p o ; SEPARATE destroy thermos	jar : e ;
vessel : c e b c b ; canister : d a a p ; SEPARATE destroy vessel	canister : d a a p ;
flagon : h o v h o ; pitcher : b b p r ; glass : c v c d ; decanter : p ; SEPARATE destroy decanter	flagon : h o v h o ; pitcher : b b p r ; glass : c v c d ;
glass : b ; flask : f e g ; SEPARATE destroy flask	glass : b ;
jug : c c ; canister : a v e ; flagon : r r p p ; vessel : y b b o o ; SEPARATE destroy jug	canister : a v e ; flagon : r r p p ; vessel : y b b o o ;
vessel : v v ; urn : o d d h ; SEPARATE destroy urn	vessel : v v ;
canister : d c h d c ; flagon : v v ; beaker : c a a ; mug : g g b b ; SEPARATE destroy mug	canister : d c h d c ; flagon : v v ; beaker : c a a ;
bottle : a m ; bottle : e ; cup : h h b d ; SEPARATE destroy first bottle	bottle : e ; cup : h h b d ;
jar : y r h y ; jar : e ; urn : v b a v a ; flask : e e ; SEPARATE destroy flask	jar : y r h y ; jar : e ; urn : v b a v a ;
vessel : y h ; jar : b c c p p ; SEPARATE destroy jar	vessel : y h ;
flask : e m y y m e ; mug : c c b ; SEPARATE destroy flask	mug : c c b ;
jar : d ; flask : m m g g y y ; bottle : o o c e ; decanter : p a v v ; SEPARATE destroy jar	flask : m m g g y y ; bottle : o o c e ; decanter : p a v v ;
glass : c g c m g ; mug : m r r f f m ; SEPARATE destroy mug	glass : c g c m g ;
thermos : h a h a ; thermos : h h a e ; cup : r ; SEPARATE destroy last thermos	thermos : h a h a ; cup : r ;
canister : r h r ; vessel : p p ; flagon : h h o ; SEPARATE destroy vessel	canister : r h r ; flagon : h h o ;
urn : y c a ; jug : r h h e r ; SEPARATE destroy jug	urn : y c a ;
vessel : y y ; flagon : o o ; SEPARATE destroy flagon	vessel : y y ;
flagon : p h ; flagon : o m o m ; SEPARATE destroy first flagon	flagon : o m o m ;
cup : c m c b m ; urn : d d m m ; beaker : b o ; canister : d d ; SEPARATE destroy beaker	cup : c m c b m ; urn : d d m m ; canister : d d ;
glass : e ; jug : y r f y r f ; SEPARATE destroy jug	glass : e ;
vessel : v h v a h ; flagon : g d ; mug : o g ; SEPARATE destroy mug	vessel : v h v a h ; flagon : g d ;
jar : p y h h ; bottle : f ; flagon : b b ; canister : m g ; SEPARATE destroy canister	jar : p y h h ; bottle : f ; flagon : b b ;
mug : f ; glass : v v h h ; bottle : c ; pitcher : d d y ; SEPARATE destroy mug	glass : v v h h ; bottle : c ; pitcher : d d y ;
bottle : h a h a ; burette : p g ; SEPARATE destroy bottle	burette : p g ;
jug : r h h e ; vessel : f p ; burette : y ; SEPARATE destroy jug	vessel : f p ; burette : y ;
jar : b b g e ; mug : r y b ; beaker : g p g ; decanter : h h e v e ; SEPARATE destroy jar	mug : r y b ; beaker : g p g ; decanter : h h e v e ;
urn : c ; mug : a g g ; jar : y y o p ; thermos : p v d d ; SEPARATE destroy urn	mug : a g g ; jar : y y o p ; thermos : p v d d ;
thermos : v ; decanter : d d ; mug : o o ; SEPARATE destroy decanter	thermos : v ; mug : o o ;
mug : p y y p ; glass : r r ; pitcher : p v o p v ; vessel : d d a ; SEPARATE destroy glass	mug : p y y p ; pitcher : p v o p v ; vessel : d d a ;
bottle : p y ; bottle : b b r r d d ; mug : o b o ; urn : e ; SEPARATE destroy second bottle	bottle : p y ; mug : o b o ; urn : e ;
pitcher : c y ; vessel : v v c c f ; canister : o b ; SEPARATE destroy pitcher	vessel : v v c c f ; canister : o b ;
thermos : m o m f ; glass : r a r b ; jug : r d g r d g ; bottle : p p ; SEPARATE destroy jug	thermos : m o m f ; glass : r a r b ; bottle : p p ;
thermos : d d a a f ; decanter : a c ; SEPARATE destroy decanter	thermos : d d a a f ;
jar : g g h h ; jug : m ; SEPARATE destroy jug	jar : g g h h ;
flask : h h o o r r ; cup : v d h ; glass : h a h a ; SEPARATE destroy cup	flask : h h o o r r ; glass : h a h a ;
