Input	Output
mug : g ; burette : o h h y ; SEPARATE create thermos	mug : g ; burette : o h h y ; thermos : _ ;
flagon : g g b ; jug : h h b ; SEPARATE create beaker	flagon : g g b ; jug : h h b ; beaker : _ ;
vessel : a d d b ; glass : y y c c g ; SEPARATE shift vessel before glass	vessel : a d d b ; glass : y y c c g ;
jug : a ; jar : b e b ; SEPARATE unmix jug	jug : a ; jar : b e b ;
thermos : b b ; thermos : g ; jug : d ; pitcher : r r ; SEPARATE add four emberiae to jug	thermos : b b ; thermos : g ; jug : d e e e e ; pitcher : r r ;
cup : v r r ; bottle : g ; bottle : d g g b ; SEPARATE add one red to second bottle	cup : v r r ; bottle : g ; bottle : d g g b r ;
mug : b b y y c ; decanter : d m d ; mug : b b ; flask : r ; SEPARATE filter last mug	mug : b b y y c ; decanter : d m d ; mug : b b ; flask : r ;
burette : r m ; canister : h p p o h ; SEPARATE add four harlequin to burette	burette : r m h h h h ; canister : h p p o h ;
flagon : d h v h v ; jug : h v c c v h ; SEPARATE unmix flagon	flagon : d ; flagon : h h ; flagon : v v ; jug : h v c c v h ;
jug : h r r ; decanter : g b v b v ; jar : c f c b ; decanter : b r b v r ; SEPARATE empty first decanter	jug : h r r ; decanter : _ ; jar : c f c b ; decanter : b r b v r ;
pitcher : c o h o c ; pitcher : v d d v ; flask : o h a h ; flagon : r e e f r ; SEPARATE filter first pitcher	pitcher : c c o o h ; pitcher : v d d v ; flask : o h a h ; flagon : r e e f r ;
decanter : p e p y ; mug : h h f f y ; SEPARATE add six cabernet to mug	decanter : p e p y ; mug : h h f f y c c c c c c ;
canister : c ; decanter : c m m c ; SEPARATE shift canister before decanter	canister : c ; decanter : c m m c ;
decanter : h r ; flask : g b g b m ; jug : r b p r ; glass : h a b a ; SEPARATE shift decanter before glass	flask : g b g b m ; jug : r b p r ; decanter : h r ; glass : h a b a ;
vessel : f e e ; flask : f f ; flask : d a g d g a ; SEPARATE double vessel	vessel : f e e f e e ; flask : f f ; flask : d a g d g a ;
decanter : c g c b ; flask : m y ; glass : r b y ; SEPARATE empty glass	decanter : c g c b ; flask : m y ; glass : _ ;
urn : o a o a ; mug : r e ; beaker : m a f a ; SEPARATE empty urn	urn : _ ; mug : r e ; beaker : m a f a ;
vessel : o ; canister : d r ; pitcher : g o v o ; vessel : y y m g g m ; SEPARATE double canister	vessel : o ; canister : d r d r ; pitcher : g o v o ; vessel : y y m g g m ;
vessel : a f f p p a ; bottle : e y e y ; SEPARATE create jar	vessel : a f f p p a ; bottle : e y e y ; jar : _ ;
pitcher : h ; cup : h b v b h v ; SEPARATE empty cup	pitcher : h ; cup : _ ;
urn : g g ; mug : y a f y ; flagon : m f ; jar : h g m ; SEPARATE double jar	urn : g g ; mug : y a f y ; flagon : m f ; jar : h g m h g m ;
flagon : b b ; mug : c y y ; SEPARATE filter flagon	flagon : b b ; mug : c y y ;
pitcher : p f p y y ; beaker : c r c ; vessel : y c e e c y ; SEPARATE add four harlequin to pitcher	pitcher : p f p y y h h h h ; beaker : c r c ; vessel : y c e e c y ;
vessel : e ; glass : r f f ; vessel : y y ; SEPARATE double first vessel	vessel : e e ; glass : r f f ; vessel : y y ;
decanter : r r ; urn : b b v v ; SEPARATE double decanter	decanter : r r r r ; urn : b b v v ;
jar : p a r r ; flagon : v v h p ; decanter : g y g y r ; SEPARATE empty flagon	jar : p a r r ; flagon : _ ; decanter : g y g y r ;
jug : a a ; jug : v m m ; decanter : m p g p m g ; bottle : m ; SEPARATE double first jug	jug : a a a a ; jug : v m m ; decanter : m p g p m g ; bottle : m ;
decanter : f f ; pitcher : d p b b ; cup : y ; SEPARATE shift cup after decanter	decanter : f f ; cup : y ; pitcher : d p b b ;
cup : c c o b ; flask : v o v ; canister : p p ; SEPARATE add four violet to cup	cup : c c o b v v v v ; flask : v o v ; canister : p p ;
vessel : b c b p p ; decanter : h h ; cup : b b m m ; SEPARATE unmix vessel	vessel : b b ; vessel : c ; vessel : p p ; decanter : h h ; cup : b b m m ;
vessel : d o m d ; thermos : p y y a ; SEPARATE add five fuchsia to vessel	vessel : d o m d f f f f f ; thermos : p y y a ;
pitcher : y y ; thermos : p r p r ; mug : c v c v ; SEPARATE shift thermos before mug	pitcher : y y ; thermos : p r p r ; mug : c v c v ;
jug : v ; canister : v ; SEPARATE create decanter	jug : v ; canister : v ; decanter : _ ;
flask : p p h r h r ; decanter : o m m o r ; cup : p p ; SEPARATE shift flask after decanter	decanter : o m m o r ; flask : p p h r h r ; cup : p p ;
thermos : c c v ; canister : v m d ; glass : b r b ; SEPARATE shift thermos after glass	canister : v m d ; glass : b r b ; thermos : c c v ;
canister : f a a ; bottle : h h ; SEPARATE shift bottle after canister	canister : f a a ; bottle : h h ;
flask : f c c ; canister : y a ; SEPARATE shift flask after canister	canister : y a ; flask : f c c ;
urn : y f y o o f ; decanter : f f ; thermos : m g ; canister : e f h ; SEPARATE empty thermos	urn : y f y o o f ; decanter : f f ; thermos : _ ; canister : e f h ;
urn : o ; flagon : f g g f v ; bottle : d v h ; SEPARATE create flask	urn : o ; flagon : f g g f v ; bottle : d v h ; flask : _ ;
flagon : e f e f ; vessel : b r y b y ; SEPARATE filter flagon	flagon : e e f f ; vessel : b r y b y ;
bottle : g e o e g ; burette : g f d d ; SEPARATE filter burette	bottle : g e o e g ; burette : g f d d ;
mug : p r ; pitcher : y v e v ; jug : f ; SEPARATE unmix mug	mug : p ; mug : r ; pitcher : y v e v ; jug : f ;
urn : m m ; mug : b c c ; canister : c ; SEPARATE add two emberiae to mug	urn : m m ; mug : b c c e e ; canister : c ;
flagon : m f m f c c ; jug : a h h g ; jar : b h h b ; SEPARATE double jug	flagon : m f m f c c ; jug : a h h g a h h g ; jar : b h h b ;
flagon : g g m m ; glass : c c ; flagon : a ; cup : f o ; SEPARATE shift glass after second flagon	flagon : g g m m ; flagon : a ; glass : c c ; cup : f o ;
canister : c d h d c ; vessel : b h h ; jug : y g y b ; burette : r b r ; SEPARATE add four red to vessel	canister : c d h d c ; vessel : b h h r r r r ; jug : y g y b ; burette : r b r ;
flask : a a b o ; burette : y y o ; jug : r f ; thermos : p g g p ; SEPARATE shift flask before jug	burette : y y o ; flask : a a b o ; jug : r f ; thermos : p g g p ;
pitcher : a e a ; decanter : g p g h p ; glass : h h f ; jar : d d ; SEPARATE unmix pitcher	pitcher : a a ; pitcher : e ; decanter : g p g h p ; glass : h h f ; jar : d d ;
thermos : c h c y h ; glass : b b ; SEPARATE add three magenta to glass	thermos : c h c y h ; glass : b b m m m ;
mug : m r m ; flask : d d g ; urn : g g ; SEPARATE create pitcher	mug : m r m ; flask : d d g ; urn : g g ; pitcher : _ ;
burette : f f ; jar : v v ; SEPARATE filter burette	burette : f f ; jar : v v ;
jar : y p r ; canister : d d ; cup : r v ; SEPARATE shift jar after canister	canister : d d ; jar : y p r ; cup : r v ;
decanter : f b f ; flagon : p d ; glass : b ; SEPARATE add two harlequin to decanter	decanter : f b f h h ; flagon : p d ; glass : b ;
bottle : d h m d ; bottle : r d o r ; burette : a a y p ; SEPARATE create flask	bottle : d h m d ; bottle : r d o r ; burette : a a y p ; flask : _ ;
urn : m f ; flask : e d d v ; beaker : r r d ; vessel : v m f m v ; SEPARATE shift beaker after vessel	urn : m f ; flask : e d d v ; vessel : v m f m v ; beaker : r r d ;
glass : f f ; jug : f e m e ; bottle : a ; cup : m ; SEPARATE add six daffodil to jug	glass : f f ; jug : f e m e d d d d d d ; bottle : a ; cup : m ;
pitcher : b a a b ; jar : a y m a y ; SEPARATE double jar	pitcher : b a a b ; jar : a y m a y a y m a y ;
decanter : a p r r ; urn : v v h ; SEPARATE create mug	decanter : a p r r ; urn : v v h ; mug : _ ;
flagon : v ; glass : g g ; beaker : r v m ; SEPARATE filter beaker	flagon : v ; glass : g g ; beaker : r v m ;
cup : d d m ; glass : f b f ; SEPARATE unmix cup	cup : d d ; cup : m ; glass : f b f ;
canister : o ; jar : g o o ; mug : y ; vessel : e e ; SEPARATE empty vessel	canister : o ; jar : g o o ; mug : y ; vessel : _ ;
beaker : p b p d ; glass : b d b g ; mug : h g h ; canister : g e r g ; SEPARATE double glass	beaker : p b p d ; glass : b d b g b d b g ; mug : h g h ; canister : g e r g ;
jug : y p p ; decanter : o r v o ; SEPARATE unmix jug	jug : y ; jug : p p ; decanter : o r v o ;
vessel : r h r m ; flask : a m o m o ; SEPARATE create beaker	vessel : r h r m ; flask : a m o m o ; beaker : _ ;
bottle : o p o p b ; urn : d p p ; jug : g o g h ; SEPARATE shift urn before bottle	urn : d p p ; bottle : o p o p b ; jug : g o g h ;
burette : h ; decanter : o o a a ; burette : r r ; SEPARATE double first burette	burette : h h ; decanter : o o a a ; burette : r r ;
burette : d f f d ; thermos : d h r ; vessel : b b o a ; canister : v v ; SEPARATE unmix canister	burette : d f f d ; thermos : d h r ; vessel : b b o a ; canister : v v ;
burette : g m ; vessel : h ; jug : o o ; beaker : y d y o ; SEPARATE filter jug	burette : g m ; vessel : h ; jug : o o ; beaker : y d y o ;
canister : e h o o h e ; flask : d d a ; urn : a a ; SEPARATE filter canister	canister : e e h h o o ; flask : d d a ; urn : a a ;
vessel : c ; vessel : v v e ; SEPARATE filter second vessel	vessel : c ; vessel : v v e ;
thermos : m ; mug : e e ; vessel : v ; flask : e e r ; SEPARATE filter thermos	thermos : m ; mug : e e ; vessel : v ; flask : e e r ;
burette : f b f ; cup : g g m m ; SEPARATE create beaker	burette : f b f ; cup : g g m m ; beaker : _ ;
canister : v ; thermos : b b ; SEPARATE empty thermos	canister : v ; thermos : _ ;
bottle : y y r ; bottle : d o d h o h ; jug : f f y o ; urn : f f a ; SEPARATE create bottle	bottle : y y r ; bottle : d o d h o h ; jug : f f y o ; urn : f f a ; bottle : _ ;
jar : p e ; bottle : a h a ; thermos : p ; SEPARATE empty jar	jar : _ ; bottle : a h a ; thermos : p ;
decanter : h h ; vessel : g h ; glass : v v ; SEPARATE unmix glass	decanter : h h ; vessel : g h ; glass : v v ;
pitcher : r d m d r ; bottle : p f a f a p ; SEPARATE unmix bottle	pitcher : r d m d r ; bottle : p p ; bottle : f f ; bottle : a a ;
vessel : v h h v ; glass : g c c e e ; glass : y ; SEPARATE unmix first glass	vessel : v h h v ; glass : g ; glass : c c ; glass : e e ; glass : y ;
flagon : g g ; jug : b h ; mug : y ; SEPARATE create jug	flagon : g g ; jug : b h ; mug : y ; jug : _ ;
cup : r m m ; glass : h h ; cup : c v c ; vessel : y y ; SEPARATE add two red to last cup	cup : r m m ; glass : h h ; cup : c v c r r ; vessel : y y ;
canister : o o ; flask : m v e e v ; flask : b v d ; thermos : h v y v h y ; SEPARATE unmix first flask	canister : o o ; flask : m ; flask : v v ; flask : e e ; flask : b v d ; thermos : h v y v h y ;
flask : b g d b ; decanter : f f o o ; SEPARATE unmix flask	flask : b b ; flask : g ; flask : d ; decanter : f f o o ;
vessel : g g v ; mug : r c r ; bottle : m m p a a ; canister : r ; SEPARATE empty canister	vessel : g g v ; mug : r c r ; bottle : m m p a a ; canister : _ ;
bottle : a a m y m y ; flask : c r r b ; jar : c ; cup : e b e ; SEPARATE create thermos	bottle : a a m y m y ; flask : c r r b ; jar : c ; cup : e b e ; thermos : _ ;
flask : p c a c ; jug : m ; mug : a o a ; SEPARATE empty flask	flask : _ ; jug : m ; mug : a o a ;
jar : p g p g ; burette : v f d f v d ; SEPARATE unmix burette	jar : p g p g ; burette : v v ; burette : f f ; burette : d d ;
flagon : d b d h h ; vessel : p p ; flagon : d y b d ; SEPARATE filter last flagon	flagon : d b d h h ; vessel : p p ; flagon : d d y b ;
canister : a ; mug : h h ; SEPARATE empty mug	canister : a ; mug : _ ;
thermos : m y m y ; flask : h r ; SEPARATE empty thermos	thermos : _ ; flask : h r ;
pitcher : b b ; urn : o h r ; glass : v v ; flagon : g g c h ; SEPARATE filter pitcher	pitcher : b b ; urn : o h r ; glass : v v ; flagon : g g c h ;
flagon : o a o m m ; bottle : r r ; SEPARATE shift flagon after bottle	bottle : r r ; flagon : o a o m m ;
jug : g v b ; jar : p c p a ; vessel : v c c v ; decanter : o m o m ; SEPARATE add three violet to jug	jug : g v b v v v ; jar : p c p a ; vessel : v c c v ; decanter : o m o m ;
mug : d y v d ; flask : r a g ; glass : g ; urn : f p p ; SEPARATE shift flask after urn	mug : d y v d ; glass : g ; urn : f p p ; flask : r a g ;
flagon : g ; flask : d d ; cup : c h ; thermos : b e p e ; SEPARATE filter thermos	flagon : g ; flask : d d ; cup : c h ; thermos : b e e p ;
urn : o c y y ; thermos : o o ; SEPARATE filter urn	urn : o c y y ; thermos : o o ;
beaker : f c e ; urn : g o g a ; SEPARATE shift urn before beaker	urn : g o g a ; beaker : f c e ;
decanter : y h a ; mug : m m o h o h ; mug : o v v ; flask : b b a ; SEPARATE filter second mug	decanter : y h a ; mug : m m o h o h ; mug : o v v ; flask : b b a ;
beaker : h h ; vessel : f f ; canister : f f ; SEPARATE empty beaker	beaker : _ ; vessel : f f ; canister : f f ;
jar : v y v y ; pitcher : e e ; SEPARATE shift jar before pitcher	jar : v y v y ; pitcher : e e ;
beaker : p h e h e p ; beaker : y y ; SEPARATE unmix last beaker	beaker : p h e h e p ; beaker : y y ;
jar : h ; bottle : r b b a a ; SEPARATE filter jar	jar : h ; bottle : r b b a a ;
bottle : e e o ; flask : o o ; jug : m y r y r m ; jar : c ; SEPARATE shift flask after bottle	bottle : e e o ; flask : o o ; jug : m y r y r m ; jar : c ;
urn : y y ; flagon : e e ; flask : y ; beaker : c d c ; SEPARATE empty flask	urn : y y ; flagon : e e ; flask : _ ; beaker : c d c ;
mug : r ; jar : g o o y y ; SEPARATE create canister	mug : r ; jar : g o o y y ; canister : _ ;
beaker : a r r a ; mug : m ; flagon : r r g o g ; urn : e e ; SEPARATE filter mug	beaker : a r r a ; mug : m ; flagon : r r g o g ; urn : e e ;
thermos : r r b v b ; urn : p p ; SEPARATE filter urn	thermos : r r b v b ; urn : p p ;
flask : b r ; jug : y e r e ; vessel : f f y g g ; thermos : m m d ; SEPARATE shift flask after vessel	jug : y e r e ; vessel : f f y g g ; flask : b r ; thermos : m m d ;
beaker : v ; mug : v m v ; SEPARATE empty beaker	beaker : _ ; mug : v m v ;
jug : r o r d ; canister : c a p c a p ; thermos : d f c ; jug : o o ; SEPARATE unmix last jug	jug : r o r d ; canister : c a p c a p ; thermos : d f c ; jug : o o ;
pitcher : m g y y ; urn : c f c f ; burette : e ; SEPARATE shift urn after burette	pitcher : m g y y ; burette : e ; urn : c f c f ;
jar : o p p h ; thermos : r d r d ; SEPARATE filter jar	jar : o p p h ; thermos : r d r d ;
flask : c c v d v d ; jug : y y ; thermos : y c y c ; mug : p p c c ; SEPARATE empty thermos	flask : c c v d v d ; jug : y y ; thermos : _ ; mug : p p c c ;
jug : c v o ; mug : r d ; SEPARATE filter mug	jug : c v o ; mug : r d ;
jug : g v h ; vessel : b c c ; bottle : d v ; SEPARATE shift jug after bottle	vessel : b c c ; bottle : d v ; jug : g v h ;
bottle : p r ; bottle : y h o o ; cup : v g p v p ; SEPARATE filter first bottle	bottle : p r ; bottle : y h o o ; cup : v g p v p ;
thermos : r ; burette : m m d ; cup : p e e p ; pitcher : h ; SEPARATE shift thermos before pitcher	burette : m m d ; cup : p e e p ; thermos : r ; pitcher : h ;
burette : d h e d ; thermos : r y y r h h ; cup : g ; mug : v b ; SEPARATE double burette	burette : d h e d d h e d ; thermos : r y y r h h ; cup : g ; mug : v b ;
pitcher : g ; jug : y r h r y ; pitcher : b e d b ; thermos : e o v v e ; SEPARATE shift first pitcher after thermos	jug : y r h r y ; pitcher : b e d b ; thermos : e o v v e ; pitcher : g ;
mug : d ; bottle : y e e m m y ; vessel : d y c ; flagon : v ; SEPARATE filter vessel	mug : d ; bottle : y e e m m y ; vessel : d y c ; flagon : v ;
mug : r h h ; cup : v d v a ; SEPARATE double cup	mug : r h h ; cup : v d v a v d v a ;
flask : a m a o m ; pitcher : r r ; pitcher : h ; urn : e e ; SEPARATE unmix urn	flask : a m a o m ; pitcher : r r ; pitcher : h ; urn : e e ;
vessel : f d d p ; flask : e v ; flagon : b g o ; mug : f f ; SEPARATE filter vessel	vessel : f d d p ; flask : e v ; flagon : b g o ; mug : f f ;
jar : b v b ; jar : o d d o ; mug : b p ; SEPARATE shift first jar after mug	jar : o d d o ; mug : b p ; jar : b v b ;
jug : b b r ; flask : a d p d ; flagon : c c o ; SEPARATE create bottle	jug : b b r ; flask : a d p d ; flagon : c c o ; bottle : _ ;
thermos : p f p f ; beaker : e e r ; flask : h v g h g v ; SEPARATE unmix flask	thermos : p f p f ; beaker : e e r ; flask : h h ; flask : v v ; flask : g g ;
jar : h o o ; thermos : v c ; vessel : v g ; SEPARATE unmix jar	jar : h ; jar : o o ; thermos : v c ; vessel : v g ;
thermos : d h e e ; beaker : p p o ; cup : e d ; SEPARATE double beaker	thermos : d h e e ; beaker : p p o p p o ; cup : e d ;
glass : o m m o ; glass : d ; thermos : p ; SEPARATE filter last glass	glass : o m m o ; glass : d ; thermos : p ;
cup : v ; burette : y c f c y ; pitcher : o e ; SEPARATE empty burette	cup : v ; burette : _ ; pitcher : o e ;
thermos : a y y c c ; thermos : g r r g c ; jug : g a a g c ; mug : r r b b ; SEPARATE unmix mug	thermos : a y y c c ; thermos : g r r g c ; jug : g a a g c ; mug : r r ; mug : b b ;
mug : d y c d c ; canister : b b ; urn : b b ; SEPARATE empty mug	mug : _ ; canister : b b ; urn : b b ;
jar : m m v ; urn : c c o ; bottle : o o v v e ; SEPARATE create cup	jar : m m v ; urn : c c o ; bottle : o o v v e ; cup : _ ;
vessel : c c ; burette : e y y e ; SEPARATE shift burette after vessel	vessel : c c ; burette : e y y e ;
canister : g g y ; decanter : y m y ; glass : g g e d e ; SEPARATE shift decanter after canister	canister : g g y ; decanter : y m y ; glass : g g e d e ;
jar : y ; jar : o o ; vessel : e ; cup : d d ; SEPARATE add five orange to cup	jar : y ; jar : o o ; vessel : e ; cup : d d o o o o o ;
burette : h a d h d ; flagon : d d b ; SEPARATE shift burette before flagon	burette : h a d h d ; flagon : d d b ;
mug : r ; thermos : v e ; SEPARATE create bottle	mug : r ; thermos : v e ; bottle : _ ;
urn : r g r g ; beaker : d b b ; SEPARATE shift urn before beaker	urn : r g r g ; beaker : d b b ;
flask : d f ; thermos : e b b e m m ; flask : e e y ; jug : v ; SEPARATE unmix first flask	flask : d ; flask : f ; thermos : e b b e m m ; flask : e e y ; jug : v ;
vessel : o o g ; urn : c b ; jar : o o g ; SEPARATE create urn	vessel : o o g ; urn : c b ; jar : o o g ; urn : _ ;
mug : b e e ; mug : r ; flagon : p ; SEPARATE shift flagon after first mug	mug : b e e ; flagon : p ; mug : r ;
pitcher : p p ; bottle : c b m m ; SEPARATE unmix pitcher	pitcher : p p ; bottle : c b m m ;
beaker : o o p ; pitcher : m g g c m ; jug : p p h h ; SEPARATE empty beaker	beaker : _ ; pitcher : m g g c m ; jug : p p h h ;
flagon : h h ; flask : r r ; jar : v v ; SEPARATE add five violet to flask	flagon : h h ; flask : r r v v v v v ; jar : v v ;
vessel : m h v h ; thermos : a a ; SEPARATE create bottle	vessel : m h v h ; thermos : a a ; bottle : _ ;
vessel : b p d ; beaker : f d d f ; decanter : a a h p p ; SEPARATE unmix decanter	vessel : b p d ; beaker : f d d f ; decanter : a a ; decanter : h ; decanter : p p ;
vessel : o v o ; vessel : g r e e r ; pitcher : o o ; SEPARATE unmix first vessel	vessel : o o ; vessel : v ; vessel : g r e e r ; pitcher : o o ;
urn : v v ; mug : d h g h ; flask : p r g g p ; thermos : o f b ; SEPARATE filter thermos	urn : v v ; mug : d h g h ; flask : p r g g p ; thermos : o f b ;
jug : r f d r ; glass : e e ; cup : o h ; SEPARATE add six violet to glass	jug : r f d r ; glass : e e v v v v v v ; cup : o h ;
pitcher : v p ; cup : m g g c ; SEPARATE shift pitcher before cup	pitcher : v p ; cup : m g g c ;
flask : y y ; jar : v v ; decanter : p v v ; SEPARATE double flask	flask : y y y y ; jar : v v ; decanter : p v v ;
bottle : r y f r f y ; decanter : a r r v a v ; SEPARATE filter bottle	bottle : r r y y f f ; decanter : a r r v a v ;
bottle : m m ; cup : p p m a a ; burette : g g ; bottle : b o o b ; SEPARATE filter cup	bottle : m m ; cup : p p m a a ; burette : g g ; bottle : b o o b ;
jug : p p ; glass : m ; SEPARATE add three red to jug	jug : p p r r r ; glass : m ;
glass : o o ; mug : f d y d ; canister : v b a ; burette : h y h o ; SEPARATE shift mug before canister	glass : o o ; mug : f d y d ; canister : v b a ; burette : h y h o ;
pitcher : y y e e o ; burette : d d ; urn : h g v g v ; jug : o r o ; SEPARATE filter jug	pitcher : y y e e o ; burette : d d ; urn : h g v g v ; jug : o o r ;
flagon : g v ; flagon : o e e o ; decanter : g y y m ; decanter : r ; SEPARATE create cup	flagon : g v ; flagon : o e e o ; decanter : g y y m ; decanter : r ; cup : _ ;
bottle : m r r ; jar : g g ; SEPARATE add four daffodil to jar	bottle : m r r ; jar : g g d d d d ;
thermos : g d g d ; canister : m ; vessel : y y ; pitcher : m ; SEPARATE empty vessel	thermos : g d g d ; canister : m ; vessel : _ ; pitcher : m ;
mug : p a p c a c ; flask : y m m y r r ; SEPARATE add five cabernet to mug	mug : p a p c a c c c c c c ; flask : y m m y r r ;
burette : r r m ; burette : e e f p ; SEPARATE empty last burette	burette : r r m ; burette : _ ;
jug : o a ; urn : r o o r ; glass : c h p p c h ; SEPARATE create mug	jug : o a ; urn : r o o r ; glass : c h p p c h ; mug : _ ;
vessel : v e e o v o ; jar : r ; glass : h h ; flask : f f c ; SEPARATE add four orange to jar	vessel : v e e o v o ; jar : r o o o o ; glass : h h ; flask : f f c ;
beaker : h p g p ; bottle : g d g ; jar : d d ; glass : p p v ; SEPARATE empty bottle	beaker : h p g p ; bottle : _ ; jar : d d ; glass : p p v ;
mug : o y y ; decanter : f e f ; SEPARATE unmix mug	mug : o ; mug : y y ; decanter : f e f ;
mug : r r ; jug : r ; flagon : b b p p ; urn : c c m ; SEPARATE shift jug after mug	mug : r r ; jug : r ; flagon : b b p p ; urn : c c m ;
burette : a a ; glass : y p ; SEPARATE shift glass after burette	burette : a a ; glass : y p ;
pitcher : h ; pitcher : g d d ; jar : p p ; glass : y y ; SEPARATE double first pitcher	pitcher : h h ; pitcher : g d d ; jar : p p ; glass : y y ;
flagon : p p ; vessel : e ; jar : e v v d d e ; jug : p p e m e ; SEPARATE add two green to jar	flagon : p p ; vessel : e ; jar : e v v d d e g g ; jug : p p e m e ;
glass : f f v v ; flask : f f d m ; SEPARATE unmix glass	glass : f f ; glass : v v ; flask : f f d m ;
urn : y d r r ; pitcher : h y h e e ; SEPARATE add one violet to urn	urn : y d r r v ; pitcher : h y h e e ;
thermos : b p g p ; bottle : m v o o v ; burette : d r o ; burette : h ; SEPARATE empty bottle	thermos : b p g p ; bottle : _ ; burette : d r o ; burette : h ;
flask : b m m ; vessel : o g p ; urn : y y ; SEPARATE double urn	flask : b m m ; vessel : o g p ; urn : y y y y ;
urn : g g e ; urn : v d f d ; SEPARATE add five yellow to first urn	urn : g g e y y y y y ; urn : v d f d ;
thermos : a f f ; cup : e p a e p ; bottle : f f ; SEPARATE empty thermos	thermos : _ ; cup : e p a e p ; bottle : f f ;
urn : m m c b c ; thermos : a a ; thermos : o m o y m ; SEPARATE shift first thermos before urn	thermos : a a ; urn : m m c b c ; thermos : o m o y m ;
decanter : c c ; mug : d e d e ; SEPARATE unmix decanter	decanter : c c ; mug : d e d e ;
bottle : e g o g o ; glass : f ; flagon : b r r b d d ; thermos : a d a m ; SEPARATE add six cabernet to glass	bottle : e g o g o ; glass : f c c c c c c ; flagon : b r r b d d ; thermos : a d a m ;
burette : d y y a a ; mug : h v ; glass : d e g e g ; SEPARATE create urn	burette : d y y a a ; mug : h v ; glass : d e g e g ; urn : _ ;
decanter : b v b ; decanter : o v a o ; SEPARATE unmix second decanter	decanter : b v b ; decanter : o o ; decanter : v ; decanter : a ;
beaker : h d h ; flask : r o r ; flask : f y ; SEPARATE unmix first flask	beaker : h d h ; flask : r r ; flask : o ; flask : f y ;
glass : g ; canister : b m f f m ; mug : d ; glass : h ; SEPARATE empty mug	glass : g ; canister : b m f f m ; mug : _ ; glass : h ;
bottle : c c h f ; cup : a d ; thermos : r a h r ; SEPARATE filter bottle	bottle : c c h f ; cup : a d ; thermos : r a h r ;
thermos : a o a ; flask : r r ; SEPARATE filter thermos	thermos : a a o ; flask : r r ;
burette : r r ; urn : r f r ; canister : v r c r ; SEPARATE unmix burette	burette : r r ; urn : r f r ; canister : v r c r ;
bottle : p y y ; pitcher : f a f a p ; thermos : a v a v o ; SEPARATE empty thermos	bottle : p y y ; pitcher : f a f a p ; thermos : _ ;
vessel : p o o v ; decanter : o o ; SEPARATE create jug	vessel : p o o v ; decanter : o o ; jug : _ ;
flask : d r r ; flask : c b d b ; SEPARATE create canister	flask : d r r ; flask : c b d b ; canister : _ ;
decanter : o ; decanter : o o ; SEPARATE filter second decanter	decanter : o ; decanter : o o ;
cup : m m ; flask : m g g a a ; flagon : b y e b ; burette : a a y y ; SEPARATE create urn	cup : m m ; flask : m g g a a ; flagon : b y e b ; burette : a a y y ; urn : _ ;
burette : m m g g p p ; beaker : r y a ; canister : a h c a ; SEPARATE add three harlequin to burette	burette : m m g g p p h h h ; beaker : r y a ; canister : a h c a ;
thermos : o o ; burette : m ; jar : p r p g r g ; SEPARATE empty burette	thermos : o o ; burette : _ ; jar : p r p g r g ;
bottle : p ; decanter : y y h e ; SEPARATE shift bottle before decanter	bottle : p ; decanter : y y h e ;
glass : p r d d ; flask : m h ; vessel : b e g b g ; pitcher : h h c c ; SEPARATE unmix pitcher	glass : p r d d ; flask : m h ; vessel : b e g b g ; pitcher : h h ; pitcher : c c ;
thermos : a o o ; beaker : v v f ; pitcher : p d m ; SEPARATE empty beaker	thermos : a o o ; beaker : _ ; pitcher : p d m ;
burette : v o p p ; canister : a e r e ; SEPARATE shift burette after canister	canister : a e r e ; burette : v o p p ;
pitcher : v d d ; jar : b c c ; burette : f f g ; SEPARATE shift pitcher before burette	jar : b c c ; pitcher : v d d ; burette : f f g ;
beaker : m m ; vessel : f f ; decanter : r y r a ; SEPARATE shift decanter before beaker	decanter : r y r a ; beaker : m m ; vessel : f f ;
mug : c o ; flask : y y o o ; glass : p p ; jug : g p g d p ; SEPARATE create vessel	mug : c o ; flask : y y o o ; glass : p p ; jug : g p g d p ; vessel : _ ;
jar : b b d d c c ; vessel : m m ; SEPARATE shift jar after vessel	vessel : m m ; jar : b b d d c c ;
jar : h h a ; jug : h ; beaker : g ; SEPARATE unmix jar	jar : h h ; jar : a ; jug : h ; beaker : g ;
flask : d v e e ; canister : v f ; SEPARATE create flagon	flask : d v e e ; canister : v f ; flagon : _ ;
decanter : r a ; canister : b o ; glass : a a ; pitcher : v m e v ; SEPARATE empty glass	decanter : r a ; canister : b o ; glass : _ ; pitcher : v m e v ;
canister : b f ; flagon : r r ; glass : e p ; urn : a o b b a ; SEPARATE empty urn	canister : b f ; flagon : r r ; glass : e p ; urn : _ ;
flagon : f c c v ; vessel : h y h ; urn : e e ; urn : y ; SEPARATE double vessel	flagon : f c c v ; vessel : h y h h y h ; urn : e e ; urn : y ;
thermos : e a y e y ; flagon : p e p v v ; thermos : a ; bottle : o b c b ; SEPARATE add six green to bottle	thermos : e a y e y ; flagon : p e p v v ; thermos : a ; bottle : o b c b g g g g g g ;
pitcher : v v ; beaker : b ; SEPARATE double beaker	pitcher : v v ; beaker : b b ;
glass : c c o o ; jug : m m h y h ; urn : y h y p h ; SEPARATE create jar	glass : c c o o ; jug : m m h y h ; urn : y h y p h ; jar : _ ;
